Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.1,0.1995,0.004,8611,hsa-mir-19b-1-5p,hsa-mir-17-5p,False,0.1649688888888889
0.8295,0.163,0.001,8611,hsa-mir-30a-5p,hsa-mir-17-5p,False,0.09616062176165803
0.191,0.1165,0.004,9741,hsa-mir-17-5p,hsa-mir-30a-3p,False,0.1649688888888889
0.064,0.913,0.0015,9741,hsa-mir-20a-5p,hsa-mir-130b-5p,False,0.1136265306122449
0.516,0.454,0.0015,26986,hsa-mir-3662,hsa-mir-218-5p,False,0.1136265306122449
0.071,0.028,0.005,6196,hsa-mir-20a-5p,hsa-mir-17-5p,False,0.1784519230769231
0.012,0.034,0.002,79901,hsa-mir-17-5p,hsa-mir-106a-5p,False,0.12497643097643098
0.0205,0.05,0.002,79901,hsa-mir-20a-5p,hsa-mir-106a-5p,False,0.12497643097643098
0.936,0.446,0.0055,51109,hsa-mir-196b-5p,hsa-mir-195-5p,False,0.18525317604355715
0.052,0.0465,0.005,6720,hsa-mir-495-3p,hsa-mir-134-5p,False,0.1784519230769231
0.9985,0.523,0.001,27125,hsa-mir-320b,hsa-mir-98-5p,False,0.09616062176165803
0.0255,0.368,0.004,27125,hsa-mir-20b-5p,hsa-mir-877-3p,False,0.1649688888888889
0.255,0.2175,0.006,59277,hsa-mir-17-5p,hsa-mir-20a-5p,False,0.18746464646464647
0.0505,0.326,0.008,64778,hsa-mir-642a-5p,hsa-mir-330-5p,False,0.20882137834036568
0.0555,0.4165,0.005,55796,hsa-mir-19b-1-5p,hsa-mir-130b-3p,False,0.1784519230769231
0.294,0.582,0.0035,83992,hsa-mir-218-5p,hsa-mir-424-5p,False,0.1595982800982801
0.249,0.2605,0.006,2260,hsa-mir-424-5p,hsa-mir-149-5p,False,0.18746464646464647
0.255,0.908,0.0,2260,hsa-mir-424-5p,hsa-mir-188-3p,True,0.0
0.3155,0.813,0.005,2260,hsa-mir-141-3p,hsa-mir-1224-5p,False,0.1784519230769231
0.22,0.9195,0.0065,2260,hsa-mir-149-3p,hsa-mir-188-3p,False,0.19679200652528547
0.7155,0.926,0.002,2260,hsa-mir-1224-5p,hsa-mir-188-3p,False,0.12497643097643098
0.0565,0.68,0.0005,3205,hsa-mir-210-3p,hsa-mir-744-5p,False,0.06773357664233577
0.331,0.2765,0.0085,56650,hsa-mir-556-3p,hsa-mir-584-5p,False,0.21174697986577182
0.079,0.377,0.0075,2195,hsa-let-7b-5p,hsa-mir-98-5p,False,0.20499631811487481
0.3625,0.425,0.0065,2195,hsa-mir-98-5p,hsa-let-7d-5p,False,0.19679200652528547
