Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.804,0.0225,0.0045,6648,hsa-mir-577,hsa-mir-204-5p,True,0.013529765943012211
0.012,0.0165,0.0,60468,hsa-mir-7-1-3p,hsa-mir-29c-3p,True,0.0
0.0185,0.1785,0.001,202,hsa-mir-335-5p,hsa-mir-345-5p,True,0.003796744484900407
0.0775,0.146,0.0,202,hsa-mir-503-5p,hsa-mir-345-5p,True,0.0
0.0355,0.028,0.0015,2979,hsa-mir-519e-5p,hsa-mir-515-5p,True,0.005383963824115007
0.263,0.0215,0.007,55603,hsa-mir-486-5p,hsa-mir-92b-3p,True,0.019425328741390104
0.028,0.0235,0.0005,4012,hsa-mir-122-5p,hsa-mir-18a-3p,True,0.0020586459180118454
0.202,0.2895,0.005,80315,hsa-mir-335-3p,hsa-mir-429,True,0.014756104328523862
0.0185,0.019,0.0005,93,hsa-mir-200b-3p,hsa-mir-582-5p,True,0.0020586459180118454
0.0185,0.016,0.0015,93,hsa-mir-582-5p,hsa-mir-196b-5p,True,0.005383963824115007
0.2525,0.03,0.0035,1981,hsa-mir-452-3p,hsa-mir-96-5p,True,0.01098845858669343
0.932,0.127,0.008,1981,hsa-mir-491-5p,hsa-mir-182-3p,True,0.021659013388993533
0.047,0.349,0.004,84128,hsa-mir-129-5p,hsa-mir-149-3p,True,0.012273482575582738
0.453,0.0185,0.0,2335,hsa-mir-124-3p,hsa-mir-7-5p,True,0.0
0.0315,0.0165,0.0065,2274,hsa-mir-486-3p,hsa-mir-3662,True,0.01827912326159378
0.048,0.071,0.0015,55870,hsa-mir-497-5p,hsa-mir-302c-3p,True,0.005383963824115007
0.049,0.018,0.001,55870,hsa-mir-497-5p,hsa-mir-302d-3p,True,0.003796744484900407
0.0445,0.0105,0.0015,55870,hsa-mir-497-5p,hsa-mir-302a-3p,True,0.005383963824115007
0.0305,0.015,0.008,55870,hsa-mir-302c-3p,hsa-mir-18a-3p,True,0.021659013388993533
0.045,0.0305,0.0015,55870,hsa-mir-302c-3p,hsa-mir-195-5p,True,0.005383963824115007
0.019,0.014,0.005,55870,hsa-mir-34b-5p,hsa-mir-302b-3p,True,0.014756104328523862
0.02,0.0135,0.0005,55870,hsa-mir-302d-3p,hsa-mir-18a-3p,True,0.0020586459180118454
0.028,0.788,0.007,55870,hsa-mir-548f-3p,hsa-mir-33a-3p,True,0.019425328741390104
0.022,0.203,0.006,10000,hsa-mir-124-3p,hsa-mir-548d-3p,True,0.01713305412371134
0.026,0.0135,0.0035,10000,hsa-mir-124-3p,hsa-mir-497-5p,True,0.01098845858669343
0.026,0.2125,0.002,6513,hsa-mir-1538,hsa-mir-1291,True,0.006871818064349399
0.039,0.14,0.005,57035,hsa-mir-3662,hsa-mir-122-5p,True,0.014756104328523862
0.135,0.0435,0.004,4297,hsa-mir-942-5p,hsa-mir-219a-5p,True,0.012273482575582738
0.2305,0.041,0.0025,4297,hsa-mir-486-3p,hsa-mir-219a-5p,True,0.008302007555652689
0.407,0.1045,0.006,7128,hsa-mir-940,hsa-mir-519a-5p,True,0.01713305412371134
0.126,0.137,0.0025,894,hsa-mir-204-5p,hsa-mir-497-5p,True,0.008302007555652689
0.011,0.071,0.0075,23314,hsa-mir-31-5p,hsa-mir-3609,True,0.02055066079295154
0.2435,0.1195,0.001,687,hsa-mir-124-3p,hsa-mir-518e-3p,True,0.003796744484900407
0.0635,0.0805,0.002,84272,hsa-mir-744-3p,hsa-mir-92b-3p,True,0.006871818064349399
0.077,0.147,0.0065,84272,hsa-mir-92b-3p,hsa-mir-541-3p,True,0.01827912326159378
0.066,0.1145,0.0045,84272,hsa-mir-92b-3p,hsa-mir-3065-5p,True,0.013529765943012211
0.0835,0.5915,0.008,3215,hsa-mir-3150b-3p,hsa-mir-513c-5p,True,0.021659013388993533
0.014,0.036,0.008,1958,hsa-mir-518f-3p,hsa-mir-520d-5p,True,0.021659013388993533
0.0475,0.793,0.0065,1958,hsa-mir-518a-3p,hsa-mir-192-5p,True,0.01827912326159378
0.0405,0.036,0.003,1958,hsa-mir-518a-3p,hsa-mir-520d-5p,True,0.009658443563277538
0.0525,0.029,0.002,1958,hsa-mir-124-3p,hsa-mir-520d-5p,True,0.006871818064349399
0.011,0.0365,0.0045,1958,hsa-mir-518b,hsa-mir-520d-5p,True,0.013529765943012211
0.565,0.037,0.0,84248,hsa-mir-381-3p,hsa-mir-411-3p,True,0.0
0.5635,0.0165,0.0,84248,hsa-mir-381-3p,hsa-mir-654-3p,True,0.0
0.011,0.0375,0.0,84293,hsa-mir-20b-5p,hsa-mir-372-3p,True,0.0
0.037,0.584,0.002,57670,hsa-mir-520a-5p,hsa-mir-301b-3p,True,0.006871818064349399
0.0255,0.0545,0.001,57169,hsa-mir-182-5p,hsa-mir-541-3p,True,0.003796744484900407
0.2795,0.0455,0.0065,79026,hsa-mir-127-5p,hsa-mir-205-5p,True,0.01827912326159378
0.016,0.0345,0.0005,79026,hsa-mir-487a-3p,hsa-mir-205-5p,True,0.0020586459180118454
0.0465,0.7015,0.003,79026,hsa-mir-205-5p,hsa-mir-1305,True,0.009658443563277538
0.02,0.286,0.001,718,hsa-mir-377-5p,hsa-mir-127-5p,True,0.003796744484900407
0.2985,0.011,0.0005,718,hsa-mir-127-5p,hsa-mir-485-5p,True,0.0020586459180118454
0.2095,0.03,0.0005,64919,hsa-mir-942-5p,hsa-mir-216a-5p,True,0.0020586459180118454
0.498,0.0615,0.0025,23352,hsa-mir-224-5p,hsa-mir-497-5p,True,0.008302007555652689
0.014,0.0145,0.0095,23008,hsa-mir-18b-5p,hsa-mir-31-5p,True,0.024893178290754107
0.044,0.0945,0.001,79094,hsa-mir-539-5p,hsa-mir-940,True,0.003796744484900407
0.246,0.0245,0.008,3609,hsa-mir-338-3p,hsa-mir-497-5p,True,0.021659013388993533
0.0225,0.7965,0.003,64981,hsa-mir-196a-5p,hsa-mir-92b-5p,True,0.009658443563277538
0.0525,0.129,0.0,54521,hsa-mir-335-3p,hsa-mir-192-5p,True,0.0
0.019,0.1465,0.007,22903,hsa-mir-31-5p,hsa-mir-548d-3p,True,0.019425328741390104
0.011,0.207,0.007,10955,hsa-mir-500b-5p,hsa-mir-216a-5p,True,0.019425328741390104
0.095,0.032,0.0035,90627,hsa-mir-1270,hsa-mir-376b-3p,True,0.01098845858669343
0.028,0.014,0.0,7428,hsa-mir-301b-3p,hsa-mir-767-5p,True,0.0
0.031,0.0135,0.003,7428,hsa-mir-1248,hsa-mir-767-5p,True,0.009658443563277538
0.0185,0.0145,0.0085,8553,hsa-mir-629-5p,hsa-mir-767-3p,True,0.022739498968761006
0.02,0.619,0.0025,29841,hsa-mir-99a-5p,hsa-mir-192-5p,True,0.008302007555652689
0.174,0.019,0.0085,23175,hsa-mir-3065-3p,hsa-mir-129-5p,True,0.022739498968761006
0.0215,0.03,0.0,3824,hsa-mir-20b-5p,hsa-mir-301b-3p,True,0.0
0.0265,0.017,0.0,3824,hsa-mir-106a-5p,hsa-mir-301b-3p,True,0.0
0.229,0.027,0.0065,57695,hsa-mir-577,hsa-mir-455-3p,True,0.01827912326159378
0.3335,0.013,0.002,375248,hsa-mir-378a-5p,hsa-mir-7-5p,True,0.006871818064349399
0.4085,0.098,0.002,4609,hsa-mir-1248,hsa-mir-29a-3p,True,0.006871818064349399
0.3735,0.0135,0.003,4609,hsa-mir-1248,hsa-mir-29b-3p,True,0.009658443563277538
0.0105,0.564,0.005,7094,hsa-mir-182-5p,hsa-mir-1271-5p,True,0.014756104328523862
0.02,0.1245,0.0005,7094,hsa-mir-182-5p,hsa-mir-370-3p,True,0.0020586459180118454
0.019,0.1665,0.0,7094,hsa-mir-182-5p,hsa-mir-432-5p,True,0.0
0.202,0.3485,0.0075,55667,hsa-mir-142-5p,hsa-mir-320d,True,0.02055066079295154
0.027,0.043,0.0,30061,hsa-mir-20b-5p,hsa-mir-92b-3p,True,0.0
0.05,0.0465,0.003,901,hsa-mir-183-3p,hsa-mir-1305,True,0.009658443563277538
0.026,0.053,0.0045,283373,hsa-mir-378a-3p,hsa-mir-34c-5p,True,0.013529765943012211
0.014,0.131,0.002,3480,hsa-mir-494-3p,hsa-mir-653-5p,True,0.006871818064349399
0.041,0.028,0.0035,11057,hsa-mir-195-5p,hsa-mir-629-3p,True,0.01098845858669343
0.2075,0.2195,0.004,5451,hsa-mir-497-3p,hsa-mir-224-5p,True,0.012273482575582738
0.0245,0.0135,0.0095,8490,hsa-mir-1243,hsa-mir-663a,True,0.024893178290754107
0.229,0.0355,0.0,29956,hsa-mir-320d,hsa-mir-96-5p,True,0.0
0.067,0.0395,0.0045,80856,hsa-mir-34c-5p,hsa-mir-548e-3p,True,0.013529765943012211
0.078,0.0935,0.0065,4026,hsa-mir-548e-3p,hsa-mir-7-5p,True,0.01827912326159378
0.0595,0.0325,0.0,4026,hsa-mir-548b-3p,hsa-mir-7-5p,True,0.0
0.977,0.389,0.0045,4585,hsa-mir-3614-3p,hsa-mir-219a-1-3p,True,0.013529765943012211
0.6565,0.0145,0.0005,153830,hsa-mir-130b-5p,hsa-mir-183-3p,True,0.0020586459180118454
0.44,0.0135,0.0,153830,hsa-mir-130b-3p,hsa-mir-183-3p,True,0.0
0.0215,0.068,0.0005,3779,hsa-mir-519d-3p,hsa-mir-526b-3p,True,0.0020586459180118454
0.019,0.021,0.0,3779,hsa-mir-519d-3p,hsa-mir-20b-5p,True,0.0
0.024,0.0145,0.0,3779,hsa-mir-519d-3p,hsa-mir-432-5p,True,0.0
0.0135,0.0305,0.0,3779,hsa-mir-302c-3p,hsa-mir-106a-5p,True,0.0
0.0115,0.017,0.0,3779,hsa-mir-520c-3p,hsa-mir-20b-5p,True,0.0
0.0115,0.035,0.0,3779,hsa-mir-520c-3p,hsa-mir-106a-5p,True,0.0
0.0155,0.0235,0.0,3779,hsa-mir-520c-3p,hsa-mir-432-5p,True,0.0
0.053,0.029,0.0,3779,hsa-mir-520d-3p,hsa-mir-106a-5p,True,0.0
0.045,0.02,0.0,3779,hsa-mir-520d-3p,hsa-mir-432-5p,True,0.0
0.071,0.013,0.0,3779,hsa-mir-526b-3p,hsa-mir-512-3p,True,0.0
0.038,0.013,0.0,3779,hsa-mir-526b-3p,hsa-mir-302d-3p,True,0.0
0.026,0.033,0.0,3779,hsa-mir-526b-3p,hsa-mir-106a-5p,True,0.0
0.053,0.022,0.0,3779,hsa-mir-526b-3p,hsa-mir-432-5p,True,0.0
0.015,0.0115,0.0,3779,hsa-mir-520a-3p,hsa-mir-20b-5p,True,0.0
0.021,0.0365,0.0,3779,hsa-mir-512-3p,hsa-mir-106a-5p,True,0.0
0.011,0.0385,0.0005,3779,hsa-mir-512-3p,hsa-mir-432-5p,True,0.0020586459180118454
