Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.206,0.0155,0.0005,7422,hsa-mir-330-3p,hsa-mir-335-5p,True,0.019364285714285716
0.883,0.0315,0.008,55603,hsa-mir-200b-3p,hsa-mir-708-5p,False,0.11639355992844366
0.021,0.0315,0.0005,7903,hsa-mir-142-5p,hsa-mir-135a-5p,True,0.019364285714285716
0.167,0.989,0.0045,23286,hsa-mir-33a-5p,hsa-mir-106a-5p,False,0.08280203619909501
0.364,0.7675,0.0075,55870,hsa-mir-148a-5p,hsa-mir-363-3p,False,0.11337825278810408
0.0115,0.124,0.0,894,hsa-mir-376c-3p,hsa-mir-541-5p,True,0.0
0.6405,0.187,0.0015,1843,hsa-mir-200b-3p,hsa-mir-937-3p,True,0.04163651877133106
0.3085,0.1735,0.0005,79026,hsa-mir-424-3p,hsa-mir-330-5p,True,0.019364285714285716
0.886,0.1345,0.001,79026,hsa-mir-203a-3p,hsa-mir-210-3p,True,0.03152325581395349
0.5515,0.4055,0.002,79026,hsa-mir-33a-5p,hsa-mir-885-5p,False,0.05067289719626168
0.0275,0.082,0.0035,154796,hsa-mir-676-3p,hsa-mir-450b-5p,False,0.0717015113350126
0.1085,0.0425,0.0,7153,hsa-mir-942-5p,hsa-mir-7-5p,True,0.0
0.451,0.098,0.009,4853,hsa-mir-873-5p,hsa-mir-9-5p,False,0.12364358108108106
0.458,0.0195,0.0035,6660,hsa-mir-195-5p,hsa-mir-193b-3p,False,0.0717015113350126
0.0215,0.035,0.001,29968,hsa-mir-3200-3p,hsa-mir-224-5p,True,0.03152325581395349
0.99,0.012,0.0045,1783,hsa-mir-708-5p,hsa-let-7c-5p,False,0.08280203619909501
0.9145,0.033,0.008,84804,hsa-mir-20b-5p,hsa-mir-7-5p,False,0.11639355992844366
0.0625,0.2035,0.005,4609,hsa-mir-7-5p,hsa-mir-138-5p,False,0.08859477124183007
0.0395,0.1585,0.0055,57575,hsa-mir-142-3p,hsa-mir-624-5p,False,0.09338517745302714
0.0155,0.1245,0.001,10140,hsa-mir-106a-5p,hsa-mir-497-5p,True,0.03152325581395349
0.112,0.237,0.0045,10140,hsa-mir-497-5p,hsa-mir-20b-5p,False,0.08280203619909501
0.142,0.136,0.006,5366,hsa-mir-411-3p,hsa-mir-106a-5p,False,0.09878137651821862
0.0425,0.2435,0.002,9213,hsa-mir-296-3p,hsa-mir-365a-3p,False,0.05067289719626168
0.48,0.071,0.0035,26011,hsa-mir-193b-3p,hsa-mir-143-3p,False,0.0717015113350126
0.114,0.057,0.003,84159,hsa-mir-33a-5p,hsa-mir-676-3p,False,0.06594324324324324
0.686,0.8975,0.0,5796,hsa-mir-1179,hsa-mir-501-3p,True,0.0
0.058,0.0865,0.0,4685,hsa-mir-21-3p,hsa-mir-182-5p,True,0.0
0.056,0.1775,0.009,4685,hsa-mir-182-5p,hsa-mir-96-5p,False,0.12364358108108106
0.109,0.0765,0.009,80223,hsa-mir-143-3p,hsa-mir-195-5p,False,0.12364358108108106
0.09,0.0105,0.0065,151742,hsa-mir-424-5p,hsa-mir-665,False,0.10284922178988326
0.9675,0.075,0.0055,64866,hsa-mir-181d-5p,hsa-mir-3065-3p,False,0.09338517745302714
0.019,0.096,0.0075,1152,hsa-mir-424-5p,hsa-mir-195-5p,False,0.11337825278810408
0.1165,0.053,0.0,8879,hsa-mir-199a-3p,hsa-mir-149-5p,True,0.0
0.0445,0.115,0.0005,8879,hsa-mir-149-5p,hsa-mir-199b-3p,True,0.019364285714285716
0.122,0.1735,0.0,144501,hsa-mir-193b-3p,hsa-mir-143-3p,True,0.0
0.0235,0.539,0.0,5865,hsa-mir-452-3p,hsa-mir-410-3p,True,0.0
0.0195,0.4355,0.0025,4884,hsa-mir-210-3p,hsa-mir-455-3p,False,0.059451754385964915
0.042,0.168,0.0005,80012,hsa-mir-455-5p,hsa-mir-196a-5p,True,0.019364285714285716
0.3885,0.863,0.0085,8851,hsa-mir-222-5p,hsa-mir-548v,False,0.12022695652173913
0.153,0.1805,0.008,253461,hsa-mir-511-5p,hsa-mir-381-3p,False,0.11639355992844366
0.1825,0.0875,0.0,5074,hsa-mir-362-5p,hsa-mir-188-5p,True,0.0
0.237,0.5615,0.0045,7182,hsa-mir-504-5p,hsa-mir-497-3p,False,0.08280203619909501
0.2565,0.028,0.003,9852,hsa-mir-20b-5p,hsa-mir-497-5p,False,0.06594324324324324
0.4205,0.151,0.003,6752,hsa-mir-3187-3p,hsa-mir-96-5p,False,0.06594324324324324
0.2295,0.018,0.0,5324,hsa-mir-193b-3p,hsa-mir-503-5p,True,0.0
0.0365,0.0485,0.001,221178,hsa-mir-7-2-3p,hsa-mir-296-5p,True,0.03152325581395349
0.2465,0.0225,0.007,1995,hsa-mir-511-5p,hsa-mir-1224-3p,False,0.10823384030418251
0.974,0.0905,0.003,23089,hsa-mir-34c-5p,hsa-mir-196b-5p,False,0.06594324324324324
0.0155,0.5745,0.004,3206,hsa-mir-873-5p,hsa-mir-494-3p,False,0.07690780141843971
