Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.023,0.085,0.0085,999,hsa-mir-34c-5p,hsa-mir-629-3p,False,0.12488131313131315
0.299,0.0885,0.0005,2824,hsa-mir-146a-5p,hsa-mir-629-3p,True,0.023087301587301587
0.1925,0.049,0.004,51430,hsa-mir-142-5p,hsa-mir-194-3p,False,0.08683582089552239
0.0495,0.065,0.0,64841,hsa-mir-155-5p,hsa-mir-455-3p,True,0.0
0.46,0.2495,0.006,54845,hsa-mir-18a-5p,hsa-mir-223-5p,False,0.10642682926829268
0.7405,0.0335,0.007,23731,hsa-mir-424-5p,hsa-mir-340-5p,False,0.11504519774011299
0.246,0.0425,0.001,80315,hsa-mir-181d-5p,hsa-mir-155-5p,True,0.03777922077922078
0.215,0.054,0.0005,2591,hsa-mir-340-5p,hsa-mir-629-3p,True,0.023087301587301587
0.053,0.0645,0.0015,10560,hsa-mir-192-5p,hsa-mir-122-5p,True,0.047950549450549454
0.22,0.1085,0.0015,10560,hsa-mir-146b-5p,hsa-mir-192-5p,True,0.047950549450549454
0.06,0.0455,0.0,10560,hsa-mir-215-5p,hsa-mir-122-5p,True,0.0
0.9,0.38,0.0055,53335,hsa-mir-199a-3p,hsa-mir-182-5p,False,0.10322258064516128
0.1905,0.492,0.009,117177,hsa-mir-142-3p,hsa-mir-493-5p,False,0.12833823529411761
0.094,0.0215,0.0095,8854,hsa-mir-155-5p,hsa-mir-362-3p,False,0.13350483091787438
0.5955,0.6105,0.0045,3949,hsa-mir-223-5p,hsa-mir-452-3p,False,0.0948586956521739
0.0275,0.5555,0.0065,3949,hsa-mir-204-5p,hsa-mir-150-5p,False,0.11255059523809524
0.028,0.037,0.0005,54897,hsa-mir-100-5p,hsa-mir-326,True,0.023087301587301587
0.029,0.033,0.0075,123041,hsa-mir-183-5p,hsa-mir-455-3p,False,0.11543650793650793
0.0695,0.0505,0.0015,3480,hsa-mir-340-5p,hsa-mir-224-5p,True,0.047950549450549454
0.2335,0.0595,0.0005,3480,hsa-mir-452-5p,hsa-mir-340-5p,True,0.023087301587301587
0.0175,0.471,0.009,150094,hsa-mir-629-3p,hsa-mir-616-3p,False,0.12833823529411761
0.076,0.1225,0.005,3491,hsa-mir-155-5p,hsa-mir-616-3p,False,0.10100694444444444
0.0125,0.0375,0.0045,3486,hsa-mir-511-5p,hsa-mir-26a-1-3p,False,0.0948586956521739
0.0785,0.862,0.008,7552,hsa-mir-141-5p,hsa-mir-450b-5p,False,0.12120833333333335
0.086,0.076,0.007,7552,hsa-mir-141-5p,hsa-mir-629-3p,False,0.11504519774011299
0.0545,0.6375,0.0,3708,hsa-mir-340-5p,hsa-mir-589-3p,True,0.0
0.2725,0.4825,0.008,84959,hsa-let-7f-5p,hsa-mir-192-5p,False,0.12120833333333335
0.036,0.0265,0.0005,54910,hsa-mir-222-5p,hsa-mir-362-3p,True,0.023087301587301587
0.438,0.3745,0.0035,64393,hsa-mir-340-5p,hsa-mir-616-5p,False,0.07954296875
0.0115,0.054,0.006,285268,hsa-mir-452-5p,hsa-mir-134-5p,False,0.10642682926829268
0.285,0.1395,0.004,8408,hsa-mir-146b-5p,hsa-mir-3065-3p,False,0.08683582089552239
0.07,0.059,0.0025,401474,hsa-mir-539-5p,hsa-mir-381-3p,False,0.06733796296296296
0.724,0.4655,0.009,5069,hsa-mir-100-5p,hsa-mir-452-5p,False,0.12833823529411761
0.9305,0.4335,0.006,151888,hsa-mir-143-5p,hsa-mir-455-3p,False,0.10642682926829268
0.069,0.1225,0.008,4286,hsa-mir-340-5p,hsa-mir-155-5p,False,0.12120833333333335
0.0155,0.575,0.0,728116,hsa-mir-192-5p,hsa-mir-214-3p,True,0.0
0.0305,0.011,0.004,728116,hsa-mir-194-3p,hsa-mir-192-5p,False,0.08683582089552239
