Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.0205,0.3485,0.001,10468,hsa-mir-214-3p,hsa-mir-497-5p,True,0.025064020486555698
0.3455,0.0455,0.002,10468,hsa-mir-497-5p,hsa-mir-411-5p,True,0.03942598187311178
0.1125,0.123,0.0065,10468,hsa-mir-30a-5p,hsa-mir-30c-2-3p,False,0.07739507299270072
0.022,0.014,0.0035,23670,hsa-mir-301b-3p,hsa-mir-335-5p,False,0.05454816878980892
0.159,0.0115,0.0005,79056,hsa-mir-92b-3p,hsa-mir-19b-3p,True,0.015011503067484663
0.047,0.0125,0.006,26056,hsa-mir-193b-3p,hsa-mir-885-3p,False,0.07471374045801527
0.029,0.043,0.0045,2752,hsa-mir-145-5p,hsa-mir-940,False,0.06323582196697775
0.2165,0.7035,0.0035,3915,hsa-mir-497-5p,hsa-mir-942-5p,False,0.05454816878980892
0.1795,0.026,0.0035,4609,hsa-let-7c-5p,hsa-mir-19a-3p,False,0.05454816878980892
0.1455,0.1835,0.0045,4609,hsa-let-7c-5p,hsa-mir-203a-3p,False,0.06323582196697775
0.0535,0.0145,0.009,4609,hsa-mir-20a-5p,hsa-mir-195-5p,False,0.09185349322210636
0.288,0.0725,0.0,7057,hsa-mir-23c,hsa-mir-20a-3p,True,0.0
0.046,0.0155,0.006,1545,hsa-mir-377-3p,hsa-mir-222-5p,False,0.07471374045801527
0.0305,0.219,0.002,9728,hsa-mir-744-3p,hsa-mir-19b-1-5p,True,0.03942598187311178
0.016,0.258,0.0075,8482,hsa-mir-335-3p,hsa-mir-17-5p,False,0.08294491525423729
0.0245,0.1755,0.003,10499,hsa-mir-125a-5p,hsa-mir-19a-3p,True,0.04997872340425532
0.04,0.117,0.0075,55215,hsa-mir-22-5p,hsa-mir-505-3p,False,0.08294491525423729
0.012,0.02,0.001,11057,hsa-mir-20a-5p,hsa-mir-106a-5p,True,0.025064020486555698
0.099,0.6065,0.0085,10140,hsa-mir-17-5p,hsa-mir-20b-5p,False,0.08916800643086817
0.027,0.2405,0.0025,3321,hsa-mir-885-5p,hsa-mir-378a-3p,True,0.0450621546961326
0.6315,0.3135,0.006,1952,hsa-mir-18a-5p,hsa-mir-193b-3p,False,0.07471374045801527
0.082,0.4535,0.002,1952,hsa-mir-939-5p,hsa-mir-10a-3p,True,0.03942598187311178
0.0215,0.1865,0.004,5295,hsa-mir-17-5p,hsa-mir-106a-5p,False,0.05913897280966768
0.0235,0.8585,0.0005,256006,hsa-mir-155-5p,hsa-mir-7-5p,True,0.015011503067484663
0.826,0.0225,0.0,5066,hsa-mir-664a-3p,hsa-mir-17-5p,True,0.0
0.014,0.4775,0.0005,1956,hsa-mir-146b-5p,hsa-mir-224-5p,True,0.015011503067484663
0.4505,0.011,0.0095,6867,hsa-mir-103a-2-5p,hsa-mir-618,False,0.09444514982224479
0.017,0.038,0.0065,7436,hsa-mir-130a-3p,hsa-mir-106a-5p,False,0.07739507299270072
0.013,0.3425,0.0025,7436,hsa-mir-429,hsa-mir-135a-5p,True,0.0450621546961326
0.0205,0.0445,0.0065,7436,hsa-mir-23c,hsa-mir-26a-1-3p,False,0.07739507299270072
0.106,0.0145,0.0065,143686,hsa-mir-655-3p,hsa-mir-181c-5p,False,0.07739507299270072
0.364,0.0315,0.0055,8853,hsa-mir-301a-3p,hsa-mir-218-5p,False,0.07097066578773895
0.0825,0.0295,0.0025,528,hsa-mir-30a-5p,hsa-mir-335-3p,True,0.0450621546961326
0.023,0.2345,0.0055,23362,hsa-mir-654-5p,hsa-mir-130b-5p,False,0.07097066578773895
0.2065,0.0155,0.0035,23362,hsa-mir-130b-5p,hsa-mir-17-5p,False,0.05454816878980892
0.0625,0.1705,0.0,7804,hsa-mir-378a-5p,hsa-mir-19a-3p,True,0.0
