Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.0135,0.1825,0.0095,10838,hsa-mir-195-5p,hsa-mir-23c,False,0.33532374100719425
0.1245,0.0565,0.0055,4170,hsa-mir-545-5p,hsa-mir-96-5p,False,0.30337869822485203
0.0325,0.0455,0.0055,571,hsa-mir-188-3p,hsa-mir-497-5p,False,0.30337869822485203
0.2825,0.8995,0.0085,8935,hsa-mir-141-3p,hsa-mir-3200-3p,False,0.32901176470588234
0.79,0.8305,0.0085,9703,hsa-mir-23a-5p,hsa-mir-10b-5p,False,0.32901176470588234
0.462,0.2875,0.008,25937,hsa-mir-27a-5p,hsa-mir-34c-3p,False,0.32901176470588234
0.12,0.041,0.0065,6591,hsa-mir-182-5p,hsa-mir-96-5p,False,0.3223031914893617
0.2655,0.4915,0.002,330,hsa-mir-196b-5p,hsa-mir-582-5p,False,0.22195238095238096
0.8205,0.408,0.0075,6515,hsa-mir-96-5p,hsa-mir-320c,False,0.3251860465116279
0.5465,0.775,0.001,5586,hsa-let-7c-5p,hsa-mir-337-3p,False,0.17926923076923076
0.407,0.4285,0.0,5315,hsa-mir-150-5p,hsa-mir-326,True,0.0
0.014,0.4485,0.003,2355,hsa-mir-503-5p,hsa-mir-21-3p,False,0.24748672566371682
0.64,0.546,0.008,57506,hsa-mir-195-5p,hsa-mir-539-5p,False,0.32901176470588234
0.023,0.662,0.0065,23468,hsa-mir-150-5p,hsa-mir-144-3p,False,0.3223031914893617
0.029,0.1355,0.009,23468,hsa-mir-150-5p,hsa-mir-200a-5p,False,0.32901176470588234
0.287,0.255,0.0075,54566,hsa-mir-30a-3p,hsa-mir-30a-5p,False,0.3251860465116279
0.446,0.1585,0.0005,6319,hsa-mir-181d-5p,hsa-mir-3690,False,0.13317142857142858
0.037,0.0155,0.006,3091,hsa-mir-100-3p,hsa-mir-29c-3p,False,0.3177954545454546
0.1445,0.0815,0.004,10484,hsa-mir-30a-5p,hsa-mir-497-5p,False,0.26634285714285716
