Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.072,0.016,0.001,9859,hsa-mir-33a-3p,hsa-mir-532-3p,True,0.049083850931677026
0.1865,1.0,0.0095,1601,hsa-mir-106b-5p,hsa-mir-129-5p,False,0.1574698479286838
0.029,0.126,0.0,6542,hsa-mir-203a-3p,hsa-mir-205-5p,True,0.0
0.2775,0.119,0.0075,4293,hsa-mir-190a-5p,hsa-mir-125b-2-3p,False,0.14111607142857144
0.0175,0.173,0.0095,29116,hsa-mir-130a-3p,hsa-mir-221-5p,False,0.1574698479286838
0.0895,0.016,0.0005,3423,hsa-mir-589-3p,hsa-mir-582-3p,True,0.029933712121212125
0.017,0.056,0.003,3423,hsa-mir-582-3p,hsa-mir-18a-5p,False,0.09092042186001917
0.034,0.079,0.003,9066,hsa-let-7f-5p,hsa-mir-139-3p,False,0.09092042186001917
0.017,0.021,0.0,57709,hsa-mir-194-3p,hsa-mir-192-3p,True,0.0
0.0145,0.6265,0.004,9369,hsa-mir-455-3p,hsa-mir-651-5p,False,0.1045822994210091
0.0205,0.5105,0.0045,22807,hsa-mir-942-5p,hsa-mir-138-5p,False,0.1102674418604651
0.1865,0.072,0.0095,7077,hsa-mir-671-5p,hsa-mir-31-5p,False,0.1574698479286838
0.1265,0.568,0.0025,7204,hsa-mir-627-5p,hsa-let-7f-5p,False,0.08248956158663882
0.0395,0.869,0.005,1462,hsa-mir-3127-5p,hsa-mir-125a-3p,False,0.11621323529411766
0.947,0.8185,0.0095,81037,hsa-mir-30a-3p,hsa-mir-203a-3p,False,0.1574698479286838
0.128,0.329,0.0,26999,hsa-mir-20a-3p,hsa-mir-335-3p,True,0.0
0.4045,0.9215,0.003,4084,hsa-mir-324-3p,hsa-let-7c-5p,False,0.09092042186001917
0.204,0.059,0.0075,65125,hsa-mir-19a-3p,hsa-mir-421,False,0.14111607142857144
0.1025,0.1145,0.004,8653,hsa-mir-224-5p,hsa-mir-203a-3p,False,0.1045822994210091
0.196,0.0195,0.008,6095,hsa-mir-148a-5p,hsa-mir-106b-5p,False,0.14600461893764435
0.0105,0.022,0.0065,6095,hsa-mir-17-5p,hsa-mir-96-5p,False,0.1330731865284974
0.109,0.263,0.003,6095,hsa-mir-222-5p,hsa-mir-129-5p,False,0.09092042186001917
0.1185,0.4275,0.005,7049,hsa-mir-106a-5p,hsa-mir-130a-5p,False,0.11621323529411766
0.115,0.344,0.003,7049,hsa-mir-106a-5p,hsa-mir-196a-5p,False,0.09092042186001917
0.0395,0.0765,0.003,7049,hsa-mir-335-3p,hsa-mir-940,False,0.09092042186001917
0.1925,0.3995,0.0025,7049,hsa-mir-182-5p,hsa-mir-130a-5p,False,0.08248956158663882
0.3175,0.0215,0.008,23446,hsa-mir-301a-3p,hsa-mir-99a-5p,False,0.14600461893764435
0.064,0.013,0.009,4660,hsa-mir-103a-2-5p,hsa-mir-106a-5p,False,0.15461413043478262
0.593,0.042,0.006,4660,hsa-mir-20b-5p,hsa-mir-106a-5p,False,0.12763122476446837
0.852,0.5855,0.004,3205,hsa-mir-183-3p,hsa-mir-130a-3p,False,0.1045822994210091
0.2665,0.1265,0.0095,57690,hsa-mir-19a-3p,hsa-mir-125a-3p,False,0.1574698479286838
0.2525,0.0125,0.0025,57690,hsa-mir-19a-3p,hsa-mir-193b-5p,False,0.08248956158663882
0.305,0.057,0.001,22924,hsa-mir-301a-3p,hsa-mir-500a-5p,True,0.049083850931677026
0.6875,0.101,0.0035,5243,hsa-mir-129-5p,hsa-mir-9-3p,False,0.09782051282051282
0.3,0.1955,0.0,83394,hsa-mir-629-3p,hsa-mir-200b-3p,True,0.0
0.0175,0.3165,0.0045,2289,hsa-mir-182-5p,hsa-mir-106b-5p,False,0.1102674418604651
0.7415,0.026,0.0025,9424,hsa-mir-20b-5p,hsa-mir-129-5p,False,0.08248956158663882
0.0435,0.5495,0.006,2872,hsa-mir-625-5p,hsa-mir-106a-5p,False,0.12763122476446837
0.036,0.0415,0.0045,23331,hsa-mir-200a-3p,hsa-mir-31-5p,False,0.1102674418604651
0.037,0.282,0.002,51199,hsa-mir-18a-3p,hsa-mir-653-5p,False,0.07334106728538284
0.0685,0.28,0.0015,22990,hsa-mir-627-5p,hsa-mir-194-5p,False,0.06280132450331126
0.0955,0.4555,0.002,182,hsa-mir-199b-5p,hsa-mir-20a-3p,False,0.07334106728538284
0.112,0.063,0.0,22862,hsa-mir-96-5p,hsa-mir-129-5p,True,0.0
0.1725,0.4915,0.0025,8428,hsa-mir-155-5p,hsa-mir-130b-5p,False,0.08248956158663882
0.336,0.622,0.0075,84056,hsa-mir-19a-3p,hsa-mir-155-5p,False,0.14111607142857144
0.064,0.6585,0.003,84056,hsa-mir-582-3p,hsa-mir-155-5p,False,0.09092042186001917
0.3745,0.213,0.002,10391,hsa-mir-215-5p,hsa-mir-192-5p,False,0.07334106728538284
0.035,0.0115,0.007,7227,hsa-mir-18a-5p,hsa-mir-17-5p,False,0.13760572139303484
0.0195,0.0305,0.007,22900,hsa-mir-431-5p,hsa-mir-3928-3p,False,0.13760572139303484
0.3655,0.299,0.0065,23731,hsa-mir-193b-5p,hsa-mir-148a-3p,False,0.1330731865284974
0.074,0.0915,0.0025,7046,hsa-let-7c-5p,hsa-mir-96-5p,False,0.08248956158663882
0.772,0.3235,0.001,51195,hsa-mir-2110,hsa-mir-1301-3p,True,0.049083850931677026
0.276,0.317,0.0045,1277,hsa-mir-3150b-3p,hsa-mir-31-5p,False,0.1102674418604651
0.9545,0.2225,0.0025,595,hsa-mir-142-5p,hsa-mir-3170,False,0.08248956158663882
0.1005,0.088,0.0005,81539,hsa-mir-218-5p,hsa-mir-125b-2-3p,True,0.029933712121212125
0.118,0.05,0.008,6648,hsa-mir-425-5p,hsa-mir-130b-3p,False,0.14600461893764435
0.147,0.3385,0.0015,9444,hsa-mir-150-3p,hsa-mir-129-5p,False,0.06280132450331126
