Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.201,0.015,0.0025,1021,hsa-mir-214-5p,hsa-mir-383-5p,True,0.011365535015997156
0.0875,0.012,0.0065,1021,hsa-mir-195-3p,hsa-mir-383-5p,True,0.024225938069216753
0.034,0.5105,0.0035,51104,hsa-mir-508-5p,hsa-mir-512-5p,True,0.014919295029373777
0.0405,0.611,0.005,51104,hsa-mir-508-5p,hsa-mir-520g-3p,True,0.01973610092981982
0.0695,0.8105,0.0035,7763,hsa-mir-30a-5p,hsa-let-7a-2-3p,True,0.014919295029373777
0.029,0.551,0.0075,80351,hsa-mir-106a-5p,hsa-mir-92b-3p,True,0.027062744683102317
0.0165,0.0475,0.0085,1277,hsa-mir-363-5p,hsa-mir-130a-3p,True,0.029841735012525312
0.012,0.1285,0.0055,1277,hsa-mir-363-5p,hsa-mir-9-5p,True,0.021270658501549862
0.0305,0.03,0.009,7468,hsa-mir-520h,hsa-mir-519d-3p,True,0.031223194303153606
0.03,0.0245,0.0045,7468,hsa-mir-520g-3p,hsa-mir-519d-3p,True,0.018167633479341777
0.0215,0.0335,0.004,7468,hsa-mir-520a-3p,hsa-mir-519d-3p,True,0.016563403084146194
0.0135,0.51,0.0005,595,hsa-mir-195-5p,hsa-mir-138-5p,True,0.0029751075956729093
0.0145,0.0305,0.003,5450,hsa-mir-195-5p,hsa-mir-15b-5p,True,0.013181189607043162
0.0595,0.023,0.002,65981,hsa-mir-93-5p,hsa-mir-200c-3p,True,0.009510388101324657
0.0245,0.4135,0.0,65981,hsa-mir-200c-3p,hsa-mir-301b-3p,True,0.0
0.014,0.1885,0.0005,65981,hsa-mir-200c-3p,hsa-mir-17-5p,True,0.0029751075956729093
0.302,0.096,0.0,605,hsa-mir-224-3p,hsa-mir-195-5p,True,0.0
0.025,0.0295,0.0,57460,hsa-mir-125b-5p,hsa-mir-429,True,0.0
0.715,0.234,0.0015,80824,hsa-mir-138-5p,hsa-mir-30a-3p,True,0.007531138047798989
0.0235,0.037,0.002,81539,hsa-mir-758-3p,hsa-mir-15b-5p,True,0.009510388101324657
0.6645,0.7835,0.004,7803,hsa-mir-30a-3p,hsa-mir-150-5p,True,0.016563403084146194
0.5035,0.792,0.0045,7803,hsa-mir-30a-5p,hsa-mir-150-5p,True,0.018167633479341777
0.0165,0.0115,0.0045,23506,hsa-mir-7-5p,hsa-mir-141-3p,True,0.018167633479341777
0.0855,0.7675,0.0055,7422,hsa-mir-3662,hsa-mir-205-3p,True,0.021270658501549862
0.7005,0.0455,0.0025,7422,hsa-mir-133a-3p,hsa-mir-9-5p,True,0.011365535015997156
0.018,0.0155,0.0045,2030,hsa-mir-497-5p,hsa-mir-195-5p,True,0.018167633479341777
0.0525,0.017,0.0,59084,hsa-mir-758-3p,hsa-mir-20b-5p,True,0.0
0.4415,0.0105,0.0095,59084,hsa-mir-1305,hsa-mir-142-5p,True,0.03256142584341184
0.5585,0.116,0.0015,4001,hsa-mir-199b-5p,hsa-mir-30a-3p,True,0.007531138047798989
0.5745,0.1025,0.0005,4001,hsa-mir-199b-5p,hsa-let-7b-5p,True,0.0029751075956729093
0.51,0.057,0.0005,4001,hsa-mir-199b-5p,hsa-mir-125b-5p,True,0.0029751075956729093
0.501,0.056,0.0,4001,hsa-mir-199b-5p,hsa-mir-154-5p,True,0.0
0.423,0.057,0.001,4001,hsa-mir-199a-5p,hsa-mir-154-5p,True,0.005372472824659981
0.423,0.095,0.001,4001,hsa-mir-199a-5p,hsa-mir-889-3p,True,0.005372472824659981
0.1565,0.052,0.0,4001,hsa-let-7b-5p,hsa-mir-125b-5p,True,0.0
0.119,0.103,0.008,4001,hsa-let-7b-5p,hsa-mir-889-3p,True,0.02846138331536669
0.041,0.1005,0.0035,4001,hsa-mir-125b-5p,hsa-mir-182-5p,True,0.014919295029373777
0.848,0.0625,0.005,3977,hsa-mir-199a-3p,hsa-mir-570-3p,True,0.01973610092981982
0.012,0.02,0.007,51421,hsa-mir-182-5p,hsa-mir-96-5p,True,0.025660396287935792
0.0235,0.0255,0.001,5947,hsa-mir-93-5p,hsa-mir-17-5p,True,0.005372472824659981
0.0275,0.169,0.002,5947,hsa-mir-93-5p,hsa-mir-20b-5p,True,0.009510388101324657
0.0285,0.0235,0.009,5947,hsa-mir-93-5p,hsa-mir-20a-5p,True,0.031223194303153606
0.0305,0.486,0.0075,7029,hsa-mir-30c-2-3p,hsa-mir-199b-5p,True,0.027062744683102317
0.0125,0.188,0.0005,8850,hsa-mir-93-5p,hsa-mir-92b-3p,True,0.0029751075956729093
0.0955,0.082,0.0015,79669,hsa-let-7b-5p,hsa-let-7b-3p,True,0.007531138047798989
0.0315,0.26,0.008,6711,hsa-mir-33a-5p,hsa-mir-205-5p,True,0.02846138331536669
0.038,0.1195,0.0045,5396,hsa-mir-20b-5p,hsa-mir-9-5p,True,0.018167633479341777
0.111,0.0455,0.0005,5396,hsa-mir-9-5p,hsa-mir-93-5p,True,0.0029751075956729093
0.066,0.358,0.001,55870,hsa-mir-577,hsa-mir-96-5p,True,0.005372472824659981
0.0905,0.097,0.002,3953,hsa-mir-545-5p,hsa-mir-130b-5p,True,0.009510388101324657
0.0715,0.137,0.0055,3953,hsa-mir-130b-5p,hsa-mir-548j-5p,True,0.021270658501549862
0.4295,0.538,0.002,4548,hsa-mir-18a-3p,hsa-mir-135b-5p,True,0.009510388101324657
0.5525,0.1595,0.007,4548,hsa-mir-135b-5p,hsa-mir-130b-3p,True,0.025660396287935792
0.0225,0.039,0.0,23215,hsa-mir-135b-5p,hsa-mir-497-3p,True,0.0
0.583,0.6335,0.003,8289,hsa-mir-203a-3p,hsa-mir-452-3p,True,0.013181189607043162
0.022,0.043,0.0045,11064,hsa-mir-518a-5p,hsa-let-7b-5p,True,0.018167633479341777
0.0175,0.326,0.009,1843,hsa-mir-132-5p,hsa-mir-493-3p,True,0.031223194303153606
0.5745,0.0305,0.008,317,hsa-mir-2114-5p,hsa-mir-548j-5p,True,0.02846138331536669
0.174,0.1335,0.0,54900,hsa-mir-370-3p,hsa-mir-377-5p,True,0.0
0.054,0.1845,0.0015,11228,hsa-mir-429,hsa-mir-200c-3p,True,0.007531138047798989
0.0285,0.0185,0.006,23091,hsa-mir-7-5p,hsa-mir-760,True,0.022776446143000263
0.0185,0.013,0.001,5208,hsa-mir-497-5p,hsa-mir-497-3p,True,0.005372472824659981
0.111,0.362,0.005,10888,hsa-mir-181a-5p,hsa-mir-128-3p,True,0.01973610092981982
0.5265,0.121,0.003,78997,hsa-mir-130b-5p,hsa-mir-3615,True,0.013181189607043162
0.0175,0.539,0.0,6659,hsa-mir-125b-5p,hsa-mir-519c-3p,True,0.0
0.027,0.3335,0.0045,6659,hsa-mir-125b-5p,hsa-mir-539-5p,True,0.018167633479341777
0.0225,0.5355,0.0,6659,hsa-mir-125b-5p,hsa-mir-376c-3p,True,0.0
0.013,0.495,0.0045,6659,hsa-mir-125b-5p,hsa-mir-369-3p,True,0.018167633479341777
0.022,0.5375,0.0,6659,hsa-mir-125b-5p,hsa-mir-519d-3p,True,0.0
0.0335,0.5805,0.0,6659,hsa-mir-125b-5p,hsa-mir-519a-3p,True,0.0
0.016,0.0205,0.0,6659,hsa-mir-3065-5p,hsa-mir-30a-5p,True,0.0
0.4455,0.0125,0.0,6659,hsa-mir-376c-3p,hsa-mir-125a-5p,True,0.0
0.054,0.0885,0.001,92521,hsa-let-7b-5p,hsa-mir-3652,True,0.005372472824659981
0.086,0.73,0.0055,57464,hsa-mir-512-3p,hsa-mir-149-3p,True,0.021270658501549862
0.04,0.0515,0.0025,6303,hsa-mir-4326,hsa-mir-15b-5p,True,0.011365535015997156
0.5975,0.054,0.0,148229,hsa-mir-1323,hsa-let-7b-5p,True,0.0
0.032,0.039,0.0045,7837,hsa-mir-9-5p,hsa-mir-33a-3p,True,0.018167633479341777
0.0245,0.076,0.0055,157922,hsa-mir-940,hsa-mir-1323,True,0.021270658501549862
0.162,0.0345,0.003,1786,hsa-mir-200a-3p,hsa-mir-30a-5p,True,0.013181189607043162
0.148,0.197,0.007,91574,hsa-mir-520a-3p,hsa-mir-520d-3p,True,0.025660396287935792
0.9215,0.8145,0.003,8546,hsa-mir-25-3p,hsa-mir-30a-5p,True,0.013181189607043162
0.0565,0.081,0.0035,79589,hsa-mir-93-5p,hsa-mir-17-5p,True,0.014919295029373777
0.059,0.1405,0.0015,79589,hsa-mir-93-5p,hsa-mir-20a-5p,True,0.007531138047798989
0.0655,0.6865,0.003,79572,hsa-mir-760,hsa-mir-212-3p,True,0.013181189607043162
0.0775,0.0765,0.0075,4064,hsa-mir-25-5p,hsa-mir-15b-5p,True,0.027062744683102317
0.012,0.5315,0.0055,3656,hsa-mir-1262,hsa-mir-3614-5p,True,0.021270658501549862
0.3405,0.0105,0.0015,9695,hsa-mir-199b-5p,hsa-mir-125b-5p,True,0.007531138047798989
0.019,0.683,0.001,9695,hsa-mir-125b-5p,hsa-mir-96-5p,True,0.005372472824659981
0.014,0.0105,0.0,9695,hsa-mir-125b-5p,hsa-mir-92b-3p,True,0.0
0.0275,0.0345,0.003,54407,hsa-mir-16-2-3p,hsa-mir-92b-3p,True,0.013181189607043162
0.042,0.014,0.0005,5156,hsa-mir-181a-5p,hsa-mir-548e-3p,True,0.0029751075956729093
0.0325,0.078,0.0015,23670,hsa-mir-376c-3p,hsa-mir-7-1-3p,True,0.007531138047798989
0.621,0.518,0.0,10220,hsa-mir-520d-3p,hsa-mir-520a-3p,True,0.0
0.0105,0.475,0.0025,9764,hsa-mir-940,hsa-mir-520d-3p,True,0.011365535015997156
0.013,0.0215,0.0025,10643,hsa-mir-181d-5p,hsa-mir-181a-5p,True,0.011365535015997156
0.2735,0.208,0.006,10592,hsa-mir-182-5p,hsa-mir-125b-5p,True,0.022776446143000263
0.027,0.063,0.0085,10592,hsa-mir-383-5p,hsa-mir-125a-5p,True,0.029841735012525312
0.509,0.08,0.0,9314,hsa-let-7a-2-3p,hsa-mir-30a-5p,True,0.0
0.0415,0.576,0.0065,10541,hsa-mir-1262,hsa-mir-493-5p,True,0.024225938069216753
0.0105,0.046,0.003,5168,hsa-mir-33b-5p,hsa-mir-212-3p,True,0.013181189607043162
0.1865,0.0675,0.0005,4609,hsa-let-7b-5p,hsa-mir-130a-3p,True,0.0029751075956729093
0.1175,0.1365,0.0025,4609,hsa-let-7b-5p,hsa-mir-516a-5p,True,0.011365535015997156
0.154,0.099,0.0025,4609,hsa-let-7b-5p,hsa-mir-512-5p,True,0.011365535015997156
0.47,0.021,0.0075,4609,hsa-mir-323a-3p,hsa-mir-30a-5p,True,0.027062744683102317
0.0405,0.0485,0.005,4609,hsa-mir-497-5p,hsa-mir-33b-5p,True,0.01973610092981982
0.041,0.121,0.0,4609,hsa-mir-497-5p,hsa-mir-130a-3p,True,0.0
0.092,0.1785,0.0005,4609,hsa-mir-195-5p,hsa-mir-130a-3p,True,0.0029751075956729093
0.1555,0.061,0.0,4609,hsa-mir-130a-3p,hsa-mir-195-3p,True,0.0
0.138,0.174,0.008,4609,hsa-mir-130a-3p,hsa-mir-516a-5p,True,0.02846138331536669
0.3645,0.0225,0.0,3662,hsa-mir-548d-3p,hsa-mir-181a-2-3p,True,0.0
0.9375,0.0135,0.0075,3662,hsa-mir-18a-3p,hsa-mir-181a-2-3p,True,0.027062744683102317
0.173,0.018,0.0005,3662,hsa-mir-20b-3p,hsa-mir-181a-2-3p,True,0.0029751075956729093
0.0555,0.8595,0.0015,3662,hsa-mir-15a-5p,hsa-mir-7-5p,True,0.007531138047798989
0.0145,0.862,0.004,3662,hsa-mir-181a-2-3p,hsa-mir-7-5p,True,0.016563403084146194
0.0195,0.4695,0.001,2295,hsa-mir-19a-3p,hsa-mir-182-5p,True,0.005372472824659981
0.0375,0.0255,0.005,81796,hsa-mir-519d-3p,hsa-mir-519c-3p,True,0.01973610092981982
0.1895,0.103,0.0035,6653,hsa-mir-199b-5p,hsa-mir-1304-5p,True,0.014919295029373777
0.1035,0.022,0.0,85465,hsa-mir-3065-5p,hsa-mir-181d-5p,True,0.0
0.0675,0.023,0.0035,55165,hsa-mir-497-5p,hsa-mir-199b-3p,True,0.014919295029373777
0.0545,0.0305,0.0035,55165,hsa-mir-497-5p,hsa-mir-199a-3p,True,0.014919295029373777
0.0605,0.541,0.0035,55165,hsa-mir-199b-3p,hsa-mir-411-5p,True,0.014919295029373777
0.036,0.5215,0.005,55165,hsa-mir-199a-3p,hsa-mir-411-5p,True,0.01973610092981982
0.0705,0.0585,0.0025,8482,hsa-mir-519d-3p,hsa-mir-520a-5p,True,0.011365535015997156
0.081,0.08,0.0005,8482,hsa-mir-519d-3p,hsa-mir-525-5p,True,0.0029751075956729093
0.056,0.0555,0.004,8482,hsa-mir-520a-5p,hsa-mir-525-5p,True,0.016563403084146194
0.0185,0.018,0.0015,7222,hsa-mir-19a-3p,hsa-mir-301b-3p,True,0.007531138047798989
0.1,0.0385,0.003,6541,hsa-mir-92b-3p,hsa-mir-940,True,0.013181189607043162
0.023,0.028,0.0005,11057,hsa-mir-20b-5p,hsa-mir-493-3p,True,0.0029751075956729093
0.034,0.052,0.0015,11057,hsa-mir-548d-3p,hsa-mir-127-5p,True,0.007531138047798989
0.0275,0.0185,0.0005,11057,hsa-mir-548d-3p,hsa-mir-493-3p,True,0.0029751075956729093
0.058,0.0375,0.005,11057,hsa-mir-127-5p,hsa-mir-106a-5p,True,0.01973610092981982
0.052,0.2915,0.0065,11057,hsa-mir-127-5p,hsa-mir-15b-5p,True,0.024225938069216753
0.389,0.2135,0.002,11057,hsa-mir-518a-5p,hsa-mir-15b-5p,True,0.009510388101324657
0.37,0.201,0.0,11057,hsa-mir-527,hsa-mir-15b-5p,True,0.0
0.0185,0.0465,0.008,11057,hsa-mir-195-5p,hsa-mir-106a-5p,True,0.02846138331536669
0.011,0.114,0.0085,11057,hsa-mir-195-5p,hsa-mir-196b-5p,True,0.029841735012525312
0.0105,0.043,0.0005,11057,hsa-mir-493-3p,hsa-mir-106a-5p,True,0.0029751075956729093
0.0115,0.0265,0.002,11057,hsa-mir-493-3p,hsa-mir-20b-3p,True,0.009510388101324657
0.022,0.2575,0.001,11057,hsa-mir-493-3p,hsa-mir-15b-5p,True,0.005372472824659981
0.03,0.1225,0.003,11057,hsa-mir-493-3p,hsa-mir-196b-5p,True,0.013181189607043162
0.358,0.3795,0.001,11057,hsa-mir-15b-5p,hsa-mir-519d-3p,True,0.005372472824659981
0.021,0.06,0.001,7041,hsa-mir-20b-5p,hsa-mir-93-5p,True,0.005372472824659981
0.0205,0.0885,0.001,7041,hsa-mir-20b-5p,hsa-mir-17-5p,True,0.005372472824659981
0.0675,0.39,0.001,7041,hsa-mir-20b-5p,hsa-mir-196b-5p,True,0.005372472824659981
0.0455,0.44,0.008,7041,hsa-mir-93-5p,hsa-mir-196b-5p,True,0.02846138331536669
0.02,0.19,0.0015,9520,hsa-mir-30a-5p,hsa-mir-17-5p,True,0.007531138047798989
0.083,0.075,0.002,85464,hsa-mir-519d-3p,hsa-mir-526b-5p,True,0.009510388101324657
0.0975,0.063,0.007,85464,hsa-mir-519d-3p,hsa-mir-508-5p,True,0.025660396287935792
0.0775,0.06,0.0085,85464,hsa-mir-526b-5p,hsa-mir-508-5p,True,0.029841735012525312
0.0315,0.084,0.007,80000,hsa-mir-181b-5p,hsa-mir-19a-3p,True,0.025660396287935792
0.032,0.231,0.0015,80000,hsa-mir-181b-5p,hsa-mir-16-1-3p,True,0.007531138047798989
0.188,0.0205,0.0,80000,hsa-mir-141-3p,hsa-mir-429,True,0.0
0.1955,0.1225,0.0,80000,hsa-mir-141-3p,hsa-mir-200a-3p,True,0.0
0.012,0.342,0.008,80000,hsa-mir-429,hsa-mir-200c-3p,True,0.02846138331536669
0.018,0.1475,0.007,80000,hsa-mir-181a-5p,hsa-mir-19a-3p,True,0.025660396287935792
0.027,0.227,0.0015,80000,hsa-mir-181a-5p,hsa-mir-16-1-3p,True,0.007531138047798989
0.0215,0.061,0.0025,50488,hsa-mir-3662,hsa-mir-181c-5p,True,0.011365535015997156
0.1815,0.5605,0.001,432,hsa-mir-15b-5p,hsa-mir-454-5p,True,0.005372472824659981
0.0305,0.0755,0.008,54877,hsa-mir-15b-5p,hsa-mir-195-5p,True,0.02846138331536669
0.0345,0.056,0.005,54877,hsa-mir-15a-5p,hsa-mir-653-5p,True,0.01973610092981982
0.0565,0.1095,0.0055,54877,hsa-mir-15a-5p,hsa-mir-195-5p,True,0.021270658501549862
0.4835,0.232,0.0095,3339,hsa-mir-195-5p,hsa-mir-130a-3p,True,0.03256142584341184
0.3235,0.6145,0.007,3339,hsa-mir-130a-3p,hsa-mir-497-5p,True,0.025660396287935792
0.0105,0.5595,0.0035,26092,hsa-mir-7-1-3p,hsa-mir-495-3p,True,0.014919295029373777
0.1335,0.0605,0.0065,84451,hsa-mir-543,hsa-mir-497-5p,True,0.024225938069216753
0.028,0.016,0.005,84451,hsa-mir-551a,hsa-mir-195-5p,True,0.01973610092981982
0.0225,0.1625,0.0,3930,hsa-let-7b-5p,hsa-mir-520g-3p,True,0.0
0.0185,0.159,0.0,3930,hsa-let-7b-5p,hsa-mir-520h,True,0.0
0.4095,0.021,0.004,339745,hsa-mir-519d-3p,hsa-mir-130a-3p,True,0.016563403084146194
0.514,0.022,0.0075,339745,hsa-mir-519d-3p,hsa-mir-3662,True,0.027062744683102317
0.6,0.032,0.004,339745,hsa-mir-525-5p,hsa-mir-130a-3p,True,0.016563403084146194
0.5865,0.021,0.0085,339745,hsa-mir-525-5p,hsa-mir-3662,True,0.029841735012525312
0.025,0.589,0.0015,339745,hsa-mir-130a-3p,hsa-mir-520a-5p,True,0.007531138047798989
0.1875,0.013,0.0075,339745,hsa-mir-452-5p,hsa-mir-3662,True,0.027062744683102317
0.0195,0.6195,0.0065,339745,hsa-mir-3662,hsa-mir-520a-5p,True,0.024225938069216753
0.32,0.0255,0.0055,6502,hsa-mir-30a-3p,hsa-let-7b-5p,True,0.021270658501549862
0.141,0.022,0.0025,6502,hsa-mir-30a-5p,hsa-let-7b-5p,True,0.011365535015997156
0.177,0.086,0.0065,5295,hsa-mir-221-3p,hsa-mir-15b-5p,True,0.024225938069216753
0.187,0.985,0.0015,10788,hsa-mir-499a-5p,hsa-mir-320d,True,0.007531138047798989
0.011,0.023,0.0065,153830,hsa-mir-130b-5p,hsa-mir-377-5p,True,0.024225938069216753
