Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.347,0.246,0.003,9510,hsa-mir-664a-5p,hsa-mir-664a-3p,False,0.27745312499999997
0.1425,0.453,0.0095,7071,hsa-mir-296-5p,hsa-mir-17-5p,False,0.3492577639751553
0.2905,0.234,0.009,5922,hsa-mir-18b-5p,hsa-mir-320b,False,0.3436838709677419
0.011,0.033,0.009,116987,hsa-mir-30b-3p,hsa-mir-30d-3p,False,0.3436838709677419
0.028,0.1995,0.007,9334,hsa-mir-181a-2-3p,hsa-mir-183-5p,False,0.3368536585365854
0.9405,0.9605,0.0065,2035,hsa-mir-181d-5p,hsa-mir-9-5p,False,0.3368536585365854
0.262,0.1675,0.002,10020,hsa-mir-411-5p,hsa-mir-18b-5p,False,0.2518723404255319
0.164,0.707,0.001,8878,hsa-mir-200c-3p,hsa-mir-146b-5p,False,0.1879047619047619
0.2075,0.723,0.006,125950,hsa-mir-342-5p,hsa-mir-138-5p,False,0.3350377358490566
0.4095,0.21,0.002,7048,hsa-mir-940,hsa-mir-409-3p,False,0.2518723404255319
0.2005,0.03,0.0,25976,hsa-mir-96-5p,hsa-mir-182-5p,True,0.0
0.4075,0.0705,0.0065,11073,hsa-mir-664a-3p,hsa-mir-181c-5p,False,0.3368536585365854
0.0205,0.922,0.009,64866,hsa-mir-939-5p,hsa-mir-370-3p,False,0.3436838709677419
0.31,0.0275,0.009,26043,hsa-mir-18a-3p,hsa-mir-141-5p,False,0.3436838709677419
0.0225,0.6315,0.0055,80167,hsa-mir-133a-3p,hsa-mir-150-5p,False,0.3288333333333333
0.03,0.286,0.007,54726,hsa-mir-331-5p,hsa-mir-183-5p,False,0.3368536585365854
0.723,0.013,0.004,22836,hsa-mir-342-3p,hsa-mir-342-5p,False,0.30160509554140125
0.9685,0.0165,0.0025,22836,hsa-mir-193b-5p,hsa-mir-342-5p,False,0.26424107142857145
0.4685,0.286,0.006,10370,hsa-mir-143-5p,hsa-mir-18a-3p,False,0.3350377358490566
0.144,0.022,0.0015,133396,hsa-mir-1271-5p,hsa-mir-182-5p,False,0.2247721518987342
0.108,0.094,0.007,158158,hsa-mir-17-3p,hsa-mir-17-5p,False,0.3368536585365854
0.0115,0.024,0.0025,9188,hsa-mir-181a-2-3p,hsa-mir-940,False,0.26424107142857145
0.762,0.018,0.0005,161742,hsa-mir-148a-3p,hsa-mir-17-5p,False,0.13452272727272727
0.1035,0.2015,0.0025,2200,hsa-mir-190a-5p,hsa-mir-1-3p,False,0.26424107142857145
0.099,0.278,0.0035,7171,hsa-mir-138-5p,hsa-mir-30b-5p,False,0.2917816901408451
0.579,0.7675,0.0025,114823,hsa-mir-505-5p,hsa-mir-138-5p,False,0.26424107142857145
0.348,0.437,0.005,115294,hsa-mir-182-5p,hsa-mir-9-3p,False,0.32344262295081966
0.4665,0.1935,0.0005,11273,hsa-mir-138-5p,hsa-mir-342-5p,False,0.13452272727272727
0.2085,0.6505,0.0045,11273,hsa-mir-342-5p,hsa-mir-505-5p,False,0.3189880239520958
0.273,0.129,0.0025,6645,hsa-mir-30b-3p,hsa-mir-182-5p,False,0.26424107142857145
0.838,0.1905,0.006,23119,hsa-mir-505-5p,hsa-mir-296-5p,False,0.3350377358490566
0.1135,0.44,0.0005,2194,hsa-mir-342-5p,hsa-mir-940,False,0.13452272727272727
0.016,0.4915,0.0055,7779,hsa-mir-331-5p,hsa-mir-30b-5p,False,0.3288333333333333
0.1185,0.5485,0.0,6241,hsa-mir-664a-5p,hsa-mir-582-5p,True,0.0
0.478,0.73,0.0025,8462,hsa-mir-18a-3p,hsa-mir-17-5p,False,0.26424107142857145
0.1395,0.183,0.008,10855,hsa-mir-766-3p,hsa-mir-183-5p,False,0.3418916967509026
0.0205,0.628,0.0085,57674,hsa-mir-134-5p,hsa-mir-18b-5p,False,0.3436838709677419
0.3445,0.0525,0.0035,57674,hsa-mir-17-5p,hsa-mir-17-3p,False,0.2917816901408451
0.5245,0.874,0.001,80012,hsa-mir-18b-5p,hsa-mir-17-5p,False,0.1879047619047619
0.605,0.2615,0.001,80012,hsa-mir-491-5p,hsa-mir-296-3p,False,0.1879047619047619
0.2855,0.226,0.0085,80012,hsa-mir-18a-5p,hsa-mir-296-3p,False,0.3436838709677419
0.1415,0.0205,0.0005,80124,hsa-mir-127-3p,hsa-mir-127-5p,False,0.13452272727272727
0.263,0.53,0.0095,162655,hsa-mir-181d-5p,hsa-mir-129-5p,False,0.3492577639751553
0.1365,0.4505,0.007,253461,hsa-mir-382-5p,hsa-mir-381-3p,False,0.3368536585365854
0.686,0.4495,0.006,253461,hsa-mir-127-5p,hsa-mir-381-3p,False,0.3350377358490566
0.8335,0.2465,0.002,7050,hsa-mir-150-5p,hsa-mir-181a-2-3p,False,0.2518723404255319
0.131,0.234,0.0035,79718,hsa-mir-628-3p,hsa-mir-326,False,0.2917816901408451
0.5065,0.5385,0.0015,9659,hsa-mir-363-3p,hsa-mir-7-5p,False,0.2247721518987342
0.683,0.1485,0.0025,9659,hsa-mir-30d-5p,hsa-mir-1270,False,0.26424107142857145
0.1415,0.2105,0.0045,91663,hsa-mir-766-3p,hsa-mir-18b-5p,False,0.3189880239520958
0.0485,0.2295,0.005,55432,hsa-mir-221-3p,hsa-mir-651-5p,False,0.32344262295081966
0.0345,0.126,0.005,80045,hsa-mir-106a-5p,hsa-mir-20b-5p,False,0.32344262295081966
0.402,0.145,0.004,2055,hsa-mir-7-5p,hsa-mir-18a-5p,False,0.30160509554140125
0.0105,0.0115,0.003,25987,hsa-mir-106a-5p,hsa-mir-20b-5p,False,0.27745312499999997
0.8345,0.2305,0.001,54880,hsa-mir-505-5p,hsa-mir-296-3p,False,0.1879047619047619
0.9905,0.519,0.008,54880,hsa-mir-30b-5p,hsa-mir-182-5p,False,0.3418916967509026
0.0435,0.311,0.0015,9021,hsa-mir-138-5p,hsa-mir-30b-5p,False,0.2247721518987342
0.1785,0.8365,0.0045,11260,hsa-mir-150-5p,hsa-mir-30b-5p,False,0.3189880239520958
0.413,0.145,0.001,163702,hsa-mir-381-3p,hsa-mir-379-5p,False,0.1879047619047619
0.833,0.0465,0.001,51479,hsa-mir-9-5p,hsa-mir-204-5p,False,0.1879047619047619
0.0755,0.07,0.0,128178,hsa-mir-32-3p,hsa-mir-181a-2-3p,True,0.0
0.4495,0.161,0.007,3638,hsa-mir-301b-3p,hsa-mir-454-5p,False,0.3368536585365854
0.0135,0.767,0.003,200424,hsa-mir-26b-3p,hsa-mir-589-3p,False,0.27745312499999997
0.296,0.036,0.006,10123,hsa-mir-296-5p,hsa-mir-454-5p,False,0.3350377358490566
0.0925,0.0465,0.0025,85379,hsa-mir-766-3p,hsa-mir-432-5p,False,0.26424107142857145
0.4465,0.044,0.0,84301,hsa-mir-181c-5p,hsa-mir-181a-2-3p,True,0.0
0.086,0.407,0.002,10794,hsa-mir-339-5p,hsa-mir-150-5p,False,0.2518723404255319
0.551,0.864,0.0035,54989,hsa-mir-183-5p,hsa-mir-30b-5p,False,0.2917816901408451
0.2285,0.237,0.009,9578,hsa-mir-136-5p,hsa-mir-214-3p,False,0.3436838709677419
0.0955,0.6885,0.009,4277,hsa-mir-30b-3p,hsa-mir-30b-5p,False,0.3436838709677419
0.3895,0.0455,0.004,201725,hsa-mir-30b-5p,hsa-mir-335-5p,False,0.30160509554140125
0.092,0.1075,0.0055,342371,hsa-mir-181c-3p,hsa-mir-181a-2-3p,False,0.3288333333333333
0.356,0.0145,0.0,23089,hsa-mir-30d-5p,hsa-mir-221-5p,True,0.0
0.7325,0.0355,0.005,3206,hsa-mir-7-5p,hsa-mir-320b,False,0.32344262295081966
0.8345,0.0685,0.0075,8139,hsa-mir-141-5p,hsa-mir-582-3p,False,0.3414807692307692
