Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.0115,0.4965,0.0005,80139,hsa-mir-491-5p,hsa-mir-2355-5p,False,0.1115
0.422,0.2855,0.0025,642273,hsa-mir-301a-3p,hsa-mir-363-3p,False,0.230996015936255
0.46,0.037,0.008,6667,hsa-mir-33a-5p,hsa-mir-377-3p,False,0.33131428571428573
0.464,0.0605,0.0005,81848,hsa-mir-940,hsa-mir-548v,False,0.1115
0.05,0.197,0.0045,1287,hsa-mir-3127-5p,hsa-mir-9-3p,False,0.27904812834224596
0.25,0.111,0.0025,140576,hsa-mir-182-5p,hsa-mir-96-5p,False,0.230996015936255
0.264,0.0555,0.004,9725,hsa-let-7c-5p,hsa-mir-125b-5p,False,0.26657471264367816
0.024,0.2915,0.0,1995,hsa-mir-582-5p,hsa-mir-511-5p,True,0.0
0.3645,0.045,0.005,4666,hsa-mir-2355-3p,hsa-mir-107,False,0.2906265664160401
0.7605,0.0585,0.006,6925,hsa-mir-106a-5p,hsa-mir-203a-3p,False,0.31130201342281877
0.4635,0.1415,0.0075,170959,hsa-mir-330-5p,hsa-mir-139-5p,False,0.32757062146892657
0.0825,0.2545,0.002,170959,hsa-mir-301a-3p,hsa-mir-450b-5p,False,0.21776525821596243
0.1435,0.149,0.006,6334,hsa-mir-377-3p,hsa-mir-329-3p,False,0.31130201342281877
0.525,0.3505,0.0085,84301,hsa-mir-10a-5p,hsa-mir-125b-5p,False,0.33131428571428573
0.5485,0.1975,0.009,5660,hsa-mir-766-3p,hsa-mir-130b-3p,False,0.336658064516129
0.0275,0.125,0.0075,7675,hsa-mir-105-5p,hsa-mir-452-5p,False,0.32757062146892657
0.308,0.0985,0.009,23607,hsa-mir-181d-5p,hsa-mir-194-5p,False,0.336658064516129
0.2835,0.59,0.002,444,hsa-mir-33a-5p,hsa-mir-106a-5p,False,0.21776525821596243
0.5685,0.0845,0.002,374900,hsa-mir-766-3p,hsa-mir-335-5p,False,0.21776525821596243
0.2035,0.0265,0.0075,9874,hsa-mir-497-5p,hsa-mir-194-5p,False,0.32757062146892657
0.053,0.0125,0.0085,9874,hsa-mir-222-3p,hsa-mir-194-5p,False,0.33131428571428573
0.011,0.166,0.0005,10455,hsa-mir-362-5p,hsa-mir-502-5p,False,0.1115
0.1415,0.6295,0.0075,81706,hsa-mir-221-3p,hsa-mir-497-5p,False,0.32757062146892657
0.5805,0.958,0.0075,285636,hsa-mir-2355-5p,hsa-mir-129-5p,False,0.32757062146892657
0.691,0.719,0.0035,100463486,hsa-mir-450b-5p,hsa-mir-196a-5p,False,0.2585095541401274
0.1145,0.03,0.007,140735,hsa-mir-301a-3p,hsa-mir-942-5p,False,0.3214732673267327
0.9775,0.5045,0.005,140735,hsa-mir-146a-5p,hsa-mir-92a-1-5p,False,0.2906265664160401
0.5585,0.1185,0.006,140735,hsa-mir-92a-1-5p,hsa-mir-301b-3p,False,0.31130201342281877
0.557,0.131,0.0085,140735,hsa-mir-92a-1-5p,hsa-mir-345-5p,False,0.33131428571428573
0.118,0.232,0.0015,11165,hsa-mir-654-5p,hsa-mir-766-3p,False,0.19326666666666667
0.178,0.157,0.0015,11165,hsa-mir-766-3p,hsa-mir-136-5p,False,0.19326666666666667
0.204,0.1205,0.0005,11165,hsa-mir-766-3p,hsa-mir-329-3p,False,0.1115
0.5885,0.159,0.0005,30837,hsa-mir-629-5p,hsa-let-7c-5p,False,0.1115
0.3795,0.691,0.0,8396,hsa-mir-215-5p,hsa-mir-616-5p,True,0.0
