Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.057,0.0315,0.002,2045,hsa-mir-103a-2-5p,hsa-mir-200a-3p,True,0.011834484028353126
0.0135,0.7085,0.0,2045,hsa-mir-141-3p,hsa-mir-421,True,0.0
0.0125,0.301,0.001,2045,hsa-mir-141-3p,hsa-mir-196b-5p,True,0.006894669097929851
0.011,0.042,0.003,2045,hsa-mir-33a-5p,hsa-mir-331-3p,True,0.016097921362384172
0.019,0.3735,0.0,2045,hsa-mir-33a-5p,hsa-mir-196b-5p,True,0.0
0.091,0.077,0.003,79056,hsa-mir-3913-5p,hsa-mir-20a-5p,True,0.016097921362384172
0.042,0.014,0.001,3915,hsa-mir-342-3p,hsa-mir-20a-3p,True,0.006894669097929851
0.012,0.0115,0.0045,5168,hsa-mir-330-3p,hsa-mir-3065-3p,True,0.02178128765060241
0.0125,0.0365,0.0025,3662,hsa-mir-19b-1-5p,hsa-mir-19a-3p,True,0.014039620828236938
0.247,0.0195,0.004,3662,hsa-mir-339-5p,hsa-mir-205-5p,True,0.01992529448233106
0.215,0.137,0.0,3662,hsa-mir-339-5p,hsa-mir-345-5p,True,0.0
0.026,0.023,0.0025,3662,hsa-mir-205-5p,hsa-mir-103a-2-5p,True,0.014039620828236938
0.0185,0.155,0.0035,3662,hsa-mir-1301-3p,hsa-mir-345-5p,True,0.018044313442412578
0.051,0.0165,0.0025,3662,hsa-mir-19a-3p,hsa-mir-103a-2-5p,True,0.014039620828236938
0.3195,0.142,0.003,132864,hsa-mir-342-3p,hsa-mir-96-5p,True,0.016097921362384172
0.0265,0.022,0.0035,2615,hsa-mir-335-5p,hsa-mir-27a-5p,True,0.018044313442412578
0.018,0.0165,0.007,81796,hsa-mir-192-3p,hsa-mir-20b-5p,True,0.030283550948983714
0.0625,0.065,0.0005,6653,hsa-mir-30a-3p,hsa-mir-127-5p,True,0.0038985322658903446
0.1015,0.222,0.0,7057,hsa-mir-135b-5p,hsa-mir-550a-3p,True,0.0
0.1935,0.47,0.008,7057,hsa-mir-550a-3p,hsa-mir-181b-5p,True,0.03337435098650052
0.011,0.2065,0.0015,57575,hsa-mir-34a-3p,hsa-mir-1270,True,0.009529403044079858
0.0805,0.0545,0.0025,2247,hsa-mir-144-3p,hsa-mir-222-5p,True,0.014039620828236938
0.357,0.0105,0.0045,2247,hsa-mir-105-5p,hsa-mir-363-3p,True,0.02178128765060241
0.3125,0.074,0.002,51279,hsa-let-7c-5p,hsa-mir-19a-3p,True,0.011834484028353126
0.1595,0.014,0.0015,5925,hsa-mir-301a-3p,hsa-mir-20a-5p,True,0.009529403044079858
0.0105,0.6405,0.0085,4857,hsa-mir-29b-3p,hsa-mir-502-5p,True,0.03486958325355798
0.06,0.016,0.0,122786,hsa-mir-328-3p,hsa-mir-671-5p,True,0.0
0.1735,0.016,0.0,7168,hsa-mir-23a-5p,hsa-mir-503-5p,True,0.0
0.2515,0.0165,0.0035,7168,hsa-mir-23a-5p,hsa-mir-7-5p,True,0.018044313442412578
0.017,0.057,0.008,3480,hsa-mir-96-5p,hsa-mir-502-5p,True,0.03337435098650052
0.014,0.0225,0.003,3480,hsa-mir-651-5p,hsa-mir-502-5p,True,0.016097921362384172
0.29,0.107,0.001,170691,hsa-mir-616-5p,hsa-mir-18a-3p,True,0.006894669097929851
0.0125,0.099,0.002,4916,hsa-mir-625-3p,hsa-mir-192-3p,True,0.011834484028353126
0.268,0.23,0.006,10140,hsa-mir-138-5p,hsa-mir-9-3p,True,0.02699664006719866
0.03,0.0105,0.0075,1952,hsa-mir-133a-3p,hsa-mir-874-3p,True,0.03185072013742072
0.283,0.013,0.007,90102,hsa-mir-874-3p,hsa-mir-103a-2-5p,True,0.030283550948983714
0.1625,0.3875,0.0085,6715,hsa-mir-192-5p,hsa-mir-30c-2-3p,True,0.03486958325355798
0.0395,0.0575,0.001,5295,hsa-mir-29a-3p,hsa-mir-17-5p,True,0.006894669097929851
0.1495,0.0225,0.004,7552,hsa-mir-135b-5p,hsa-mir-490-3p,True,0.01992529448233106
0.042,0.089,0.0005,6867,hsa-mir-1271-5p,hsa-mir-106a-5p,True,0.0038985322658903446
0.0445,0.3165,0.0,6867,hsa-mir-1271-5p,hsa-mir-96-5p,True,0.0
0.0495,0.372,0.0035,6867,hsa-mir-1271-5p,hsa-mir-500a-5p,True,0.018044313442412578
0.018,0.012,0.001,6867,hsa-mir-181a-2-3p,hsa-mir-616-5p,True,0.006894669097929851
0.013,0.0785,0.002,55638,hsa-mir-301a-3p,hsa-mir-17-5p,True,0.011834484028353126
0.012,0.4195,0.0,55638,hsa-mir-301a-3p,hsa-mir-19a-3p,True,0.0
0.0685,0.053,0.0005,55638,hsa-mir-17-5p,hsa-mir-96-5p,True,0.0038985322658903446
0.3915,0.0785,0.008,55638,hsa-mir-19a-3p,hsa-mir-96-5p,True,0.03337435098650052
0.099,0.0465,0.0015,7436,hsa-mir-200c-3p,hsa-mir-942-5p,True,0.009529403044079858
0.1055,0.0355,0.0005,7436,hsa-mir-199a-3p,hsa-mir-335-5p,True,0.0038985322658903446
0.0805,0.7815,0.002,7436,hsa-mir-199a-3p,hsa-mir-182-5p,True,0.011834484028353126
0.063,0.1025,0.0,7436,hsa-mir-335-5p,hsa-mir-199b-3p,True,0.0
0.158,0.2185,0.001,7436,hsa-mir-629-3p,hsa-mir-33a-5p,True,0.006894669097929851
0.0235,0.2815,0.0,7436,hsa-mir-942-5p,hsa-mir-33a-5p,True,0.0
0.694,0.088,0.004,7436,hsa-mir-182-5p,hsa-mir-199b-3p,True,0.01992529448233106
0.995,0.0505,0.0095,4781,hsa-mir-656-3p,hsa-mir-29a-5p,True,0.037736404647138795
0.6365,0.06,0.0045,4781,hsa-mir-320b,hsa-mir-29a-5p,True,0.02178128765060241
0.0285,0.071,0.0005,4915,hsa-mir-7-5p,hsa-mir-10a-5p,True,0.0038985322658903446
0.497,0.0785,0.0035,4915,hsa-mir-10b-5p,hsa-mir-10a-5p,True,0.018044313442412578
0.6285,0.314,0.0015,2040,hsa-mir-7-5p,hsa-mir-181b-5p,True,0.009529403044079858
0.0315,0.025,0.006,2649,hsa-mir-10a-5p,hsa-mir-125b-5p,True,0.02699664006719866
0.0225,0.077,0.0015,6935,hsa-mir-335-5p,hsa-mir-424-5p,True,0.009529403044079858
0.201,0.0125,0.008,143686,hsa-mir-592,hsa-mir-223-3p,True,0.03337435098650052
0.112,0.03,0.0005,143686,hsa-mir-96-5p,hsa-mir-93-5p,True,0.0038985322658903446
0.026,0.525,0.0,143686,hsa-mir-93-5p,hsa-mir-205-3p,True,0.0
0.023,0.4535,0.0005,143686,hsa-mir-93-5p,hsa-mir-182-5p,True,0.0038985322658903446
0.027,0.0295,0.0045,143686,hsa-mir-424-5p,hsa-mir-221-3p,True,0.02178128765060241
0.15,0.068,0.002,26278,hsa-mir-31-5p,hsa-mir-642a-5p,True,0.011834484028353126
0.0505,0.0725,0.0,26278,hsa-mir-362-5p,hsa-mir-642a-5p,True,0.0
0.038,0.021,0.0,26278,hsa-mir-642a-5p,hsa-mir-188-5p,True,0.0
0.0125,0.016,0.0055,26278,hsa-mir-877-5p,hsa-mir-501-5p,True,0.025294018745081203
0.2785,0.0185,0.0065,50807,hsa-mir-196b-5p,hsa-mir-203a-3p,True,0.028692040928443893
0.416,0.381,0.006,154043,hsa-mir-2355-3p,hsa-mir-503-5p,True,0.02699664006719866
0.0815,0.1395,0.0065,23576,hsa-mir-1271-5p,hsa-mir-193b-3p,True,0.028692040928443893
0.039,0.047,0.001,9510,hsa-mir-940,hsa-mir-30c-1-3p,True,0.006894669097929851
0.0435,0.4085,0.0,9510,hsa-mir-940,hsa-mir-424-5p,True,0.0
0.058,0.1355,0.0,9510,hsa-mir-940,hsa-mir-505-5p,True,0.0
0.0315,0.096,0.006,9510,hsa-mir-30c-1-3p,hsa-mir-342-3p,True,0.02699664006719866
0.051,0.1835,0.0,9510,hsa-mir-30c-1-3p,hsa-mir-505-5p,True,0.0
0.221,0.195,0.0,9510,hsa-mir-766-3p,hsa-mir-505-5p,True,0.0
0.411,0.154,0.0,9510,hsa-mir-424-5p,hsa-mir-505-5p,True,0.0
0.474,0.254,0.006,7476,hsa-mir-497-5p,hsa-mir-144-3p,True,0.02699664006719866
0.0245,0.0275,0.002,7071,hsa-mir-19a-3p,hsa-mir-215-5p,True,0.011834484028353126
0.025,0.047,0.005,7071,hsa-mir-215-5p,hsa-mir-17-5p,True,0.023510972933430872
0.0335,0.1215,0.005,7071,hsa-mir-215-5p,hsa-mir-18a-5p,True,0.023510972933430872
0.014,0.0835,0.006,6566,hsa-mir-744-3p,hsa-mir-33a-5p,True,0.02699664006719866
0.1105,0.101,0.0015,6566,hsa-mir-324-5p,hsa-mir-33a-5p,True,0.009529403044079858
0.0385,0.1035,0.009,6566,hsa-mir-192-3p,hsa-mir-33a-5p,True,0.03628165569143932
0.3445,0.031,0.0005,7832,hsa-mir-616-5p,hsa-mir-132-5p,True,0.0038985322658903446
0.488,0.0135,0.0015,7832,hsa-mir-125a-3p,hsa-mir-3199,True,0.009529403044079858
0.639,0.0255,0.006,7832,hsa-mir-20a-5p,hsa-mir-132-5p,True,0.02699664006719866
0.129,0.9535,0.0015,51149,hsa-mir-455-3p,hsa-mir-30c-2-3p,True,0.009529403044079858
0.167,0.0645,0.0,5563,hsa-mir-148b-5p,hsa-mir-141-3p,True,0.0
0.115,0.1295,0.0005,5563,hsa-mir-17-5p,hsa-mir-182-5p,True,0.0038985322658903446
0.1135,0.0325,0.004,5563,hsa-mir-17-5p,hsa-mir-200a-3p,True,0.01992529448233106
0.1515,0.0335,0.0045,5563,hsa-mir-17-5p,hsa-mir-141-3p,True,0.02178128765060241
0.336,0.0775,0.0025,5563,hsa-mir-331-3p,hsa-mir-141-3p,True,0.014039620828236938
0.1135,0.2275,0.003,5563,hsa-mir-182-5p,hsa-mir-222-5p,True,0.016097921362384172
0.128,0.067,0.004,5563,hsa-mir-182-5p,hsa-mir-141-3p,True,0.01992529448233106
0.0215,0.0465,0.0015,5563,hsa-mir-200a-3p,hsa-mir-141-3p,True,0.009529403044079858
0.191,0.095,0.005,5563,hsa-mir-93-3p,hsa-mir-141-3p,True,0.023510972933430872
0.311,0.051,0.004,4774,hsa-mir-193b-3p,hsa-mir-940,True,0.01992529448233106
0.038,0.101,0.002,467,hsa-mir-2355-5p,hsa-mir-205-5p,True,0.011834484028353126
0.2045,0.0185,0.003,467,hsa-mir-331-3p,hsa-mir-744-3p,True,0.016097921362384172
0.091,0.0345,0.0035,5966,hsa-mir-3130-5p,hsa-mir-145-5p,True,0.018044313442412578
0.0165,0.058,0.0055,10109,hsa-let-7c-5p,hsa-mir-19a-3p,True,0.025294018745081203
0.0105,0.141,0.0035,10395,hsa-mir-3065-5p,hsa-mir-671-5p,True,0.018044313442412578
0.0415,0.6755,0.0035,221937,hsa-mir-96-5p,hsa-mir-214-3p,True,0.018044313442412578
0.016,0.357,0.002,139411,hsa-mir-18a-5p,hsa-mir-196b-5p,True,0.011834484028353126
0.267,0.176,0.0045,120114,hsa-mir-1270,hsa-mir-32-3p,True,0.02178128765060241
0.253,0.05,0.0085,120114,hsa-mir-1270,hsa-mir-324-5p,True,0.03486958325355798
0.208,0.075,0.0015,120114,hsa-mir-1270,hsa-mir-130a-3p,True,0.009529403044079858
0.175,0.3065,0.0015,120114,hsa-mir-32-3p,hsa-mir-30c-1-3p,True,0.009529403044079858
0.051,0.287,0.001,120114,hsa-mir-324-5p,hsa-mir-30c-1-3p,True,0.006894669097929851
0.0185,0.0855,0.0025,138311,hsa-mir-141-5p,hsa-mir-331-3p,True,0.014039620828236938
0.0225,0.1575,0.0065,138311,hsa-mir-185-3p,hsa-mir-29a-3p,True,0.028692040928443893
0.016,0.018,0.0,7275,hsa-mir-330-3p,hsa-mir-222-3p,True,0.0
0.1475,0.0225,0.007,256764,hsa-mir-362-3p,hsa-mir-29a-5p,True,0.030283550948983714
0.192,0.3845,0.007,114823,hsa-mir-455-3p,hsa-mir-30c-2-3p,True,0.030283550948983714
0.0695,0.0985,0.0085,8754,hsa-mir-126-3p,hsa-mir-33a-5p,True,0.03486958325355798
0.0155,0.0825,0.008,255743,hsa-mir-181d-5p,hsa-mir-20a-5p,True,0.03337435098650052
0.082,0.0295,0.007,5865,hsa-mir-452-3p,hsa-mir-452-5p,True,0.030283550948983714
0.0715,0.143,0.005,5865,hsa-mir-141-3p,hsa-mir-410-3p,True,0.023510972933430872
0.031,0.0615,0.009,81831,hsa-mir-151a-3p,hsa-mir-133a-3p,True,0.03628165569143932
0.014,0.098,0.0045,4884,hsa-mir-130b-3p,hsa-mir-130a-3p,True,0.02178128765060241
0.174,0.1045,0.001,4884,hsa-mir-148a-3p,hsa-mir-27a-5p,True,0.006894669097929851
0.21,0.211,0.0025,4884,hsa-mir-148a-3p,hsa-mir-96-5p,True,0.014039620828236938
0.1445,0.1245,0.002,4884,hsa-mir-505-5p,hsa-mir-130a-3p,True,0.011834484028353126
0.178,0.0385,0.0,4884,hsa-mir-505-5p,hsa-mir-135b-5p,True,0.0
0.642,0.2345,0.009,4884,hsa-mir-500a-5p,hsa-mir-96-5p,True,0.03628165569143932
0.124,0.7855,0.001,4884,hsa-mir-501-5p,hsa-mir-182-5p,True,0.006894669097929851
0.2005,0.039,0.0035,4884,hsa-mir-1229-3p,hsa-mir-135b-5p,True,0.018044313442412578
0.033,0.1335,0.0025,92126,hsa-mir-30c-1-3p,hsa-mir-196a-5p,True,0.014039620828236938
0.011,0.0725,0.0045,91607,hsa-mir-1180-3p,hsa-mir-181a-2-3p,True,0.02178128765060241
0.037,0.0355,0.003,29942,hsa-mir-29c-3p,hsa-mir-29b-3p,True,0.016097921362384172
0.119,0.113,0.009,26960,hsa-mir-29b-2-5p,hsa-mir-1270,True,0.03628165569143932
0.1125,0.745,0.0015,26960,hsa-mir-1270,hsa-mir-144-5p,True,0.009529403044079858
0.0135,0.163,0.003,144195,hsa-mir-29c-3p,hsa-mir-181d-5p,True,0.016097921362384172
0.645,0.0695,0.0015,132720,hsa-mir-125b-2-3p,hsa-mir-93-5p,True,0.009529403044079858
0.7385,0.2725,0.0005,8322,hsa-mir-29a-3p,hsa-mir-29a-5p,True,0.0038985322658903446
0.8395,0.026,0.0,9134,hsa-mir-200a-3p,hsa-let-7c-5p,True,0.0
0.37,0.014,0.0,84002,hsa-mir-125b-5p,hsa-mir-10a-5p,True,0.0
0.011,0.1795,0.0045,80034,hsa-mir-106a-5p,hsa-mir-20b-5p,True,0.02178128765060241
0.0295,0.0215,0.002,2814,hsa-mir-590-5p,hsa-mir-30c-1-3p,True,0.011834484028353126
