miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-296-3p,hsa-mir-96-5p,2309,2099,1,0.0005,0.0,0.0025,0.11,0.1885,0.0065,True,0.021086278288497094
hsa-mir-629-3p,hsa-mir-96-5p,2309,2099,1,0.0,0.0,0.0,0.107,0.183,0.0015,True,0.0063445044310889275
hsa-mir-520a-5p,hsa-mir-629-3p,2309,4846,1,0.0,0.0,0.0,0.012,0.0155,0.008,True,0.024878769722388654
hsa-mir-525-5p,hsa-mir-629-3p,2309,4846,1,0.0,0.0,0.0,0.0185,0.011,0.001,True,0.004498826248690815
hsa-mir-182-5p,hsa-mir-296-3p,2309,5243,1,0.0,0.0,0.004,0.0115,0.0175,0.0,True,0.0
hsa-mir-182-5p,hsa-mir-9-5p,2309,5243,1,0.0,0.0,0.0,0.013,0.0885,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-29a-3p,2309,5290,1,0.0,0.0005,0.0035,0.1015,0.048,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-29b-3p,2309,5290,1,0.0,0.0,0.001,0.108,0.134,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-29c-3p,2309,5290,1,0.0,0.0,0.0015,0.101,0.212,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-629-3p,2309,5290,1,0.0,0.0,0.0005,0.0925,0.0455,0.003,True,0.011271082157075642
hsa-mir-29a-3p,hsa-mir-29b-3p,2309,5290,1,0.001,0.0,0.0105,0.0755,0.1355,0.0035,True,0.012789322381930184
hsa-mir-29b-3p,hsa-mir-29c-3p,2309,5290,1,0.0,0.0,0.0555,0.0845,0.2065,0.0045,True,0.01568295890104356
hsa-mir-302d-5p,hsa-mir-92b-3p,2627,2590,1,0.0,0.0,0.0125,0.023,0.13,0.0,True,0.0
hsa-mir-105-5p,hsa-mir-92b-3p,2627,30011,1,0.0,0.0,0.001,0.3185,0.1455,0.0015,True,0.0063445044310889275
hsa-mir-106a-5p,hsa-mir-92b-3p,2627,4638,1,0.0,0.0,0.0,0.0655,0.067,0.001,True,0.004498826248690815
hsa-mir-20b-5p,hsa-mir-92b-3p,2627,4638,1,0.0,0.0,0.0,0.0205,0.0765,0.001,True,0.004498826248690815
hsa-mir-367-3p,hsa-mir-92b-3p,2627,54828,1,0.0,0.0,0.0005,0.22,0.0965,0.0005,True,0.002452608781256153
hsa-mir-302b-5p,hsa-mir-519d-3p,2627,9645,1,0.0005,0.0,0.0,0.025,0.31,0.0025,True,0.009698536281532234
hsa-mir-302b-5p,hsa-mir-526b-5p,2627,9645,1,0.0,0.0,0.0,0.0375,0.51,0.0075,True,0.023634799767259476
hsa-mir-367-3p,hsa-mir-519d-3p,2627,9645,1,0.0,0.0,0.0,0.0185,0.307,0.0,True,0.0
hsa-mir-367-3p,hsa-mir-526b-5p,2627,9645,1,0.0,0.0,0.0,0.021,0.529,0.0,True,0.0
hsa-mir-301b-3p,hsa-mir-519d-3p,26959,29085,-1,0.0,0.0,0.012,0.0125,0.0585,0.0075,True,0.023634799767259476
hsa-mir-106a-5p,hsa-mir-301a-3p,26959,4601,-1,0.0,0.0,0.1,0.145,0.029,0.0025,True,0.009698536281532234
hsa-mir-512-3p,hsa-mir-512-5p,27086,4928,-1,0.0,0.0015,0.0005,0.073,0.1735,0.003,True,0.011271082157075642
hsa-mir-223-5p,hsa-mir-512-5p,27086,5451,-1,0.0015,0.0015,0.034,0.506,0.0105,0.0,True,0.0
hsa-mir-512-3p,hsa-mir-512-5p,27086,9690,-1,0.0,0.0015,0.0005,0.0105,0.0135,0.001,True,0.004498826248690815
hsa-mir-223-5p,hsa-mir-512-5p,27086,9732,-1,0.0015,0.0015,0.034,0.0595,0.0325,0.0015,True,0.0063445044310889275
hsa-mir-223-5p,hsa-mir-519d-3p,27086,9732,-1,0.0025,0.0005,0.0125,0.044,0.021,0.0025,True,0.009698536281532234
hsa-mir-223-5p,hsa-mir-526b-5p,27086,9732,-1,0.002,0.0025,0.017,0.0575,0.049,0.008,True,0.024878769722388654
hsa-mir-512-3p,hsa-mir-512-5p,27086,9732,-1,0.0,0.0015,0.0005,0.014,0.05,0.0,True,0.0
hsa-mir-512-3p,hsa-mir-519d-3p,27086,9732,-1,0.0,0.001,0.0,0.012,0.021,0.0005,True,0.002452608781256153
hsa-mir-512-5p,hsa-mir-519d-3p,27086,9732,-1,0.001,0.0025,0.0,0.0255,0.0295,0.0005,True,0.002452608781256153
hsa-mir-512-5p,hsa-mir-526b-5p,27086,9732,-1,0.0015,0.003,0.0,0.0565,0.064,0.0,True,0.0
hsa-mir-519d-3p,hsa-mir-526b-5p,27086,9732,-1,0.001,0.0005,0.0,0.0495,0.0325,0.001,True,0.004498826248690815
hsa-mir-29a-3p,hsa-mir-29b-3p,3091,6868,1,0.005,0.0095,0.002,0.011,0.03,0.007,True,0.022389359626149026
hsa-mir-183-3p,hsa-mir-34a-3p,3205,200162,1,0.0,0.004,0.0075,0.0125,0.1345,0.009,True,0.02734619606312657
hsa-mir-181c-3p,hsa-mir-873-5p,3205,2690,1,0.0,0.002,0.0055,0.0295,0.283,0.0,True,0.0
hsa-mir-181c-3p,hsa-mir-873-5p,3205,7431,1,0.0,0.002,0.0055,0.263,0.866,0.001,True,0.004498826248690815
hsa-mir-452-5p,hsa-mir-92b-3p,3516,286053,1,0.001,0.0005,0.0015,0.665,0.0455,0.002,True,0.008057438551099612
hsa-mir-490-3p,hsa-mir-92b-3p,3516,5339,1,0.0,0.001,0.024,0.3175,0.0185,0.0015,True,0.0063445044310889275
hsa-mir-106a-5p,hsa-mir-20b-5p,3659,246778,1,0.0,0.0,0.0,0.164,0.085,0.0075,True,0.023634799767259476
hsa-mir-141-5p,hsa-mir-20b-5p,3659,3135,1,0.0085,0.0,0.7495,0.3805,0.944,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-20b-3p,3659,3437,1,0.0,0.0,0.0,0.0755,0.1515,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-20b-5p,3659,3437,1,0.0,0.0,0.0,0.0735,0.0495,0.0,True,0.0
hsa-mir-20b-3p,hsa-mir-20b-5p,3659,3437,1,0.0,0.0,0.0,0.163,0.042,0.0025,True,0.009698536281532234
hsa-mir-20b-5p,hsa-mir-302c-3p,3659,3600,1,0.0,0.0,0.0,0.012,0.3625,0.0,True,0.0
hsa-mir-301b-3p,hsa-mir-335-5p,3659,3600,1,0.0,0.0,0.011,0.0635,0.1725,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-20b-3p,3659,3627,1,0.0,0.0,0.0,0.0405,0.1675,0.004,True,0.014251408631982381
hsa-mir-106a-5p,hsa-mir-20b-5p,3659,3627,1,0.0,0.0,0.0,0.046,0.023,0.0005,True,0.002452608781256153
hsa-mir-20b-3p,hsa-mir-20b-5p,3659,3627,1,0.0,0.0,0.0,0.172,0.0225,0.0025,True,0.009698536281532234
hsa-mir-301a-3p,hsa-mir-92b-3p,3659,6891,1,0.0005,0.0,0.0,0.013,0.1185,0.0,True,0.0
hsa-mir-301b-3p,hsa-mir-92b-3p,3659,6891,1,0.001,0.003,0.003,0.026,0.1265,0.005,True,0.01706691510933304
hsa-mir-106a-5p,hsa-mir-20b-3p,3659,8743,1,0.0,0.0,0.0,0.108,0.0705,0.0005,True,0.002452608781256153
hsa-mir-106a-5p,hsa-mir-302c-3p,3659,8743,1,0.0,0.0,0.0,0.0915,0.011,0.0,True,0.0
hsa-mir-20b-3p,hsa-mir-20b-5p,3659,8743,1,0.0,0.0,0.0,0.0575,0.015,0.001,True,0.004498826248690815
hsa-mir-302a-3p,hsa-mir-520f-3p,3660,4149,1,0.0005,0.001,0.0135,0.011,0.1185,0.0005,True,0.002452608781256153
hsa-mir-302d-3p,hsa-mir-520f-3p,3660,4149,1,0.0,0.0,0.022,0.014,0.094,0.0015,True,0.0063445044310889275
hsa-mir-302a-3p,hsa-mir-520f-3p,3660,7538,1,0.0005,0.001,0.0135,0.0195,0.018,0.001,True,0.004498826248690815
hsa-mir-302c-3p,hsa-mir-520f-3p,3660,7538,1,0.0005,0.0005,0.0215,0.0275,0.02,0.001,True,0.004498826248690815
hsa-mir-302d-3p,hsa-mir-520f-3p,3660,7538,1,0.0,0.0,0.022,0.0135,0.018,0.0005,True,0.002452608781256153
hsa-mir-519a-3p,hsa-mir-520f-3p,3660,7538,1,0.004,0.0,0.0,0.154,0.0235,0.0005,True,0.002452608781256153
hsa-mir-519b-3p,hsa-mir-520f-3p,3660,7538,1,0.0,0.0005,0.0035,0.0365,0.019,0.002,True,0.008057438551099612
hsa-mir-519c-3p,hsa-mir-520f-3p,3660,7538,1,0.0,0.001,0.0025,0.012,0.025,0.0045,True,0.01568295890104356
hsa-mir-520a-3p,hsa-mir-520f-3p,3660,7538,1,0.0,0.0005,0.0,0.011,0.015,0.0025,True,0.009698536281532234
hsa-mir-520c-3p,hsa-mir-520f-3p,3660,7538,1,0.0005,0.0005,0.0,0.0425,0.025,0.004,True,0.014251408631982381
hsa-mir-520d-3p,hsa-mir-520f-3p,3660,7538,1,0.0,0.0,0.002,0.0365,0.0165,0.001,True,0.004498826248690815
hsa-mir-1305,hsa-mir-181a-2-3p,3662,2185,1,0.0,0.0,0.277,0.014,0.0495,0.0075,True,0.023634799767259476
hsa-mir-181a-2-3p,hsa-mir-3065-5p,3662,3695,1,0.0,0.001,0.0,0.0115,0.037,0.002,True,0.008057438551099612
hsa-mir-122-5p,hsa-mir-1305,3662,55619,1,0.0,0.0,0.0125,0.0115,0.0855,0.0065,True,0.021086278288497094
hsa-mir-181a-2-3p,hsa-mir-3065-5p,3662,55619,1,0.0,0.001,0.0,0.0165,0.235,0.0095,True,0.028517627780321467
hsa-mir-122-5p,hsa-mir-1305,3662,6672,1,0.0,0.0,0.0125,0.0795,0.0425,0.0005,True,0.002452608781256153
hsa-mir-122-5p,hsa-mir-205-5p,3662,6672,1,0.0,0.0,0.6385,0.043,0.0145,0.0,True,0.0
hsa-mir-1305,hsa-mir-205-5p,3662,6672,1,0.0,0.0,0.4065,0.0455,0.015,0.0005,True,0.002452608781256153
hsa-mir-181a-2-3p,hsa-mir-3065-5p,3662,6672,1,0.0,0.001,0.0,0.5765,0.1005,0.0,True,0.0
hsa-mir-378a-3p,hsa-mir-766-3p,3725,5971,1,0.0,0.0,0.0425,0.3775,0.1885,0.003,True,0.011271082157075642
hsa-mir-378a-3p,hsa-mir-493-5p,3725,6401,1,0.0,0.0,0.2165,0.0975,0.1065,0.007,True,0.022389359626149026
hsa-mir-29a-3p,hsa-mir-29c-3p,405,23233,1,0.0045,0.0015,0.0715,0.0225,0.4295,0.005,True,0.01706691510933304
hsa-mir-302a-5p,hsa-mir-519b-3p,4089,10272,1,0.0,0.0,0.0,0.0385,0.0615,0.0005,True,0.002452608781256153
hsa-mir-302a-5p,hsa-mir-519c-3p,4089,10272,1,0.0,0.0,0.0,0.039,0.0445,0.0,True,0.0
hsa-mir-34c-5p,hsa-mir-519d-3p,4089,10272,1,0.0005,0.0,0.0,0.0385,0.0575,0.007,True,0.022389359626149026
hsa-mir-205-3p,hsa-mir-302c-5p,4094,10417,1,0.0015,0.0,0.0,0.3385,0.0395,0.0025,True,0.009698536281532234
hsa-mir-338-3p,hsa-mir-455-5p,4097,23254,1,0.0,0.0,0.0,0.039,0.728,0.009,True,0.02734619606312657
hsa-mir-338-3p,hsa-mir-503-5p,4097,23254,1,0.0,0.0,0.0,0.04,0.0125,0.0005,True,0.002452608781256153
hsa-mir-338-3p,hsa-mir-940,4097,23254,1,0.0,0.0,0.0,0.0455,0.133,0.001,True,0.004498826248690815
hsa-mir-3065-3p,hsa-mir-491-5p,4097,64859,1,0.0005,0.0035,0.179,0.015,0.039,0.003,True,0.011271082157075642
hsa-mir-29a-3p,hsa-mir-29b-3p,4150,54620,1,0.0,0.0,0.0,0.0245,0.013,0.002,True,0.008057438551099612
hsa-mir-29b-3p,hsa-mir-29c-3p,4150,8289,1,0.0,0.0,0.0,0.013,0.0105,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-3065-3p,4205,3708,1,0.0005,0.0005,0.1125,0.1135,0.611,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-141-3p,4205,4208,1,0.0005,0.0,0.0175,0.498,0.013,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-3065-3p,4205,4773,1,0.0005,0.0005,0.1125,0.0115,0.121,0.0025,True,0.009698536281532234
hsa-mir-135b-5p,hsa-mir-29a-3p,4208,167691,1,0.001,0.001,0.0765,0.0205,0.051,0.0055,True,0.018412857104463973
hsa-mir-130b-3p,hsa-mir-424-5p,4335,5447,-1,0.004,0.0005,0.0065,0.097,0.0215,0.0,True,0.0
hsa-mir-152-3p,hsa-mir-301b-3p,4335,84059,-1,0.001,0.0075,0.037,0.0175,0.0215,0.001,True,0.004498826248690815
hsa-mir-122-5p,hsa-mir-192-5p,4602,2908,1,0.0,0.0,0.0,0.1635,0.0665,0.0095,True,0.028517627780321467
hsa-mir-135b-5p,hsa-mir-301a-3p,4609,1676,1,0.0,0.001,0.055,0.086,0.044,0.0015,True,0.0063445044310889275
hsa-mir-195-3p,hsa-mir-3691-5p,4609,2052,1,0.0,0.0005,0.0275,0.0415,0.066,0.006,True,0.019740320109872693
hsa-mir-195-5p,hsa-mir-3691-5p,4609,2052,1,0.0,0.0,0.041,0.045,0.0905,0.0025,True,0.009698536281532234
hsa-mir-3691-5p,hsa-mir-497-5p,4609,2052,1,0.0,0.003,0.1225,0.063,0.0135,0.0,True,0.0
hsa-mir-192-5p,hsa-mir-302a-5p,4609,271,1,0.0,0.0,0.007,0.3745,0.048,0.005,True,0.01706691510933304
hsa-mir-135b-5p,hsa-mir-301a-3p,4609,27113,1,0.0,0.001,0.055,0.011,0.1405,0.003,True,0.011271082157075642
hsa-mir-130b-3p,hsa-mir-135b-5p,4609,445,1,0.001,0.0,0.0005,0.0795,0.0515,0.001,True,0.004498826248690815
hsa-mir-135b-5p,hsa-mir-301a-3p,4609,4869,1,0.0,0.001,0.055,0.138,0.0365,0.0,True,0.0
hsa-mir-135b-5p,hsa-mir-301a-3p,4609,5757,1,0.0,0.001,0.055,0.1695,0.3905,0.0,True,0.0
hsa-mir-135b-5p,hsa-mir-195-3p,4609,6137,1,0.0,0.0,0.0365,0.224,0.5175,0.002,True,0.008057438551099612
hsa-mir-195-5p,hsa-mir-3691-5p,4609,6470,1,0.0,0.0,0.041,0.0245,0.145,0.0,True,0.0
hsa-mir-135b-5p,hsa-mir-301a-3p,4609,6629,1,0.0,0.001,0.055,0.2885,0.8465,0.009,True,0.02734619606312657
hsa-mir-192-5p,hsa-mir-940,4609,8370,1,0.0,0.0035,0.062,0.0135,0.0585,0.001,True,0.004498826248690815
hsa-mir-130b-3p,hsa-mir-592,4609,8722,1,0.004,0.002,0.1715,0.5045,0.276,0.0085,True,0.026125194305312245
hsa-mir-135b-5p,hsa-mir-192-5p,4609,967,1,0.0,0.0,0.082,0.0725,0.0975,0.003,True,0.011271082157075642
hsa-mir-192-5p,hsa-mir-195-3p,4609,9709,1,0.0,0.0,0.024,0.0375,0.1425,0.0,True,0.0
hsa-mir-192-5p,hsa-mir-25-5p,4609,9709,1,0.0,0.0035,0.058,0.029,0.045,0.001,True,0.004498826248690815
hsa-mir-200b-3p,hsa-mir-582-5p,4613,4175,1,0.0,0.0,0.0,0.034,0.012,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-629-5p,4782,1543,-1,0.007,0.0,0.0,0.083,0.015,0.0035,True,0.012789322381930184
hsa-mir-124-3p,hsa-mir-432-5p,4782,1543,-1,0.0005,0.0,0.124,0.0125,0.314,0.0025,True,0.009698536281532234
hsa-mir-182-5p,hsa-mir-18a-3p,4782,1543,-1,0.0,0.0,0.0,0.1115,0.029,0.0085,True,0.026125194305312245
hsa-mir-182-5p,hsa-mir-629-5p,4782,1543,-1,0.0,0.0,0.0,0.048,0.0115,0.0075,True,0.023634799767259476
hsa-mir-184,hsa-mir-25-5p,4782,1543,-1,0.0,0.0,0.0005,0.075,0.011,0.0,True,0.0
hsa-mir-184,hsa-mir-92b-3p,4782,1543,-1,0.0,0.0,0.0235,0.0735,0.048,0.0,True,0.0
hsa-mir-184,hsa-mir-96-5p,4782,1543,-1,0.0,0.0,0.0,0.069,0.1585,0.0085,True,0.026125194305312245
hsa-mir-18a-3p,hsa-mir-629-3p,4782,1543,-1,0.0,0.0,0.0,0.0555,0.012,0.005,True,0.01706691510933304
hsa-mir-18a-3p,hsa-mir-96-5p,4782,1543,-1,0.0,0.0,0.0,0.0495,0.0305,0.0045,True,0.01568295890104356
hsa-mir-20b-5p,hsa-mir-25-5p,4782,1543,-1,0.0065,0.0,0.0,0.028,0.0135,0.0035,True,0.012789322381930184
hsa-mir-20b-5p,hsa-mir-629-3p,4782,1543,-1,0.006,0.0,0.0,0.04,0.012,0.0,True,0.0
hsa-mir-20b-5p,hsa-mir-96-5p,4782,1543,-1,0.0025,0.0,0.006,0.0235,0.034,0.0065,True,0.021086278288497094
hsa-mir-432-5p,hsa-mir-629-5p,4782,1543,-1,0.0,0.0,0.002,0.171,0.012,0.003,True,0.011271082157075642
hsa-mir-629-3p,hsa-mir-92b-3p,4782,1543,-1,0.0,0.0005,0.0,0.016,0.093,0.0,True,0.0
hsa-mir-629-5p,hsa-mir-96-5p,4782,1543,-1,0.0,0.0,0.0,0.018,0.053,0.001,True,0.004498826248690815
hsa-mir-92b-3p,hsa-mir-96-5p,4782,1543,-1,0.0,0.0,0.001,0.0955,0.083,0.0,True,0.0
hsa-mir-92b-5p,hsa-mir-96-5p,4782,1543,-1,0.0025,0.0,0.0115,0.5185,0.0495,0.001,True,0.004498826248690815
hsa-mir-195-5p,hsa-mir-2113,4782,2173,1,0.0,0.0,0.0075,0.0525,0.011,0.004,True,0.014251408631982381
hsa-mir-195-5p,hsa-mir-3651,4782,2173,1,0.0,0.0,0.0,0.0555,0.028,0.0005,True,0.002452608781256153
hsa-mir-3651,hsa-mir-497-5p,4782,2173,1,0.0,0.0,0.0005,0.0515,0.0795,0.0005,True,0.002452608781256153
hsa-mir-3651,hsa-mir-486-3p,4782,3291,1,0.0005,0.0,0.0,0.06,0.0765,0.0,True,0.0
hsa-mir-629-3p,hsa-mir-629-5p,4782,4609,1,0.0,0.0,0.0,0.273,0.0625,0.0075,True,0.023634799767259476
hsa-mir-2113,hsa-mir-31-5p,4782,7020,1,0.0,0.0,0.477,0.0285,0.184,0.0095,True,0.028517627780321467
hsa-mir-124-3p,hsa-mir-7-5p,4782,80781,1,0.0035,0.0,0.008,0.585,0.0225,0.0035,True,0.012789322381930184
hsa-mir-124-3p,hsa-mir-9-3p,4790,2,1,0.0,0.0,0.0675,0.032,0.0205,0.0045,True,0.01568295890104356
hsa-mir-124-3p,hsa-mir-9-5p,4790,2,1,0.0,0.0,0.0095,0.024,0.0105,0.0005,True,0.002452608781256153
hsa-mir-182-5p,hsa-mir-9-3p,4790,241,1,0.0,0.0,0.0015,0.0405,0.578,0.0045,True,0.01568295890104356
hsa-mir-182-5p,hsa-mir-9-5p,4790,241,1,0.0,0.0,0.0,0.0295,0.863,0.0025,True,0.009698536281532234
hsa-mir-9-5p,hsa-mir-96-5p,4790,241,1,0.0,0.0,0.0015,0.8525,0.0115,0.0045,True,0.01568295890104356
hsa-mir-9-3p,hsa-mir-9-5p,4790,268,1,0.0,0.0,0.0645,0.1055,0.021,0.0025,True,0.009698536281532234
hsa-mir-139-5p,hsa-mir-96-5p,4790,3553,1,0.0005,0.0,0.0235,0.0375,0.0435,0.002,True,0.008057438551099612
hsa-mir-182-5p,hsa-mir-9-5p,4790,5243,1,0.0,0.0,0.0,0.013,0.0885,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-124-5p,4790,5743,1,0.0,0.0,0.0015,0.785,0.189,0.007,True,0.022389359626149026
hsa-mir-182-5p,hsa-mir-96-5p,4790,6356,1,0.0,0.0,0.0,0.0645,0.071,0.0045,True,0.01568295890104356
hsa-mir-124-3p,hsa-mir-124-5p,4790,6401,1,0.0,0.0,0.0015,0.0935,0.0625,0.002,True,0.008057438551099612
hsa-mir-139-5p,hsa-mir-182-5p,4790,64127,1,0.0,0.0,0.0195,0.0395,0.371,0.0005,True,0.002452608781256153
hsa-mir-139-3p,hsa-mir-629-5p,51341,153090,-1,0.002,0.0,0.0065,0.163,0.021,0.003,True,0.011271082157075642
hsa-mir-139-3p,hsa-mir-372-3p,51341,23254,-1,0.003,0.0005,0.0,0.136,0.046,0.0065,True,0.021086278288497094
hsa-mir-302c-3p,hsa-mir-372-3p,51341,23254,-1,0.0,0.0005,0.0,0.014,0.044,0.0025,True,0.009698536281532234
hsa-mir-124-3p,hsa-mir-373-5p,51341,5097,-1,0.0,0.0,0.0005,0.0305,0.2045,0.008,True,0.024878769722388654
hsa-mir-124-3p,hsa-mir-616-5p,51341,5097,-1,0.0,0.0,0.11,0.03,0.0215,0.0005,True,0.002452608781256153
hsa-mir-371a-5p,hsa-mir-372-3p,51341,5097,-1,0.0,0.0,0.002,0.029,0.11,0.0095,True,0.028517627780321467
hsa-mir-371a-5p,hsa-mir-373-5p,51341,5097,-1,0.0,0.0,0.001,0.073,0.2335,0.0045,True,0.01568295890104356
hsa-mir-371a-5p,hsa-mir-616-5p,51341,5097,-1,0.0,0.0005,0.002,0.063,0.017,0.0,True,0.0
hsa-mir-372-3p,hsa-mir-373-5p,51341,5097,-1,0.0,0.0,0.0015,0.074,0.2585,0.0055,True,0.018412857104463973
hsa-mir-372-3p,hsa-mir-616-5p,51341,5097,-1,0.0005,0.0,0.002,0.1305,0.0165,0.004,True,0.014251408631982381
hsa-mir-373-5p,hsa-mir-616-5p,51341,5097,-1,0.0,0.0,0.0,0.1955,0.0215,0.0,True,0.0
hsa-mir-616-5p,hsa-mir-629-5p,51341,5097,-1,0.0,0.0,0.0,0.016,0.1305,0.0015,True,0.0063445044310889275
hsa-mir-124-3p,hsa-mir-373-5p,51341,6573,-1,0.0,0.0,0.0005,0.0255,0.0455,0.005,True,0.01706691510933304
hsa-mir-130b-3p,hsa-mir-302a-3p,51341,80725,-1,0.005,0.0,0.0025,0.76,0.011,0.0095,True,0.028517627780321467
hsa-mir-20b-5p,hsa-mir-526b-3p,51341,80725,-1,0.001,0.006,0.0,0.5705,0.021,0.002,True,0.008057438551099612
hsa-mir-302a-3p,hsa-mir-302d-3p,51341,80725,-1,0.0,0.0,0.0,0.012,0.022,0.0,True,0.0
hsa-mir-302a-3p,hsa-mir-34c-5p,51341,80725,-1,0.0,0.0035,0.0005,0.0135,0.0585,0.0005,True,0.002452608781256153
hsa-mir-302a-3p,hsa-mir-526b-3p,51341,80725,-1,0.0,0.0065,0.0,0.0115,0.0145,0.0,True,0.0
hsa-mir-302c-3p,hsa-mir-302d-3p,51341,80725,-1,0.0,0.0,0.0,0.0125,0.0135,0.0,True,0.0
hsa-mir-302d-3p,hsa-mir-34c-5p,51341,80725,-1,0.0,0.0,0.004,0.0135,0.0895,0.0045,True,0.01568295890104356
hsa-mir-302d-3p,hsa-mir-526b-3p,51341,80725,-1,0.0,0.0065,0.0,0.016,0.019,0.0,True,0.0
hsa-mir-206,hsa-mir-301a-3p,51621,53635,-1,0.001,0.0,0.001,0.2765,0.252,0.001,True,0.004498826248690815
hsa-mir-130b-5p,hsa-mir-542-3p,5452,4067,1,0.0,0.0,0.1415,0.0265,0.1535,0.0005,True,0.002452608781256153
hsa-mir-133a-3p,hsa-mir-410-3p,5452,4067,1,0.0,0.0,0.216,0.114,0.0145,0.001,True,0.004498826248690815
hsa-mir-378a-5p,hsa-mir-7-5p,5465,1374,-1,0.0,0.0,0.0,0.022,0.03,0.0015,True,0.0063445044310889275
hsa-mir-372-3p,hsa-mir-373-3p,55810,11112,1,0.0,0.0,0.0,0.188,0.0235,0.006,True,0.019740320109872693
hsa-mir-519d-3p,hsa-mir-526b-3p,55810,23418,1,0.0,0.0025,0.0,0.011,0.234,0.004,True,0.014251408631982381
hsa-mir-29c-3p,hsa-mir-372-3p,55810,26137,1,0.0,0.0,0.0005,0.0125,0.086,0.007,True,0.022389359626149026
hsa-mir-302b-3p,hsa-mir-302c-3p,55810,27086,1,0.0,0.0,0.0,0.023,0.012,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-29a-3p,55810,5290,1,0.0,0.0,0.0,0.1015,0.048,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-29b-3p,55810,5290,1,0.0,0.0,0.0,0.108,0.134,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-29c-3p,55810,5290,1,0.0,0.0,0.0,0.101,0.212,0.0,True,0.0
hsa-mir-29a-3p,hsa-mir-29b-3p,55810,5290,1,0.0,0.0,0.0,0.0755,0.1355,0.0035,True,0.012789322381930184
hsa-mir-29b-3p,hsa-mir-29c-3p,55810,5290,1,0.0,0.0,0.0,0.0845,0.2065,0.0045,True,0.01568295890104356
hsa-mir-519d-3p,hsa-mir-526b-3p,55810,5290,1,0.0,0.0025,0.0,0.1405,0.055,0.001,True,0.004498826248690815
hsa-mir-520a-3p,hsa-mir-526b-3p,55810,5290,1,0.0,0.004,0.0,0.214,0.05,0.0055,True,0.018412857104463973
hsa-mir-520c-3p,hsa-mir-526b-3p,55810,5290,1,0.0,0.0015,0.0,0.1145,0.0625,0.0025,True,0.009698536281532234
hsa-mir-29b-3p,hsa-mir-373-3p,55810,5926,1,0.0,0.0,0.0,0.025,0.034,0.006,True,0.019740320109872693
hsa-mir-29c-3p,hsa-mir-373-3p,55810,5926,1,0.0,0.0,0.0,0.109,0.0335,0.0025,True,0.009698536281532234
hsa-mir-29b-3p,hsa-mir-29c-3p,55810,64343,1,0.0,0.0,0.0,0.018,0.052,0.0035,True,0.012789322381930184
hsa-mir-142-5p,hsa-mir-29a-3p,55810,7148,1,0.0,0.0,0.0,0.015,0.4025,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-372-3p,55810,84629,1,0.0,0.0,0.0,0.1515,0.025,0.002,True,0.008057438551099612
hsa-mir-302c-3p,hsa-mir-372-3p,55810,84629,1,0.0,0.0,0.0,0.057,0.023,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-450b-5p,571,117584,1,0.0,0.0,0.0115,0.0595,0.0105,0.009,True,0.02734619606312657
hsa-mir-424-5p,hsa-mir-520d-5p,5966,330,1,0.0,0.0,0.1195,0.393,0.013,0.0,True,0.0
hsa-mir-141-3p,hsa-mir-527,5966,3383,1,0.0,0.0,0.1365,0.0105,0.206,0.0035,True,0.012789322381930184
hsa-mir-450b-5p,hsa-mir-518a-5p,5966,3383,1,0.0,0.0,0.1755,0.3835,0.217,0.001,True,0.004498826248690815
hsa-mir-450b-5p,hsa-mir-524-5p,5966,3383,1,0.0,0.0,0.137,0.465,0.029,0.004,True,0.014251408631982381
hsa-mir-450b-5p,hsa-mir-527,5966,3383,1,0.0,0.0,0.196,0.3935,0.207,0.001,True,0.004498826248690815
hsa-mir-518a-5p,hsa-mir-582-5p,5966,3383,1,0.0,0.0,0.9425,0.2085,0.037,0.002,True,0.008057438551099612
hsa-mir-524-5p,hsa-mir-582-5p,5966,3383,1,0.0,0.0,0.729,0.03,0.014,0.0085,True,0.026125194305312245
hsa-mir-527,hsa-mir-582-5p,5966,3383,1,0.0,0.0,0.929,0.227,0.024,0.0025,True,0.009698536281532234
hsa-mir-424-5p,hsa-mir-520d-5p,5966,3559,1,0.0,0.0,0.1195,0.0925,0.0145,0.0015,True,0.0063445044310889275
