miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-let-7c-5p,hsa-mir-30a-3p,4609,1736,1,0.001,0.0005,0.5965,0.0935,0.202,0.0,True,0.0
hsa-mir-429,hsa-mir-592,4609,7042,1,0.0,0.0,0.1185,0.035,0.09,0.0,True,0.0
hsa-mir-130b-3p,hsa-mir-301b-3p,4790,5329,1,0.0,0.0,0.0,0.072,0.057,0.0,True,0.0
