"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-145-5p","hsa-mir-24-3p",6667,"SP1",130,"ADH6",1,0,5e-04,0.001,0.015,0.5855,0.0045,0.0104452007223225
"hsa-mir-107","hsa-mir-145-5p",6667,"SP1",130,"ADH6",1,0.0015,0,0,0.022,0.0145,0,0
"hsa-mir-101-3p","hsa-mir-145-5p",6667,"SP1",130,"ADH6",1,5e-04,0,0,0.331,0.019,0.005,0.0114358061866959
"hsa-mir-105-5p","hsa-mir-1296-5p",6667,"SP1",130,"ADH6",1,0,0,0.002,0.019,0.0805,5e-04,0.001496525124188
"hsa-mir-105-5p","hsa-mir-124-3p",6667,"SP1",130,"ADH6",1,0,0,0.0015,0.0225,0.0195,5e-04,0.001496525124188
"hsa-mir-24-3p","hsa-mir-383-5p",6667,"SP1",130,"ADH6",1,0.0015,0,0,0.6235,0.041,0.002,0.00516463364378142
"hsa-let-7e-5p","hsa-mir-1296-5p",6667,"SP1",130,"ADH6",1,0.001,0,0,0.2315,0.071,0,0
"hsa-mir-124-3p","hsa-mir-24-3p",6667,"SP1",130,"ADH6",1,0,0.0015,0,0.015,0.635,5e-04,0.001496525124188
"hsa-mir-218-5p","hsa-mir-29b-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.0185,0.0355,0,0
"hsa-mir-149-5p","hsa-mir-218-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0155,0.0155,0,0
"hsa-mir-145-5p","hsa-mir-218-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0425,0.0165,5e-04,0.001496525124188
"hsa-mir-107","hsa-mir-218-5p",6667,"SP1",130,"ADH6",1,5e-04,0,0,0.03,0.023,0,0
"hsa-mir-107","hsa-mir-383-5p",6667,"SP1",130,"ADH6",1,0.0025,0,0,0.0335,0.062,0,0
"hsa-mir-107","hsa-mir-1296-5p",6667,"SP1",130,"ADH6",1,0.001,5e-04,0,0.037,0.0745,5e-04,0.001496525124188
"hsa-mir-105-5p","hsa-mir-107",6667,"SP1",130,"ADH6",1,0,0.003,0.046,0.02,0.034,0.0025,0.00627710939926072
"hsa-mir-1296-5p","hsa-mir-149-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.055,0.0185,0,0
"hsa-mir-1296-5p","hsa-mir-29b-3p",6667,"SP1",130,"ADH6",1,0.001,0,0,0.072,0.0485,0,0
"hsa-mir-1296-5p","hsa-mir-369-3p",6667,"SP1",130,"ADH6",1,5e-04,0,0,0.09,0.0135,0.001,0.00279755792669315
"hsa-mir-145-5p","hsa-mir-383-5p",6667,"SP1",130,"ADH6",1,0,0,5e-04,0.0365,0.035,0,0
"hsa-mir-145-5p","hsa-mir-7-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0165,0.0235,0.002,0.00516463364378142
"hsa-mir-218-5p","hsa-mir-331-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.018,0.035,0,0
"hsa-mir-29b-3p","hsa-mir-331-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.04,0.0285,0,0
"hsa-mir-29b-3p","hsa-mir-377-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.037,0.0165,0,0
"hsa-mir-105-5p","hsa-mir-377-3p",6667,"SP1",130,"ADH6",1,0,0,0.009,0.0265,0.0135,0.005,0.0114358061866959
"hsa-let-7e-5p","hsa-mir-383-5p",6667,"SP1",130,"ADH6",1,0.004,0,0,0.2305,0.063,0.001,0.00279755792669315
"hsa-mir-107","hsa-mir-369-3p",6667,"SP1",130,"ADH6",1,0.0035,0,0,0.067,0.0125,5e-04,0.001496525124188
"hsa-mir-124-3p","hsa-mir-149-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0115,0.014,0,0
"hsa-mir-24-3p","hsa-mir-369-3p",6667,"SP1",130,"ADH6",1,0.003,0,0,0.594,0.014,0.0025,0.00627710939926072
"hsa-mir-383-5p","hsa-mir-7-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.053,0.0245,0,0
"hsa-mir-127-5p","hsa-mir-149-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0105,0.0155,0,0
"hsa-mir-101-3p","hsa-mir-29b-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.2945,0.064,0.0035,0.0084078493387004
"hsa-mir-1296-5p","hsa-mir-218-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0865,0.0225,5e-04,0.001496525124188
"hsa-mir-124-3p","hsa-mir-331-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.0115,0.0275,0,0
"hsa-mir-124-3p","hsa-mir-369-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.0265,0.017,0,0
"hsa-mir-105-5p","hsa-mir-7-5p",6667,"SP1",130,"ADH6",1,0,0,5e-04,0.0275,0.0145,0,0
"hsa-mir-124-3p","hsa-mir-1296-5p",6667,"SP1",130,"ADH6",1,0,0.0025,0,0.0105,0.0715,0,0
"hsa-mir-145-5p","hsa-mir-369-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.0365,0.011,0,0
"hsa-mir-218-5p","hsa-mir-383-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0245,0.031,0,0
"hsa-mir-126-5p","hsa-mir-218-5p",6667,"SP1",130,"ADH6",1,0.002,0,0,0.454,0.017,0.0045,0.0104452007223225
"hsa-mir-377-3p","hsa-mir-7-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0125,0.0175,0,0
"hsa-mir-218-5p","hsa-mir-7-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.016,0.028,0,0
"hsa-mir-29b-3p","hsa-mir-369-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.0345,0.0105,5e-04,0.001496525124188
"hsa-mir-29b-3p","hsa-mir-383-5p",6667,"SP1",130,"ADH6",1,5e-04,0,0,0.0295,0.058,0,0
"hsa-mir-29b-3p","hsa-mir-7-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0295,0.0195,5e-04,0.001496525124188
"hsa-mir-369-3p","hsa-mir-383-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.015,0.051,0,0
"hsa-mir-107","hsa-mir-29b-3p",6667,"SP1",130,"ADH6",1,0.002,0,0,0.025,0.019,0,0
"hsa-mir-145-5p","hsa-mir-29c-3p",6667,"SP1",130,"ADH6",1,0,0.0095,0,0.031,0.0365,0.002,0.00516463364378142
"hsa-let-7e-5p","hsa-mir-29b-3p",6667,"SP1",130,"ADH6",1,0.0015,0,0,0.2425,0.0355,0,0
"hsa-mir-331-3p","hsa-mir-7-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0225,0.0425,0,0
"hsa-mir-218-5p","hsa-mir-377-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.0125,0.0165,0,0
"hsa-mir-126-5p","hsa-mir-7-5p",6667,"SP1",130,"ADH6",1,0.0065,0,0,0.4305,0.0125,5e-04,0.001496525124188
"hsa-mir-126-5p","hsa-mir-29b-3p",6667,"SP1",130,"ADH6",1,0.002,0,0,0.4145,0.0405,0,0
"hsa-mir-126-5p","hsa-mir-383-5p",6667,"SP1",130,"ADH6",1,0.006,0,0.002,0.3945,0.045,0.0035,0.0084078493387004
"hsa-mir-29c-3p","hsa-mir-369-3p",6667,"SP1",130,"ADH6",1,0.0065,0,0,0.0445,0.011,0,0
"hsa-mir-145-5p","hsa-mir-29b-3p",6667,"SP1",130,"ADH6",1,0,0,0,0.0395,0.048,0,0
"hsa-mir-124-3p","hsa-mir-383-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.0105,0.065,0,0
"hsa-mir-124-3p","hsa-mir-7-5p",6667,"SP1",130,"ADH6",1,0,0,0,0.016,0.032,0,0
"hsa-mir-124-3p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0.0065,0,0,0.2635,0.059,0.003,0.00735432192946423
"hsa-mir-132-3p","hsa-mir-221-3p",2113,"ETS1",142,"PARP1",1,0.008,0,0,0.206,0.0235,5e-04,0.001496525124188
"hsa-mir-329-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0,0,0.057,0.0705,0.0045,0.0104452007223225
"hsa-mir-221-3p","hsa-mir-24-3p",2113,"ETS1",142,"PARP1",1,0,0,0,0.011,0.6925,0.0065,0.0143379829270439
"hsa-mir-221-3p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0,0,0,0.014,0.0455,0.003,0.00735432192946423
"hsa-mir-184","hsa-mir-3943",4609,"MYC",142,"PARP1",1,0.005,0,0.0045,0.038,0.1045,0.0025,0.00627710939926072
"hsa-mir-148a-5p","hsa-mir-323a-3p",4609,"MYC",142,"PARP1",1,0,0,0.0995,0.12,0.2535,0.0055,0.0124207135777998
"hsa-mir-135b-5p","hsa-mir-184",4609,"MYC",142,"PARP1",1,0,0.0025,0.0115,0.0435,0.0385,0.005,0.0114358061866959
"hsa-mir-221-3p","hsa-mir-222-3p",2113,"ETS1",142,"PARP1",1,0,0,0,0.022,0.0125,0.003,0.00735432192946423
"hsa-mir-24-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0,5e-04,0.641,0.043,5e-04,0.001496525124188
"hsa-mir-1229-3p","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0,0.0025,0,0.4605,0.4365,0.0055,0.0124207135777998
"hsa-mir-124-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0.0045,0.001,0,0.308,0.026,0.002,0.00516463364378142
"hsa-mir-200c-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0,0.4895,0.5405,0.0755,0.009,0.0189433509119613
"hsa-mir-221-3p","hsa-mir-23b-3p",2113,"ETS1",142,"PARP1",1,0,0,0,0.019,0.586,5e-04,0.001496525124188
"hsa-mir-24-3p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0,5e-04,0.012,0.645,0.195,0.001,0.00279755792669315
"hsa-mir-1228-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0,0.0515,0.981,0.019,5e-04,0.001496525124188
"hsa-mir-24-3p","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0,0.0015,0.01,0.5895,0.41,0.004,0.00943383798940504
"hsa-mir-185-5p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0.0025,0.0015,0.002,0.267,0.2785,0,0
"hsa-mir-24-3p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0,0,0,0.677,0.049,0.0065,0.0143379829270439
"hsa-mir-124-3p","hsa-mir-221-3p",2113,"ETS1",142,"PARP1",1,0.0095,0,0,0.2795,0.0145,0.008,0.0171320187279997
"hsa-mir-23b-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0,0,0.391,0.029,5e-04,0.001496525124188
"hsa-mir-200b-3p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0,0,0.1305,0.9195,0.036,0.007,0.0152778140591939
"hsa-mir-185-5p","hsa-mir-221-3p",2113,"ETS1",142,"PARP1",1,0.004,0,0,0.1975,0.0275,0.007,0.0152778140591939
"hsa-mir-132-3p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0.0095,0,0,0.2105,0.0605,0.004,0.00943383798940504
"hsa-mir-1224-5p","hsa-mir-3943",4609,"MYC",142,"PARP1",1,0,0,0,0.0145,0.0715,0,0
"hsa-mir-221-3p","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0,0.0015,0,0.018,0.412,0,0
"hsa-mir-203a-3p","hsa-mir-323a-3p",4609,"MYC",142,"PARP1",1,0,0,0,0.028,0.233,0.0075,0.0162129470715573
"hsa-mir-23b-3p","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0,0.003,0,0.3645,0.415,0.003,0.00735432192946423
"hsa-mir-221-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0,0,0.0275,0.106,0,0
"hsa-mir-1224-5p","hsa-mir-145-5p",4609,"MYC",142,"PARP1",1,0,0,0,0.019,0.0375,0,0
"hsa-mir-23b-3p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0,0.0015,5e-04,0.391,0.121,0,0
"hsa-mir-377-3p","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0,0.0015,0,0.2695,0.427,0,0
"hsa-mir-23b-3p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0,0,0,0.4495,0.0405,0.004,0.00943383798940504
"hsa-mir-323a-3p","hsa-mir-3943",4609,"MYC",142,"PARP1",1,0,0,0,0.353,0.061,0.009,0.0189433509119613
"hsa-mir-543","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0,0.0015,0,0.051,0.421,0.0025,0.00627710939926072
"hsa-mir-377-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,5e-04,5e-04,0,0.1095,0.0425,5e-04,0.001496525124188
"hsa-mir-329-3p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0,0.001,0,0.035,0.216,0.008,0.0171320187279997
"hsa-mir-1-3p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0,0,0,0.0185,0.0265,0.0025,0.00627710939926072
"hsa-mir-185-5p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0.001,0,0.001,0.252,0.0495,0.005,0.0114358061866959
"hsa-mir-1-3p","hsa-mir-124-3p",2113,"ETS1",142,"PARP1",1,0,0.0095,0,0.012,0.236,0,0
"hsa-mir-223-5p","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0.001,0.0015,0.293,0.106,0.409,0,0
"hsa-mir-203a-3p","hsa-mir-3943",4609,"MYC",142,"PARP1",1,0,0,0,0.0805,0.0655,5e-04,0.001496525124188
"hsa-mir-1-3p","hsa-mir-1229-3p",2113,"ETS1",142,"PARP1",1,0,0,0,0.013,0.542,5e-04,0.001496525124188
"hsa-mir-221-3p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0,0,0,0.0115,0.1025,0,0
"hsa-mir-222-3p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0,0,0,0.0115,0.0615,5e-04,0.001496525124188
"hsa-mir-1224-5p","hsa-mir-203a-3p",4609,"MYC",142,"PARP1",1,0,0,0,0.0295,0.049,0,0
"hsa-mir-124-3p","hsa-mir-124-5p",4790,"NFKB1",183,"AGT",1,0,0,0,0.0595,0.0125,0.001,0.00279755792669315
"hsa-mir-376a-3p","hsa-mir-935",3091,"HIF1A",183,"AGT",1,0,0,0,0.1655,0.0715,0,0
"hsa-mir-433-3p","hsa-mir-935",3091,"HIF1A",183,"AGT",1,0,0,0,0.043,0.0865,5e-04,0.001496525124188
"hsa-mir-18a-5p","hsa-mir-218-5p",3091,"HIF1A",183,"AGT",1,5e-04,0,0,0.1855,0.0395,0.0095,0.0198393224631946
"hsa-mir-138-5p","hsa-mir-18a-5p",3091,"HIF1A",183,"AGT",1,0,0.0015,0.001,0.152,0.181,0,0
"hsa-mir-31-5p","hsa-mir-935",3091,"HIF1A",183,"AGT",1,0.0015,0,0,0.084,0.068,0.003,0.00735432192946423
"hsa-mir-376b-3p","hsa-mir-935",3091,"HIF1A",183,"AGT",1,0.002,0,5e-04,0.0515,0.088,0,0
"hsa-mir-146b-5p","hsa-mir-508-3p",4790,"NFKB1",183,"AGT",1,0,0,0,0.3225,0.013,0.0085,0.0180400084674005
"hsa-mir-218-5p","hsa-mir-935",3091,"HIF1A",183,"AGT",1,0,0,0,0.0355,0.0755,0,0
"hsa-mir-29b-3p","hsa-mir-494-3p",3091,"HIF1A",285,"ANGPT2",1,0,0,0,0.2255,0.066,0.0035,0.0084078493387004
"hsa-mir-299-3p","hsa-mir-935",3091,"HIF1A",285,"ANGPT2",1,0.004,0,0,0.4265,0.0125,5e-04,0.001496525124188
"hsa-mir-29c-3p","hsa-mir-31-5p",3091,"HIF1A",285,"ANGPT2",1,0,0.001,0,0.1545,0.6495,0.001,0.00279755792669315
"hsa-mir-29b-3p","hsa-mir-376a-3p",3091,"HIF1A",285,"ANGPT2",1,0,0,0,0.192,0.108,0.0065,0.0143379829270439
"hsa-mir-23b-3p","hsa-mir-29b-3p",3091,"HIF1A",285,"ANGPT2",1,0.001,0,0,0.629,0.234,5e-04,0.001496525124188
"hsa-mir-29b-3p","hsa-mir-935",3091,"HIF1A",285,"ANGPT2",1,0,0,0,0.2335,0.0195,0.0025,0.00627710939926072
"hsa-mir-29b-3p","hsa-mir-376b-3p",3091,"HIF1A",285,"ANGPT2",1,0,0.002,0,0.176,0.0285,0,0
"hsa-mir-29b-3p","hsa-mir-31-5p",3091,"HIF1A",285,"ANGPT2",1,0,0,0,0.2,0.6435,0,0
"hsa-mir-370-3p","hsa-mir-940",3091,"HIF1A",285,"ANGPT2",1,0,0.005,0,0.0105,0.3305,0.0015,0.00401326814897046
"hsa-mir-625-3p","hsa-mir-935",3091,"HIF1A",285,"ANGPT2",1,0,0,0.0045,0.8525,0.022,0.0095,0.0198393224631946
"hsa-mir-29b-3p","hsa-mir-377-3p",3091,"HIF1A",285,"ANGPT2",1,0,0,0,0.21,0.64,0,0
"hsa-mir-377-3p","hsa-mir-935",3091,"HIF1A",285,"ANGPT2",1,0,0,0,0.592,0.013,0,0
"hsa-mir-299-3p","hsa-mir-29b-3p",3091,"HIF1A",285,"ANGPT2",1,0.0065,0,0.001,0.438,0.2165,0.004,0.00943383798940504
"hsa-mir-29c-3p","hsa-mir-376a-3p",3091,"HIF1A",285,"ANGPT2",1,0,0,0,0.2385,0.0865,0,0
"hsa-mir-299-3p","hsa-mir-29c-3p",3091,"HIF1A",285,"ANGPT2",1,0.0015,0,0,0.436,0.193,0.0045,0.0104452007223225
