miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-19a-3p,hsa-mir-874-3p,2099,1545,1,0.0,0.0015,0.0435,0.071,0.016,0.0,True,0.0
hsa-mir-130b-3p,hsa-mir-874-3p,2099,1950,1,0.0,0.001,0.0005,0.758,0.0405,0.002,True,0.01598761851162388
hsa-mir-17-5p,hsa-mir-193b-3p,2099,2192,1,0.0,0.0035,0.0005,0.0195,0.297,0.0005,True,0.005336984796809064
hsa-mir-130b-3p,hsa-mir-182-5p,2099,2494,1,0.0,0.0015,0.0125,0.035,0.074,0.002,True,0.01598761851162388
hsa-mir-182-5p,hsa-mir-301b-3p,2099,2494,1,0.0,0.0,0.1285,0.1,0.4495,0.0095,True,0.049150056038105905
hsa-mir-182-5p,hsa-mir-335-3p,2099,2494,1,0.0035,0.0,0.0145,0.086,0.0555,0.0025,True,0.018886445462728094
hsa-mir-182-5p,hsa-mir-378a-3p,2099,2494,1,0.003,0.001,0.814,0.099,0.2985,0.0095,True,0.049150056038105905
hsa-mir-130b-3p,hsa-mir-301b-3p,2099,4277,1,0.0,0.0,0.0,0.243,0.0675,0.007,True,0.039700924532358635
hsa-mir-130b-3p,hsa-mir-301a-3p,2099,4846,1,0.0,0.0,0.0,0.018,0.0145,0.0,True,0.0
hsa-mir-182-5p,hsa-mir-193b-3p,2099,654,1,0.0055,0.0025,0.05,0.0335,0.0555,0.008,True,0.0435711293985783
hsa-mir-18a-5p,hsa-mir-19a-3p,2099,6546,1,0.0,0.0,0.001,0.134,0.0905,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-18a-5p,2099,6776,1,0.0,0.0,0.0,0.025,0.3,0.0085,True,0.04548136717957634
hsa-mir-17-5p,hsa-mir-19a-3p,2099,6776,1,0.0,0.0005,0.0,0.031,0.914,0.0015,True,0.01285617805421463
hsa-mir-18a-5p,hsa-mir-301a-3p,2099,6776,1,0.0,0.0,0.0,0.316,0.064,0.0015,True,0.01285617805421463
hsa-mir-19a-3p,hsa-mir-301a-3p,2099,6776,1,0.0,0.0,0.023,0.886,0.0425,0.0015,True,0.01285617805421463
hsa-mir-18a-5p,hsa-mir-193b-3p,2099,8850,1,0.0,0.004,0.099,0.1575,0.0755,0.007,True,0.039700924532358635
hsa-mir-148b-5p,hsa-mir-219a-1-3p,2113,1147,1,0.0035,0.0,0.084,0.2455,0.286,0.0055,True,0.03351382701382701
hsa-mir-19b-1-5p,hsa-mir-200c-3p,2113,146664,1,0.0,0.0005,0.333,0.0555,0.015,0.0,True,0.0
hsa-mir-331-3p,hsa-mir-429,2113,146664,1,0.007,0.0,0.0,0.325,0.0105,0.0005,True,0.005336984796809064
hsa-mir-181d-5p,hsa-mir-19b-1-5p,2113,4322,1,0.0005,0.0,0.0715,0.013,0.661,0.0005,True,0.005336984796809064
hsa-mir-148b-5p,hsa-mir-181d-5p,2113,489,1,0.0035,0.0,0.146,0.0225,0.7755,0.0055,True,0.03351382701382701
hsa-mir-148b-5p,hsa-mir-200b-3p,2113,489,1,0.002,0.0,0.122,0.016,0.1885,0.0085,True,0.04548136717957634
hsa-mir-148b-5p,hsa-mir-429,2113,489,1,0.0015,0.0,0.1,0.0275,0.2085,0.0015,True,0.01285617805421463
hsa-mir-148b-5p,hsa-mir-331-3p,2113,4939,1,0.003,0.004,0.0105,0.146,0.05,0.0005,True,0.005336984796809064
hsa-mir-200b-3p,hsa-mir-200c-3p,2113,5243,1,0.0,0.0,0.0,0.1415,0.0145,0.003,True,0.02162250673328389
hsa-mir-200c-3p,hsa-mir-429,2113,5243,1,0.001,0.0,0.0,0.022,0.0495,0.0055,True,0.03351382701382701
hsa-mir-1180-3p,hsa-mir-331-3p,2113,5743,1,0.001,0.005,0.0,0.1755,0.3975,0.0055,True,0.03351382701382701
hsa-mir-1180-3p,hsa-mir-331-3p,2113,925,1,0.001,0.005,0.0,0.0715,0.0895,0.0085,True,0.04548136717957634
hsa-mir-18a-3p,hsa-mir-324-3p,2115,4147,1,0.0,0.0,0.0,0.015,0.0185,0.0025,True,0.018886445462728094
hsa-mir-17-5p,hsa-mir-20a-5p,2115,89796,1,0.0,0.0,0.0,0.0195,0.039,0.0055,True,0.03351382701382701
hsa-mir-130b-5p,hsa-mir-324-5p,2308,4846,1,0.0,0.0015,0.0,0.043,0.017,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-33a-3p,2308,4846,1,0.0005,0.001,0.008,0.0615,0.017,0.0015,True,0.01285617805421463
hsa-mir-324-5p,hsa-mir-33a-3p,2308,4846,1,0.001,0.002,0.025,0.0225,0.018,0.0035,True,0.024192240023957475
hsa-mir-182-5p,hsa-mir-183-5p,2308,5243,1,0.0045,0.001,0.0,0.0995,0.012,0.0,True,0.0
hsa-mir-182-5p,hsa-mir-200c-3p,2308,5243,1,0.006,0.0,0.164,0.092,0.0145,0.0075,True,0.0416852537475167
hsa-mir-182-5p,hsa-mir-96-5p,2308,5243,1,0.0045,0.0,0.007,0.127,0.0585,0.0,True,0.0
hsa-mir-183-5p,hsa-mir-33a-3p,2308,5243,1,0.002,0.0035,0.4845,0.0145,0.477,0.006,True,0.03564423138794157
hsa-mir-200c-3p,hsa-mir-96-5p,2308,5243,1,0.0,0.0005,0.0025,0.034,0.0165,0.0055,True,0.03351382701382701
hsa-mir-182-5p,hsa-mir-183-5p,2308,84676,1,0.0045,0.001,0.0,0.049,0.041,0.0085,True,0.04548136717957634
hsa-mir-182-5p,hsa-mir-324-5p,2308,84676,1,0.006,0.0015,0.09,0.06,0.0105,0.001,True,0.009389727943046022
hsa-mir-183-5p,hsa-mir-324-5p,2308,84676,1,0.0005,0.0,0.2285,0.049,0.011,0.0005,True,0.005336984796809064
hsa-mir-183-5p,hsa-mir-33a-3p,2308,84676,1,0.002,0.0035,0.4845,0.031,0.0575,0.009,True,0.04735669098369998
hsa-mir-183-5p,hsa-mir-96-5p,2308,84676,1,0.0015,0.0,0.002,0.024,0.0205,0.0025,True,0.018886445462728094
hsa-mir-9-3p,hsa-mir-9-5p,2308,84676,1,0.008,0.0,0.0,0.089,0.081,0.001,True,0.009389727943046022
hsa-mir-324-5p,hsa-mir-33a-3p,2308,9133,-1,0.001,0.002,0.025,0.041,0.935,0.005,True,0.031307053238385896
hsa-mir-126-3p,hsa-mir-18a-3p,2309,23411,1,0.002,0.0095,0.4115,0.2615,0.2625,0.0085,True,0.04548136717957634
hsa-mir-200a-3p,hsa-mir-93-3p,2309,665,1,0.0,0.0005,0.0295,0.119,0.13,0.0,True,0.0
hsa-mir-18a-3p,hsa-mir-93-3p,2309,9314,1,0.008,0.0035,0.0105,0.1865,0.014,0.002,True,0.01598761851162388
hsa-mir-10a-5p,hsa-mir-1307-3p,2627,10395,1,0.0,0.0,0.0,0.2735,0.0115,0.0,True,0.0
hsa-mir-1307-3p,hsa-mir-181b-5p,2627,10395,1,0.0,0.0,0.0005,0.012,0.4065,0.0025,True,0.018886445462728094
hsa-mir-1307-3p,hsa-mir-20b-5p,2627,10395,1,0.0,0.0015,0.0,0.0115,0.131,0.001,True,0.009389727943046022
hsa-mir-1307-3p,hsa-mir-450b-5p,2627,10395,1,0.0,0.0,0.0,0.0135,0.058,0.0065,True,0.03770951677768003
hsa-mir-181b-5p,hsa-mir-196b-5p,2627,10395,1,0.0,0.0,0.0095,0.389,0.471,0.0005,True,0.005336984796809064
hsa-mir-181b-5p,hsa-mir-424-5p,2627,11259,1,0.0,0.001,0.0025,0.038,0.062,0.002,True,0.01598761851162388
hsa-mir-181b-5p,hsa-mir-7-5p,2627,11259,1,0.0,0.0035,0.0035,0.033,0.0195,0.0055,True,0.03351382701382701
hsa-mir-1307-3p,hsa-mir-203a-3p,2627,1523,1,0.0,0.0,0.0,0.017,0.029,0.005,True,0.031307053238385896
hsa-mir-1307-3p,hsa-mir-744-3p,2627,1523,1,0.0,0.0,0.0,0.036,0.014,0.0,True,0.0
hsa-mir-1307-3p,hsa-mir-944,2627,1523,1,0.0,0.0,0.0,0.027,0.087,0.005,True,0.031307053238385896
hsa-mir-20a-5p,hsa-mir-944,2627,1586,1,0.0,0.0,0.0005,0.1085,0.205,0.008,True,0.0435711293985783
hsa-mir-181b-5p,hsa-mir-7-5p,2627,1808,1,0.0,0.0035,0.0035,0.019,0.189,0.009,True,0.04735669098369998
hsa-mir-196b-5p,hsa-mir-7-5p,2627,23216,1,0.0,0.0025,0.0125,0.208,0.028,0.003,True,0.02162250673328389
hsa-mir-106a-5p,hsa-mir-378a-5p,2627,2494,1,0.0,0.0,0.095,0.163,0.2245,0.0,True,0.0
hsa-mir-200a-3p,hsa-mir-203a-3p,2627,2494,1,0.0,0.0,0.0,0.0115,0.0755,0.009,True,0.04735669098369998
hsa-mir-200a-3p,hsa-mir-429,2627,2494,1,0.0,0.0,0.0,0.0105,0.0165,0.0,True,0.0
hsa-mir-203a-3p,hsa-mir-429,2627,2494,1,0.0,0.0,0.001,0.139,0.0125,0.0015,True,0.01285617805421463
hsa-mir-20b-5p,hsa-mir-363-3p,2627,2590,1,0.001,0.0075,0.001,0.0125,0.046,0.003,True,0.02162250673328389
hsa-mir-196b-5p,hsa-mir-769-3p,2627,30011,1,0.0005,0.0,0.007,0.015,0.6425,0.0005,True,0.005336984796809064
hsa-mir-33a-3p,hsa-mir-93-5p,2627,30011,1,0.0,0.0,0.007,0.0415,0.059,0.003,True,0.02162250673328389
hsa-mir-181b-5p,hsa-mir-424-5p,2627,4208,1,0.0,0.001,0.0025,0.0475,0.51,0.006,True,0.03564423138794157
hsa-mir-196b-5p,hsa-mir-429,2627,5144,1,0.0,0.0,0.002,0.1445,0.1185,0.0055,True,0.03351382701382701
hsa-mir-106a-5p,hsa-mir-141-3p,2627,5332,1,0.0,0.0,0.0,0.0505,0.1455,0.0035,True,0.024192240023957475
hsa-mir-141-3p,hsa-mir-196b-5p,2627,5332,1,0.0,0.0,0.0,0.1235,0.1325,0.007,True,0.039700924532358635
hsa-mir-141-3p,hsa-mir-93-5p,2627,5332,1,0.0,0.0,0.0,0.112,0.0525,0.0005,True,0.005336984796809064
hsa-mir-196b-5p,hsa-mir-200c-3p,2627,5332,1,0.0,0.0,0.0005,0.1055,0.117,0.0055,True,0.03351382701382701
hsa-mir-196b-5p,hsa-mir-93-5p,2627,5332,1,0.0,0.0,0.0,0.187,0.04,0.0,True,0.0
hsa-mir-200c-3p,hsa-mir-93-5p,2627,5332,1,0.0,0.0,0.0,0.1085,0.035,0.0015,True,0.01285617805421463
hsa-mir-181b-5p,hsa-mir-424-5p,2627,53405,1,0.0,0.001,0.0025,0.0165,0.1525,0.0005,True,0.005336984796809064
hsa-mir-181b-5p,hsa-mir-7-5p,2627,53405,1,0.0,0.0035,0.0035,0.02,0.533,0.0055,True,0.03351382701382701
hsa-mir-1307-3p,hsa-mir-944,2627,55553,1,0.0,0.0,0.0,0.4555,0.628,0.004,True,0.026610318489695924
hsa-mir-200c-3p,hsa-mir-944,2627,55553,1,0.0,0.0,0.0,0.0235,0.61,0.0,True,0.0
hsa-mir-203a-3p,hsa-mir-93-5p,2627,55553,1,0.0,0.0,0.1365,0.8955,0.025,0.003,True,0.02162250673328389
hsa-mir-181b-5p,hsa-mir-7-5p,2627,5998,1,0.0,0.0035,0.0035,0.046,0.311,0.003,True,0.02162250673328389
hsa-mir-196b-5p,hsa-mir-424-5p,2627,6840,1,0.0,0.0,0.001,0.028,0.023,0.001,True,0.009389727943046022
hsa-mir-141-3p,hsa-mir-338-3p,2627,7114,1,0.0,0.0005,0.0125,0.0105,0.828,0.004,True,0.026610318489695924
hsa-mir-181b-5p,hsa-mir-944,2627,7114,1,0.0,0.0,0.0265,0.185,0.028,0.0005,True,0.005336984796809064
hsa-mir-20b-5p,hsa-mir-7-5p,2627,91461,1,0.001,0.0035,0.1775,0.0165,0.2235,0.0075,True,0.0416852537475167
hsa-mir-18a-3p,hsa-mir-7-5p,27086,152002,-1,0.0,0.0,0.682,0.151,0.09,0.003,True,0.02162250673328389
hsa-let-7g-3p,hsa-mir-21-3p,27086,23350,-1,0.0,0.0,0.2045,0.058,0.5745,0.0035,True,0.024192240023957475
hsa-mir-141-3p,hsa-mir-18a-3p,27086,23514,-1,0.0005,0.0,0.387,0.302,0.016,0.0055,True,0.03351382701382701
hsa-mir-21-3p,hsa-mir-29b-2-5p,27086,23514,-1,0.0,0.001,0.5765,0.4465,0.0515,0.0065,True,0.03770951677768003
hsa-mir-338-3p,hsa-mir-421,27086,4928,-1,0.0,0.0,0.165,0.4925,0.2675,0.002,True,0.01598761851162388
hsa-mir-18a-3p,hsa-mir-338-3p,27086,51719,-1,0.0,0.0,0.5185,0.1,0.0545,0.0005,True,0.005336984796809064
hsa-mir-19a-3p,hsa-mir-671-5p,27086,5366,-1,0.0005,0.002,0.0,0.038,0.038,0.0,True,0.0
hsa-mir-223-5p,hsa-mir-338-3p,27086,57609,-1,0.001,0.0,0.1465,0.0115,0.303,0.0035,True,0.024192240023957475
hsa-mir-671-5p,hsa-mir-92a-1-5p,2736,5727,1,0.0,0.0,0.001,0.0165,0.017,0.0015,True,0.01285617805421463
hsa-mir-130b-5p,hsa-mir-18a-5p,2908,632,-1,0.0,0.0065,0.0025,0.1375,0.4265,0.0075,True,0.0416852537475167
hsa-mir-17-5p,hsa-mir-181b-5p,2908,632,-1,0.0015,0.0095,0.0005,0.0495,0.4165,0.005,True,0.031307053238385896
hsa-mir-17-5p,hsa-mir-18a-5p,2908,632,-1,0.0015,0.0075,0.0015,0.0385,0.581,0.0015,True,0.01285617805421463
hsa-mir-17-5p,hsa-mir-19b-1-5p,2908,632,-1,0.0005,0.0025,0.0005,0.064,0.6035,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-20a-5p,2908,632,-1,0.0035,0.001,0.0,0.043,0.0105,0.0,True,0.0
hsa-mir-181b-5p,hsa-mir-20a-5p,2908,632,-1,0.008,0.0015,0.0055,0.409,0.0125,0.0025,True,0.018886445462728094
hsa-mir-182-5p,hsa-mir-183-5p,2908,632,-1,0.0,0.0,0.0,0.0155,0.025,0.0055,True,0.03351382701382701
hsa-mir-182-5p,hsa-mir-18a-5p,2908,632,-1,0.0,0.0035,0.0285,0.017,0.502,0.001,True,0.009389727943046022
hsa-mir-183-5p,hsa-mir-18a-5p,2908,632,-1,0.0,0.0075,0.0165,0.0335,0.5085,0.0005,True,0.005336984796809064
hsa-mir-192-3p,hsa-mir-20a-5p,2908,632,-1,0.0005,0.002,0.0665,0.1125,0.014,0.004,True,0.026610318489695924
hsa-mir-19b-1-5p,hsa-mir-20a-5p,2908,632,-1,0.003,0.0015,0.0,0.6355,0.015,0.0,True,0.0
hsa-mir-20a-5p,hsa-mir-33a-3p,2908,632,-1,0.002,0.0,0.0885,0.0105,0.0305,0.0065,True,0.03770951677768003
hsa-mir-151a-3p,hsa-mir-93-5p,3091,2235,1,0.0,0.0,0.0015,0.0185,0.0195,0.009,True,0.04735669098369998
hsa-mir-20b-5p,hsa-mir-29c-3p,3091,285,1,0.0,0.0,0.042,0.0625,0.156,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-20b-5p,3091,4869,1,0.004,0.0,0.006,0.233,0.0455,0.0015,True,0.01285617805421463
hsa-mir-20b-5p,hsa-mir-93-5p,3091,5321,1,0.0,0.0,0.0,0.158,0.0105,0.0,True,0.0
hsa-mir-93-3p,hsa-mir-93-5p,3091,5321,1,0.0005,0.0,0.0,0.044,0.011,0.0,True,0.0
hsa-mir-93-3p,hsa-mir-96-5p,3091,5321,1,0.0,0.0,0.002,0.039,0.0265,0.0025,True,0.018886445462728094
hsa-mir-20b-5p,hsa-mir-93-5p,3091,5743,1,0.0,0.0,0.0,0.173,0.033,0.0045,True,0.028977175239755883
hsa-mir-93-5p,hsa-mir-940,3091,5743,1,0.0,0.0,0.0745,0.022,0.2055,0.0035,True,0.024192240023957475
hsa-mir-106a-5p,hsa-mir-20b-5p,3091,6513,1,0.004,0.0,0.006,0.02,0.0685,0.005,True,0.031307053238385896
hsa-mir-106a-5p,hsa-mir-429,3091,665,1,0.003,0.0,0.0105,0.237,0.02,0.003,True,0.02162250673328389
hsa-mir-20b-5p,hsa-mir-429,3091,665,1,0.0,0.0,0.8115,0.087,0.037,0.0035,True,0.024192240023957475
hsa-mir-429,hsa-mir-93-3p,3091,665,1,0.0,0.0,0.0,0.0215,0.0965,0.0,True,0.0
hsa-mir-429,hsa-mir-93-5p,3091,665,1,0.0,0.0,0.0,0.029,0.226,0.0015,True,0.01285617805421463
hsa-mir-151a-3p,hsa-mir-182-5p,3091,7099,1,0.0,0.0,0.6095,0.011,0.044,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-29c-3p,3091,768,1,0.0015,0.0,0.775,0.014,0.0165,0.0,True,0.0
hsa-mir-29a-5p,hsa-mir-29c-3p,3091,768,1,0.0,0.0,0.1825,0.403,0.0165,0.0075,True,0.0416852537475167
hsa-mir-29c-3p,hsa-mir-429,3091,768,1,0.0,0.0,0.223,0.023,0.0905,0.0,True,0.0
hsa-mir-200a-3p,hsa-mir-584-5p,3516,27086,1,0.0005,0.0065,0.004,0.2005,0.4785,0.0035,True,0.024192240023957475
hsa-mir-1307-3p,hsa-mir-378a-5p,3659,840,1,0.0,0.0,0.0045,0.1315,0.1335,0.0095,True,0.049150056038105905
hsa-mir-1307-3p,hsa-mir-335-5p,3659,958,1,0.0,0.0,0.079,0.0245,0.0835,0.0015,True,0.01285617805421463
hsa-mir-10a-5p,hsa-mir-651-5p,3662,23293,1,0.0,0.0,0.032,0.2915,0.038,0.004,True,0.026610318489695924
hsa-mir-671-5p,hsa-mir-877-5p,3662,23293,1,0.0005,0.001,0.8655,0.0825,0.2385,0.002,True,0.01598761851162388
hsa-mir-671-5p,hsa-mir-744-5p,3662,26031,1,0.0,0.0,0.9895,0.732,0.222,0.002,True,0.01598761851162388
hsa-mir-877-5p,hsa-mir-93-3p,3662,3695,1,0.0005,0.0,0.0095,0.0935,0.0855,0.0095,True,0.049150056038105905
hsa-mir-3928-3p,hsa-mir-651-5p,3662,51061,1,0.0,0.0,0.0365,0.1215,0.1,0.003,True,0.02162250673328389
hsa-mir-3928-3p,hsa-mir-93-3p,3662,51061,1,0.0,0.0,0.0865,0.1655,0.011,0.0055,True,0.03351382701382701
hsa-mir-651-5p,hsa-mir-671-5p,3662,51061,1,0.0,0.0005,0.303,0.1145,0.1595,0.0015,True,0.01285617805421463
hsa-mir-10a-5p,hsa-mir-651-5p,3662,5450,1,0.0,0.0,0.032,0.049,0.086,0.001,True,0.009389727943046022
hsa-mir-10a-5p,hsa-mir-183-5p,3662,64332,1,0.0,0.0,0.0055,0.011,0.207,0.0005,True,0.005336984796809064
hsa-mir-744-5p,hsa-mir-877-5p,3662,79834,1,0.0,0.0,0.141,0.035,0.016,0.0025,True,0.018886445462728094
hsa-mir-3928-3p,hsa-mir-93-3p,3662,84541,1,0.0,0.0,0.0865,0.265,0.2165,0.0055,True,0.03351382701382701
hsa-mir-30c-2-3p,hsa-mir-31-5p,367,2065,1,0.0025,0.0,0.016,0.133,0.0325,0.009,True,0.04735669098369998
hsa-mir-205-5p,hsa-mir-27a-5p,367,3856,1,0.0005,0.0,0.2725,0.0245,0.0395,0.003,True,0.02162250673328389
hsa-mir-27a-5p,hsa-mir-31-5p,367,5768,1,0.0,0.0,0.019,0.016,0.488,0.0025,True,0.018886445462728094
hsa-mir-149-3p,hsa-mir-940,3725,1437,1,0.008,0.0,0.006,0.298,0.5795,0.002,True,0.01598761851162388
hsa-mir-505-5p,hsa-mir-940,3725,3576,1,0.001,0.0,0.235,0.436,0.2715,0.001,True,0.009389727943046022
hsa-mir-505-5p,hsa-mir-744-5p,3725,4312,1,0.0005,0.0015,0.2085,0.0395,0.0135,0.0,True,0.0
hsa-mir-505-5p,hsa-mir-93-3p,3725,4321,1,0.0005,0.0,0.0365,0.261,0.0115,0.009,True,0.04735669098369998
hsa-mir-149-5p,hsa-mir-940,3725,467,1,0.0075,0.0,0.006,0.396,0.026,0.001,True,0.009389727943046022
hsa-mir-200b-3p,hsa-mir-93-3p,3725,467,1,0.0,0.0,0.0,0.1535,0.078,0.0035,True,0.024192240023957475
