miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-100-5p,hsa-mir-152-3p,51341,3911,-1,0.0045,0.002,0.11,0.1225,0.146,0.0005,True,0.04175354107648725
hsa-mir-192-5p,hsa-mir-215-5p,8202,23224,1,0.0,0.0,0.0095,0.296,0.081,0.0,True,0.0
