"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-141-3p","hsa-mir-744-3p",1316,"KLF6",4000,"LMNA",1,0.0025,0.0065,0.631,0.0895,0.075,0.0065,0.0170921564390666
"hsa-mir-17-5p","hsa-mir-183-5p",1316,"KLF6",4000,"LMNA",1,0,0.004,0.0125,0.1275,0.023,0.0015,0.00497708682885906
"hsa-mir-17-5p","hsa-mir-18a-3p",1316,"KLF6",4000,"LMNA",1,0,0.005,0.0295,0.099,0.299,0,0
"hsa-mir-17-5p","hsa-mir-19a-3p",1316,"KLF6",4000,"LMNA",1,5e-04,0.002,0.006,0.1055,0.032,0.004,0.0114075062191297
"hsa-mir-17-5p","hsa-mir-20a-3p",1316,"KLF6",4000,"LMNA",1,0,0.0095,0.057,0.075,0.095,0,0
"hsa-mir-26b-5p","hsa-mir-33a-5p",7543,"ZFX",4087,"SMAD2",1,5e-04,0.004,0.002,0.0405,0.048,0.007,0.0181534817389024
"hsa-mir-1180-3p","hsa-mir-324-5p",2113,"ETS1",4089,"SMAD4",1,0,0,0,0.184,0.256,5e-04,0.00189985829570563
"hsa-mir-324-5p","hsa-mir-429",2113,"ETS1",4089,"SMAD4",1,5e-04,0,0.0365,0.1505,0.051,5e-04,0.00189985829570563
"hsa-mir-148b-5p","hsa-mir-200c-3p",2113,"ETS1",4089,"SMAD4",1,0,0,0,0.043,0.016,0.002,0.00636012784176566
"hsa-mir-200b-3p","hsa-mir-429",2113,"ETS1",4089,"SMAD4",1,0,0,0,0.011,0.041,0.002,0.00636012784176566
"hsa-mir-200c-3p","hsa-mir-324-5p",2113,"ETS1",4089,"SMAD4",1,0,0.001,0.0135,0.0105,0.138,0,0
"hsa-mir-1180-3p","hsa-mir-148b-5p",2113,"ETS1",4089,"SMAD4",1,0,0,0.015,0.2375,0.053,0.002,0.00636012784176566
"hsa-mir-200c-3p","hsa-mir-429",2113,"ETS1",4089,"SMAD4",1,0,0,0,0.0115,0.046,5e-04,0.00189985829570563
"hsa-mir-148b-5p","hsa-mir-429",2113,"ETS1",4089,"SMAD4",1,0,0,0.0395,0.049,0.0305,0.005,0.0137450043440487
"hsa-mir-219a-1-3p","hsa-mir-429",2113,"ETS1",4089,"SMAD4",1,0,0,0.177,0.2905,0.0295,0.004,0.0114075062191297
"hsa-mir-148b-5p","hsa-mir-377-3p",2113,"ETS1",4089,"SMAD4",1,0,0.006,0.027,0.042,0.068,0.0065,0.0170921564390666
"hsa-mir-148b-5p","hsa-mir-200b-3p",2113,"ETS1",4089,"SMAD4",1,0,0,0.019,0.038,0.0205,0.001,0.00350499590136694
"hsa-mir-200c-3p","hsa-mir-219a-1-3p",2113,"ETS1",4089,"SMAD4",1,0,0,0.263,0.016,0.191,0.003,0.00895381742034071
"hsa-mir-200b-3p","hsa-mir-200c-3p",2113,"ETS1",4089,"SMAD4",1,0,0,0,0.011,0.014,0,0
"hsa-mir-145-5p","hsa-mir-200b-3p",2113,"ETS1",4170,"MCL1",1,5e-04,0,0.0165,0.0935,0.85,0.009,0.0223565663861324
"hsa-mir-135b-5p","hsa-mir-335-5p",2308,"FOXO1",4174,"MCM5",-1,0.002,0.0025,0.2095,0.0145,0.017,0.004,0.0114075062191297
"hsa-mir-130b-5p","hsa-mir-19b-3p",26959,"HBP1",4282,"MIF",-1,0,0,0,0.0485,0.115,0.0065,0.0170921564390666
"hsa-mir-130b-5p","hsa-mir-590-5p",26959,"HBP1",4282,"MIF",-1,0,0,0,0.03,0.583,0.0025,0.00768582394092499
"hsa-mir-130b-5p","hsa-mir-7-5p",26959,"HBP1",4282,"MIF",-1,0,0,0,0.035,0.1705,0.0015,0.00497708682885906
"hsa-mir-130b-3p","hsa-mir-130b-5p",26959,"HBP1",4282,"MIF",-1,0,0,0,0.129,0.037,0.0095,0.023381989172034
"hsa-mir-17-5p","hsa-mir-590-5p",26959,"HBP1",4282,"MIF",-1,0,0,0,0.015,0.5405,0.009,0.0223565663861324
"hsa-mir-20a-5p","hsa-mir-93-5p",26959,"HBP1",4282,"MIF",-1,0,0.001,0,0.0125,0.104,0.0095,0.023381989172034
"hsa-mir-93-5p","hsa-mir-96-5p",26959,"HBP1",4282,"MIF",-1,0.005,0.0055,0,0.102,0.092,0.0025,0.00768582394092499
"hsa-mir-130b-5p","hsa-mir-96-5p",26959,"HBP1",4282,"MIF",-1,0,0.0015,0,0.027,0.078,0.001,0.00350499590136694
"hsa-mir-125b-5p","hsa-mir-299-5p",6667,"SP1",4284,"MIP",1,0.008,0.003,0.0675,0.777,0.1065,0.0085,0.0213281919111816
"hsa-mir-200b-3p","hsa-mir-200c-3p",6925,"TCF4",4306,"NR3C2",1,0,0,0,0.0125,0.015,0,0
"hsa-mir-148a-5p","hsa-mir-200c-3p",6925,"TCF4",4306,"NR3C2",1,0.0075,0,0,0.0325,0.0145,0,0
"hsa-mir-106a-5p","hsa-mir-221-5p",6925,"TCF4",4306,"NR3C2",1,0,0,0,0.114,0.031,0.0055,0.0148742286192926
"hsa-mir-148a-5p","hsa-mir-221-5p",6925,"TCF4",4306,"NR3C2",1,0.0095,0,0,0.035,0.0635,5e-04,0.00189985829570563
"hsa-mir-143-3p","hsa-mir-218-5p",2305,"FOXM1",4609,"MYC",1,0,0,0.0825,0.171,0.023,0.0065,0.0170921564390666
"hsa-mir-26b-3p","hsa-mir-532-3p",7003,"TEAD1",4671,"NAIP",1,0,0,0,0.1685,0.0105,0,0
"hsa-mir-221-5p","hsa-mir-503-5p",7003,"TEAD1",4671,"NAIP",1,0,0,0,0.4415,0.643,0,0
"hsa-mir-221-5p","hsa-mir-577",7003,"TEAD1",4671,"NAIP",1,0,0,0,0.4725,0.036,0.005,0.0137450043440487
"hsa-mir-362-3p","hsa-mir-625-3p",7003,"TEAD1",4671,"NAIP",1,0,0,0,0.0255,0.624,0.003,0.00895381742034071
"hsa-mir-26b-3p","hsa-mir-577",7003,"TEAD1",4671,"NAIP",1,0,0,0,0.1865,0.076,0,0
"hsa-mir-200c-3p","hsa-mir-93-5p",687,"KLF9",4773,"NFATC2",1,0,0,0,0.038,0.047,0.0055,0.0148742286192926
"hsa-mir-149-5p","hsa-mir-324-5p",6667,"SP1",4790,"NFKB1",1,0.0015,0,0.071,0.0435,0.4155,0.0025,0.00768582394092499
"hsa-mir-149-5p","hsa-mir-324-5p",4772,"NFATC1",4790,"NFKB1",1,0.009,0,0,0.0435,0.4155,0.0025,0.00768582394092499
"hsa-let-7c-5p","hsa-mir-3127-5p",1874,"E2F4",4791,"NFKB2",1,0,0,0,0.1975,0.017,0.0065,0.0170921564390666
"hsa-mir-424-5p","hsa-mir-940",6774,"STAT3",4837,"NNMT",1,0.008,5e-04,0.0695,0.6705,0.2135,0.004,0.0114075062191297
"hsa-mir-26b-5p","hsa-mir-940",6774,"STAT3",4837,"NNMT",1,5e-04,0.0015,0.0155,0.4115,0.1965,0.0065,0.0170921564390666
"hsa-mir-130b-5p","hsa-mir-324-5p",2308,"FOXO1",4846,"NOS3",1,5e-04,5e-04,0.003,0.0125,0.012,0.0015,0.00497708682885906
"hsa-mir-182-5p","hsa-mir-501-5p",1385,"CREB1",4922,"NTS",1,5e-04,5e-04,0.0045,0.2215,0.362,0.0095,0.023381989172034
"hsa-mir-576-5p","hsa-mir-93-3p",1385,"CREB1",4922,"NTS",1,0,0,0,0.0605,0.0125,0.005,0.0137450043440487
"hsa-let-7g-3p","hsa-mir-93-3p",1385,"CREB1",4922,"NTS",1,0,0.0015,0,0.0115,0.0165,0.0075,0.0192214077433987
"hsa-mir-19b-3p","hsa-mir-7-1-3p",27086,"FOXP1",4928,"NUP98",-1,0,0,0,0.2565,0.0165,0.009,0.0223565663861324
"hsa-mir-17-5p","hsa-mir-20a-5p",6689,"SPIB",5079,"PAX5",1,0,0.001,0.005,0.044,0.0165,0.005,0.0137450043440487
"hsa-mir-127-5p","hsa-mir-326",6667,"SP1",5080,"PAX6",1,0.003,0.006,0.0225,0.074,0.115,0,0
"hsa-mir-127-5p","hsa-mir-145-5p",6667,"SP1",5080,"PAX6",1,0.006,0.001,0.114,0.0855,0.2785,0,0
"hsa-mir-326","hsa-mir-424-5p",6667,"SP1",5080,"PAX6",1,0.003,0,0.019,0.1595,0.019,0.003,0.00895381742034071
"hsa-mir-141-3p","hsa-mir-142-3p",9575,"CLOCK",5130,"PCYT1A",1,0,0,0.0865,0.0295,0.679,0.0075,0.0192214077433987
"hsa-mir-141-5p","hsa-mir-142-3p",9575,"CLOCK",5130,"PCYT1A",1,0,0,0.0915,0.1295,0.6915,0.004,0.0114075062191297
"hsa-mir-26b-3p","hsa-mir-503-5p",7003,"TEAD1",5142,"PDE4B",1,0,0,0,0.056,0.035,0.0095,0.023381989172034
"hsa-mir-26b-3p","hsa-mir-505-3p",7003,"TEAD1",5142,"PDE4B",1,0,0,0,0.0615,0.0505,5e-04,0.00189985829570563
"hsa-mir-503-5p","hsa-mir-505-3p",7003,"TEAD1",5142,"PDE4B",1,0,0,0,0.08,0.053,0.003,0.00895381742034071
"hsa-mir-335-5p","hsa-mir-424-5p",2115,"ETV1",5152,"PDE9A",1,0,0,0.012,0.12,0.255,0.0055,0.0148742286192926
"hsa-mir-146b-5p","hsa-mir-505-3p",687,"KLF9",5187,"PER1",1,0,0,0.002,0.0185,0.011,5e-04,0.00189985829570563
"hsa-mir-1301-3p","hsa-mir-27a-5p",6925,"TCF4",5243,"ABCB1",1,0,0.002,0,0.0415,0.0565,0,0
"hsa-mir-148a-5p","hsa-mir-320c",6925,"TCF4",5243,"ABCB1",1,0.0075,0,0.2355,0.731,0.0585,0.008,0.0202732704352144
"hsa-mir-142-5p","hsa-mir-26b-3p",2309,"FOXO3",5243,"ABCB1",1,0.001,0,0.663,0.017,0.0175,0.002,0.00636012784176566
"hsa-mir-26b-3p","hsa-mir-335-3p",2099,"ESR1",5272,"SERPINB9",1,0.003,0,0.076,0.355,0.0325,0.002,0.00636012784176566
"hsa-mir-130b-3p","hsa-mir-18a-5p",2099,"ESR1",5272,"SERPINB9",1,0,0,0,0.0235,0.0485,0.001,0.00350499590136694
"hsa-mir-20a-5p","hsa-mir-93-5p",55810,"FOXJ2",5290,"PIK3CA",1,0,0,0,0.0275,0.0705,0.001,0.00350499590136694
"hsa-mir-19b-3p","hsa-mir-93-3p",6777,"STAT5B",5292,"PIM1",1,0,0,0,0.0395,0.0145,0.0065,0.0170921564390666
"hsa-mir-19a-3p","hsa-mir-93-3p",6777,"STAT5B",5292,"PIM1",1,0,0,0,0.031,0.0325,0.002,0.00636012784176566
"hsa-mir-335-3p","hsa-mir-93-3p",6777,"STAT5B",5292,"PIM1",1,0,0,0,0.4745,0.0155,5e-04,0.00189985829570563
"hsa-mir-19b-1-5p","hsa-mir-93-3p",6777,"STAT5B",5292,"PIM1",1,0,0,0,0.0285,0.034,0.006,0.0160013148578942
"hsa-mir-20a-5p","hsa-mir-335-5p",4601,"MXI1",5315,"PKM",-1,0,0.0015,0.0165,0.018,0.1385,0,0
"hsa-mir-342-3p","hsa-mir-93-5p",4601,"MXI1",5315,"PKM",-1,0,0,0.008,0.396,0.0525,5e-04,0.00189985829570563
"hsa-mir-142-5p","hsa-mir-20a-5p",4601,"MXI1",5315,"PKM",-1,0,0.001,0,0.0135,0.019,0,0
"hsa-mir-141-3p","hsa-mir-200c-3p",1316,"KLF6",5339,"PLEC",1,0.0035,0.006,0.0375,0.162,0.101,0.0015,0.00497708682885906
"hsa-mir-130b-3p","hsa-mir-141-3p",1316,"KLF6",5339,"PLEC",1,0.009,0.003,0.032,0.0565,0.1265,0.0055,0.0148742286192926
"hsa-mir-183-5p","hsa-mir-7-1-3p",1316,"KLF6",5339,"PLEC",1,0.0025,0.002,0.421,0.513,0.012,0.002,0.00636012784176566
"hsa-mir-183-5p","hsa-mir-200c-3p",1316,"KLF6",5339,"PLEC",1,0.001,0.0015,0.142,0.5005,0.091,0.0035,0.0101818123310593
"hsa-mir-130b-3p","hsa-mir-200c-3p",1316,"KLF6",5339,"PLEC",1,0.0065,0.005,0.055,0.057,0.0435,0.004,0.0114075062191297
"hsa-mir-141-3p","hsa-mir-148a-3p",27086,"FOXP1",5366,"PMAIP1",-1,0,0,0,0.047,0.0135,0,0
"hsa-mir-148a-3p","hsa-mir-421",27086,"FOXP1",5366,"PMAIP1",-1,0,0,0.001,0.018,0.432,5e-04,0.00189985829570563
"hsa-mir-183-5p","hsa-mir-421",27086,"FOXP1",5366,"PMAIP1",-1,0,0,0,0.0105,0.3495,5e-04,0.00189985829570563
"hsa-mir-148a-3p","hsa-mir-320b",27086,"FOXP1",5366,"PMAIP1",-1,0,0.0015,0,0.013,0.047,0,0
"hsa-mir-182-5p","hsa-mir-194-3p",5914,"RARA",5578,"PRKCA",1,0,0,5e-04,0.011,0.525,0.0015,0.00497708682885906
"hsa-mir-23b-5p","hsa-mir-362-3p",4205,"MEF2A",5581,"PRKCE",1,0.0035,0,0,0.2415,0.2005,0.004,0.0114075062191297
"hsa-mir-452-5p","hsa-mir-484",6925,"TCF4",5583,"PRKCH",1,0.005,0,0,0.0265,0.164,0.0075,0.0192214077433987
"hsa-mir-193b-3p","hsa-mir-484",6925,"TCF4",5583,"PRKCH",1,0.0015,0,0,0.197,0.1625,5e-04,0.00189985829570563
"hsa-mir-221-5p","hsa-mir-26b-3p",7003,"TEAD1",5583,"PRKCH",1,0,0,0,0.1045,0.046,0.004,0.0114075062191297
"hsa-mir-17-5p","hsa-mir-20a-5p",6774,"STAT3",5743,"PTGS2",1,0,0,0,0.0125,0.014,0.001,0.00350499590136694
"hsa-mir-301b-3p","hsa-mir-93-3p",6774,"STAT3",5743,"PTGS2",1,0,0,0.0055,0.4825,0.0385,0.003,0.00895381742034071
"hsa-mir-130b-3p","hsa-mir-940",6774,"STAT3",5743,"PTGS2",1,0,0.002,0,0.214,0.6445,0.0035,0.0101818123310593
"hsa-mir-130b-3p","hsa-mir-93-3p",6774,"STAT3",5743,"PTGS2",1,0,0,0,0.233,0.047,0.0015,0.00497708682885906
"hsa-mir-34a-3p","hsa-mir-374b-3p",93986,"FOXP2",5819,"NECTIN2",-1,0,0,0.068,0.022,0.1005,0.007,0.0181534817389024
"hsa-mir-183-5p","hsa-mir-93-3p",2005,"ELK4",5927,"KDM5A",1,0,0,0,0.012,0.33,0.004,0.0114075062191297
"hsa-mir-33b-5p","hsa-mir-627-5p",7182,"NR2C2",5927,"KDM5A",1,0,0,0.003,0.192,0.411,0.001,0.00350499590136694
"hsa-mir-20a-5p","hsa-mir-484",4779,"NFE2L1",6272,"SORT1",1,0,0.003,0.0275,0.017,0.012,0.005,0.0137450043440487
"hsa-mir-130b-5p","hsa-mir-324-5p",2308,"FOXO1",6402,"SELL",1,5e-04,5e-04,0.003,0.074,0.0735,0.0025,0.00768582394092499
"hsa-mir-18a-3p","hsa-mir-20a-5p",1316,"KLF6",6452,"SH3BP2",1,0.008,0.0015,0.04,0.69,0.0335,0.0085,0.0213281919111816
"hsa-mir-362-3p","hsa-mir-503-5p",7003,"TEAD1",6453,"ITSN1",1,0,0,0.0015,0.08,0.0515,5e-04,0.00189985829570563
"hsa-mir-130a-3p","hsa-mir-362-3p",7003,"TEAD1",6453,"ITSN1",1,0.008,0,0.049,0.254,0.075,0.009,0.0223565663861324
"hsa-mir-362-3p","hsa-mir-362-5p",7003,"TEAD1",6453,"ITSN1",1,0,0,0,0.0705,0.033,0,0
"hsa-mir-362-3p","hsa-mir-362-5p",7003,"TEAD1",6711,"SPTBN1",1,0,0,0,0.494,0.3025,0,0
"hsa-mir-130a-3p","hsa-mir-133b",6667,"SP1",6720,"SREBF1",1,0.0055,0.0035,0.1375,0.0725,0.022,5e-04,0.00189985829570563
"hsa-mir-221-5p","hsa-mir-26b-3p",7003,"TEAD1",6764,"DENND2B",1,0,0,0,0.026,0.012,0.001,0.00350499590136694
"hsa-mir-19a-3p","hsa-mir-501-5p",1385,"CREB1",6770,"STAR",1,0.003,0,0.0045,0.045,0.0925,5e-04,0.00189985829570563
"hsa-mir-203a-3p","hsa-mir-501-5p",1385,"CREB1",6770,"STAR",1,0,5e-04,0.08,0.142,0.101,0.0015,0.00497708682885906
"hsa-mir-182-5p","hsa-mir-19a-3p",1385,"CREB1",6770,"STAR",1,0,0.003,0.0025,0.0385,0.037,0,0
"hsa-mir-182-5p","hsa-mir-19b-3p",1385,"CREB1",6770,"STAR",1,0,0.003,0,0.023,0.1695,0.0065,0.0170921564390666
"hsa-mir-19a-3p","hsa-mir-33a-3p",1385,"CREB1",6770,"STAR",1,0.0045,0,0,0.025,0.4265,0.0015,0.00497708682885906
"hsa-mir-33a-3p","hsa-mir-376a-5p",1385,"CREB1",6770,"STAR",1,0,0.0065,0.0115,0.396,0.749,0.004,0.0114075062191297
"hsa-mir-141-5p","hsa-mir-96-5p",93986,"FOXP2",6772,"STAT1",-1,0,0,0,0.1535,0.727,5e-04,0.00189985829570563
"hsa-mir-130b-5p","hsa-mir-210-3p",5452,"POU2F2",6793,"STK10",1,0,0,0,0.023,0.0125,0.003,0.00895381742034071
"hsa-mir-193b-3p","hsa-mir-26b-3p",2099,"ESR1",6866,"TAC3",1,0,0,0.028,0.0335,0.027,0.0075,0.0192214077433987
"hsa-mir-151a-5p","hsa-mir-190a-5p",93986,"FOXP2",7023,"TFAP4",-1,0,0,0,0.0205,0.6915,0.001,0.00350499590136694
"hsa-mir-151a-5p","hsa-mir-590-5p",93986,"FOXP2",7023,"TFAP4",-1,0,0,0,0.025,0.0235,0.005,0.0137450043440487
"hsa-mir-590-5p","hsa-mir-671-5p",93986,"FOXP2",7023,"TFAP4",-1,0,0,0,0.0375,0.0385,0.002,0.00636012784176566
"hsa-mir-141-5p","hsa-mir-151a-5p",93986,"FOXP2",7050,"TGIF1",-1,0,0,0,0.153,0.0705,0.0055,0.0148742286192926
"hsa-mir-141-5p","hsa-mir-34a-3p",93986,"FOXP2",7050,"TGIF1",-1,0,0,0,0.142,0.396,0.002,0.00636012784176566
"hsa-mir-141-5p","hsa-mir-7-5p",93986,"FOXP2",7050,"TGIF1",-1,0,0,0,0.0725,0.0105,0,0
"hsa-mir-151a-5p","hsa-mir-34a-3p",93986,"FOXP2",7050,"TGIF1",-1,0,0,5e-04,0.0515,0.3595,0.003,0.00895381742034071
"hsa-mir-151a-5p","hsa-mir-590-5p",93986,"FOXP2",7050,"TGIF1",-1,0,0,0,0.041,0.305,5e-04,0.00189985829570563
"hsa-mir-151a-5p","hsa-mir-671-5p",93986,"FOXP2",7050,"TGIF1",-1,0,0,0,0.058,0.238,0,0
"hsa-mir-151a-5p","hsa-mir-7-5p",93986,"FOXP2",7050,"TGIF1",-1,0,0,0,0.0355,0.0105,0.0035,0.0101818123310593
"hsa-mir-590-5p","hsa-mir-671-5p",93986,"FOXP2",7050,"TGIF1",-1,0,0,0,0.3465,0.2595,0.0035,0.0101818123310593
"hsa-mir-183-5p","hsa-mir-589-3p",367,"AR",7067,"THRA",1,0,0,0,0.0125,0.081,0.0035,0.0101818123310593
"hsa-mir-27a-5p","hsa-mir-589-3p",367,"AR",7067,"THRA",1,0,0,0.007,0.894,0.106,0.0095,0.023381989172034
"hsa-mir-3613-5p","hsa-mir-942-5p",9575,"CLOCK",7074,"TIAM1",1,0,0,5e-04,0.0165,0.0245,5e-04,0.00189985829570563
"hsa-mir-19b-1-5p","hsa-mir-200c-3p",2113,"ETS1",7124,"TNF",1,0,0,0.004,0.312,0.047,0.004,0.0114075062191297
"hsa-mir-125b-5p","hsa-mir-195-5p",1871,"E2F3",7159,"TP53BP2",1,0,0,0.181,0.0665,0.0285,0.0015,0.00497708682885906
"hsa-mir-1301-3p","hsa-mir-27a-5p",6925,"TCF4",7204,"TRIO",1,0,0.002,0,0.019,0.073,0.0095,0.023381989172034
"hsa-mir-150-5p","hsa-mir-503-5p",7003,"TEAD1",7204,"TRIO",1,0,0,0.054,0.055,0.049,0.0075,0.0192214077433987
"hsa-mir-200b-3p","hsa-mir-484",6925,"TCF4",7225,"TRPC6",1,0,0,0,0.0235,0.0485,0.007,0.0181534817389024
"hsa-mir-130a-3p","hsa-mir-130b-3p",6925,"TCF4",7225,"TRPC6",1,0,0,0,0.484,0.017,0.009,0.0223565663861324
"hsa-mir-193b-3p","hsa-mir-484",6925,"TCF4",7225,"TRPC6",1,0.0015,0,0,0.037,0.05,0,0
"hsa-let-7g-3p","hsa-mir-7-5p",27086,"FOXP1",7296,"TXNRD1",-1,0,0,0,0.472,0.149,0.0095,0.023381989172034
"hsa-mir-18a-3p","hsa-mir-431-5p",27086,"FOXP1",7296,"TXNRD1",-1,0,0.002,0,0.039,0.135,0.0015,0.00497708682885906
"hsa-mir-19a-3p","hsa-mir-7-5p",27086,"FOXP1",7296,"TXNRD1",-1,0,0,0,0.027,0.1385,0.0035,0.0101818123310593
"hsa-let-7g-3p","hsa-mir-335-3p",27086,"FOXP1",7296,"TXNRD1",-1,0,0,0,0.52,0.113,0.001,0.00350499590136694
"hsa-mir-335-3p","hsa-mir-7-5p",27086,"FOXP1",7296,"TXNRD1",-1,0,0,0,0.1275,0.1225,0.001,0.00350499590136694
"hsa-mir-92a-1-5p","hsa-mir-93-5p",4205,"MEF2A",7405,"UVRAG",1,0,0,0,0.4965,0.019,0,0
"hsa-mir-20a-5p","hsa-mir-3613-5p",4205,"MEF2A",7405,"UVRAG",1,0,0,0,0.041,0.016,0,0
"hsa-mir-155-5p","hsa-mir-3613-5p",4205,"MEF2A",7405,"UVRAG",1,0,0,0,0.272,0.0205,0.001,0.00350499590136694
"hsa-mir-19a-3p","hsa-mir-3613-5p",4205,"MEF2A",7405,"UVRAG",1,0,0,0,0.0175,0.0125,0,0
"hsa-mir-3613-5p","hsa-mir-92a-1-5p",4205,"MEF2A",7405,"UVRAG",1,0,0,0,0.0155,0.5235,0.001,0.00350499590136694
"hsa-mir-362-3p","hsa-mir-424-5p",405,"ARNT",7405,"UVRAG",1,0.0015,0,0.009,0.6755,0.0265,0.003,0.00895381742034071
"hsa-mir-20a-5p","hsa-mir-362-3p",4205,"MEF2A",7405,"UVRAG",1,0,0,0,0.026,0.638,0,0
"hsa-mir-106a-5p","hsa-mir-20a-5p",4205,"MEF2A",7405,"UVRAG",1,0,0,0.05,0.1545,0.0335,0.002,0.00636012784176566
"hsa-mir-19a-3p","hsa-mir-92a-1-5p",4205,"MEF2A",7405,"UVRAG",1,0,0,0,0.015,0.572,0.001,0.00350499590136694
"hsa-mir-3613-5p","hsa-mir-362-3p",4205,"MEF2A",7405,"UVRAG",1,0,0,0,0.011,0.6435,0,0
"hsa-mir-362-3p","hsa-mir-378a-3p",405,"ARNT",7405,"UVRAG",1,0.0025,0,0.174,0.6505,0.012,0.009,0.0223565663861324
"hsa-mir-20a-5p","hsa-mir-92a-1-5p",4205,"MEF2A",7405,"UVRAG",1,0,0,0,0.0415,0.5025,0,0
"hsa-mir-133b","hsa-mir-145-5p",6667,"SP1",7430,"EZR",1,5e-04,0.0025,5e-04,0.013,0.0995,0.0015,0.00497708682885906
"hsa-mir-193b-3p","hsa-mir-27a-5p",6925,"TCF4",7431,"VIM",1,0,0.0015,0.003,0.406,0.076,0.005,0.0137450043440487
"hsa-mir-193b-3p","hsa-mir-224-5p",9839,"ZEB2",7431,"VIM",1,0,0.001,5e-04,0.4015,0.175,0.0035,0.0101818123310593
"hsa-let-7g-3p","hsa-mir-155-5p",4286,"MITF",7439,"BEST1",1,0,0,0.004,0.2055,0.3155,0.0015,0.00497708682885906
"hsa-mir-592","hsa-mir-624-5p",4782,"NFIC",7450,"VWF",1,0,0,0,0.02,0.0335,0.0065,0.0170921564390666
"hsa-mir-26b-5p","hsa-mir-33b-5p",7543,"ZFX",7702,"ZNF143",1,0,0.0095,0.0635,0.3345,0.886,0.0035,0.0101818123310593
"hsa-mir-33b-5p","hsa-mir-744-3p",7543,"ZFX",7702,"ZNF143",1,0.004,0.006,0.007,0.865,0.446,5e-04,0.00189985829570563
"hsa-mir-501-5p","hsa-mir-576-5p",1385,"CREB1",7852,"CXCR4",1,0,0,0,0.041,0.054,0.0045,0.0125888120667704
"hsa-mir-130b-5p","hsa-mir-424-5p",3516,"RBPJ",7852,"CXCR4",1,0.006,0,0.0045,0.1025,0.1785,0.0045,0.0125888120667704
"hsa-mir-200c-3p","hsa-mir-93-3p",687,"KLF9",7975,"MAFK",1,0,0,0,0.024,0.1385,0.0075,0.0192214077433987
"hsa-mir-18a-5p","hsa-mir-624-5p",4782,"NFIC",7980,"TFPI2",1,0,0,0,0.0115,0.022,0.006,0.0160013148578942
"hsa-mir-130b-3p","hsa-mir-142-3p",2099,"ESR1",8202,"NCOA3",1,0,5e-04,0,0.15,0.1085,0.0055,0.0148742286192926
"hsa-mir-135b-5p","hsa-mir-20a-5p",4205,"MEF2A",8301,"PICALM",1,0,0,0,0.0875,0.322,0.005,0.0137450043440487
"hsa-mir-93-5p","hsa-mir-96-5p",4205,"MEF2A",8301,"PICALM",1,0,0,0,0.1685,0.018,0.002,0.00636012784176566
"hsa-mir-20a-5p","hsa-mir-92a-1-5p",4205,"MEF2A",8301,"PICALM",1,0,0,0,0.302,0.013,0.009,0.0223565663861324
"hsa-mir-17-5p","hsa-mir-96-5p",4205,"MEF2A",8301,"PICALM",1,0,0,0,0.0225,0.0265,0.009,0.0223565663861324
"hsa-mir-17-5p","hsa-mir-93-5p",4205,"MEF2A",8301,"PICALM",1,0,0,0,0.033,0.187,0.007,0.0181534817389024
"hsa-mir-17-5p","hsa-mir-20a-5p",4205,"MEF2A",8301,"PICALM",1,0,0,0,0.03,0.278,0,0
"hsa-mir-20a-5p","hsa-mir-96-5p",4205,"MEF2A",8301,"PICALM",1,0,0,0,0.3115,0.015,0.009,0.0223565663861324
"hsa-mir-142-3p","hsa-mir-155-5p",1523,"CUX1",8313,"AXIN2",1,0,0,0,0.5345,0.294,0.0065,0.0170921564390666
"hsa-mir-155-5p","hsa-mir-188-5p",1523,"CUX1",8313,"AXIN2",1,0,0.001,0.003,0.304,0.042,0.008,0.0202732704352144
"hsa-mir-148a-3p","hsa-mir-155-5p",1523,"CUX1",8313,"AXIN2",1,0,0,0.132,0.0795,0.3,5e-04,0.00189985829570563
"hsa-let-7g-3p","hsa-mir-93-3p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.0385,0.1335,0.007,0.0181534817389024
"hsa-let-7g-3p","hsa-mir-942-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.057,0.313,0,0
"hsa-mir-148a-3p","hsa-mir-183-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,5e-04,0.011,0.0125,0.002,0.00636012784176566
"hsa-mir-148a-3p","hsa-mir-33a-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.02,0.0125,0,0
"hsa-mir-148a-3p","hsa-mir-93-3p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.013,0.0785,0.006,0.0160013148578942
"hsa-mir-148a-3p","hsa-mir-942-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.0105,0.3725,0.007,0.0181534817389024
"hsa-mir-183-5p","hsa-mir-18a-3p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.0105,0.076,0.0015,0.00497708682885906
"hsa-mir-183-5p","hsa-mir-33a-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.024,0.018,0,0
