miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-let-7b-5p,hsa-mir-30a-5p,367,8668,1,0.0,0.003,0.02,0.6545,0.0325,0.0005,True,0.0036882712489908894
hsa-mir-30a-5p,hsa-mir-31-5p,367,8668,1,0.0045,0.0,0.035,0.0255,0.508,0.0045,True,0.021033212758960865
hsa-mir-30a-5p,hsa-mir-381-3p,367,8668,1,0.0015,0.008,0.274,0.0385,0.6095,0.0045,True,0.021033212758960865
hsa-let-7b-5p,hsa-mir-30a-5p,367,8815,1,0.0,0.003,0.02,0.0335,0.014,0.001,True,0.00653841042678252
hsa-let-7b-5p,hsa-mir-195-3p,367,920,1,0.0,0.004,0.0,0.0175,0.056,0.0015,True,0.009032479758990774
hsa-let-7b-5p,hsa-mir-31-5p,367,920,1,0.0,0.0,0.045,0.0425,0.0295,0.0,True,0.0
hsa-mir-195-3p,hsa-mir-31-5p,367,920,1,0.0055,0.0,0.2235,0.052,0.032,0.0,True,0.0
hsa-mir-766-3p,hsa-mir-92b-3p,3725,3868,1,0.0,0.0,0.2895,0.306,0.0665,0.0,True,0.0
hsa-mir-1304-5p,hsa-mir-15a-3p,3725,7124,1,0.0015,0.0,0.2075,0.02,0.376,0.0035,True,0.01740800933125972
hsa-mir-1304-5p,hsa-mir-766-3p,3725,8061,1,0.0005,0.0,0.038,0.0605,0.243,0.004,True,0.01926131145072649
hsa-mir-15a-5p,hsa-mir-18a-3p,4088,1277,1,0.0005,0.0,0.473,0.0425,0.0605,0.0015,True,0.009032479758990774
hsa-mir-18a-3p,hsa-mir-2355-5p,4088,1277,1,0.0,0.0,0.09,0.104,0.7225,0.0055,True,0.024463908205841444
hsa-mir-205-5p,hsa-mir-452-5p,4089,3491,1,0.0,0.0,0.4905,0.2865,0.144,0.0005,True,0.0036882712489908894
hsa-mir-196b-5p,hsa-mir-301b-3p,4089,862,1,0.0,0.0,0.072,0.2895,0.014,0.006,True,0.026153196129208123
hsa-mir-135b-5p,hsa-mir-92a-1-5p,4205,23112,1,0.0035,0.0,0.163,0.1115,0.604,0.0015,True,0.009032479758990774
hsa-mir-106a-5p,hsa-mir-135b-5p,4205,51719,1,0.0,0.003,0.1705,0.2925,0.1065,0.006,True,0.026153196129208123
hsa-mir-20a-5p,hsa-mir-92a-1-5p,4205,51719,1,0.0,0.0,0.007,0.2215,0.6,0.0065,True,0.027763138564273787
hsa-mir-19a-3p,hsa-mir-548j-5p,4205,8301,1,0.0,0.0035,0.01,0.0265,0.226,0.0015,True,0.009032479758990774
hsa-mir-142-5p,hsa-mir-20b-5p,4601,5315,-1,0.0,0.0,0.0405,0.0165,0.2175,0.0,True,0.0
hsa-mir-181a-3p,hsa-mir-625-3p,4601,9267,-1,0.0,0.0,0.003,0.294,0.116,0.004,True,0.01926131145072649
hsa-mir-203a-3p,hsa-mir-34b-5p,4609,6683,1,0.0015,0.003,0.0165,0.3525,0.3685,0.0025,True,0.0134317513649727
hsa-mir-203a-3p,hsa-mir-34b-5p,4609,6938,1,0.0015,0.003,0.0165,0.043,0.0255,0.001,True,0.00653841042678252
hsa-mir-17-5p,hsa-mir-181a-5p,4779,2774,1,0.0,0.0,0.0,0.033,0.069,0.0005,True,0.0036882712489908894
hsa-mir-17-5p,hsa-mir-181b-5p,4779,2774,1,0.0,0.0,0.0,0.039,0.042,0.0025,True,0.0134317513649727
hsa-mir-17-5p,hsa-mir-766-3p,4779,2774,1,0.0,0.0,0.0,0.033,0.032,0.0,True,0.0
hsa-mir-181a-5p,hsa-mir-20a-5p,4779,2774,1,0.0,0.0,0.0,0.066,0.017,0.001,True,0.00653841042678252
hsa-mir-181a-5p,hsa-mir-766-3p,4779,2774,1,0.0,0.0,0.0,0.0635,0.032,0.005,True,0.022760657604440966
hsa-mir-181a-5p,hsa-mir-92a-1-5p,4779,2774,1,0.0,0.0,0.0,0.0705,0.1305,0.0015,True,0.009032479758990774
hsa-mir-181a-5p,hsa-mir-93-5p,4779,2774,1,0.0,0.0,0.0,0.0665,0.043,0.001,True,0.00653841042678252
hsa-mir-181b-5p,hsa-mir-20a-5p,4779,2774,1,0.0,0.0,0.0,0.0475,0.027,0.0055,True,0.024463908205841444
hsa-mir-181b-5p,hsa-mir-766-3p,4779,2774,1,0.0,0.0,0.0,0.05,0.041,0.0085,True,0.033820223321203075
hsa-mir-181b-5p,hsa-mir-93-5p,4779,2774,1,0.0,0.0,0.0,0.038,0.0205,0.0045,True,0.021033212758960865
hsa-mir-20a-5p,hsa-mir-766-3p,4779,2774,1,0.0,0.0,0.0,0.0255,0.0295,0.002,True,0.011305200830718926
hsa-mir-766-3p,hsa-mir-92a-1-5p,4779,2774,1,0.0,0.0,0.0,0.036,0.1795,0.001,True,0.00653841042678252
hsa-mir-766-3p,hsa-mir-93-5p,4779,2774,1,0.0,0.0,0.0,0.053,0.041,0.0005,True,0.0036882712489908894
hsa-mir-548e-3p,hsa-mir-760,5089,6867,1,0.001,0.0,0.057,0.0735,0.016,0.006,True,0.026153196129208123
hsa-mir-142-3p,hsa-mir-16-1-3p,571,117584,1,0.0,0.0025,0.0365,0.0445,0.0375,0.0065,True,0.027763138564273787
hsa-mir-15b-5p,hsa-mir-16-1-3p,571,117584,1,0.001,0.0,0.255,0.0395,0.0325,0.0095,True,0.036734213946740014
hsa-mir-16-1-3p,hsa-mir-18a-3p,571,117584,1,0.0015,0.0,0.445,0.035,0.0655,0.0015,True,0.009032479758990774
hsa-mir-16-1-3p,hsa-mir-196b-5p,571,117584,1,0.0015,0.0,0.028,0.028,0.014,0.0005,True,0.0036882712489908894
hsa-mir-15a-5p,hsa-mir-25-3p,5966,3559,1,0.0045,0.0035,0.554,0.0185,0.0885,0.0095,True,0.036734213946740014
hsa-mir-15a-5p,hsa-mir-625-5p,5966,3559,1,0.0065,0.0055,0.492,0.0115,0.0585,0.003,True,0.015457225712904785
hsa-mir-450b-5p,hsa-mir-548j-5p,639,2078,1,0.0,0.001,0.659,0.1595,0.099,0.007,True,0.029321152586771447
hsa-mir-33a-3p,hsa-mir-942-5p,6662,579,1,0.007,0.0,0.323,0.0335,0.0405,0.0075,True,0.030829022203656693
hsa-mir-128-3p,hsa-mir-93-5p,6667,1280,1,0.0035,0.0005,0.0005,0.6595,0.0645,0.0095,True,0.036734213946740014
hsa-mir-2355-5p,hsa-mir-625-5p,6667,1280,1,0.004,0.0015,0.0725,0.659,0.3075,0.0015,True,0.009032479758990774
hsa-mir-25-3p,hsa-mir-301b-3p,6667,1280,1,0.0015,0.004,0.1005,0.1555,0.011,0.0005,True,0.0036882712489908894
hsa-mir-25-3p,hsa-mir-625-5p,6667,1280,1,0.0,0.0,0.0315,0.112,0.32,0.0005,True,0.0036882712489908894
hsa-mir-25-3p,hsa-mir-93-5p,6667,1280,1,0.001,0.0,0.001,0.1245,0.0815,0.005,True,0.022760657604440966
hsa-mir-130b-3p,hsa-mir-20b-5p,6667,1490,1,0.0,0.0005,0.0,0.0475,0.02,0.0095,True,0.036734213946740014
hsa-mir-20b-5p,hsa-mir-25-3p,6667,1490,1,0.0,0.0005,0.024,0.0235,0.142,0.0025,True,0.0134317513649727
hsa-mir-2355-5p,hsa-mir-25-3p,6667,1490,1,0.004,0.001,0.0275,0.4885,0.1465,0.0075,True,0.030829022203656693
hsa-mir-2355-5p,hsa-mir-625-5p,6667,1490,1,0.004,0.0015,0.0725,0.604,0.015,0.002,True,0.011305200830718926
hsa-mir-25-3p,hsa-mir-625-5p,6667,1490,1,0.0,0.0,0.0315,0.1715,0.0205,0.0005,True,0.0036882712489908894
hsa-mir-3065-5p,hsa-mir-7-5p,6667,4144,1,0.0,0.0,0.6475,0.016,0.076,0.007,True,0.029321152586771447
hsa-mir-2355-5p,hsa-mir-25-3p,6667,4313,1,0.004,0.001,0.0275,0.0995,0.063,0.0015,True,0.009032479758990774
hsa-mir-150-5p,hsa-mir-33b-5p,6667,55328,1,0.0015,0.0,0.142,0.0205,0.0325,0.006,True,0.026153196129208123
hsa-mir-25-3p,hsa-mir-3065-5p,6667,55328,1,0.0015,0.0,0.1285,0.0145,0.0105,0.0005,True,0.0036882712489908894
hsa-mir-33b-5p,hsa-mir-410-3p,6667,55328,1,0.0,0.0005,0.7025,0.0215,0.359,0.009,True,0.03530886006072315
hsa-mir-3065-5p,hsa-mir-30a-3p,6667,5966,1,0.0,0.0035,0.039,0.0985,0.03,0.0005,True,0.0036882712489908894
hsa-mir-130b-3p,hsa-mir-196b-5p,6667,7980,1,0.0,0.001,0.001,0.0525,0.371,0.004,True,0.01926131145072649
hsa-mir-196b-5p,hsa-mir-93-5p,6667,7980,1,0.0005,0.0,0.0005,0.2405,0.1235,0.006,True,0.026153196129208123
hsa-mir-519d-3p,hsa-mir-520a-3p,6689,23225,1,0.0,0.0,0.2315,0.0295,0.0225,0.001,True,0.00653841042678252
hsa-mir-519d-3p,hsa-mir-520d-3p,6689,23225,1,0.0,0.0,0.1155,0.0315,0.024,0.007,True,0.029321152586771447
hsa-mir-520a-3p,hsa-mir-520d-3p,6689,23225,1,0.0,0.0,0.0655,0.017,0.0195,0.0005,True,0.0036882712489908894
hsa-mir-520a-3p,hsa-mir-520g-3p,6689,23225,1,0.0,0.0,0.088,0.0175,0.025,0.0095,True,0.036734213946740014
hsa-mir-520a-3p,hsa-mir-520h,6689,23225,1,0.0,0.0,0.0445,0.0205,0.0335,0.005,True,0.022760657604440966
hsa-mir-512-3p,hsa-mir-519d-3p,6689,3603,1,0.0,0.0,0.125,0.0215,0.012,0.0035,True,0.01740800933125972
hsa-mir-512-3p,hsa-mir-519d-3p,6689,7351,1,0.0,0.0,0.125,0.019,0.013,0.001,True,0.00653841042678252
hsa-mir-512-3p,hsa-mir-520d-3p,6689,7351,1,0.0,0.0,0.038,0.0405,0.012,0.0065,True,0.027763138564273787
hsa-mir-512-3p,hsa-mir-520h,6689,7351,1,0.0,0.0,0.031,0.021,0.013,0.0065,True,0.027763138564273787
hsa-mir-519d-3p,hsa-mir-520a-3p,6689,7351,1,0.0,0.0,0.2315,0.03,0.017,0.0,True,0.0
hsa-mir-519d-3p,hsa-mir-520c-3p,6689,7351,1,0.0,0.0,0.4385,0.0195,0.032,0.0015,True,0.009032479758990774
hsa-mir-519d-3p,hsa-mir-520d-3p,6689,7351,1,0.0,0.0,0.1155,0.024,0.027,0.0,True,0.0
hsa-mir-519d-3p,hsa-mir-520g-3p,6689,7351,1,0.0,0.0,0.154,0.015,0.013,0.0005,True,0.0036882712489908894
hsa-mir-519d-3p,hsa-mir-520h,6689,7351,1,0.0,0.0,0.0615,0.0185,0.04,0.0025,True,0.0134317513649727
hsa-mir-520a-3p,hsa-mir-520c-3p,6689,7351,1,0.0,0.0,0.6025,0.0125,0.036,0.0025,True,0.0134317513649727
hsa-mir-520a-3p,hsa-mir-520d-3p,6689,7351,1,0.0,0.0,0.0655,0.027,0.0215,0.0005,True,0.0036882712489908894
hsa-mir-520a-3p,hsa-mir-520g-3p,6689,7351,1,0.0,0.0,0.088,0.014,0.024,0.001,True,0.00653841042678252
hsa-mir-520a-3p,hsa-mir-520h,6689,7351,1,0.0,0.0,0.0445,0.017,0.027,0.003,True,0.015457225712904785
hsa-mir-520c-3p,hsa-mir-520d-3p,6689,7351,1,0.0,0.0,0.1805,0.041,0.0125,0.002,True,0.011305200830718926
hsa-mir-520c-3p,hsa-mir-520h,6689,7351,1,0.0,0.0,0.0535,0.024,0.02,0.004,True,0.01926131145072649
hsa-mir-520d-3p,hsa-mir-520h,6689,7351,1,0.0,0.0,0.014,0.0305,0.022,0.0025,True,0.0134317513649727
hsa-mir-520g-3p,hsa-mir-520h,6689,7351,1,0.0,0.0,0.017,0.026,0.018,0.0015,True,0.009032479758990774
hsa-mir-512-3p,hsa-mir-519d-3p,6689,81552,1,0.0,0.0,0.125,0.1935,0.1505,0.008,True,0.03234079130324864
hsa-mir-519d-3p,hsa-mir-520a-3p,6689,81552,1,0.0,0.0,0.2315,0.1565,0.1455,0.0035,True,0.01740800933125972
hsa-mir-519d-3p,hsa-mir-520g-3p,6689,81552,1,0.0,0.0,0.154,0.1555,0.175,0.004,True,0.01926131145072649
hsa-mir-519d-3p,hsa-mir-520h,6689,81552,1,0.0,0.0,0.0615,0.1395,0.153,0.001,True,0.00653841042678252
hsa-mir-15a-5p,hsa-mir-18a-5p,6774,3559,1,0.0,0.0,0.0,0.012,0.575,0.001,True,0.00653841042678252
hsa-mir-15a-5p,hsa-mir-18b-5p,6774,3559,1,0.0,0.0,0.0,0.0195,0.023,0.008,True,0.03234079130324864
hsa-mir-15a-5p,hsa-mir-7-1-3p,6774,3559,1,0.0,0.0,0.0005,0.0265,0.029,0.0025,True,0.0134317513649727
hsa-mir-15a-5p,hsa-mir-93-5p,6774,3559,1,0.0,0.0,0.0,0.0205,0.1375,0.0045,True,0.021033212758960865
hsa-mir-18b-5p,hsa-mir-301b-3p,6774,3559,1,0.0,0.0,0.0,0.0175,0.8055,0.0035,True,0.01740800933125972
hsa-mir-93-5p,hsa-mir-940,6774,3559,1,0.0,0.0,0.0,0.1555,0.4145,0.0065,True,0.027763138564273787
hsa-mir-106a-5p,hsa-mir-20a-5p,6774,4314,1,0.0,0.0,0.0,0.017,0.258,0.0035,True,0.01740800933125972
hsa-mir-106a-5p,hsa-mir-20b-5p,6774,4314,1,0.0,0.0,0.0,0.0445,0.0135,0.006,True,0.026153196129208123
hsa-mir-106a-5p,hsa-mir-7-1-3p,6774,4314,1,0.0,0.0,0.0,0.025,0.0115,0.003,True,0.015457225712904785
hsa-mir-130b-3p,hsa-mir-18a-5p,6774,4314,1,0.0,0.0,0.0,0.013,0.0165,0.0085,True,0.033820223321203075
hsa-mir-17-5p,hsa-mir-301b-3p,6774,4314,1,0.0,0.0,0.008,0.4035,0.113,0.008,True,0.03234079130324864
hsa-mir-18a-5p,hsa-mir-20a-5p,6774,4314,1,0.0,0.0,0.0,0.0205,0.3215,0.0065,True,0.027763138564273787
hsa-mir-196a-5p,hsa-mir-20b-5p,6774,4314,1,0.0,0.0,0.0025,0.4015,0.016,0.0075,True,0.030829022203656693
hsa-mir-196b-5p,hsa-mir-301b-3p,6774,4314,1,0.0,0.0,0.0005,0.011,0.159,0.0025,True,0.0134317513649727
hsa-mir-20a-5p,hsa-mir-20b-5p,6774,4314,1,0.0,0.0,0.0,0.2525,0.018,0.0085,True,0.033820223321203075
hsa-mir-130b-3p,hsa-mir-20a-5p,6774,55328,1,0.0,0.0,0.0,0.0125,0.015,0.001,True,0.00653841042678252
hsa-mir-17-5p,hsa-mir-20a-5p,6774,55328,1,0.0,0.0,0.0,0.0525,0.0155,0.005,True,0.022760657604440966
hsa-mir-130b-3p,hsa-mir-17-5p,6774,57817,1,0.0,0.0,0.0,0.016,0.138,0.007,True,0.029321152586771447
hsa-mir-106a-5p,hsa-mir-15a-5p,6774,6347,1,0.0,0.0,0.0,0.0125,0.0245,0.003,True,0.015457225712904785
hsa-mir-15a-5p,hsa-mir-17-5p,6774,6347,1,0.0,0.0,0.0,0.023,0.4555,0.009,True,0.03530886006072315
hsa-mir-15a-5p,hsa-mir-18a-5p,6774,6347,1,0.0,0.0,0.0,0.0245,0.6395,0.0075,True,0.030829022203656693
hsa-mir-15a-5p,hsa-mir-18b-5p,6774,6347,1,0.0,0.0,0.0,0.0165,0.0195,0.007,True,0.029321152586771447
hsa-mir-15a-5p,hsa-mir-93-5p,6774,6347,1,0.0,0.0,0.0,0.021,0.2215,0.0025,True,0.0134317513649727
hsa-mir-181a-5p,hsa-mir-181b-5p,6774,6347,1,0.0,0.0,0.0,0.028,0.0335,0.009,True,0.03530886006072315
hsa-mir-106a-5p,hsa-mir-15a-5p,6774,7291,1,0.0,0.0,0.0,0.127,0.5615,0.004,True,0.01926131145072649
hsa-mir-106a-5p,hsa-mir-7-1-3p,6774,7291,1,0.0,0.0,0.0,0.1185,0.0125,0.0025,True,0.0134317513649727
hsa-mir-130b-3p,hsa-mir-20b-5p,6774,7291,1,0.0,0.0,0.0,0.0865,0.1415,0.0095,True,0.036734213946740014
hsa-mir-130b-3p,hsa-mir-93-5p,6774,7291,1,0.0,0.0,0.0,0.0665,0.0765,0.006,True,0.026153196129208123
hsa-mir-15a-5p,hsa-mir-7-1-3p,6774,7291,1,0.0,0.0,0.0005,0.604,0.0185,0.006,True,0.026153196129208123
hsa-mir-17-5p,hsa-mir-93-5p,6774,7291,1,0.0,0.0,0.0,0.145,0.089,0.0095,True,0.036734213946740014
hsa-mir-181a-5p,hsa-mir-93-5p,6774,7291,1,0.0,0.0,0.0,0.242,0.095,0.001,True,0.00653841042678252
hsa-mir-181b-5p,hsa-mir-7-1-3p,6774,7291,1,0.0,0.0,0.002,0.383,0.011,0.0015,True,0.009032479758990774
hsa-mir-181b-5p,hsa-mir-93-5p,6774,7291,1,0.0,0.0,0.0,0.3265,0.0955,0.0005,True,0.0036882712489908894
hsa-mir-20a-5p,hsa-mir-93-5p,6774,7291,1,0.0,0.0,0.0,0.1255,0.1205,0.008,True,0.03234079130324864
hsa-mir-20b-5p,hsa-mir-93-5p,6774,7291,1,0.0,0.0,0.0,0.131,0.0945,0.004,True,0.01926131145072649
hsa-mir-7-1-3p,hsa-mir-93-5p,6774,7291,1,0.0,0.0,0.0,0.0105,0.098,0.001,True,0.00653841042678252
hsa-mir-106a-5p,hsa-mir-25-3p,6925,285220,1,0.0,0.0,0.0,0.1305,0.195,0.006,True,0.026153196129208123
hsa-mir-106a-5p,hsa-mir-93-5p,6925,285220,1,0.0,0.0,0.0,0.1315,0.041,0.0055,True,0.024463908205841444
hsa-mir-181a-5p,hsa-mir-25-3p,6925,285220,1,0.0,0.0,0.0,0.056,0.2165,0.001,True,0.00653841042678252
hsa-mir-181a-5p,hsa-mir-93-5p,6925,285220,1,0.0,0.0,0.0,0.051,0.033,0.0005,True,0.0036882712489908894
hsa-mir-20b-5p,hsa-mir-25-3p,6925,285220,1,0.0,0.0,0.0,0.088,0.1955,0.0015,True,0.009032479758990774
hsa-mir-25-3p,hsa-mir-93-5p,6925,285220,1,0.0,0.0,0.0,0.2005,0.0465,0.0095,True,0.036734213946740014
hsa-mir-183-5p,hsa-mir-96-5p,6934,8817,1,0.0,0.0005,0.0,0.0515,0.49,0.002,True,0.011305200830718926
hsa-mir-15a-3p,hsa-mir-570-3p,7003,10232,1,0.0,0.0015,0.994,0.042,0.9375,0.007,True,0.029321152586771447
hsa-mir-15a-3p,hsa-mir-580-3p,7003,114883,1,0.0,0.0,0.0205,0.0205,0.0105,0.0045,True,0.021033212758960865
hsa-mir-128-3p,hsa-mir-15a-5p,7003,223117,1,0.0,0.0,0.001,0.021,0.389,0.0005,True,0.0036882712489908894
hsa-mir-128-3p,hsa-mir-16-1-3p,7003,223117,1,0.0,0.0,0.001,0.0165,0.3005,0.0,True,0.0
hsa-mir-128-3p,hsa-mir-181a-2-3p,7003,223117,1,0.0,0.0,0.0,0.0235,0.042,0.0005,True,0.0036882712489908894
hsa-mir-16-1-3p,hsa-mir-580-3p,7003,223117,1,0.0,0.0,0.002,0.295,0.031,0.0035,True,0.01740800933125972
hsa-mir-181a-2-3p,hsa-mir-580-3p,7003,223117,1,0.0,0.0,0.0005,0.0605,0.025,0.0005,True,0.0036882712489908894
hsa-mir-129-5p,hsa-mir-625-3p,7003,2274,1,0.001,0.0,0.013,0.23,0.0135,0.009,True,0.03530886006072315
hsa-mir-128-3p,hsa-mir-625-3p,7003,2762,1,0.0,0.0,0.0,0.0645,0.03,0.0065,True,0.027763138564273787
hsa-mir-15a-3p,hsa-mir-625-3p,7003,2762,1,0.0,0.0,0.4755,0.5115,0.0235,0.0085,True,0.033820223321203075
hsa-mir-15a-5p,hsa-mir-625-3p,7003,2762,1,0.0,0.0,0.0015,0.1205,0.0225,0.0005,True,0.0036882712489908894
hsa-mir-16-1-3p,hsa-mir-625-3p,7003,2762,1,0.0,0.0,0.005,0.3705,0.024,0.0,True,0.0
hsa-mir-15a-3p,hsa-mir-580-3p,7003,51454,1,0.0,0.0,0.0205,0.0105,0.019,0.008,True,0.03234079130324864
hsa-mir-181a-2-3p,hsa-mir-580-3p,7003,51454,1,0.0,0.0,0.0005,0.0925,0.0145,0.0085,True,0.033820223321203075
hsa-mir-129-5p,hsa-mir-15a-5p,7003,9229,1,0.002,0.0,0.0305,0.089,0.0195,0.0015,True,0.009032479758990774
hsa-mir-129-5p,hsa-mir-16-1-3p,7003,9229,1,0.0015,0.0,0.143,0.072,0.017,0.0095,True,0.036734213946740014
hsa-mir-129-5p,hsa-mir-181a-2-3p,7003,9229,1,0.0015,0.0,0.05,0.08,0.022,0.007,True,0.029321152586771447
hsa-let-7b-5p,hsa-mir-30a-5p,7157,2176,1,0.0,0.0005,0.0045,0.0145,0.0835,0.004,True,0.01926131145072649
hsa-let-7b-5p,hsa-mir-125b-5p,7157,2199,1,0.0,0.0,0.0,0.0105,0.0165,0.0005,True,0.0036882712489908894
hsa-mir-125b-5p,hsa-mir-30a-5p,7157,2232,1,0.0,0.0,0.001,0.8065,0.331,0.0015,True,0.009032479758990774
hsa-let-7b-5p,hsa-mir-30a-5p,7157,27113,1,0.0,0.0005,0.0045,0.4885,0.015,0.005,True,0.022760657604440966
hsa-mir-125a-5p,hsa-mir-30a-5p,7157,2950,1,0.0,0.0,0.008,0.0105,0.099,0.0035,True,0.01740800933125972
hsa-let-7b-5p,hsa-mir-125b-5p,7157,4068,1,0.0,0.0,0.0,0.1285,0.021,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-30a-5p,7157,4288,1,0.0,0.0005,0.0045,0.016,0.0215,0.0065,True,0.027763138564273787
hsa-let-7b-5p,hsa-mir-125a-5p,7157,4436,1,0.0,0.0,0.0,0.032,0.2375,0.0035,True,0.01740800933125972
hsa-let-7b-5p,hsa-mir-125b-5p,7157,4436,1,0.0,0.0,0.0,0.037,0.2415,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-125a-5p,7157,51065,1,0.0,0.0,0.0,0.435,0.2845,0.009,True,0.03530886006072315
hsa-let-7b-5p,hsa-mir-125b-5p,7157,51065,1,0.0,0.0,0.0,0.455,0.848,0.0015,True,0.009032479758990774
hsa-let-7b-5p,hsa-mir-30a-5p,7157,51264,1,0.0,0.0005,0.0045,0.1645,0.0815,0.0015,True,0.009032479758990774
hsa-mir-125b-5p,hsa-mir-30a-5p,7157,51264,1,0.0,0.0,0.001,0.03,0.048,0.0005,True,0.0036882712489908894
hsa-let-7b-5p,hsa-mir-30a-5p,7157,5243,-1,0.0,0.0005,0.0045,0.3895,0.3015,0.008,True,0.03234079130324864
hsa-mir-125b-5p,hsa-mir-30a-5p,7157,5243,-1,0.0,0.0,0.001,0.349,0.2705,0.001,True,0.00653841042678252
hsa-let-7b-5p,hsa-mir-125b-5p,7157,55367,1,0.0,0.0,0.0,0.618,0.1295,0.0,True,0.0
hsa-mir-125a-5p,hsa-mir-30a-5p,7157,55367,1,0.0,0.0,0.008,0.044,0.0365,0.009,True,0.03530886006072315
hsa-mir-125b-5p,hsa-mir-30a-5p,7157,55367,1,0.0,0.0,0.001,0.1065,0.0185,0.005,True,0.022760657604440966
hsa-let-7b-5p,hsa-mir-125b-5p,7157,55512,1,0.0,0.0,0.0,0.052,0.011,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-125b-5p,7157,581,1,0.0,0.0,0.0,0.133,0.0365,0.0,True,0.0
hsa-mir-125a-5p,hsa-mir-125b-5p,7157,581,1,0.0,0.0,0.0,0.0125,0.0365,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-30a-5p,7157,6240,1,0.0,0.0005,0.0045,0.0155,0.0415,0.0045,True,0.021033212758960865
hsa-let-7b-5p,hsa-mir-30a-5p,7157,7332,1,0.0,0.0005,0.0045,0.648,0.189,0.0065,True,0.027763138564273787
hsa-mir-125b-5p,hsa-mir-30a-5p,7157,7332,1,0.0,0.0,0.001,0.1015,0.1465,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-125b-5p,7157,9127,1,0.0,0.0,0.0,0.267,0.117,0.0,True,0.0
hsa-mir-125a-5p,hsa-mir-125b-5p,7157,9127,1,0.0,0.0,0.0,0.0205,0.0855,0.0,True,0.0
hsa-mir-520a-5p,hsa-mir-525-5p,8061,5329,1,0.0,0.0,0.107,0.118,0.0485,0.006,True,0.026153196129208123
hsa-mir-215-5p,hsa-mir-940,8202,2186,1,0.0075,0.0,0.0105,0.0525,0.012,0.0075,True,0.030829022203656693
hsa-mir-215-5p,hsa-mir-363-3p,8202,23446,1,0.0035,0.0,0.0185,0.207,0.0255,0.0085,True,0.033820223321203075
hsa-mir-215-5p,hsa-mir-3662,8202,23446,1,0.0045,0.0085,0.0415,0.153,0.0545,0.002,True,0.011305200830718926
hsa-mir-130b-5p,hsa-mir-3662,8202,51366,1,0.0,0.004,0.072,0.0265,0.0885,0.0085,True,0.033820223321203075
hsa-mir-20b-3p,hsa-mir-215-5p,8202,51366,1,0.0,0.0055,0.022,0.0225,0.344,0.0035,True,0.01740800933125972
hsa-mir-181b-5p,hsa-mir-92b-3p,8202,9931,1,0.0,0.0,0.017,0.2035,0.461,0.007,True,0.029321152586771447
hsa-mir-19a-3p,hsa-mir-627-5p,8648,51366,1,0.003,0.003,0.0,0.048,0.0245,0.0085,True,0.033820223321203075
hsa-mir-106a-5p,hsa-mir-17-5p,9189,1153,1,0.0,0.0,0.0015,0.0455,0.1165,0.008,True,0.03234079130324864
hsa-mir-106a-5p,hsa-mir-93-5p,9189,1153,1,0.001,0.0,0.0,0.0515,0.042,0.0025,True,0.0134317513649727
hsa-mir-17-5p,hsa-mir-20b-5p,9189,1153,1,0.0,0.0035,0.0005,0.103,0.0505,0.0055,True,0.024463908205841444
hsa-mir-17-5p,hsa-mir-766-3p,9189,1153,1,0.0,0.0,0.0,0.13,0.02,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-93-5p,9189,1153,1,0.0,0.0,0.0005,0.109,0.036,0.0045,True,0.021033212758960865
hsa-mir-20b-5p,hsa-mir-93-5p,9189,1153,1,0.001,0.0005,0.0,0.042,0.0235,0.002,True,0.011305200830718926
hsa-mir-766-3p,hsa-mir-93-5p,9189,1153,1,0.0,0.0,0.0,0.0135,0.0325,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-142-5p,9575,10391,1,0.0,0.0,0.0,0.265,0.082,0.0045,True,0.021033212758960865
hsa-mir-106a-5p,hsa-mir-20a-5p,9575,10391,1,0.0,0.0,0.0,0.2625,0.0885,0.008,True,0.03234079130324864
hsa-mir-1271-5p,hsa-mir-142-3p,9575,10391,1,0.0,0.0,0.0,0.239,0.092,0.009,True,0.03530886006072315
hsa-mir-1271-5p,hsa-mir-142-5p,9575,10391,1,0.0,0.0,0.0,0.234,0.087,0.004,True,0.01926131145072649
hsa-mir-1271-5p,hsa-mir-548t-5p,9575,10391,1,0.0,0.0,0.001,0.1975,0.065,0.007,True,0.029321152586771447
hsa-mir-142-3p,hsa-mir-17-5p,9575,10391,1,0.0,0.0,0.0,0.1115,0.178,0.0025,True,0.0134317513649727
hsa-mir-142-3p,hsa-mir-25-3p,9575,10391,1,0.0,0.0,0.0,0.1555,0.149,0.0045,True,0.021033212758960865
hsa-mir-142-3p,hsa-mir-3613-5p,9575,10391,1,0.0,0.0,0.0,0.103,0.1305,0.001,True,0.00653841042678252
hsa-mir-142-3p,hsa-mir-548t-5p,9575,10391,1,0.0,0.0,0.0,0.114,0.0645,0.0005,True,0.0036882712489908894
