source;target
mir-129-2-3p;mir-7-5p/mir-129-2-3p
mir-7-5p;mir-3200-3p/mir-7-5p
mir-103a-2-5p;mir-129-2-3p/mir-103a-2-5p
mir-7-5p;mir-642a-5p/mir-7-5p
mir-1224-5p;mir-141-3p/mir-1224-5p
mir-192-5p;mir-203a-3p/mir-192-5p
mir-103a-2-5p;mir-19a-3p/mir-103a-2-5p
mir-103a-2-5p;mir-19a-3p/mir-103a-2-5p
mir-139-5p;mir-96-5p/mir-139-5p
mir-9-3p;mir-3909/mir-9-3p
mir-33b-5p;mir-139-5p/mir-33b-5p
mir-106a-5p;mir-429/mir-106a-5p
mir-205-5p;mir-203a-3p/mir-205-5p
mir-203a-3p;mir-96-5p/mir-203a-3p
mir-483-3p;mir-33a-5p/mir-483-3p
mir-194-3p;mir-7-5p/mir-194-3p
mir-33b-5p;mir-7-5p/mir-33b-5p
mir-3065-3p;mir-577/mir-3065-3p
mir-33a-5p;mir-33b-5p/mir-33a-5p
mir-1-3p;mir-511-5p/mir-1-3p
mir-96-5p;mir-676-3p/mir-96-5p
mir-3200-3p;mir-129-5p/mir-3200-3p
mir-3200-3p;mir-96-5p/mir-3200-3p
mir-577;mir-150-5p/mir-577
mir-33a-5p;mir-129-5p/mir-33a-5p
mir-1228-3p;mir-30c-1-3p/mir-1228-3p
mir-196b-5p;mir-146a-5p/mir-196b-5p
mir-193b-3p;mir-584-5p/mir-193b-3p
mir-96-5p;mir-129-5p/mir-96-5p
mir-676-3p;mir-141-3p/mir-676-3p
mir-511-5p;mir-642a-5p/mir-511-5p
mir-3934-5p;mir-486-5p/mir-3934-5p
mir-193b-5p;mir-3682-3p/mir-193b-5p
mir-224-5p;mir-150-5p/mir-224-5p
mir-577;mir-129-5p/mir-577
mir-7-5p;mir-33a-5p/mir-7-5p
mir-33b-5p;mir-7-5p/mir-33b-5p
mir-193b-3p;mir-205-5p/mir-193b-3p
mir-642a-5p;mir-656-3p/mir-642a-5p
mir-642a-5p;mir-9-5p/mir-642a-5p
mir-592;mir-296-3p/mir-592
mir-150-5p;mir-141-3p/mir-150-5p
mir-33b-5p/mir-33a-5p;CNTN1
mir-7-5p/mir-129-2-3p;COL6A1
mir-3200-3p/mir-7-5p;COL6A3
mir-129-2-3p/mir-103a-2-5p;DHCR24
mir-642a-5p/mir-7-5p;DHCR24
mir-141-3p/mir-1224-5p;EXT1
mir-203a-3p/mir-192-5p;FGF2
mir-19a-3p/mir-103a-2-5p;IRF4
mir-19a-3p/mir-103a-2-5p;LIFR
mir-96-5p/mir-139-5p;MCL1
mir-3909/mir-9-3p;NHS
mir-139-5p/mir-33b-5p;PABPC3
mir-429/mir-106a-5p;PKIA
mir-203a-3p/mir-205-5p;PRLR
mir-96-5p/mir-203a-3p;PRLR
mir-33a-5p/mir-483-3p;RAB3B
mir-7-5p/mir-194-3p;S100A4
mir-7-5p/mir-33b-5p;SKIL
mir-577/mir-3065-3p;SOD2
mir-33b-5p/mir-33a-5p;TPM1
mir-511-5p/mir-1-3p;VEGFA
mir-676-3p/mir-96-5p;CAP1
mir-129-5p/mir-3200-3p;IGF2BP1
mir-96-5p/mir-3200-3p;IGF2BP1
mir-150-5p/mir-577;ABHD2
mir-129-5p/mir-33a-5p;ADAMTS5
mir-30c-1-3p/mir-1228-3p;IKZF3
mir-146a-5p/mir-196b-5p;RHOBTB3
mir-584-5p/mir-193b-3p;ELL2
mir-129-5p/mir-96-5p;SLC44A1
mir-141-3p/mir-676-3p;TMOD3
mir-642a-5p/mir-511-5p;IER5
mir-486-5p/mir-3934-5p;CCDC198
mir-3682-3p/mir-193b-5p;MAML3
mir-150-5p/mir-224-5p;KIAA1549
mir-129-5p/mir-577;FNDC3B
mir-33a-5p/mir-7-5p;AHNAK
mir-7-5p/mir-33b-5p;AHNAK
mir-205-5p/mir-193b-3p;LPCAT1
mir-656-3p/mir-642a-5p;TTYH3
mir-9-5p/mir-642a-5p;ANTXR1
mir-296-3p/mir-592;DSEL
mir-141-3p/mir-150-5p;PDZD8
