source;target
mir-149-5p;mir-424-5p/mir-149-5p
mir-17-5p;mir-3662/mir-17-5p
mir-34c-3p;mir-130b-5p/mir-34c-3p
mir-106a-5p;mir-378a-5p/mir-106a-5p
let-7b-5p;let-7c-5p/let-7b-5p
mir-20a-5p;mir-130b-3p/mir-20a-5p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-130b-3p;mir-17-5p/mir-130b-3p
mir-204-5p;mir-532-3p/mir-204-5p
mir-514a-3p;mir-494-3p/mir-514a-3p
mir-377-5p;mir-188-3p/mir-377-5p
mir-935;mir-17-5p/mir-935
mir-133b;mir-133a-3p/mir-133b
mir-210-3p;let-7b-5p/mir-210-3p
mir-744-5p;mir-210-3p/mir-744-5p
mir-532-5p;mir-502-5p/mir-532-5p
mir-502-5p;mir-424-5p/mir-502-5p
mir-769-3p;mir-92b-3p/mir-769-3p
mir-548f-3p;mir-424-5p/mir-548f-3p
mir-20a-5p;mir-130a-3p/mir-20a-5p
mir-92b-3p;mir-200a-3p/mir-92b-3p
mir-301b-3p;mir-363-3p/mir-301b-3p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-301b-3p;mir-20b-3p/mir-301b-3p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-199b-3p;mir-199b-5p/mir-199b-3p
mir-199a-5p;mir-199b-5p/mir-199a-5p
mir-199a-3p;mir-199b-5p/mir-199a-3p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-301b-3p;mir-106a-5p/mir-301b-3p
mir-130b-3p;mir-17-5p/mir-130b-3p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-130b-3p;mir-106a-5p/mir-130b-3p
mir-20a-5p;mir-130b-3p/mir-20a-5p
mir-625-3p;mir-92b-3p/mir-625-3p
mir-503-5p;mir-424-5p/mir-503-5p
mir-424-5p;mir-708-3p/mir-424-5p
mir-301b-3p;mir-130a-3p/mir-301b-3p
mir-429;mir-99b-3p/mir-429
mir-548b-3p;mir-7-5p/mir-548b-3p
mir-744-5p;mir-491-5p/mir-744-5p
mir-1269a;mir-744-5p/mir-1269a
mir-378a-5p;mir-501-5p/mir-378a-5p
mir-491-5p;mir-29a-5p/mir-491-5p
mir-138-5p;mir-20b-5p/mir-138-5p
mir-135b-5p;mir-146a-5p/mir-135b-5p
mir-1228-3p;mir-218-5p/mir-1228-3p
mir-491-5p;mir-497-5p/mir-491-5p
mir-410-3p;mir-139-5p/mir-410-3p
mir-541-3p;mir-149-3p/mir-541-3p
mir-642a-5p;mir-7-5p/mir-642a-5p
mir-17-5p;mir-376c-3p/mir-17-5p
mir-30a-3p;mir-135b-5p/mir-30a-3p
mir-424-5p;mir-335-3p/mir-424-5p
mir-20a-5p;mir-219a-1-3p/mir-20a-5p
mir-378a-3p;mir-503-5p/mir-378a-3p
mir-106a-5p;mir-200b-3p/mir-106a-5p
mir-149-3p;mir-766-3p/mir-149-3p
let-7b-5p;mir-204-5p/let-7b-5p
mir-542-3p;mir-185-3p/mir-542-3p
mir-501-5p;mir-199a-5p/mir-501-5p
mir-21-5p;mir-221-3p/mir-21-5p
mir-30a-3p;mir-221-3p/mir-30a-3p
mir-425-5p;mir-141-3p/mir-425-5p
mir-106a-5p;mir-33a-5p/mir-106a-5p
mir-183-5p;mir-27a-5p/mir-183-5p
mir-877-3p;mir-152-3p/mir-877-3p
mir-500a-5p;mir-501-5p/mir-500a-5p
mir-501-5p;mir-96-5p/mir-501-5p
mir-96-5p;mir-532-5p/mir-96-5p
mir-149-5p;mir-133b/mir-149-5p
mir-155-5p;mir-378a-3p/mir-155-5p
mir-218-5p;mir-192-5p/mir-218-5p
mir-17-5p;mir-20a-5p/mir-17-5p
mir-17-5p;mir-20a-5p/mir-17-5p
mir-200a-3p;mir-141-3p/mir-200a-3p
mir-335-3p;mir-182-5p/mir-335-3p
let-7d-5p;mir-98-5p/let-7d-5p
mir-33a-5p;mir-92b-3p/mir-33a-5p
mir-432-5p;mir-96-5p/mir-432-5p
mir-96-5p;mir-877-3p/mir-96-5p
mir-18a-5p;mir-18b-5p/mir-18a-5p
mir-182-5p;mir-877-3p/mir-182-5p
mir-183-5p;mir-877-3p/mir-183-5p
mir-1-3p;mir-877-3p/mir-1-3p
mir-362-5p;mir-362-3p/mir-362-5p
mir-500b-5p;mir-362-3p/mir-500b-5p
mir-362-3p;mir-501-5p/mir-362-3p
mir-500b-5p;mir-362-5p/mir-500b-5p
mir-501-5p;mir-500b-5p/mir-501-5p
mir-744-5p;mir-21-5p/mir-744-5p
mir-182-5p;mir-501-5p/mir-182-5p
mir-188-3p;mir-532-3p/mir-188-3p
mir-502-5p;mir-676-3p/mir-502-5p
mir-188-3p;mir-376b-3p/mir-188-3p
mir-376a-3p;mir-502-5p/mir-376a-3p
mir-188-3p;mir-410-3p/mir-188-3p
mir-188-3p;mir-376a-3p/mir-188-3p
mir-9-5p;mir-130a-5p/mir-9-5p
mir-134-5p;mir-495-3p/mir-134-5p
mir-192-5p;mir-191-3p/mir-192-5p
mir-532-5p;mir-485-3p/mir-532-5p
mir-532-5p;mir-329-3p/mir-532-5p
mir-542-3p;mir-485-3p/mir-542-3p
mir-494-3p;mir-542-3p/mir-494-3p
mir-1228-3p;mir-363-3p/mir-1228-3p
mir-19b-1-5p;mir-17-5p/mir-19b-1-5p
let-7c-5p;mir-1306-3p/let-7c-5p
mir-17-5p;mir-30a-5p/mir-17-5p
mir-432-5p;mir-493-3p/mir-432-5p
mir-92b-3p;mir-98-5p/mir-92b-3p
mir-194-3p;mir-760/mir-194-3p
mir-182-5p;mir-183-5p/mir-182-5p
mir-182-5p;mir-96-5p/mir-182-5p
mir-17-5p;mir-199b-3p/mir-17-5p
mir-199a-3p;mir-20a-5p/mir-199a-3p
mir-17-5p;mir-199a-3p/mir-17-5p
mir-199b-3p;mir-20a-5p/mir-199b-3p
mir-542-3p;mir-584-5p/mir-542-3p
let-7c-5p;mir-660-5p/let-7c-5p
mir-96-5p;mir-1-3p/mir-96-5p
mir-96-5p;mir-206/mir-96-5p
mir-1-3p;mir-182-5p/mir-1-3p
mir-10b-3p;mir-503-5p/mir-10b-3p
mir-139-5p;mir-378a-5p/mir-139-5p
mir-139-5p;mir-378a-3p/mir-139-5p
mir-548o-3p;mir-18a-5p/mir-548o-3p
mir-129-2-3p;mir-3187-3p/mir-129-2-3p
mir-219a-1-3p;mir-214-3p/mir-219a-1-3p
mir-3065-5p;mir-99a-5p/mir-3065-5p
mir-31-5p;mir-493-5p/mir-31-5p
mir-182-5p;mir-141-3p/mir-182-5p
mir-769-3p;mir-296-5p/mir-769-3p
mir-218-5p;mir-92b-3p/mir-218-5p
mir-429;mir-877-3p/mir-429
mir-877-3p;mir-200b-3p/mir-877-3p
mir-299-3p;mir-411-3p/mir-299-3p
mir-146a-5p;mir-17-5p/mir-146a-5p
mir-421;mir-18a-3p/mir-421
mir-17-5p;mir-421/mir-17-5p
mir-21-5p;mir-146b-3p/mir-21-5p
mir-19b-1-5p;mir-17-5p/mir-19b-1-5p
mir-17-5p;mir-30a-5p/mir-17-5p
mir-877-3p;mir-493-3p/mir-877-3p
mir-130b-3p;mir-218-5p/mir-130b-3p
mir-1-3p;mir-218-5p/mir-1-3p
mir-130a-3p;mir-218-5p/mir-130a-3p
mir-301b-3p;mir-218-5p/mir-301b-3p
mir-106a-5p;mir-30c-2-3p/mir-106a-5p
mir-33a-5p;mir-20a-5p/mir-33a-5p
mir-200c-3p;mir-141-3p/mir-200c-3p
mir-214-3p;mir-20a-5p/mir-214-3p
mir-1271-5p;mir-4326/mir-1271-5p
mir-301b-3p;mir-130a-3p/mir-301b-3p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-20a-5p;mir-130b-3p/mir-20a-5p
mir-760;mir-20a-5p/mir-760
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-760;mir-17-5p/mir-760
mir-141-5p;mir-182-5p/mir-141-5p
mir-500a-3p;mir-362-5p/mir-500a-3p
mir-500b-5p;mir-362-5p/mir-500b-5p
mir-500a-3p;mir-500b-5p/mir-500a-3p
mir-500b-5p;mir-362-3p/mir-500b-5p
mir-133a-3p;mir-362-5p/mir-133a-3p
mir-133a-3p;mir-500b-5p/mir-133a-3p
mir-500a-3p;mir-133a-3p/mir-500a-3p
mir-362-5p;mir-362-3p/mir-362-5p
mir-500b-5p;mir-188-3p/mir-500b-5p
mir-362-5p;mir-188-3p/mir-362-5p
mir-500a-3p;mir-362-3p/mir-500a-3p
mir-133a-3p;mir-362-3p/mir-133a-3p
mir-188-3p;mir-362-3p/mir-188-3p
mir-500a-3p;mir-188-3p/mir-500a-3p
mir-20a-5p;mir-130b-3p/mir-20a-5p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-17-5p;mir-130a-3p/mir-17-5p
mir-20a-5p;mir-130a-3p/mir-20a-5p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-199a-3p;mir-504-5p/mir-199a-3p
mir-320c;mir-199b-3p/mir-320c
mir-199a-3p;mir-320c/mir-199a-3p
mir-493-3p;mir-382-5p/mir-493-3p
mir-542-3p;mir-508-5p/mir-542-3p
mir-141-5p;mir-592/mir-141-5p
mir-30a-3p;mir-17-5p/mir-30a-3p
mir-130b-5p;mir-20a-5p/mir-130b-5p
mir-377-3p;mir-362-3p/mir-377-3p
mir-362-3p;mir-329-3p/mir-362-3p
mir-188-3p;mir-329-3p/mir-188-3p
mir-30a-3p;mir-144-5p/mir-30a-3p
mir-330-5p;mir-200a-3p/mir-330-5p
mir-21-5p;mir-20b-5p/mir-21-5p
mir-550a-5p;let-7b-5p/mir-550a-5p
mir-1-3p;mir-206/mir-1-3p
mir-362-3p;mir-1-3p/mir-362-3p
mir-7-5p;mir-7-1-3p/mir-7-5p
mir-92b-3p;mir-19b-1-5p/mir-92b-3p
mir-29b-1-5p;mir-429/mir-29b-1-5p
mir-30a-5p;mir-221-3p/mir-30a-5p
mir-200a-3p;mir-106a-5p/mir-200a-3p
mir-660-5p;mir-362-3p/mir-660-5p
mir-330-5p;mir-7-5p/mir-330-5p
mir-744-5p;mir-491-5p/mir-744-5p
mir-1226-3p;mir-18b-5p/mir-1226-3p
mir-20a-5p;mir-129-5p/mir-20a-5p
mir-17-5p;mir-335-5p/mir-17-5p
mir-141-3p;mir-330-3p/mir-141-3p
mir-141-5p;mir-200c-3p/mir-141-5p
mir-200c-3p;mir-141-3p/mir-200c-3p
mir-141-5p;mir-141-3p/mir-141-5p
mir-106a-5p;mir-149-5p/mir-106a-5p
mir-7-5p;mir-20a-5p/mir-7-5p
let-7d-5p;mir-98-5p/let-7d-5p
mir-17-5p;mir-411-5p/mir-17-5p
mir-30a-3p;mir-218-5p/mir-30a-3p
let-7b-5p;mir-21-5p/let-7b-5p
mir-138-5p;mir-421/mir-138-5p
mir-130b-3p;mir-550a-5p/mir-130b-3p
mir-182-5p;mir-502-5p/mir-182-5p
mir-130a-3p;mir-758-3p/mir-130a-3p
mir-301b-3p;mir-130b-5p/mir-301b-3p
mir-362-3p;mir-329-3p/mir-362-3p
mir-23a-5p;mir-744-5p/mir-23a-5p
mir-182-5p;mir-543/mir-182-5p
mir-450b-5p;mir-182-5p/mir-450b-5p
mir-7-5p;mir-20a-5p/mir-7-5p
mir-338-5p;mir-628-3p/mir-338-5p
mir-23a-5p;mir-34c-3p/mir-23a-5p
mir-23a-5p;mir-34b-3p/mir-23a-5p
mir-9-5p;mir-30a-5p/mir-9-5p
mir-130a-3p;mir-320d/mir-130a-3p
mir-182-5p;mir-532-5p/mir-182-5p
mir-214-5p;mir-196a-5p/mir-214-5p
mir-18a-5p;mir-92b-3p/mir-18a-5p
mir-424-5p;mir-1-3p/mir-424-5p
mir-301b-3p;mir-130a-3p/mir-301b-3p
mir-218-5p;mir-376b-3p/mir-218-5p
mir-493-5p;mir-655-3p/mir-493-5p
mir-411-5p;mir-410-3p/mir-411-5p
mir-411-5p;mir-493-5p/mir-411-5p
mir-411-5p;mir-369-3p/mir-411-5p
mir-655-3p;mir-369-3p/mir-655-3p
mir-410-3p;mir-369-3p/mir-410-3p
mir-410-3p;mir-655-3p/mir-410-3p
mir-411-5p;mir-655-3p/mir-411-5p
mir-410-3p;mir-379-3p/mir-410-3p
mir-493-5p;mir-410-3p/mir-493-5p
mir-511-5p;let-7d-5p/mir-511-5p
mir-511-5p;mir-98-5p/mir-511-5p
mir-98-5p;mir-320b/mir-98-5p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-329-3p;mir-376a-3p/mir-329-3p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-3662;mir-192-5p/mir-3662
mir-19b-1-5p;mir-338-5p/mir-19b-1-5p
mir-21-3p;mir-3613-3p/mir-21-3p
mir-483-5p;mir-424-3p/mir-483-5p
mir-29a-5p;mir-320d/mir-29a-5p
mir-30c-2-3p;mir-200b-3p/mir-30c-2-3p
mir-30a-3p;mir-31-5p/mir-30a-3p
mir-218-5p;mir-3662/mir-218-5p
mir-877-3p;mir-20b-5p/mir-877-3p
mir-98-5p;mir-320b/mir-98-5p
mir-29a-5p;mir-200a-3p/mir-29a-5p
mir-223-5p;mir-421/mir-223-5p
mir-130b-3p;mir-940/mir-130b-3p
mir-424-5p;mir-130b-3p/mir-424-5p
mir-130b-3p;mir-338-5p/mir-130b-3p
mir-708-5p;mir-130a-3p/mir-708-5p
mir-301b-3p;mir-130b-3p/mir-301b-3p
mir-130b-3p;mir-194-5p/mir-130b-3p
mir-17-5p;mir-130a-3p/mir-17-5p
let-7b-5p;mir-425-5p/let-7b-5p
mir-129-5p;mir-17-5p/mir-129-5p
mir-195-5p;mir-196b-5p/mir-195-5p
mir-501-5p;mir-500b-5p/mir-501-5p
mir-500b-5p;mir-362-5p/mir-500b-5p
mir-21-5p;mir-627-5p/mir-21-5p
mir-296-5p;mir-149-5p/mir-296-5p
mir-3662;mir-219a-1-3p/mir-3662
mir-30c-2-3p;mir-149-3p/mir-30c-2-3p
mir-142-5p;mir-192-5p/mir-142-5p
mir-33a-5p;mir-651-5p/mir-33a-5p
mir-212-3p;mir-224-5p/mir-212-3p
let-7b-5p;mir-196b-5p/let-7b-5p
mir-501-5p;mir-615-3p/mir-501-5p
mir-431-5p;mir-424-5p/mir-431-5p
mir-654-5p;mir-424-5p/mir-654-5p
mir-18a-5p;mir-503-5p/mir-18a-5p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-130b-3p;mir-19b-1-5p/mir-130b-3p
mir-503-5p;mir-424-5p/mir-503-5p
mir-584-5p;mir-556-3p/mir-584-5p
mir-17-5p;mir-130a-3p/mir-17-5p
mir-218-5p;mir-130b-5p/mir-218-5p
mir-421;mir-218-5p/mir-421
mir-424-5p;mir-218-5p/mir-424-5p
mir-129-5p;mir-218-5p/mir-129-5p
mir-203a-3p;mir-130a-3p/mir-203a-3p
mir-149-3p;mir-766-3p/mir-149-3p
mir-20b-3p;mir-199b-5p/mir-20b-3p
mir-3065-5p;mir-141-3p/mir-3065-5p
mir-200a-3p;mir-3065-5p/mir-200a-3p
mir-141-5p;mir-320c/mir-141-5p
mir-200a-5p;mir-320c/mir-200a-5p
mir-32-3p;mir-425-5p/mir-32-3p
mir-1262;mir-32-3p/mir-1262
mir-618;mir-615-3p/mir-618
mir-769-3p;mir-627-5p/mir-769-3p
mir-20b-5p;mir-548o-3p/mir-20b-5p
mir-18a-5p;mir-362-3p/mir-18a-5p
mir-130b-5p;mir-18a-5p/mir-130b-5p
mir-18a-5p;mir-130a-5p/mir-18a-5p
mir-20a-5p;mir-130a-3p/mir-20a-5p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-17-5p;mir-20a-5p/mir-17-5p
mir-877-3p;mir-192-5p/mir-877-3p
mir-429;let-7b-3p/mir-429
mir-570-3p;mir-410-3p/mir-570-3p
mir-758-3p;mir-134-5p/mir-758-3p
mir-326;mir-1266-5p/mir-326
mir-33b-5p;mir-185-3p/mir-33b-5p
mir-330-5p;mir-642a-5p/mir-330-5p
mir-410-3p;mir-154-5p/mir-410-3p
mir-17-5p;mir-204-5p/mir-17-5p
mir-320b;mir-17-5p/mir-320b
mir-708-5p;mir-200b-3p/mir-708-5p
mir-708-5p;mir-200a-5p/mir-708-5p
mir-106a-5p;mir-17-5p/mir-106a-5p
mir-17-5p;mir-20a-5p/mir-17-5p
mir-210-3p;mir-497-5p/mir-210-3p
mir-421;mir-3200-3p/mir-421
mir-301b-3p;mir-130a-3p/mir-301b-3p
mir-130b-3p;mir-17-5p/mir-130b-3p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-130a-3p;mir-130b-3p/mir-130a-3p
mir-130b-3p;mir-766-3p/mir-130b-3p
mir-20a-5p;mir-130b-3p/mir-20a-5p
mir-130b-3p;mir-218-5p/mir-130b-3p
mir-326;mir-30b-3p/mir-326
mir-502-5p;mir-424-5p/mir-502-5p
mir-200a-3p;mir-141-3p/mir-200a-3p
mir-378a-3p;mir-501-5p/mir-378a-3p
mir-378a-3p;mir-362-3p/mir-378a-3p
mir-106a-5p;mir-20a-5p/mir-106a-5p
mir-106a-5p;mir-17-5p/mir-106a-5p
mir-33a-5p;mir-18a-5p/mir-33a-5p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-744-5p;mir-135b-5p/mir-744-5p
mir-141-3p;mir-135b-5p/mir-141-3p
mir-491-3p;mir-193a-3p/mir-491-3p
mir-203a-3p;mir-92b-3p/mir-203a-3p
mir-34b-3p;mir-362-3p/mir-34b-3p
mir-378a-3p;mir-362-3p/mir-378a-3p
mir-20b-5p;mir-362-3p/mir-20b-5p
mir-205-5p;mir-149-5p/mir-205-5p
mir-130b-3p;mir-149-3p/mir-130b-3p
mir-301b-3p;mir-149-3p/mir-301b-3p
mir-424-5p;mir-218-5p/mir-424-5p
mir-940;mir-330-5p/mir-940
mir-542-3p;mir-584-5p/mir-542-3p
mir-205-5p;mir-135a-5p/mir-205-5p
mir-320d;mir-182-5p/mir-320d
mir-424-5p;mir-20b-3p/mir-424-5p
mir-18a-5p;mir-551a/mir-18a-5p
mir-218-5p;mir-551a/mir-218-5p
mir-376a-3p;mir-376b-3p/mir-376a-3p
mir-411-3p;mir-379-3p/mir-411-3p
mir-18a-5p;mir-34c-5p/mir-18a-5p
mir-30a-5p;mir-221-3p/mir-30a-5p
mir-31-5p;mir-205-5p/mir-31-5p
mir-377-3p;mir-362-3p/mir-377-3p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-199b-3p;mir-362-3p/mir-199b-3p
mir-199a-3p;mir-362-3p/mir-199a-3p
mir-138-5p;mir-362-3p/mir-138-5p
mir-382-5p;mir-424-5p/mir-382-5p
mir-17-5p;mir-130a-3p/mir-17-5p
mir-138-5p;mir-676-3p/mir-138-5p
mir-138-5p;mir-34c-5p/mir-138-5p
mir-548o-3p;mir-676-3p/mir-548o-3p
mir-769-3p;mir-627-5p/mir-769-3p
mir-200a-3p;mir-141-3p/mir-200a-3p
mir-146b-3p;mir-577/mir-146b-3p
mir-125b-1-3p;mir-17-5p/mir-125b-1-3p
mir-203a-3p;mir-92b-3p/mir-203a-3p
mir-301b-3p;mir-130b-3p/mir-301b-3p
mir-130a-3p;mir-130b-3p/mir-130a-3p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-301b-3p;mir-130a-3p/mir-301b-3p
mir-20a-5p;mir-130b-3p/mir-20a-5p
mir-20a-5p;mir-301b-3p/mir-20a-5p
mir-224-5p;mir-30b-3p/mir-224-5p
mir-543;mir-149-3p/mir-543
mir-362-3p;mir-543/mir-362-3p
mir-136-3p;mir-654-5p/mir-136-3p
mir-541-3p;mir-654-5p/mir-541-3p
mir-1-3p;mir-656-3p/mir-1-3p
mir-1-3p;mir-381-3p/mir-1-3p
mir-1-3p;mir-379-5p/mir-1-3p
mir-3613-3p;mir-92b-3p/mir-3613-3p
mir-30a-5p;mir-141-3p/mir-30a-5p
mir-629-3p;mir-92b-3p/mir-629-3p
mir-3613-3p;mir-223-5p/mir-3613-3p
mir-493-5p;mir-758-3p/mir-493-5p
mir-377-5p;mir-381-3p/mir-377-5p
mir-379-5p;mir-381-3p/mir-379-5p
mir-3662;mir-195-5p/mir-3662
mir-17-5p;mir-130a-3p/mir-17-5p
mir-17-5p;mir-20a-5p/mir-17-5p
mir-19b-1-5p;mir-17-5p/mir-19b-1-5p
mir-19b-1-5p;mir-20a-5p/mir-19b-1-5p
mir-330-5p;mir-3614-5p/mir-330-5p
mir-10a-3p;mir-7-5p/mir-10a-3p
mir-3136-5p;mir-3677-3p/mir-3136-5p
mir-3613-3p;let-7b-5p/mir-3613-3p
mir-106a-5p;mir-30a-3p/mir-106a-5p
mir-106a-5p;mir-30a-5p/mir-106a-5p
mir-17-5p;mir-20a-5p/mir-17-5p
mir-20a-5p;mir-20b-5p/mir-20a-5p
mir-542-5p;mir-218-5p/mir-542-5p
mir-106a-5p;mir-30a-3p/mir-106a-5p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-320d;mir-1271-5p/mir-320d
mir-199a-3p;mir-501-5p/mir-199a-3p
mir-767-5p;mir-320d/mir-767-5p
mir-760;mir-17-5p/mir-760
mir-501-3p;mir-502-3p/mir-501-3p
let-7b-5p;mir-106a-5p/let-7b-5p
mir-301b-3p;mir-18a-3p/mir-301b-3p
mir-301b-3p;mir-548f-3p/mir-301b-3p
mir-301b-3p;mir-17-5p/mir-301b-3p
mir-130a-3p;mir-18a-3p/mir-130a-3p
mir-17-5p;mir-130a-3p/mir-17-5p
mir-299-5p;mir-548f-3p/mir-299-5p
mir-301b-3p;mir-130a-3p/mir-301b-3p
mir-548f-3p;mir-495-3p/mir-548f-3p
mir-378a-5p;mir-502-3p/mir-378a-5p
mir-200a-3p;mir-20a-5p/mir-200a-3p
let-7b-5p;mir-106a-5p/let-7b-5p
mir-377-5p;mir-411-5p/mir-377-5p
mir-330-5p;mir-3613-3p/mir-330-5p
mir-141-3p/mir-200a-3p;ACADSB
mir-92b-3p/mir-7-5p;ACTC1
mir-335-3p/mir-424-5p;ADAR
mir-532-3p/mir-182-5p;ADCY6
let-7c-5p/mir-199b-5p;PARP1
mir-502-5p/mir-98-5p;PARP1
mir-424-5p/mir-133a-3p;ANXA2
mir-760/mir-335-5p;ANXA11
mir-660-5p/mir-34b-5p;APLP2
mir-485-3p/mir-362-3p;FASLG
mir-329-3p/mir-362-3p;FASLG
mir-940/mir-582-3p;ZFHX3
mir-500a-5p/mir-106a-5p;B2M
mir-502-3p/mir-106a-5p;B2M
mir-130a-3p/mir-20a-5p;B2M
mir-501-3p/mir-20a-5p;B2M
mir-501-3p/mir-106a-5p;B2M
mir-500a-5p/mir-95-3p;CCND1
mir-206/mir-95-3p;CCND1
mir-20a-5p/mir-7-5p;BMPR2
mir-17-5p/mir-7-5p;BMPR2
mir-3065-5p/mir-34a-3p;DST
mir-410-3p/mir-1-3p;CA8
mir-1-3p/mir-329-3p;CA8
mir-452-5p/mir-708-5p;CASP2
mir-195-5p/mir-497-5p;CCND2
mir-20a-5p/mir-19b-1-5p;CD38
mir-20a-5p/mir-17-5p;CD38
mir-769-3p/mir-339-5p;CDC6
mir-1-3p/mir-411-5p;CDH2
mir-29b-1-5p/mir-3130-5p;CDK6
mir-152-3p/mir-1226-3p;CDKN1B
mir-206/mir-1-3p;AP1S1
mir-676-3p/mir-34b-3p;CPD
mir-29a-5p/mir-29a-3p;CPS1
mir-335-3p/mir-3187-3p;VCAN
mir-410-3p/mir-382-5p;CD55
mir-421/mir-219a-1-3p;DMXL1
mir-654-3p/mir-424-5p;DECR1
mir-378a-5p/mir-96-5p;DHCR24
mir-17-5p/mir-424-5p;DIAPH1
mir-20b-5p/mir-877-3p;DYNC1LI2
mir-363-3p/mir-877-3p;DYNC1LI2
mir-17-5p/mir-491-3p;RCAN1
mir-494-3p/mir-381-3p;DSG2
mir-17-5p/mir-708-5p;DSP
mir-149-3p/mir-30c-2-3p;DUSP4
mir-1226-3p/mir-18a-3p;E2F1
mir-195-5p/let-7b-5p;SLC29A1
mir-106a-5p/mir-326;EPAS1
mir-149-5p/mir-1276;EZH1
mir-1276/mir-378a-3p;EZH1
let-7b-5p/mir-98-5p;FAT1
mir-98-5p/let-7d-5p;FAT1
mir-1224-5p/mir-188-3p;FGFR1
mir-141-3p/mir-1224-5p;FGFR1
mir-149-3p/mir-188-3p;FGFR1
mir-424-5p/mir-188-3p;FGFR1
mir-424-5p/mir-149-5p;FGFR1
mir-3662/mir-17-5p;FHL2
mir-130b-5p/mir-34c-3p;FOXO1
mir-378a-5p/mir-106a-5p;GATA6
let-7c-5p/let-7b-5p;NR6A1
mir-130b-3p/mir-20a-5p;GNS
mir-301b-3p/mir-20a-5p;GNS
mir-17-5p/mir-130b-3p;GNS
mir-532-3p/mir-204-5p;CXCL3
mir-494-3p/mir-514a-3p;PDIA3
mir-188-3p/mir-377-5p;GSR
mir-17-5p/mir-935;HIF1A
mir-133a-3p/mir-133b;HLA-B
let-7b-5p/mir-210-3p;HOXA1
mir-210-3p/mir-744-5p;HOXA9
mir-502-5p/mir-532-5p;HSPA1B
mir-424-5p/mir-502-5p;HSPA1B
mir-92b-3p/mir-769-3p;FOXN2
mir-424-5p/mir-548f-3p;ID4
mir-130a-3p/mir-20a-5p;IFNAR2
mir-200a-3p/mir-92b-3p;ITGA6
mir-363-3p/mir-301b-3p;IRF1
mir-301b-3p/mir-20a-5p;IRF1
mir-20b-3p/mir-301b-3p;IRF1
mir-17-5p/mir-301b-3p;IRF1
mir-199b-5p/mir-199b-3p;ITGA3
mir-199b-5p/mir-199a-5p;ITGA3
mir-199b-5p/mir-199a-3p;ITGA3
mir-301b-3p/mir-20a-5p;ITGB8
mir-106a-5p/mir-301b-3p;ITGB8
mir-17-5p/mir-130b-3p;ITGB8
mir-17-5p/mir-301b-3p;ITGB8
mir-106a-5p/mir-130b-3p;ITGB8
mir-130b-3p/mir-20a-5p;ITGB8
mir-92b-3p/mir-625-3p;KCNC4
mir-424-5p/mir-503-5p;KIF5C
mir-708-3p/mir-424-5p;KIF5C
mir-130a-3p/mir-301b-3p;KLRD1
mir-99b-3p/mir-429;KIF11
mir-7-5p/mir-548b-3p;LDLR
mir-491-5p/mir-744-5p;SMAD3
mir-744-5p/mir-1269a;SMAD3
mir-501-5p/mir-378a-5p;SMAD7
mir-29a-5p/mir-491-5p;MEF2D
mir-20b-5p/mir-138-5p;MICB
mir-146a-5p/mir-135b-5p;MID1
mir-218-5p/mir-1228-3p;AFF1
mir-497-5p/mir-491-5p;MTHFR
mir-139-5p/mir-410-3p;MYBL1
mir-149-3p/mir-541-3p;NFIC
mir-7-5p/mir-642a-5p;NOTCH2
mir-376c-3p/mir-17-5p;NPAS2
mir-135b-5p/mir-30a-3p;NPTX1
mir-335-3p/mir-424-5p;NUCB1
mir-219a-1-3p/mir-20a-5p;OAS2
mir-503-5p/mir-378a-3p;OCRL
mir-200b-3p/mir-106a-5p;PDPK1
mir-766-3p/mir-149-3p;PIGR
mir-204-5p/let-7b-5p;PLAG1
mir-185-3p/mir-542-3p;POU2F2
mir-199a-5p/mir-501-5p;PPARG
mir-221-3p/mir-21-5p;PRKAA2
mir-221-3p/mir-30a-3p;PRKAB2
mir-141-3p/mir-425-5p;PRKAR1A
mir-33a-5p/mir-106a-5p;PTGFRN
mir-27a-5p/mir-183-5p;PTPN1
mir-152-3p/mir-877-3p;PTPN14
mir-501-5p/mir-500a-5p;PTPRJ
mir-96-5p/mir-501-5p;PTPRJ
mir-532-5p/mir-96-5p;PTPRJ
