source;target
mir-155-5p;mir-155-5p/mir-424-5p
mir-34a-5p;mir-34a-5p/mir-181d-5p
mir-493-3p;mir-493-3p/mir-150-5p
mir-511-5p;mir-511-5p/mir-584-5p
mir-106a-5p;mir-106a-5p/mir-501-3p
mir-20b-5p;mir-20b-5p/mir-501-3p
mir-20b-5p;mir-20b-5p/mir-142-3p
mir-18a-5p;mir-18a-5p/mir-455-5p
mir-141-5p;mir-141-5p/mir-33a-3p
mir-34a-5p;mir-34a-5p/mir-193b-3p
mir-369-3p;mir-369-3p/mir-214-5p
mir-21-3p;mir-21-3p/mir-335-5p
mir-21-3p;mir-21-3p/mir-676-5p
mir-421;mir-421/mir-204-5p
mir-651-5p;mir-651-5p/mir-18a-5p
mir-215-5p;mir-15b-3p/mir-215-5p
mir-9-5p;mir-15b-3p/mir-9-5p
mir-363-3p;mir-141-5p/mir-363-3p
mir-654-3p;mir-363-3p/mir-654-3p
mir-135a-5p;mir-570-3p/mir-135a-5p
mir-493-5p;mir-212-3p/mir-493-5p
mir-20b-5p;mir-204-5p/mir-20b-5p
mir-193b-3p;mir-511-5p/mir-193b-3p
mir-34a-5p;mir-335-5p/mir-34a-5p
mir-376c-3p;mir-424-5p/mir-376c-3p
mir-181d-5p;mir-34a-5p/mir-181d-5p
mir-2355-3p;mir-204-5p/mir-2355-3p
mir-410-3p;mir-424-5p/mir-410-3p
mir-501-5p;mir-136-5p/mir-501-5p
mir-214-5p;mir-20b-5p/mir-214-5p
mir-34a-5p;mir-3065-3p/mir-34a-5p
mir-181c-3p;mir-34a-5p/mir-181c-3p
mir-34a-5p;mir-2110/mir-34a-5p
mir-34a-5p;mir-204-5p/mir-34a-5p
mir-2355-3p;mir-204-5p/mir-2355-3p
mir-9-5p;mir-223-3p/mir-9-5p
mir-511-5p;mir-21-5p/mir-511-5p
mir-892a;mir-501-5p/mir-892a
mir-34a-5p;mir-106a-5p/mir-34a-5p
mir-141-5p;mir-570-3p/mir-141-5p
mir-146a-5p;mir-379-5p/mir-146a-5p
mir-379-5p;mir-511-5p/mir-379-5p
mir-223-3p;mir-214-3p/mir-223-3p
mir-362-3p;mir-409-5p/mir-362-3p
mir-149-5p;mir-33a-5p/mir-149-5p
mir-34a-5p;mir-106a-5p/mir-34a-5p
mir-203a-3p;mir-502-5p/mir-203a-3p
mir-20b-5p;mir-204-5p/mir-20b-5p
mir-106a-5p;mir-204-5p/mir-106a-5p
mir-20b-5p;mir-106a-5p/mir-20b-5p
mir-502-5p;mir-501-5p/mir-502-5p
mir-106a-5p;mir-654-3p/mir-106a-5p
mir-369-3p;mir-34a-5p/mir-369-3p
mir-501-5p;mir-363-3p/mir-501-5p
mir-204-5p;mir-363-3p/mir-204-5p
mir-501-5p;mir-592/mir-501-5p
mir-204-5p;mir-592/mir-204-5p
mir-34a-5p;mir-106a-5p/mir-34a-5p
mir-21-5p;mir-155-5p/mir-21-5p
mir-212-3p;mir-142-3p/mir-212-3p
mir-940;mir-142-3p/mir-940
mir-676-3p;mir-196a-5p/mir-676-3p
mir-20b-3p;mir-136-5p/mir-20b-3p
mir-20b-3p;mir-181c-3p/mir-20b-3p
mir-296-5p;mir-3199/mir-296-5p
mir-34a-5p;mir-204-5p/mir-34a-5p
mir-34a-5p;mir-204-5p/mir-34a-5p
mir-501-3p;mir-204-5p/mir-501-3p
mir-214-3p;mir-615-3p/mir-214-3p
mir-31-5p;mir-570-3p/mir-31-5p
mir-34a-5p;mir-20b-5p/mir-34a-5p
mir-204-5p;mir-335-3p/mir-204-5p
mir-204-5p;mir-335-5p/mir-204-5p
mir-142-5p;mir-125b-5p/mir-142-5p
mir-409-3p;mir-335-5p/mir-409-3p
mir-218-5p;mir-203a-3p/mir-218-5p
mir-34c-3p;mir-218-5p/mir-34c-3p
mir-3615;mir-150-5p/mir-3615
mir-501-3p;mir-455-5p/mir-501-3p
mir-3200-3p;mir-204-5p/mir-3200-3p
mir-146a-5p;mir-379-5p/mir-146a-5p
mir-34c-3p;mir-218-5p/mir-34c-3p
let-7f-2-3p;mir-204-5p/let-7f-2-3p
mir-424-5p;mir-16-2-3p/mir-424-5p
mir-424-5p;mir-582-5p/mir-424-5p
mir-940;mir-135a-5p/mir-940
mir-1296-5p;mir-1468-5p/mir-1296-5p
mir-335-5p;mir-410-3p/mir-335-5p
mir-335-5p;mir-493-5p/mir-335-5p
mir-34a-5p;mir-335-5p/mir-34a-5p
mir-411-5p;mir-335-5p/mir-411-5p
mir-509-3p;mir-193b-3p/mir-509-3p
mir-424-5p;mir-155-5p/mir-424-5p
mir-181d-5p;mir-34a-5p/mir-181d-5p
mir-34a-5p;mir-335-5p/mir-34a-5p
mir-34a-5p;mir-204-5p/mir-34a-5p
mir-20b-5p;mir-125b-5p/mir-20b-5p
mir-34a-5p;mir-136-5p/mir-34a-5p
mir-21-3p;mir-32-3p/mir-21-3p
mir-940;mir-193b-5p/mir-940
let-7f-2-3p;mir-218-5p/let-7f-2-3p
mir-421;mir-20b-5p/mir-421
mir-642a-5p;mir-3127-5p/mir-642a-5p
mir-193b-3p;mir-410-3p/mir-193b-3p
mir-424-5p;mir-155-5p/mir-424-5p
mir-9-5p;mir-218-5p/mir-9-5p
mir-9-5p;mir-33a-3p/mir-9-5p
mir-155-5p;mir-2355-3p/mir-155-5p
mir-486-5p;mir-421/mir-486-5p
mir-3200-3p;mir-3615/mir-3200-3p
mir-204-5p;mir-335-5p/mir-204-5p
mir-106a-5p;mir-181d-5p/mir-106a-5p
mir-155-5p;mir-487b-3p/mir-155-5p
mir-218-5p;mir-203a-3p/mir-218-5p
mir-940;mir-146a-5p/mir-940
mir-335-5p;mir-18a-5p/mir-335-5p
mir-3065-3p;mir-193b-3p/mir-3065-3p
mir-181d-5p;mir-34a-5p/mir-181d-5p
mir-424-5p;mir-155-5p/mir-424-5p
mir-181d-5p;mir-34a-5p/mir-181d-5p
mir-150-5p;mir-493-3p/mir-150-5p
mir-584-5p;mir-511-5p/mir-584-5p
mir-501-3p;mir-106a-5p/mir-501-3p
mir-501-3p;mir-20b-5p/mir-501-3p
mir-142-3p;mir-20b-5p/mir-142-3p
mir-455-5p;mir-18a-5p/mir-455-5p
mir-33a-3p;mir-141-5p/mir-33a-3p
mir-193b-3p;mir-34a-5p/mir-193b-3p
mir-214-5p;mir-369-3p/mir-214-5p
mir-335-5p;mir-21-3p/mir-335-5p
mir-676-5p;mir-21-3p/mir-676-5p
mir-204-5p;mir-421/mir-204-5p
mir-18a-5p;mir-651-5p/mir-18a-5p
mir-15b-3p/mir-215-5p;ACADSB
mir-15b-3p/mir-9-5p;ACADSB
mir-141-5p/mir-363-3p;ADRB1
mir-363-3p/mir-654-3p;ADRB1
mir-570-3p/mir-135a-5p;APP
mir-212-3p/mir-493-5p;ARHGAP5
mir-204-5p/mir-20b-5p;ZFHX3
mir-511-5p/mir-193b-3p;ATP1A1
mir-335-5p/mir-34a-5p;ATP7A
mir-424-5p/mir-376c-3p;BCL2
mir-34a-5p/mir-181d-5p;BCL2
mir-204-5p/mir-2355-3p;BCL2L2
mir-424-5p/mir-410-3p;CA8
mir-136-5p/mir-501-5p;CD59
mir-20b-5p/mir-214-5p;CPT1A
mir-3065-3p/mir-34a-5p;CSNK1E
mir-34a-5p/mir-181c-3p;DOCK3
mir-2110/mir-34a-5p;ECE1
mir-204-5p/mir-34a-5p;EEF1D
mir-204-5p/mir-2355-3p;EEF2
mir-223-3p/mir-9-5p;FOXO1
mir-21-5p/mir-511-5p;GOLGA4
mir-501-5p/mir-892a;HDGF
mir-106a-5p/mir-34a-5p;LDLR
mir-570-3p/mir-141-5p;LIPA
mir-379-5p/mir-146a-5p;LNPEP
mir-511-5p/mir-379-5p;LNPEP
mir-214-3p/mir-223-3p;MECP2
mir-409-5p/mir-362-3p;MGAT5
mir-33a-5p/mir-149-5p;MID1
mir-106a-5p/mir-34a-5p;PPP1R12B
mir-502-5p/mir-203a-3p;NFYA
mir-204-5p/mir-20b-5p;PLAG1
mir-204-5p/mir-106a-5p;PLAG1
mir-106a-5p/mir-20b-5p;PLAG1
mir-501-5p/mir-502-5p;PLAGL2
mir-654-3p/mir-106a-5p;PKIA
mir-34a-5p/mir-369-3p;PTCH1
mir-363-3p/mir-501-5p;PTPRJ
mir-363-3p/mir-204-5p;PTPRJ
mir-592/mir-501-5p;PTPRJ
mir-592/mir-204-5p;PTPRJ
mir-106a-5p/mir-34a-5p;RPS6KA3
mir-155-5p/mir-21-5p;THRB
mir-142-3p/mir-212-3p;TSPYL1
mir-142-3p/mir-940;TSPYL1
mir-196a-5p/mir-676-3p;VLDLR
mir-136-5p/mir-20b-3p;ZNF217
mir-181c-3p/mir-20b-3p;ZNF217
mir-3199/mir-296-5p;BTG2
mir-204-5p/mir-34a-5p;ST7
mir-204-5p/mir-34a-5p;KMT2D
mir-204-5p/mir-501-3p;PICALM
mir-615-3p/mir-214-3p;TM9SF2
mir-570-3p/mir-31-5p;ARHGAP29
mir-20b-5p/mir-34a-5p;N4BP1
mir-335-3p/mir-204-5p;RAPGEF2
mir-335-5p/mir-204-5p;RAPGEF2
mir-125b-5p/mir-142-5p;HERPUD1
mir-335-5p/mir-409-3p;SECISBP2L
mir-203a-3p/mir-218-5p;USP34
mir-218-5p/mir-34c-3p;USP34
mir-150-5p/mir-3615;ATP9A
mir-455-5p/mir-501-3p;PDLIM5
mir-204-5p/mir-3200-3p;IGF2BP1
mir-379-5p/mir-146a-5p;NFAT5
mir-218-5p/mir-34c-3p;NCKAP1
mir-204-5p/let-7f-2-3p;AKAP13
mir-16-2-3p/mir-424-5p;AKAP11
mir-582-5p/mir-424-5p;ENPP4
mir-135a-5p/mir-940;PHLPP2
mir-1468-5p/mir-1296-5p;RPRD2
mir-410-3p/mir-335-5p;TRIM2
mir-493-5p/mir-335-5p;TRIM2
mir-335-5p/mir-34a-5p;TRIM2
mir-335-5p/mir-411-5p;TRIM2
mir-193b-3p/mir-509-3p;DDAH1
mir-155-5p/mir-424-5p;SH3BP4
mir-34a-5p/mir-181d-5p;RNF19A
mir-335-5p/mir-34a-5p;ZBTB20
mir-204-5p/mir-34a-5p;ZBTB20
mir-125b-5p/mir-20b-5p;FBXO10
mir-136-5p/mir-34a-5p;FOXP1
mir-32-3p/mir-21-3p;SNX24
mir-193b-5p/mir-940;CYCS
mir-218-5p/let-7f-2-3p;MTMR12
mir-20b-5p/mir-421;TMEM33
mir-3127-5p/mir-642a-5p;GALNT10
mir-410-3p/mir-193b-3p;TM9SF3
mir-155-5p/mir-424-5p;CDC42SE2
mir-218-5p/mir-9-5p;NHSL1
mir-33a-3p/mir-9-5p;TAOK1
mir-2355-3p/mir-155-5p;RNF123
mir-421/mir-486-5p;PCNX4
mir-3615/mir-3200-3p;AHNAK
mir-335-5p/mir-204-5p;ELOVL6
mir-181d-5p/mir-106a-5p;ARSJ
mir-487b-3p/mir-155-5p;L2HGDH
mir-203a-3p/mir-218-5p;SLC35F5
mir-146a-5p/mir-940;TSPAN14
mir-18a-5p/mir-335-5p;PARD6B
mir-193b-3p/mir-3065-3p;UNC119B
mir-34a-5p/mir-181d-5p;MIDEAS
mir-155-5p/mir-424-5p;RAB3IP
mir-34a-5p/mir-181d-5p;C14orf28
mir-493-3p/mir-150-5p;SLC43A2
mir-511-5p/mir-584-5p;SESN3
mir-106a-5p/mir-501-3p;ZNF714
mir-20b-5p/mir-501-3p;ZNF714
mir-20b-5p/mir-142-3p;SIK1
mir-18a-5p/mir-455-5p;ZNF100
mir-141-5p/mir-33a-3p;JMJD1C
mir-34a-5p/mir-193b-3p;NAPEPLD
mir-369-3p/mir-214-5p;SVIP
mir-21-3p/mir-335-5p;ZFP41
mir-21-3p/mir-676-5p;ZNF793
mir-421/mir-204-5p;ATXN7L3B
mir-651-5p/mir-18a-5p;TMEM170B
