source;target
mir-32-5p;mir-511-5p/mir-32-5p
mir-671-3p;mir-1229-3p/mir-671-3p
mir-7-5p;mir-30c-5p/mir-7-5p
mir-93-3p;mir-497-5p/mir-93-3p
mir-221-5p;mir-940/mir-221-5p
let-7g-3p;mir-34a-5p/let-7g-3p
mir-34a-5p;mir-328-3p/mir-34a-5p
mir-708-3p;mir-93-3p/mir-708-3p
mir-330-5p;mir-9-5p/mir-330-5p
mir-940;mir-765/mir-940
mir-514b-5p;mir-508-3p/mir-514b-5p
mir-29a-5p;mir-185-3p/mir-29a-5p
mir-27a-3p;mir-485-3p/mir-27a-3p
mir-27a-3p;mir-495-3p/mir-27a-3p
mir-204-5p;mir-1229-3p/mir-204-5p
mir-211-5p;mir-200b-3p/mir-211-5p
mir-27a-3p;mir-145-3p/mir-27a-3p
mir-548v;mir-485-3p/mir-548v
mir-542-5p;mir-548v/mir-542-5p
mir-16-2-3p;mir-193a-3p/mir-16-2-3p
mir-658;mir-25-5p/mir-658
mir-652-3p;mir-142-5p/mir-652-3p
mir-145-3p;mir-7-5p/mir-145-3p
mir-654-3p;mir-106a-5p/mir-654-3p
mir-3605-3p;mir-296-5p/mir-3605-3p
mir-135b-5p;mir-101-5p/mir-135b-5p
mir-199b-5p;mir-7-1-3p/mir-199b-5p
mir-214-5p;mir-2355-5p/mir-214-5p
mir-625-5p;mir-339-5p/mir-625-5p
mir-22-5p;mir-27b-3p/mir-22-5p
mir-22-5p;mir-155-5p/mir-22-5p
mir-22-5p;mir-27b-5p/mir-22-5p
mir-143-3p;mir-1-3p/mir-143-3p
mir-20b-5p;mir-654-3p/mir-20b-5p
mir-30c-2-3p;mir-34b-3p/mir-30c-2-3p
mir-377-5p;mir-18a-3p/mir-377-5p
let-7a-3p;mir-193b-3p/let-7a-3p
mir-132-5p;mir-193b-3p/mir-132-5p
mir-330-5p;mir-642a-5p/mir-330-5p
mir-27a-3p;mir-143-5p/mir-27a-3p
mir-3614-3p;mir-3662/mir-3614-3p
mir-195-5p;mir-320d/mir-195-5p
mir-141-3p;mir-214-3p/mir-141-3p
mir-513a-3p;mir-20b-5p/mir-513a-3p
mir-125b-5p;mir-103a-2-5p/mir-125b-5p
mir-455-3p;mir-324-5p/mir-455-3p
mir-455-3p;mir-339-5p/mir-455-3p
mir-503-5p;mir-497-5p/mir-503-5p
mir-9-3p;mir-340-5p/mir-9-3p
mir-100-5p;mir-99a-5p/mir-100-5p
mir-450b-5p;mir-199b-5p/mir-450b-5p
mir-940;mir-339-3p/mir-940
mir-335-5p;mir-29a-3p/mir-335-5p
mir-19b-3p;mir-2355-5p/mir-19b-3p
mir-181c-5p;mir-1271-5p/mir-181c-5p
mir-29c-3p;mir-181c-5p/mir-29c-3p
mir-155-5p;mir-23b-3p/mir-155-5p
mir-628-3p;mir-155-5p/mir-628-3p
mir-27b-3p;mir-155-5p/mir-27b-3p
mir-141-5p;mir-139-5p/mir-141-5p
mir-142-3p;mir-125b-5p/mir-142-3p
mir-508-5p;mir-150-5p/mir-508-5p
mir-21-3p;mir-93-5p/mir-21-3p
mir-335-5p;mir-29a-3p/mir-335-5p
mir-181c-5p;mir-7-5p/mir-181c-5p
mir-181c-5p;mir-154-5p/mir-181c-5p
mir-106a-5p;mir-20a-5p/mir-106a-5p
mir-326;mir-1287-5p/mir-326
mir-3605-3p;mir-760/mir-3605-3p
mir-125b-5p;mir-1287-5p/mir-125b-5p
mir-125b-5p;mir-708-5p/mir-125b-5p
mir-301a-3p;mir-629-3p/mir-301a-3p
mir-17-5p;mir-211-5p/mir-17-5p
mir-335-5p;mir-29a-3p/mir-335-5p
mir-29a-3p;mir-335-3p/mir-29a-3p
mir-340-5p;mir-342-3p/mir-340-5p
mir-501-3p;mir-330-5p/mir-501-3p
mir-125b-5p;mir-191-3p/mir-125b-5p
mir-141-3p;mir-27a-3p/mir-141-3p
mir-141-3p;mir-497-5p/mir-141-3p
mir-2355-5p;mir-143-5p/mir-2355-5p
mir-340-5p;mir-29c-3p/mir-340-5p
mir-29c-3p;mir-7-5p/mir-29c-3p
mir-203a-3p;mir-29c-3p/mir-203a-3p
mir-30c-5p;mir-27a-3p/mir-30c-5p
mir-34c-5p;mir-142-5p/mir-34c-5p
mir-155-5p;mir-130a-3p/mir-155-5p
mir-17-5p;mir-93-5p/mir-17-5p
mir-93-3p;mir-20a-5p/mir-93-3p
mir-20a-5p;mir-218-5p/mir-20a-5p
mir-93-3p;mir-125b-5p/mir-93-3p
mir-93-3p;mir-17-5p/mir-93-3p
mir-192-5p;mir-103a-2-5p/mir-192-5p
mir-1-3p;mir-377-5p/mir-1-3p
mir-145-5p;mir-19b-3p/mir-145-5p
mir-514b-5p;mir-183-5p/mir-514b-5p
mir-369-3p;mir-15b-3p/mir-369-3p
mir-106a-5p;mir-103a-2-5p/mir-106a-5p
mir-135b-5p;mir-200b-3p/mir-135b-5p
mir-193b-3p;mir-200b-3p/mir-193b-3p
mir-205-5p;mir-193b-3p/mir-205-5p
mir-200c-3p;mir-135b-5p/mir-200c-3p
mir-149-5p;mir-503-5p/mir-149-5p
mir-503-5p;mir-497-5p/mir-503-5p
mir-326;mir-324-3p/mir-326
mir-125b-5p;mir-511-5p/mir-125b-5p
mir-424-5p;mir-149-5p/mir-424-5p
mir-222-5p;mir-31-5p/mir-222-5p
mir-324-5p;mir-27a-3p/mir-324-5p
mir-3913-5p;mir-509-5p/mir-3913-5p
mir-17-5p;mir-93-5p/mir-17-5p
mir-139-5p;mir-378a-3p/mir-139-5p
mir-136-3p;mir-507/mir-136-3p
mir-18a-3p;mir-224-5p/mir-18a-3p
mir-182-5p;mir-29c-3p/mir-182-5p
mir-30c-2-3p;let-7a-2-3p/mir-30c-2-3p
mir-940;mir-7-5p/mir-940
mir-138-1-3p;mir-424-3p/mir-138-1-3p
mir-340-5p;mir-17-5p/mir-340-5p
mir-17-5p;mir-93-5p/mir-17-5p
mir-20a-5p;mir-93-5p/mir-20a-5p
mir-508-5p;mir-17-5p/mir-508-5p
mir-141-5p;mir-582-5p/mir-141-5p
mir-146a-5p;mir-195-5p/mir-146a-5p
mir-125b-5p;mir-328-3p/mir-125b-5p
mir-138-5p;mir-221-5p/mir-138-5p
mir-143-3p;mir-195-5p/mir-143-3p
mir-18a-3p;mir-224-5p/mir-18a-3p
mir-17-5p;mir-93-5p/mir-17-5p
mir-25-5p;mir-106a-5p/mir-25-5p
mir-20a-5p;mir-93-5p/mir-20a-5p
mir-17-5p;mir-93-5p/mir-17-5p
mir-582-3p;mir-369-3p/mir-582-3p
mir-424-5p;mir-671-5p/mir-424-5p
mir-138-5p;mir-500b-5p/mir-138-5p
mir-200b-3p;mir-200c-3p/mir-200b-3p
mir-328-3p;mir-338-3p/mir-328-3p
mir-378a-3p;mir-146a-5p/mir-378a-3p
let-7c-5p;mir-664a-5p/let-7c-5p
mir-181a-2-3p;mir-32-5p/mir-181a-2-3p
mir-940;mir-497-5p/mir-940
mir-195-5p;mir-9-5p/mir-195-5p
mir-185-3p;mir-139-5p/mir-185-3p
mir-195-5p;mir-424-5p/mir-195-5p
mir-199b-5p;mir-130a-3p/mir-199b-5p
mir-503-5p;mir-454-3p/mir-503-5p
mir-224-5p;mir-203a-3p/mir-224-5p
mir-146a-5p;mir-1-3p/mir-146a-5p
mir-200b-3p;mir-1271-5p/mir-200b-3p
mir-29b-3p;mir-424-5p/mir-29b-3p
mir-193a-3p;mir-874-3p/mir-193a-3p
mir-17-5p;mir-93-5p/mir-17-5p
mir-19b-3p;mir-93-5p/mir-19b-3p
mir-491-5p;mir-940/mir-491-5p
mir-181a-2-3p;mir-200c-3p/mir-181a-2-3p
mir-143-3p;mir-195-5p/mir-143-3p
mir-642a-5p;mir-616-5p/mir-642a-5p
mir-20a-5p;mir-93-5p/mir-20a-5p
mir-17-5p;mir-874-3p/mir-17-5p
mir-31-5p;mir-455-3p/mir-31-5p
mir-196b-5p;mir-30c-2-3p/mir-196b-5p
mir-296-3p;mir-3913-5p/mir-296-3p
mir-31-5p;mir-29b-3p/mir-31-5p
mir-7-5p;mir-182-5p/mir-7-5p
mir-34a-5p;mir-3065-5p/mir-34a-5p
mir-642a-5p;mir-27a-3p/mir-642a-5p
mir-195-5p;mir-222-5p/mir-195-5p
mir-182-5p;mir-340-5p/mir-182-5p
mir-190a-5p;mir-224-5p/mir-190a-5p
mir-424-5p;mir-377-5p/mir-424-5p
mir-93-3p;mir-708-5p/mir-93-3p
mir-193b-3p;mir-654-5p/mir-193b-3p
mir-20a-5p;mir-20b-5p/mir-20a-5p
mir-455-3p;mir-744-5p/mir-455-3p
mir-20a-5p;mir-93-5p/mir-20a-5p
mir-27a-3p;mir-501-3p/mir-27a-3p
mir-130a-3p;mir-101-3p/mir-130a-3p
mir-149-5p;mir-93-3p/mir-149-5p
mir-134-5p;mir-181c-5p/mir-134-5p
mir-93-5p;mir-224-5p/mir-93-5p
mir-642a-5p;mir-296-5p/mir-642a-5p
mir-133a-3p;mir-27a-3p/mir-133a-3p
mir-146a-5p;mir-143-3p/mir-146a-5p
mir-17-5p;mir-93-5p/mir-17-5p
mir-374a-3p;mir-342-3p/mir-374a-3p
mir-130a-3p;mir-301a-3p/mir-130a-3p
mir-130a-3p;mir-181a-2-3p/mir-130a-3p
mir-34a-5p;mir-744-3p/mir-34a-5p
mir-1228-3p;mir-181a-2-3p/mir-1228-3p
mir-29a-3p;mir-195-5p/mir-29a-3p
mir-4326;mir-873-5p/mir-4326
mir-513a-5p;mir-27b-3p/mir-513a-5p
mir-335-5p;mir-29a-3p/mir-335-5p
mir-25-5p;mir-340-5p/mir-25-5p
mir-142-3p;mir-149-5p/mir-142-3p
mir-193b-3p;mir-93-5p/mir-193b-3p
mir-1228-3p;mir-590-3p/mir-1228-3p
mir-335-5p;mir-182-5p/mir-335-5p
mir-873-5p;mir-340-5p/mir-873-5p
mir-503-5p;mir-671-5p/mir-503-5p
mir-146a-5p;mir-584-5p/mir-146a-5p
mir-146a-5p;mir-148a-5p/mir-146a-5p
mir-671-5p;mir-30c-5p/mir-671-5p
mir-671-5p;mir-589-3p/mir-671-5p
mir-193b-3p;mir-506-3p/mir-193b-3p
mir-362-3p;mir-92a-1-5p/mir-362-3p
mir-513a-5p;mir-30c-2-3p/mir-513a-5p
mir-27b-5p;mir-424-5p/mir-27b-5p
mir-143-3p;mir-155-5p/mir-143-3p
mir-150-5p;mir-29a-5p/mir-150-5p
mir-96-5p;mir-26a-1-3p/mir-96-5p
mir-130a-3p;mir-494-3p/mir-130a-3p
mir-23b-3p;mir-27b-3p/mir-23b-3p
mir-92a-1-5p;mir-200b-3p/mir-92a-1-5p
mir-93-5p;mir-410-3p/mir-93-5p
mir-509-5p;mir-509-3-5p/mir-509-5p
mir-20a-5p;mir-874-3p/mir-20a-5p
mir-17-5p;mir-93-5p/mir-17-5p
mir-130a-3p;mir-342-5p/mir-130a-3p
mir-181d-5p;mir-506-3p/mir-181d-5p
mir-33a-3p;mir-9-3p/mir-33a-3p
mir-149-5p/mir-576-5p;ABL1
mir-652-3p/mir-455-3p;ABL1
mir-342-3p/mir-1226-3p;ABL1
mir-125b-5p/mir-409-3p;ABL2
mir-324-5p/let-7g-3p;ACTB
mir-507/let-7g-3p;ACTB
mir-34a-5p/let-7g-3p;ACTB
mir-33a-5p/mir-324-5p;ACTB
mir-582-5p/let-7c-5p;ACVR2B
mir-200b-3p/mir-335-5p;ACVR2B
mir-181d-5p/let-7a-3p;ACVR2B
mir-27b-5p/mir-410-3p;ADCY9
mir-145-5p/mir-181c-5p;ADD3
mir-582-5p/mir-590-3p;ADRB1
mir-431-5p/mir-582-5p;ADRB1
mir-340-5p/mir-30c-2-3p;AHR
mir-19a-3p/mir-193b-3p;AKT1
mir-653-5p/mir-497-5p;ALDOA
mir-296-5p/mir-940;SLC25A6
mir-155-5p/mir-143-3p;APAF1
mir-219a-1-3p/mir-7-5p;APLP2
mir-93-5p/mir-193b-3p;APP
mir-3662/mir-20b-5p;APP
mir-664a-5p/mir-17-3p;SHROOM2
mir-34a-5p/mir-30c-2-3p;AR
mir-130a-3p/mir-182-5p;ARF4
mir-30b-3p/mir-93-5p;RHOC
mir-497-5p/mir-324-5p;ARHGDIA
mir-550a-3p/mir-193b-3p;ARSD
mir-542-3p/mir-10a-3p;ATP6V1C1
mir-196a-5p/mir-92a-1-5p;ATP6AP1
mir-454-3p/mir-363-3p;BCAT1
mir-653-5p/mir-363-3p;BCAT1
mir-20a-5p/mir-34b-3p;CCND1
mir-495-3p/mir-34b-3p;CCND1
mir-138-5p/mir-19a-3p;CCND1
mir-18a-5p/mir-141-5p;CCND1
mir-365a-3p/mir-34b-3p;BCL2
mir-1296-5p/mir-330-5p;BCL2L2
mir-19a-3p/mir-17-5p;BMP2
mir-19a-3p/mir-20a-5p;BMP2
mir-330-5p/mir-326;BMP7
mir-370-3p/mir-129-5p;DST
mir-199a-5p/mir-338-5p;CAV1
mir-582-3p/mir-181c-5p;CCNB1
mir-106a-5p/mir-19a-3p;CCND2
mir-873-5p/mir-19b-1-5p;CCND2
mir-873-5p/mir-627-5p;CCND2
mir-9-5p/mir-130a-3p;CD34
mir-628-5p/mir-145-5p;CD44
mir-199a-3p/mir-765;CD44
mir-9-3p/mir-9-5p;CDH1
mir-34c-5p/mir-138-5p;CDH1
mir-584-5p/let-7g-3p;CDH13
mir-142-5p/mir-143-3p;CDK6
mir-320d/mir-744-5p;CDK6
mir-29b-1-5p/mir-378c;CDK6
mir-29a-3p/mir-193b-3p;CDK9
mir-1229-3p/mir-2110;CDKN1A
mir-589-3p/mir-454-3p;CDKN1A
mir-497-5p/mir-424-5p;CKB
mir-17-5p/mir-18a-3p;CLU
mir-335-3p/mir-29a-3p;CLTC
mir-130a-3p/mir-182-5p;CLTC
mir-9-5p/mir-744-5p;COL4A2
mir-671-5p/mir-503-5p;COL6A1
mir-877-5p/mir-139-5p;COL12A1
mir-18a-3p/mir-339-5p;CRY2
mir-424-5p/mir-210-3p;CSNK1E
mir-210-3p/mir-497-5p;CSNK1E
mir-513b-5p/mir-889-3p;DCC
mir-455-3p/mir-20a-3p;DYNC1H1
mir-224-5p/mir-452-5p;DPYSL2
mir-101-3p/mir-130a-3p;DSC2
mir-628-5p/mir-30a-5p;DSP
mir-199a-5p/mir-194-5p;SLC26A2
mir-223-5p/mir-500b-5p;DUSP7
mir-20b-5p/mir-93-5p;GPR183
mir-193b-3p/mir-455-3p;EEF2
mir-193b-3p/mir-628-5p;EEF2
mir-326/mir-455-3p;EEF2
mir-130b-5p/mir-1976;EEF2
mir-193b-3p/mir-339-5p;EEF2
mir-1262/mir-642a-5p;EEF2
mir-187-3p/mir-339-5p;EEF2
mir-34a-5p/mir-181a-2-3p;EGFR
mir-506-3p/mir-491-5p;EGR1
mir-200b-3p/mir-221-5p;EP300
mir-7-5p/mir-30b-3p;EPAS1
mir-9-3p/mir-629-3p;EPB41L1
mir-30c-2-3p/mir-324-3p;ERF
mir-27b-5p/mir-1228-3p;ETS1
mir-27b-5p/mir-214-3p;ETS1
mir-136-5p/mir-27b-5p;ETS1
mir-30a-3p/mir-17-3p;ETV1
mir-17-5p/mir-18a-5p;F3
mir-20a-5p/mir-18a-5p;F3
mir-330-5p/mir-139-3p;BPTF
mir-1304-5p/mir-550a-5p;BPTF
mir-1304-5p/mir-330-5p;BPTF
mir-326/mir-342-5p;FASN
mir-326/mir-1226-3p;FASN
mir-15b-3p/mir-338-3p;FASN
mir-30c-2-3p/mir-1976;FASN
mir-194-3p/mir-582-3p;FAT1
mir-409-5p/mir-2355-5p;FDXR
mir-330-5p/mir-326;FOXF2
mir-155-5p/mir-223-3p;FOXO3
mir-18a-3p/mir-185-3p;FLNB
mir-224-5p/mir-7-5p;FN1
mir-301a-3p/mir-454-3p;FOSL2
mir-454-3p/mir-17-5p;FOSL2
mir-20a-5p/mir-454-3p;FOSL2
mir-20a-5p/mir-30c-5p;FOSL2
mir-628-3p/mir-34a-5p;GAB1
mir-1288-3p/mir-365a-3p;GABBR1
mir-1-3p/mir-1226-3p;NR6A1
mir-654-5p/mir-224-5p;GDI1
mir-627-5p/mir-194-3p;GLG1
mir-205-5p/mir-629-3p;GNAS
mir-195-5p/mir-374a-3p;GOLGB1
mir-335-5p/mir-7-5p;GOLGB1
mir-143-5p/mir-17-5p;GPI
mir-3605-3p/mir-125b-5p;MKNK2
mir-328-3p/mir-125b-5p;MKNK2
mir-328-3p/mir-214-5p;MKNK2
mir-328-3p/mir-3605-3p;MKNK2
mir-328-3p/let-7g-3p;MKNK2
mir-3150b-3p/mir-365a-3p;NR3C1
mir-27a-3p/mir-18a-3p;HIC1
mir-145-5p/mir-29c-3p;HIF1A
mir-3065-5p/mir-424-5p;HOXC8
mir-627-5p/mir-328-3p;HSPA1B
mir-3200-3p/mir-503-5p;IGF1R
mir-93-3p/mir-96-5p;IGF1R
mir-145-5p/mir-193b-3p;IGF1R
mir-494-3p/mir-93-3p;IGF1R
mir-29b-1-5p/mir-193b-3p;IGF1R
mir-1271-5p/mir-125b-1-3p;IGF1R
mir-183-5p/mir-29a-5p;IGF1R
mir-33a-3p/mir-15b-3p;IGF1R
mir-26b-3p/mir-629-3p;IGF1R
mir-1271-5p/mir-3200-3p;IGF1R
mir-211-5p/mir-378a-3p;IL6ST
mir-223-3p/mir-494-3p;IL6ST
mir-335-3p/mir-29a-3p;IREB2
mir-20a-5p/mir-636;ITGA2
mir-636/mir-17-5p;ITGA2
mir-658/mir-455-3p;ITGAX
mir-542-3p/mir-181c-5p;JARID2
mir-21-3p/mir-34a-5p;KCNC4
mir-93-5p/mir-17-5p;KCND3
mir-181c-3p/mir-27a-3p;KCNN3
mir-22-5p/mir-615-3p;KIF2A
mir-195-5p/let-7c-5p;KPNA5
mir-1-3p/mir-143-3p;KRAS
mir-33a-3p/mir-452-5p;LAMC1
mir-1-3p/mir-335-5p;LIFR
mir-195-5p/mir-30a-3p;LMAN1
mir-34a-5p/mir-32-5p;SMAD7
mir-9-3p/mir-218-5p;MDM2
mir-129-5p/mir-193a-3p;MAP3K3
mir-30a-5p/mir-27a-3p;KITLG
mir-200a-3p/mir-29c-3p;MKLN1
mir-20b-5p/mir-1292-5p;MAP3K9
mir-19a-3p/mir-454-3p;MAP3K9
mir-454-3p/mir-17-5p;MAP3K9
mir-93-5p/mir-17-5p;MAP3K9
mir-136-5p/mir-27b-5p;KMT2A
mir-93-3p/mir-106a-5p;MYO1F
mir-16-2-3p/mir-199a-5p;MYC
mir-671-5p/mir-765;MYH9
let-7a-3p/mir-940;MYH9
mir-339-5p/mir-708-5p;MYH9
mir-192-5p/mir-106a-5p;MYO1D
mir-192-5p/mir-20b-5p;MYO1D
mir-495-3p/mir-506-3p;MYO10
mir-3680-3p/mir-139-3p;MYO10
mir-877-5p/mir-139-3p;MYO10
mir-181c-5p/mir-181d-5p;MYO10
mir-149-5p/mir-450b-5p;MYO10
mir-338-3p/mir-7-5p;NEO1
mir-454-3p/mir-338-5p;NFIA
mir-19b-3p/mir-338-5p;NFIA
mir-454-3p/mir-20b-5p;NFIA
mir-2110/mir-129-5p;NFIA
mir-589-3p/mir-9-5p;NFATC3
mir-589-3p/mir-93-3p;NFATC3
mir-589-3p/mir-93-5p;NFATC3
mir-142-3p/mir-431-5p;NFIB
mir-940/mir-31-5p;NFIC
mir-550a-5p/mir-17-5p;NFIC
mir-491-5p/mir-30b-3p;NFIC
mir-550a-5p/mir-19b-3p;NFIC
mir-184/mir-93-5p;NFIC
mir-21-3p/mir-150-5p;NFIC
mir-550a-5p/mir-93-5p;NFIC
mir-20b-5p/mir-221-5p;NFIC
mir-625-5p/mir-589-3p;NFIC
mir-125b-5p/mir-142-3p;NME1
mir-940/mir-3928-3p;NME4
mir-125b-2-3p/mir-155-5p;NOTCH2
mir-1287-5p/mir-744-5p;NOTCH2
mir-625-5p/mir-22-5p;NTRK3
mir-345-5p/mir-625-5p;NTRK3
mir-615-3p/mir-765;NTRK3
mir-20b-5p/mir-1-3p;PAFAH1B1
mir-223-3p/mir-335-3p;PAX6
mir-93-5p/mir-17-5p;PBX1
mir-33a-3p/mir-320d;PBX1
mir-497-5p/mir-615-3p;PCBP2
mir-129-5p/mir-30b-3p;PDGFRA
mir-27a-3p/mir-30c-5p;PDGFRB
mir-142-5p/mir-3934-5p;PIK3C2A
mir-324-5p/mir-125b-5p;PKD1
mir-181c-5p/mir-29b-3p;PLAG1
mir-20a-3p/mir-513c-5p;PLEC
mir-450a-5p/mir-193b-3p;PPP1R10
mir-17-5p/mir-526b-5p;PRKAA2
mir-155-5p/mir-22-5p;PRKDC
mir-450b-5p/mir-155-5p;PRKDC
mir-454-3p/mir-17-5p;MAPK13
mir-138-5p/mir-20a-3p;RELN
mir-130a-5p/mir-362-5p;PTGFRN
mir-513b-5p/mir-374a-5p;PTGS2
mir-199a-5p/mir-130a-3p;QSOX1
mir-625-5p/mir-1229-3p;PTPRF
mir-1287-5p/let-7a-2-3p;PTPRF
mir-181a-3p/mir-29a-3p;PTPRF
mir-29a-3p/mir-342-3p;PURA
mir-195-5p/mir-374a-3p;PURA
mir-34a-5p/mir-19a-3p;PWP2
mir-625-5p/mir-582-5p;RAD21
mir-182-5p/mir-338-3p;RARG
mir-494-3p/mir-20b-5p;RB1
mir-93-5p/mir-17-5p;RBP1
mir-149-5p/let-7c-5p;REV3L
mir-365a-3p/mir-4326;REV3L
mir-199a-3p/mir-455-3p;RPL28
mir-424-3p/mir-744-3p;RPL32
mir-188-5p/mir-18a-3p;RPS3
mir-590-3p/mir-182-5p;RPS3
mir-16-2-3p/mir-154-5p;RPS4X
mir-222-5p/mir-146a-5p;RPS6
mir-940/mir-652-3p;RPS19
mir-20b-5p/mir-20a-5p;MSMO1
mir-17-5p/mir-20b-5p;MSMO1
mir-3150b-3p/mir-590-3p;SDC2
mir-454-3p/mir-18a-5p;SDC4
mir-155-5p/mir-27a-3p;SDCBP
mir-125b-5p/mir-17-5p;SHMT2
mir-627-5p/mir-34a-5p;ST6GAL1
mir-30a-3p/mir-29b-1-5p;ST3GAL1
mir-141-5p/mir-29b-1-5p;ST3GAL1
mir-34a-5p/mir-424-5p;SKI
mir-199a-5p/mir-500a-5p;SLC2A3
mir-513a-3p/mir-130b-5p;SLC8A1
mir-30a-5p/mir-30a-3p;SLC20A1
mir-196b-5p/mir-138-5p;SLC20A1
mir-3065-5p/mir-424-5p;SMO
mir-409-5p/mir-509-5p;SOD2
mir-455-5p/mir-3662;SOX11
mir-195-5p/mir-143-3p;SP3
mir-138-1-3p/mir-296-3p;SPTAN1
mir-34a-5p/mir-1292-5p;SPTBN2
mir-25-5p/mir-455-3p;STAT2
mir-454-3p/mir-20b-5p;TCF4
mir-195-5p/mir-214-3p;TFAP2A
mir-628-5p/mir-497-5p;TFAP2A
mir-93-5p/mir-17-5p;TGFB1
mir-30c-5p/mir-9-5p;TGFBR2
mir-7-1-3p/mir-195-5p;TGFBR3
mir-17-3p/mir-513a-5p;THBS1
mir-20a-3p/mir-513a-5p;THBS1
mir-9-5p/mir-34a-5p;KLF10
mir-92a-1-5p/mir-615-3p;TIMP3
mir-320d/mir-145-5p;TJP1
mir-16-2-3p/mir-7-1-3p;TJP1
mir-615-3p/mir-30a-3p;TLE3
mir-193b-3p/mir-20a-3p;TLN1
mir-424-5p/mir-17-3p;TNFAIP1
mir-339-5p/mir-940;TNFAIP3
mir-491-5p/mir-92a-1-5p;TP53
mir-27a-3p/mir-17-5p;TP53
mir-218-5p/mir-20a-5p;TPD52
mir-1-3p/mir-106a-5p;HSP90B1
mir-130b-5p/mir-139-5p;TRAF6
mir-326/mir-377-5p;TUB
mir-497-5p/mir-485-3p;TUBB2A
mir-708-5p/mir-497-5p;TUBB2A
mir-205-5p/mir-192-5p;UPP1
mir-95-3p/mir-182-5p;VIM
mir-126-5p/mir-29a-3p;WEE1
mir-130a-5p/mir-155-5p;WEE1
mir-362-3p/mir-338-3p;WNT9A
mir-1229-3p/mir-628-3p;ZNF711
mir-454-3p/mir-363-3p;ZNF711
mir-181a-2-3p/mir-190a-5p;ZNF711
mir-27b-5p/mir-526b-5p;ZNF24
mir-628-3p/mir-3928-3p;ZNF43
mir-100-5p/mir-1-3p;ZNF215
mir-296-5p/mir-23b-3p;LUZP1
mir-30b-3p/mir-513a-5p;PXDN
mir-330-5p/mir-328-3p;PRRC2A
mir-143-5p/mir-193b-3p;PRRC2A
mir-143-3p/let-7c-5p;MLLT10
mir-194-5p/mir-29b-3p;HMGA2
mir-30a-3p/mir-330-5p;HMGA2
mir-29a-3p/mir-330-5p;HMGA2
mir-7-5p/mir-200c-3p;NRIP1
mir-19b-3p/mir-3934-5p;IFITM1
mir-29a-3p/mir-335-5p;USO1
mir-200c-3p/mir-181d-5p;DDX3Y
mir-181d-5p/mir-203a-3p;DDX3Y
mir-130a-3p/mir-149-5p;EIF3I
mir-218-5p/mir-29a-3p;ASAP2
mir-497-5p/mir-200c-3p;SQSTM1
mir-93-5p/mir-17-5p;SGPL1
mir-20a-5p/mir-106a-5p;MTMR3
mir-20b-5p/mir-20a-5p;MTMR3
mir-106a-5p/mir-17-5p;MTMR3
mir-500b-5p/mir-582-5p;GPRC5A
mir-106a-5p/mir-454-3p;MAP7
mir-454-3p/mir-17-5p;MAP7
mir-29a-3p/mir-7-5p;LATS1
mir-101-5p/mir-301a-3p;OSMR
mir-454-3p/mir-9-3p;SLC16A7
mir-181a-2-3p/mir-200a-3p;ZMYM4
mir-29a-3p/mir-335-5p;CCPG1
mir-454-3p/mir-326;NREP
mir-29a-3p/mir-219a-1-3p;NREP
mir-642a-5p/mir-615-3p;GTF3C4
mir-550a-5p/mir-143-3p;ZNF264
mir-550a-5p/mir-195-5p;ZNF264
mir-940/mir-27b-3p;ONECUT2
mir-494-3p/mir-20b-5p;SLC4A7
mir-378a-3p/mir-154-5p;SPTLC2
mir-374a-3p/mir-1-3p;AKAP12
mir-509-3-5p/mir-130a-3p;SH3PXD2A
mir-3662/mir-409-3p;VGLL4
mir-3662/mir-379-5p;VGLL4
mir-3065-3p/mir-7-1-3p;TRAM2
mir-143-3p/mir-3614-5p;USP6NL
mir-219a-1-3p/mir-30c-2-3p;USP6NL
mir-3605-3p/mir-141-5p;TBKBP1
mir-125b-5p/mir-296-5p;KMT2B
mir-224-5p/mir-301a-3p;MLEC
mir-93-5p/mir-17-5p;KIAA0513
mir-424-5p/mir-195-5p;RASSF2
mir-671-5p/mir-30c-2-3p;TMEM94
mir-338-5p/mir-20a-5p;USP15
mir-100-5p/mir-155-5p;MED12
mir-215-5p/mir-211-5p;SH2B3
mir-18a-5p/mir-200b-3p;MAMLD1
mir-200c-3p/mir-200b-3p;MAMLD1
mir-590-5p/mir-328-3p;SCAMP2
mir-744-5p/mir-642a-5p;ATP9A
mir-509-5p/mir-29a-5p;HIPK3
mir-509-3-5p/mir-664a-3p;HIPK3
mir-362-3p/mir-20a-5p;ARL4C
mir-543/mir-320d;PDIA6
mir-188-3p/mir-125b-5p;G3BP1
mir-369-3p/mir-410-3p;MBNL2
mir-31-5p/mir-145-5p;FARP1
mir-296-5p/mir-16-2-3p;WASF2
mir-193a-3p/mir-3200-3p;DCAF7
let-7g-3p/mir-744-3p;TUBB4B
mir-200b-3p/mir-142-5p;DLC1
mir-19a-3p/mir-20a-5p;NDRG1
mir-374a-3p/mir-19a-3p;ZBTB18
mir-374a-3p/mir-19b-3p;ZBTB18
mir-431-3p/mir-125b-5p;CRTAP
mir-106a-5p/mir-17-5p;SEMA4B
mir-20a-5p/mir-17-5p;SEMA4B
mir-214-3p/mir-193b-3p;AGPAT1
mir-149-5p/mir-181c-5p;SLC19A2
mir-20a-5p/mir-7-5p;PRPF8
