"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
7094,"TLN1","hsa-mir-338-3p","hsa-mir-760",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.379366503026289,0.154302290317191,0.162826321047168,0.870167301100031,0.962857233384228,0.00563721799160196,0.231625,FALSE,"miR-338-3p","miR-760","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-760"
7163,"TPD52","hsa-mir-139-5p","hsa-mir-146b-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31661142'>PubMedLink</a>","mirtarbase","tarbase",0.00185470694674311,-0.606128351485674,0.494464417430927,-0.118558088074896,0.77195420197844,0.0370252467335892,0.231625,FALSE,"miR-139-5p","miR-146-5p","hsa-mir-139","hsa-mir-146b"
7163,"TPD52","hsa-mir-146b-5p","hsa-mir-146a-5p",0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31661142'>PubMedLink</a>","tarbase","tarbase",0.494464417430927,-0.118558088074896,0.946025376993405,-0.0139163724995265,0.77195420197844,0.0370252467335892,0.231625,FALSE,"miR-146-5p","miR-146-5p","hsa-mir-146b","hsa-mir-146a"
7381,"UQCRB","hsa-mir-584-5p","hsa-mir-411-5p",0.0085,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.832603045155641,0.047244626886493,0.549888347789824,-0.172990742170506,0.95213086482066,-0.00736621309178719,0.231625,FALSE,"miR-584-5p",NA,"hsa-mir-584","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543"
7436,"VLDLR","hsa-mir-376c-3p","hsa-mir-493-3p",0.008,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.935087600594991,-0.022571486059579,0.30462303472185,0.33132274240934,0.357481011351898,0.13317839104584,0.231625,FALSE,"miR-376c-3p","miR-493-3p","hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655","hsa-mir-493,hsa-mir-337,hsa-mir-665"
7975,"MAFK","hsa-mir-532-3p","hsa-mir-188-3p",0.002,TRUE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.90146660630748,-0.0291035532170092,0.0879764219684743,-0.759395928837808,0.810603217522324,0.0303030085911538,0.218,FALSE,"miR-532-3p","miR-188-3p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660"
8365,"H4C8","hsa-mir-9-5p","hsa-mir-1228-5p",0.007,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.246941415978906,0.229046684199239,0.0181688406966842,-1.20377683768206,0.00031962657265562,0.515619610503777,0.231625,FALSE,"miR-9-5p","miR-1228-5p","hsa-mir-9-1","hsa-mir-1228"
8829,"NRP1","hsa-mir-326","hsa-mir-9-5p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28618167'>PubMedLink</a>","tarbase","mirtarbase",0.226618454967352,-0.425326946025293,0.246941415978906,0.229046684199239,0.861386113146734,0.0221509793977674,0.222954545454545,FALSE,"miR-326","miR-9-5p","hsa-mir-326","hsa-mir-9-1"
9411,"ARHGAP29","hsa-mir-192-5p","hsa-mir-192-3p",0.0025,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.157967403548531,-0.19618679903471,0.0176799445372592,-0.486014244234658,0.961715413430175,-0.00624573320157149,0.222954545454545,FALSE,"miR-192-5p/215-5p","miR-192-3p","hsa-mir-192,hsa-mir-194-2","hsa-mir-192,hsa-mir-194-2"
9497,"SLC4A7","hsa-mir-548j-5p","hsa-mir-196a-5p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.0771155731727196,-0.877754002589558,0.0164293854966801,1.33664549308257,0.74959974688327,0.0446144477219231,0.222954545454545,FALSE,"miR-548ay-5p/548au-5p/548as-5p/548ar-5p/548aq-5p/548ap-5p/548am-5p/548ae-5p/548ad-5p/548a-5p/548ak/548ab/548bb-5p/548b-5p/548c-5p/548d-5p/548h-5p/548i/548j-5p/548o-5p/548w/548y/559","miR-196-5p","hsa-mir-548j","hsa-mir-196a-1"
