"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
6648,"SOD2","hsa-mir-425-5p","hsa-mir-130b-3p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17785574'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18167182'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18167182'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21143698'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21143698'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21517111'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23649652'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24626613'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31364751'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.779996097741154,0.0419578542384339,0.220313478922527,0.258365789803364,0.696049179435101,0.0405587297385454,0.146004618937644,FALSE,"miR-425-5p","miR-130-3p/301-3p/454-3p","hsa-mir-425,hsa-mir-191","hsa-mir-301b,hsa-mir-130b"
6664,"SOX11","hsa-mir-200a-3p","hsa-mir-326",0.009,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31352762'>PubMedLink</a>",NA,"tarbase","tarbase",0.5800675026348,-0.0776940392181003,0.208876792657046,-0.380059265998258,8.0167876221706e-05,0.596780787569995,0.154614130434783,FALSE,"miR-141-3p/200a-3p","miR-326","hsa-mir-200b,hsa-mir-200a,hsa-mir-429","hsa-mir-326"
6664,"SOX11","hsa-mir-338-5p","hsa-mir-153-3p",0.001,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30576425'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.00397608077296584,-0.667125741585506,0.00026324192368962,-1.0426542419916,8.0167876221706e-05,0.596780787569995,0.049083850931677,TRUE,"miR-338-5p","miR-153-3p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-153-1"
6664,"SOX11","hsa-mir-550a-3p","hsa-mir-338-5p",0.003,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30576425'>PubMedLink</a>",NA,"tarbase","tarbase",0.00477932368669298,1.07272676907228,0.00397608077296584,-0.667125741585506,8.0167876221706e-05,0.596780787569995,0.0909204218600192,FALSE,"miR-200c-5p/550a-3p","miR-338-5p","hsa-mir-550a-1,hsa-mir-550b-1","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250"
6664,"SOX11","hsa-mir-625-3p","hsa-mir-129-5p",0.004,TRUE,NA,NA,NA,"tarbase","tarbase",0.171964525263,-0.196084914293776,1.63148570269129e-05,-1.03372416491895,8.0167876221706e-05,0.596780787569995,0.104582299421009,FALSE,"miR-625-3p","miR-129-5p","hsa-mir-625","hsa-mir-129-1"
6664,"SOX11","hsa-mir-625-3p","hsa-mir-338-5p",0.006,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30576425'>PubMedLink</a>",NA,"tarbase","tarbase",0.171964525263,-0.196084914293776,0.00397608077296584,-0.667125741585506,8.0167876221706e-05,0.596780787569995,0.127631224764468,FALSE,"miR-625-3p","miR-338-5p","hsa-mir-625","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250"
6711,"SPTBN1","hsa-mir-33a-5p","hsa-mir-1301-3p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25912578'>PubMedLink</a>","tarbase","mirtarbase",0.899115456865563,-0.0265006015525863,0.0608525796638987,0.488708560631314,0.769925967074917,-0.029424413496622,0,TRUE,"miR-33-5p","miR-1301-3p","hsa-mir-33a","hsa-mir-1301"
6711,"SPTBN1","hsa-mir-33a-5p","hsa-mir-130b-5p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25912578'>PubMedLink</a>","tarbase","tarbase",0.899115456865563,-0.0265006015525863,0.752001546849651,0.0721131116302152,0.769925967074917,-0.029424413496622,0,TRUE,"miR-33-5p","miR-130b-5p","hsa-mir-33a","hsa-mir-301b,hsa-mir-130b"
6935,"ZEB1","hsa-mir-429","hsa-mir-205-5p",0.0075,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30982496'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/23013135'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25142232'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26334393'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28294486'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28408353'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29113674'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29329360'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29416674'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29423052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29771414'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30444080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30824187'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31126819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31207321'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31638344'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.87706802253632,0.0242341317434676,0.0347079141968055,0.523508170594458,0.796785097426772,-0.0284191556649275,0.141116071428571,FALSE,"miR-200bc-3p/429","miR-205-5p","hsa-mir-200b,hsa-mir-200a,hsa-mir-429","hsa-mir-205"
7046,"TGFBR1","hsa-let-7c-5p","hsa-mir-96-5p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11910473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22314103'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.183336087410241,-0.173707089910041,0.151923927204803,0.303901529773666,0.9942405086225,0.00075931881708169,0.0824895615866388,FALSE,"let-7-5p/98-5p","miR-96-5p/1271-5p","hsa-mir-99a,hsa-let-7c","hsa-mir-182,hsa-mir-96,hsa-mir-183"
