"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
2201,"FBN2","hsa-mir-19a-3p","hsa-mir-31-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.284727786973506,-0.200597541212287,0.0768559917939792,-0.483282153209212,1.83383377916234e-06,0.297551714194751,0,TRUE,"miR-19-3p","miR-31-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-31"
2201,"FBN2","hsa-mir-2355-5p","hsa-mir-18a-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31114371'>PubMedLink</a>",NA,"tarbase","tarbase",0.109339135455735,0.248603082438776,0.712565478684646,-0.0828362956900203,1.83383377916234e-06,0.297551714194751,0,TRUE,"miR-2355-5p","miR-18-5p","hsa-mir-2355","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
2201,"FBN2","hsa-mir-2355-5p","hsa-mir-19b-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27919278'>PubMedLink</a>",NA,"tarbase","tarbase",0.109339135455735,0.248603082438776,0.343975359330242,-0.135207826181056,1.83383377916234e-06,0.297551714194751,0,TRUE,"miR-2355-5p","miR-19-3p","hsa-mir-2355","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
2201,"FBN2","hsa-mir-31-3p","hsa-mir-18a-5p",0.0035,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31114371'>PubMedLink</a>",NA,"tarbase","tarbase",0.0768559917939792,-0.483282153209212,0.712565478684646,-0.0828362956900203,1.83383377916234e-06,0.297551714194751,0.032059570740254,TRUE,"miR-31-3p","miR-18-5p","hsa-mir-31","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
2201,"FBN2","hsa-mir-31-3p","hsa-mir-19b-3p",0.0075,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27919278'>PubMedLink</a>",NA,"tarbase","tarbase",0.0768559917939792,-0.483282153209212,0.343975359330242,-0.135207826181056,1.83383377916234e-06,0.297551714194751,0.0522625791402866,FALSE,"miR-31-3p","miR-19-3p","hsa-mir-31","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
2201,"FBN2","hsa-mir-454-3p","hsa-mir-18a-5p",0.006,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31114371'>PubMedLink</a>",NA,"tarbase","tarbase",0.837484433540161,-0.0469587516702613,0.712565478684646,-0.0828362956900203,1.83383377916234e-06,0.297551714194751,0.045345861944344,TRUE,"miR-130-3p/301-3p/454-3p","miR-18-5p","hsa-mir-454","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
2201,"FBN2","hsa-mir-582-5p","hsa-mir-150-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29233721'>PubMedLink</a>",NA,"tarbase","tarbase",7.16112192490361e-06,0.73467379058701,0.137564473991846,-0.520217396608704,1.83383377916234e-06,0.297551714194751,0,TRUE,"miR-582-5p","miR-150-3p","hsa-mir-582","hsa-mir-150"
2201,"FBN2","hsa-mir-582-5p","hsa-mir-2355-5p",0,FALSE,NA,NA,NA,"tarbase","tarbase",7.16112192490361e-06,0.73467379058701,0.109339135455735,0.248603082438776,1.83383377916234e-06,0.297551714194751,0,TRUE,"miR-582-5p","miR-2355-5p","hsa-mir-582","hsa-mir-2355"
2201,"FBN2","hsa-mir-582-5p","hsa-mir-345-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",7.16112192490361e-06,0.73467379058701,0.250739328320588,-0.213113017789456,1.83383377916234e-06,0.297551714194751,0.045345861944344,TRUE,"miR-582-5p","miR-345-5p","hsa-mir-582","hsa-mir-345"
2736,"GLI2","hsa-mir-338-3p","hsa-mir-223-5p",0.0015,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.577603079127105,-0.0681640375039826,0.349908444574804,-0.352171841723914,0.512330043317381,0.0395208640679641,0.0176125772038181,TRUE,"miR-338-3p","miR-223-5p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-223"
3371,"TNC","hsa-mir-296-5p","hsa-mir-138-5p",0.0015,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28075468'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28423539'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/15476268'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16211285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19775228'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29491051'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29674419'>PubMedLink</a>","tarbase","tarbase",0.0783235173119519,-0.481679894237308,4.9178442516638e-13,-2.23885663096335,0.00834380624913253,0.134909293375593,0.0176125772038181,TRUE,"miR-296-5p","miR-138-5p","hsa-mir-296,hsa-mir-298","hsa-mir-138-2"
3481,"IGF2","hsa-mir-940","hsa-mir-224-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10597307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16111804'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20443017'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23482325'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24802266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28143425'>PubMedLink</a>","tarbase","tarbase",0.711072562779607,-0.111543759616759,0.0827166304285474,0.37856730043055,0.834841556821868,0.0113182117601129,0.0544938110749186,FALSE,"miR-940/6808-5p/6893-5p","miR-224-5p","hsa-mir-3677,hsa-mir-940,hsa-mir-4717","hsa-mir-224,hsa-mir-452"
3624,"INHBA","hsa-mir-3065-5p","hsa-mir-130a-3p",0.0065,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28861150'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/17982635'>PubMedLink</a>","mirtarbase","tarbase",1.77855059573e-11,-2.00149736333531,8.44920955463004e-06,-0.63321667437352,4.5607630943069e-11,0.381166342574634,0.0478114667604643,TRUE,"miR-3065-5p","miR-130-3p/301-3p/454-3p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-130a"
3659,"IRF1","hsa-mir-9-5p","hsa-mir-193b-3p",0.0025,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.00487172866555441,-0.311555474503904,0.278501614684647,0.160208853100491,0.520337056867248,0.034349425805704,0.025378640776699,TRUE,"miR-9-5p","miR-193-3p","hsa-mir-9-1","hsa-mir-193b,hsa-mir-365a"
3688,"ITGB1","hsa-mir-196a-5p","hsa-mir-125b-2-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/21463917'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22829201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25158264'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28613134'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29423074'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30642292'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30642292'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30779921'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31422211'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31632090'>PubMedLink</a>","tarbase","tarbase",0.0175405999889321,-0.278613691934985,0.27597425530838,-0.167306562573694,0.476345420021473,0.0360596900669131,0.00738939929328622,TRUE,"miR-196-5p","miR-125b-2-3p","hsa-mir-196a-1","hsa-mir-125b-2"
3763,"KCNJ6","hsa-mir-584-5p","hsa-mir-378c",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.010690983959619,0.385653127819819,0.343535680749891,-0.186194246846215,9.12295671574017e-05,0.402928014325574,0.0376265493802479,TRUE,"miR-584-5p","miR-378-3p","hsa-mir-584","hsa-mir-378c"
4131,"MAP1B","hsa-mir-20a-3p","hsa-mir-589-3p",0.008,FALSE,NA,NA,NA,"tarbase","tarbase",0.0976570481674786,-0.418445970665069,0.0748371185031596,0.498364550835612,0.810273062287078,0.0136477005375782,0.0544938110749186,FALSE,"miR-20a-3p","miR-589-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-589"
5139,"PDE3A","hsa-mir-183-5p","hsa-mir-192-3p",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase",5.46209143869207e-06,0.454454318078658,6.29791926217198e-14,-1.64388003632429,0.169183513037435,0.0858812945134569,0.0430127150336574,TRUE,NA,"miR-192-3p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-192,hsa-mir-194-2"
5563,"PRKAA2","hsa-mir-182-5p","hsa-mir-200a-3p",0.0095,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30205384'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30949866'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30557400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30700698'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31147451'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31191828'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31620247'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",6.16292184205265e-07,0.468724875995755,0.536217736590116,-0.0729088715522702,1.51641001401463e-09,-0.365787555006183,0.0610522433927474,FALSE,"miR-182-5p","miR-141-3p/200a-3p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
6095,"RORA","hsa-mir-30c-5p","hsa-mir-582-5p",0.005,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29884837'>PubMedLink</a>","tarbase","tarbase",0.689710380560104,0.0413593060431594,7.16112192490361e-06,0.73467379058701,0.0286192604983207,-0.125015760041559,0.0402308580223163,TRUE,"miR-30-5p","miR-582-5p","hsa-mir-30c-2","hsa-mir-582"
6095,"RORA","hsa-mir-320b","hsa-mir-222-5p",0.001,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29884837'>PubMedLink</a>","tarbase","tarbase",0.0320871557264656,-0.508410940691625,1.31500819310995e-14,1.38271515565784,0.0286192604983207,-0.125015760041559,0.0129245982694685,TRUE,"miR-320","miR-222-5p","hsa-mir-320b-1","hsa-mir-221,hsa-mir-222"
6299,"SALL1","hsa-mir-19a-3p","hsa-mir-19b-3p",0.0045,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27919278'>PubMedLink</a>",NA,"tarbase","tarbase",0.284727786973506,-0.200597541212287,0.343975359330242,-0.135207826181056,0.0158940815044544,0.186602977170162,0.0376265493802479,TRUE,"miR-19-3p","miR-19-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
6299,"SALL1","hsa-mir-19a-3p","hsa-mir-20a-5p",0.003,TRUE,NA,NA,NA,"tarbase","tarbase",0.284727786973506,-0.200597541212287,0.52644039376038,0.0790035557734634,0.0158940815044544,0.186602977170162,0.0288839779005525,TRUE,"miR-19-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
6474,"SHOX2","hsa-mir-183-5p","hsa-mir-24-2-5p",0.005,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",5.46209143869207e-06,0.454454318078658,0.00719349763227065,-0.48320539018824,1.21454873530487e-08,0.367363660660898,0.0402308580223163,TRUE,NA,"miR-24-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-24-2,hsa-mir-27a,hsa-mir-23a"
6648,"SOD2","hsa-mir-410-3p","hsa-mir-200a-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10853026'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11053990'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15369176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17822322'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19487542'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20012547'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20204285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20461718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20618948'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20618948'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21940907'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22580338'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25552924'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25578561'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27926482'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28841898'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28978113'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29974842'>PubMedLink</a>","mirtarbase","mirtarbase",0.00744753338200867,-0.593472842491182,0.871712050732505,0.0185511400303891,0.679935499236144,-0.0210502588881687,0.0499433640395769,TRUE,"miR-410-3p","miR-200ab-5p","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
6664,"SOX11","hsa-mir-3065-3p","hsa-mir-7-5p",0.0065,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26925788'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28915052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30922366'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30922366'>PubMedLink</a>","tarbase","tarbase",2.34653486639016e-13,-1.23836793812995,0.154017521280162,0.672665450808638,2.04250247546444e-19,0.686932775700345,0.0478114667604643,TRUE,"miR-3065-3p","miR-7-5p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-7-1"
7042,"TGFB2","hsa-mir-378a-3p","hsa-mir-29c-3p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30622052'>PubMedLink</a>","mirtarbase","tarbase",0.439431599149385,0.0930251970173741,0.650354740070474,0.0450325105536338,0.975565977601766,0.00177060096371601,0.0499433640395769,TRUE,"miR-378-3p","miR-29-3p","hsa-mir-378a","hsa-mir-29c,hsa-mir-29b-2"
7057,"THBS1","hsa-let-7c-5p","hsa-mir-130a-5p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12632081'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20635349'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25347745'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27485791'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.487379338998123,-0.070238805081537,2.0182086891196e-05,-1.52248082698277,0.999154438132091,-5.42352788923219e-05,0.045345861944344,TRUE,"let-7-5p/98-5p","miR-23-3p","hsa-mir-99a,hsa-let-7c","hsa-mir-130a"
7057,"THBS1","hsa-mir-210-3p","hsa-let-7c-5p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12632081'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20635349'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25347745'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27485791'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.589927509574073,0.0626626317450458,0.487379338998123,-0.070238805081537,0.999154438132091,-5.42352788923219e-05,0.0215698813821558,TRUE,"miR-210-3p","let-7-5p/98-5p","hsa-mir-210","hsa-mir-99a,hsa-let-7c"
7357,"UGCG","hsa-mir-129-5p","hsa-mir-429",0.0095,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25640197'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/26933170'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31026342'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31068760'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/26063766'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9679554'>PubMedLink</a>","tarbase","tarbase",0.18738788004001,-0.200824234279029,0.2235844830727,-0.161711052547183,0.495589748383598,-0.0352652630518854,0.0610522433927474,FALSE,"miR-129-5p","miR-200bc-3p/429","hsa-mir-129-1","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
8091,"HMGA2","hsa-mir-30b-3p","hsa-mir-495-3p",0.002,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17222355'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25884389'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26025649'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26183485'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26818837'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27742669'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27809392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29523225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29997523'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30536950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30900950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31055021'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31207579'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31695410'>PubMedLink</a>","tarbase","mirtarbase",1.13633049412661e-06,0.85839555436638,9.28453622161423e-06,-1.17623336887766,7.81224419836045e-15,0.509950552262192,0.0215698813821558,TRUE,"miR-30b-3p/1273h-5p/3689-3p/6779-5p/6780a-5p","miR-495-3p","hsa-mir-30b,hsa-mir-30d","hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1"
8339,"H2BC8","hsa-mir-9-3p","hsa-mir-20b-5p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28613134'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase",0.0100835472991085,-0.826197127241558,0.15270823885516,-0.208113811789293,0.170420424816545,0.078016767717952,0.00738939929328622,TRUE,"miR-9-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-9-1","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
8851,"CDK5R1","hsa-mir-148a-3p","hsa-mir-363-3p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.0398097613970424,0.183209595781196,0.0031598017131187,-0.482984128023688,0.145411918025139,0.081331849905277,0.00738939929328622,TRUE,"miR-148-3p/152-3p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-148a","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
8851,"CDK5R1","hsa-mir-301b-3p","hsa-mir-642a-5p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase",0.898248790737942,-0.0593355057116743,0.239173749367689,0.285959437811951,0.145411918025139,0.081331849905277,0.0349406850459482,TRUE,"miR-130-3p/301-3p/454-3p","miR-642a-5p","hsa-mir-301b,hsa-mir-130b","hsa-mir-642a,hsa-mir-642b"
9388,"LIPG","hsa-mir-221-5p","hsa-mir-616-5p",0.0065,FALSE,NA,NA,NA,"tarbase","mirtarbase",2.57263473715428e-14,1.74839491237235,2.78011262361055e-05,1.04087385178465,0.057856505627389,0.117799593793924,0.0478114667604643,TRUE,"miR-221-5p/8073","miR-371b-5p/373-5p/616-5p","hsa-mir-221,hsa-mir-222","hsa-mir-616"
9509,"ADAMTS2","hsa-mir-378a-3p","hsa-mir-29c-3p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.439431599149385,0.0930251970173741,0.650354740070474,0.0450325105536338,3.79571400047138e-07,0.291351269396516,0.0566992025518341,FALSE,"miR-378-3p","miR-29-3p","hsa-mir-378a","hsa-mir-29c,hsa-mir-29b-2"
9945,"GFPT2","hsa-mir-144-3p","hsa-mir-30c-5p",0.008,FALSE,NA,NA,NA,"tarbase","tarbase",0.0563756718762284,0.307385245675568,0.689710380560104,0.0413593060431594,0.147830582030302,0.082457271184366,0.0544938110749186,FALSE,"miR-144-3p","miR-30-5p","hsa-mir-451a,hsa-mir-451b,hsa-mir-144,hsa-mir-4732","hsa-mir-30c-2"
10052,"GJC1","hsa-mir-589-3p","hsa-let-7c-5p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",0.0748371185031596,0.498364550835612,0.487379338998123,-0.070238805081537,1.80488357235339e-06,0.296800610869044,0.0288839779005525,TRUE,"miR-589-3p","let-7-5p/98-5p","hsa-mir-589","hsa-mir-99a,hsa-let-7c"
10103,"TSPAN1","hsa-mir-483-3p","hsa-mir-3662",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18851943'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21057896'>PubMedLink</a>","mirtarbase","mirtarbase",6.6495154871551e-14,-2.12826071512726,0.85550759615102,-0.043319649637282,0.655163038472721,-0.0237686369073727,0.0566992025518341,FALSE,NA,"miR-3662","hsa-mir-483","hsa-mir-3662"
10802,"SEC24A","hsa-mir-503-5p","hsa-mir-320d",0.0085,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.533157596898855,0.106664489166123,0.0184794050987626,-0.952856809776217,0.718916483018303,-0.0195936909240992,0.0566992025518341,FALSE,"miR-503-5p","miR-320","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-320d-1"
10962,"MLLT11","hsa-mir-616-5p","hsa-mir-7-5p",0,FALSE,NA,NA,NA,"tarbase","tarbase",2.78011262361055e-05,1.04087385178465,0.154017521280162,0.672665450808638,0.328331728008224,0.0556279422366541,0,TRUE,"miR-371b-5p/373-5p/616-5p","miR-7-5p","hsa-mir-616","hsa-mir-7-1"
