"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
356,"FASLG","hsa-mir-485-3p","hsa-mir-362-3p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10817504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25472583'>PubMedLink</a>","mirtarbase","mirtarbase",0.143645510835913,FALSE,"miR-539-3p","miR-329-3p/362-3p","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
463,"ZFHX3","hsa-mir-940","hsa-mir-582-3p",0.003,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26330387'>PubMedLink</a>","tarbase","tarbase",0.152539726027397,FALSE,"miR-940/6808-5p/6893-5p","miR-582-3p","hsa-mir-3677,hsa-mir-940,hsa-mir-4717","hsa-mir-582"
567,"B2M","hsa-mir-130a-3p","hsa-mir-20a-5p",0.009,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31013508'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.216923376623377,FALSE,"miR-130-3p/301-3p/454-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-130a","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
567,"B2M","hsa-mir-500a-5p","hsa-mir-106a-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31013508'>PubMedLink</a>","tarbase","mirtarbase",0.0677335766423358,FALSE,"miR-500a-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
567,"B2M","hsa-mir-501-3p","hsa-mir-106a-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31013508'>PubMedLink</a>","mirtarbase","mirtarbase",0,TRUE,"miR-501-3p/502-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
567,"B2M","hsa-mir-501-3p","hsa-mir-20a-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31013508'>PubMedLink</a>","mirtarbase","mirtarbase tarbase",0.208821378340366,FALSE,"miR-501-3p/502-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
567,"B2M","hsa-mir-502-3p","hsa-mir-106a-5p",0.009,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31013508'>PubMedLink</a>","mirtarbase","mirtarbase",0.216923376623377,FALSE,"miR-501-3p/502-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
595,"CCND1","hsa-mir-206","hsa-mir-95-3p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10901378'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11957146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12955092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14648178'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15069681'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15213599'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15474160'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15863141'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16293976'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18822177'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19475528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19898427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19898427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22459351'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22982899'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23733133'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24186140'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25751590'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27105504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28965628'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29232554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29232554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29393479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30585737'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30705597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30705597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31001342'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8826947'>PubMedLink</a>","mirtarbase","mirtarbase tarbase",0.178451923076923,FALSE,"miR-1-3p/206","miR-95-3p","hsa-mir-206,hsa-mir-133b","hsa-mir-95"
595,"CCND1","hsa-mir-500a-5p","hsa-mir-95-3p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10901378'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11957146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12955092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14648178'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15069681'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15213599'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15474160'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15863141'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16293976'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18822177'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19475528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19898427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19898427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22459351'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22982899'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23733133'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24186140'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25751590'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27105504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28965628'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29232554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29232554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29393479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30585737'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30705597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30705597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31001342'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8826947'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.196792006525285,FALSE,"miR-500a-5p","miR-95-3p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-95"
659,"BMPR2","hsa-mir-17-5p","hsa-mir-7-5p",0.004,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.164968888888889,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-7-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-7-1"
659,"BMPR2","hsa-mir-20a-5p","hsa-mir-7-5p",0.0055,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.185253176043557,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-7-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-7-1"
667,"DST","hsa-mir-3065-5p","hsa-mir-34a-3p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.211746979865772,FALSE,"miR-3065-5p","miR-34a-3p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-34a"
767,"CA8","hsa-mir-1-3p","hsa-mir-329-3p",0.0075,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.204996318114875,FALSE,"miR-1-3p/206","miR-329-3p/362-3p","hsa-mir-133a-1,hsa-mir-1-2","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495"
767,"CA8","hsa-mir-410-3p","hsa-mir-1-3p",0.001,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.096160621761658,FALSE,"miR-410-3p","miR-1-3p/206","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656","hsa-mir-133a-1,hsa-mir-1-2"
835,"CASP2","hsa-mir-452-5p","hsa-mir-708-5p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.178451923076923,FALSE,"miR-452-5p/892-3p","miR-28-5p/708-5p","hsa-mir-224,hsa-mir-452","hsa-mir-708"
894,"CCND2","hsa-mir-195-5p","hsa-mir-497-5p",0.006,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.187464646464646,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497","hsa-mir-195,hsa-mir-497"
952,"CD38","hsa-mir-17-5p","hsa-mir-20a-5p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22223660'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23959973'>PubMedLink</a>","tarbase","tarbase",0.178451923076923,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
952,"CD38","hsa-mir-19b-1-5p","hsa-mir-20a-5p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22223660'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23959973'>PubMedLink</a>","mirtarbase","tarbase",0.204996318114875,FALSE,"miR-19-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
990,"CDC6","hsa-mir-769-3p","hsa-mir-339-5p",0.004,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.164968888888889,FALSE,"miR-450b-3p/769-3p","miR-339-5p","hsa-mir-769","hsa-mir-339"
1000,"CDH2","hsa-mir-1-3p","hsa-mir-411-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29237910'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29237910'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0,TRUE,"miR-1-3p/206",NA,"hsa-mir-133a-1,hsa-mir-1-2","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543"
1021,"CDK6","hsa-mir-29b-1-5p","hsa-mir-3130-5p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18497076'>PubMedLink</a>","tarbase","mirtarbase",0.196792006525285,FALSE,"miR-29b-1-5p","miR-3130-5p/4482-5p","hsa-mir-29a,hsa-mir-29b-1","hsa-mir-3130-2,hsa-mir-3130-1"
1027,"CDKN1B","hsa-mir-152-3p","hsa-mir-1226-3p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11389092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12405911'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16809439'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21454826'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23029392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24035998'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26963853'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29509243'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.202356697819315,FALSE,"miR-148-3p/152-3p","miR-1226-3p","hsa-mir-152","hsa-mir-1226"
1362,"CPD","hsa-mir-676-3p","hsa-mir-34b-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0,TRUE,"miR-676-3p","miR-34b-3p","hsa-mir-676","hsa-mir-34b,hsa-mir-34c"
1373,"CPS1","hsa-mir-29a-5p","hsa-mir-29a-3p",0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/34468255'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.164968888888889,FALSE,"miR-29a-5p","miR-29-3p","hsa-mir-29a,hsa-mir-29b-1","hsa-mir-29a,hsa-mir-29b-1"
1462,"VCAN","hsa-mir-335-3p","hsa-mir-3187-3p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/14519645'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30394708'>PubMedLink</a>","mirtarbase","tarbase",0.202356697819315,FALSE,"miR-335-3p","miR-3187-3p","hsa-mir-335","hsa-mir-4745,hsa-mir-3187"
1604,"CD55","hsa-mir-410-3p","hsa-mir-382-5p",0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29631630'>PubMedLink</a>","mirtarbase","tarbase",0.164968888888889,FALSE,"miR-410-3p","miR-382-5p","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377"
1657,"DMXL1","hsa-mir-421","hsa-mir-219a-1-3p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase",0.164968888888889,FALSE,"miR-421","miR-219a-1-3p","hsa-mir-421,hsa-mir-374b,hsa-mir-374c",NA
1666,"DECR1","hsa-mir-654-3p","hsa-mir-424-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29631687'>PubMedLink</a>","mirtarbase","mirtarbase",0.202356697819315,FALSE,"miR-654-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
1718,"DHCR24","hsa-mir-378a-5p","hsa-mir-96-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28112250'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29137496'>PubMedLink</a>","tarbase","tarbase",0.202356697819315,FALSE,"miR-378a-5p","miR-96-5p/1271-5p","hsa-mir-378a","hsa-mir-182,hsa-mir-96,hsa-mir-183"
1729,"DIAPH1","hsa-mir-17-5p","hsa-mir-424-5p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.216923376623377,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
1783,"DYNC1LI2","hsa-mir-20b-5p","hsa-mir-877-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.211746979865772,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-877-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-877"
1783,"DYNC1LI2","hsa-mir-363-3p","hsa-mir-877-3p",0.002,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.124976430976431,FALSE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-877-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-877"
1827,"RCAN1","hsa-mir-17-5p","hsa-mir-491-3p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/20008143'>PubMedLink</a>","tarbase","tarbase",0.185253176043557,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-491-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-491"
1829,"DSG2","hsa-mir-494-3p","hsa-mir-381-3p",0.0065,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.196792006525285,FALSE,"miR-494-3p","miR-381-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485"
1832,"DSP","hsa-mir-17-5p","hsa-mir-708-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.187464646464646,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-28-5p/708-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-708"
1846,"DUSP4","hsa-mir-149-3p","hsa-mir-30c-2-3p",0.0095,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.219564757160648,FALSE,"miR-149-3p/4728-5p/6785-5p/6883-5p","miR-30c-3p/6788-5p","hsa-mir-149","hsa-mir-30c-2"
1869,"E2F1","hsa-mir-1226-3p","hsa-mir-18a-3p",0.0055,TRUE,NA,NA,NA,"tarbase","tarbase",0.185253176043557,FALSE,"miR-1226-3p","miR-18a-3p","hsa-mir-1226","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
2030,"SLC29A1","hsa-mir-195-5p","hsa-let-7b-5p",0.0015,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.113626530612245,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","let-7-5p/98-5p","hsa-mir-195,hsa-mir-497","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
2034,"EPAS1","hsa-mir-106a-5p","hsa-mir-326",0.0085,TRUE,NA,NA,NA,"tarbase","tarbase",0.211746979865772,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-326","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-326"
2145,"EZH1","hsa-mir-1276","hsa-mir-378a-3p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.204996318114875,FALSE,"miR-1276","miR-378-3p","hsa-mir-1276","hsa-mir-378a"
2145,"EZH1","hsa-mir-149-5p","hsa-mir-1276",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.124976430976431,FALSE,"miR-149-5p","miR-1276","hsa-mir-149","hsa-mir-1276"
2195,"FAT1","hsa-let-7b-5p","hsa-mir-98-5p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.204996318114875,FALSE,"let-7-5p/98-5p","let-7-5p/98-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-98,hsa-let-7f-2"
2195,"FAT1","hsa-mir-98-5p","hsa-let-7d-5p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase",0.196792006525285,FALSE,"let-7-5p/98-5p","let-7-5p/98-5p","hsa-mir-98,hsa-let-7f-2","hsa-let-7a-1,hsa-let-7f-1,hsa-let-7d"
2260,"FGFR1","hsa-mir-1224-5p","hsa-mir-188-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","tarbase","tarbase",0.124976430976431,FALSE,"miR-1224-5p","miR-188-3p","hsa-mir-1224","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660"
2260,"FGFR1","hsa-mir-141-3p","hsa-mir-1224-5p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","tarbase","tarbase",0.178451923076923,FALSE,"miR-141-3p/200a-3p","miR-1224-5p","hsa-mir-200c,hsa-mir-141","hsa-mir-1224"
2260,"FGFR1","hsa-mir-149-3p","hsa-mir-188-3p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","mirtarbase","tarbase",0.196792006525285,FALSE,"miR-149-3p/4728-5p/6785-5p/6883-5p","miR-188-3p","hsa-mir-149","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660"
2260,"FGFR1","hsa-mir-424-5p","hsa-mir-149-5p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.187464646464646,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-149-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-149"
2260,"FGFR1","hsa-mir-424-5p","hsa-mir-188-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","mirtarbase tarbase","tarbase",0,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-188-3p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660"
2274,"FHL2","hsa-mir-3662","hsa-mir-17-5p",0.0055,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.185253176043557,FALSE,"miR-3662","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-3662","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
2308,"FOXO1","hsa-mir-130b-5p","hsa-mir-34c-3p",0.0025,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15987820'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17599040'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19041124'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19574223'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20028871'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25698082'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26626801'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27636742'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28356952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30019459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30206735'>PubMedLink</a>","mirtarbase","mirtarbase",0.143645510835913,FALSE,"miR-130b-5p","miR-34c-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-34b,hsa-mir-34c"
