"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
7552,"ZNF711","hsa-mir-760","hsa-mir-511-5p",0.003,TRUE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.2588,FALSE,"miR-760","miR-511-5p","hsa-mir-760",NA
7705,"ZNF146","hsa-mir-582-5p","hsa-let-7b-5p",0.006,TRUE,NA,NA,NA,"tarbase","tarbase",0.318811594202899,FALSE,"miR-582-5p","let-7-5p/98-5p","hsa-mir-582","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
7832,"BTG2","hsa-mir-491-5p","hsa-mir-125b-2-3p",0.001,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.174587301587302,FALSE,"miR-491-5p","miR-125b-2-3p","hsa-mir-491","hsa-mir-125b-2"
7832,"BTG2","hsa-mir-491-5p","hsa-mir-219a-1-3p",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.306301265822785,FALSE,"miR-491-5p","miR-219a-1-3p","hsa-mir-491",NA
8038,"ADAM12","hsa-mir-181b-5p","hsa-mir-135b-5p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.349466555183946,FALSE,"miR-181-5p","miR-135-5p","hsa-mir-181b-1,hsa-mir-181a-1","hsa-mir-135b"
8204,"NRIP1","hsa-mir-145-5p","hsa-mir-432-5p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase",0.281124600638978,FALSE,"miR-145-5p","miR-432-5p","hsa-mir-143,hsa-mir-145","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136"
8471,"IRS4","hsa-mir-326","hsa-mir-330-5p",0.007,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.329734475374732,FALSE,"miR-326","miR-326","hsa-mir-326","hsa-mir-330"
8503,"PIK3R3","hsa-mir-29c-3p","hsa-mir-181c-5p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",0.2588,FALSE,"miR-29-3p","miR-181-5p","hsa-mir-29c,hsa-mir-29b-2","hsa-mir-181c,hsa-mir-181d"
8744,"TNFSF9","hsa-mir-424-5p","hsa-mir-374a-5p",0.006,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.318811594202899,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-374-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-545,hsa-mir-374a"
8904,"CPNE1","hsa-mir-3065-3p","hsa-mir-424-5p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase",0.118268817204301,FALSE,"miR-3065-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
8914,"TIMELESS","hsa-mir-508-5p","hsa-mir-19a-3p",0.001,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.174587301587302,FALSE,"miR-508-5p","miR-19-3p","hsa-mir-506,hsa-mir-507,hsa-mir-508","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
9134,"CCNE2","hsa-mir-548b-3p","hsa-mir-30a-5p",0.006,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.318811594202899,FALSE,"miR-548b-3p","miR-30-5p","hsa-mir-548b","hsa-mir-30a"
9194,"SLC16A7","hsa-mir-301a-3p","hsa-mir-140-5p",0.0085,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gUVM/29808799'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gUVM/30291212'>PubMedLink</a>",NA,"tarbase","tarbase",0.344351749539595,FALSE,"miR-130-3p/301-3p/454-3p","miR-140-5p","hsa-mir-301a","hsa-mir-140"
9388,"LIPG","hsa-mir-197-3p","hsa-mir-34b-3p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gUVM/21730846'>PubMedLink</a>","mirtarbase","mirtarbase",0.241206140350877,FALSE,"miR-197-3p","miR-34b-3p","hsa-mir-197","hsa-mir-34b,hsa-mir-34c"
9444,"QKI","hsa-mir-143-3p","hsa-mir-542-3p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",0.34491637630662,FALSE,"miR-143-3p","miR-542-3p","hsa-mir-143,hsa-mir-145","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
9455,"HOMER2","hsa-mir-188-3p","hsa-mir-653-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.30051912568306,FALSE,"miR-188-3p","miR-653-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660","hsa-mir-653,hsa-mir-489"
9473,"THEMIS2","hsa-mir-197-3p","hsa-mir-335-5p",0.004,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",0.281124600638978,FALSE,"miR-197-3p","miR-335-5p","hsa-mir-197","hsa-mir-335"
9510,"ADAMTS1","hsa-mir-212-3p","hsa-mir-139-3p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.349466555183946,FALSE,"miR-132-3p/212-3p","miR-139-3p","hsa-mir-132,hsa-mir-212","hsa-mir-139"
9590,"AKAP12","hsa-mir-221-5p","hsa-mir-513c-5p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.344351749539595,FALSE,"miR-221-5p/8073","miR-513c-5p/514b-5p","hsa-mir-221,hsa-mir-222","hsa-mir-513c,hsa-mir-513b"
9782,"MATR3","hsa-mir-1229-3p","hsa-mir-421",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.318811594202899,FALSE,"miR-1229-3p","miR-421","hsa-mir-1229","hsa-mir-421,hsa-mir-374b,hsa-mir-374c"
9805,"SCRN1","hsa-mir-15a-5p","hsa-mir-126-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.30051912568306,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-126-5p","hsa-mir-16-1,hsa-mir-15a","hsa-mir-126"
9957,"HS3ST1","hsa-mir-150-5p","hsa-mir-30a-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.335335365853659,FALSE,"miR-150-5p","miR-30-3p","hsa-mir-150","hsa-mir-30a"
10018,"BCL2L11","hsa-mir-378c","hsa-mir-140-5p",0.006,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gUVM/29808799'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gUVM/30291212'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase",0.318811594202899,FALSE,"miR-378-3p","miR-140-5p","hsa-mir-378c","hsa-mir-140"
10114,"HIPK3","hsa-mir-2116-3p","hsa-mir-187-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.335335365853659,FALSE,"miR-2116-3p","miR-187-3p","hsa-mir-2116","hsa-mir-187"
10130,"PDIA6","hsa-mir-320b","hsa-mir-15a-5p",0.0025,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.241206140350877,FALSE,"miR-320","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-320b-1","hsa-mir-16-1,hsa-mir-15a"
10207,"PATJ","hsa-mir-378a-5p","hsa-mir-211-5p",0.001,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.174587301587302,FALSE,"miR-378a-5p","miR-204-5p/211-5p","hsa-mir-378a","hsa-mir-211"
10435,"CDC42EP2","hsa-mir-424-5p","hsa-mir-32-5p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.241206140350877,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-32"
10451,"VAV3","hsa-mir-125b-2-3p","hsa-let-7c-5p",0.005,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.30051912568306,FALSE,"miR-125b-2-3p","let-7-5p/98-5p","hsa-mir-125b-2","hsa-mir-99a,hsa-let-7c"
10489,"LRRC41","hsa-mir-34c-5p","hsa-mir-195-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.192964912280702,FALSE,"miR-34-5p/449-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-34b,hsa-mir-34c","hsa-mir-195,hsa-mir-497"
10489,"LRRC41","hsa-mir-503-5p","hsa-mir-195-5p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",0.34491637630662,FALSE,"miR-503-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-195,hsa-mir-497"
10489,"LRRC41","hsa-mir-542-3p","hsa-mir-34c-5p",0.007,FALSE,NA,NA,NA,"tarbase","tarbase",0.329734475374732,FALSE,"miR-542-3p","miR-34-5p/449-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-34b,hsa-mir-34c"
10628,"TXNIP","hsa-mir-497-5p","hsa-mir-335-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.118268817204301,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-335-5p","hsa-mir-195,hsa-mir-497","hsa-mir-335"
10725,"NFAT5","hsa-mir-211-5p","hsa-mir-130a-5p",0.008,TRUE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.344351749539595,FALSE,"miR-204-5p/211-5p","miR-23-3p","hsa-mir-211","hsa-mir-130a"
11245,"GPR176","hsa-mir-424-5p","hsa-mir-106a-5p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase",0.118268817204301,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
22807,"IKZF2","hsa-mir-301a-3p","hsa-mir-125b-5p",0.006,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.318811594202899,FALSE,"miR-130-3p/301-3p/454-3p","miR-125-5p","hsa-mir-301a","hsa-mir-125b-1"
22823,"MTF2","hsa-mir-10a-5p","hsa-let-7b-5p",0.007,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.329734475374732,FALSE,"miR-10-5p","let-7-5p/98-5p","hsa-mir-10a","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
22823,"MTF2","hsa-mir-181b-5p","hsa-mir-335-3p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.192964912280702,FALSE,"miR-181-5p","miR-335-3p","hsa-mir-181b-1,hsa-mir-181a-1","hsa-mir-335"
22824,"HSPA4L","hsa-mir-143-3p","hsa-mir-320b",0.0075,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.335335365853659,FALSE,"miR-143-3p","miR-320","hsa-mir-143,hsa-mir-145","hsa-mir-320b-1"
22824,"HSPA4L","hsa-mir-20b-5p","hsa-mir-378a-5p",0.004,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.281124600638978,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-378a-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-378a"
22847,"ZNF507","hsa-mir-582-5p","hsa-let-7b-5p",0.0015,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.192964912280702,FALSE,"miR-582-5p","let-7-5p/98-5p","hsa-mir-582","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
22875,"ENPP4","hsa-mir-424-5p","hsa-mir-140-5p",0.006,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gUVM/29808799'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gUVM/30291212'>PubMedLink</a>",NA,"tarbase","tarbase",0.318811594202899,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-140-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-140"
23049,"SMG1","hsa-let-7b-5p","hsa-mir-3065-3p",0.0045,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.290296187683284,FALSE,"let-7-5p/98-5p","miR-3065-3p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250"
23318,"TUT4","hsa-let-7b-5p","hsa-mir-203a-3p",0.008,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.344351749539595,FALSE,"let-7-5p/98-5p",NA,"hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-203a,hsa-mir-203b"
23362,"PSD3","hsa-mir-143-3p","hsa-let-7b-5p",0.0025,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.241206140350877,FALSE,"miR-143-3p","let-7-5p/98-5p","hsa-mir-143,hsa-mir-145","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
23362,"PSD3","hsa-mir-143-3p","hsa-mir-143-5p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0,TRUE,"miR-143-3p","miR-143-5p","hsa-mir-143,hsa-mir-145","hsa-mir-143,hsa-mir-145"
23362,"PSD3","hsa-mir-143-5p","hsa-mir-432-5p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.349466555183946,FALSE,"miR-143-5p","miR-432-5p","hsa-mir-143,hsa-mir-145","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136"
23499,"MACF1","hsa-mir-335-5p","hsa-mir-383-5p",0.003,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.2588,FALSE,"miR-335-5p",NA,"hsa-mir-335","hsa-mir-383"
25805,"BAMBI","hsa-mir-15a-5p","hsa-mir-301a-3p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase",0.118268817204301,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-130-3p/301-3p/454-3p","hsa-mir-16-1,hsa-mir-15a","hsa-mir-301a"
25976,"TIPARP","hsa-mir-550a-3p","hsa-mir-382-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.192964912280702,FALSE,"miR-200c-5p/550a-3p","miR-382-5p","hsa-mir-550a-1,hsa-mir-550b-1","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377"
26040,"SETBP1","hsa-mir-320c","hsa-mir-320b",0.0075,TRUE,NA,NA,NA,"tarbase","tarbase",0.335335365853659,FALSE,"miR-320","miR-320","hsa-mir-320c-1","hsa-mir-320b-1"
26099,"SZRD1","hsa-mir-195-5p","hsa-mir-9-5p",0.002,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.223329949238579,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-9-5p","hsa-mir-195,hsa-mir-497","hsa-mir-9-1"
26207,"PITPNC1","hsa-mir-140-3p","hsa-mir-335-5p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",0.290296187683284,FALSE,NA,"miR-335-5p","hsa-mir-140","hsa-mir-335"
26207,"PITPNC1","hsa-mir-374a-5p","hsa-mir-140-3p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0,TRUE,"miR-374-5p",NA,"hsa-mir-545,hsa-mir-374a","hsa-mir-140"
26523,"AGO1","hsa-mir-34c-5p","hsa-let-7b-5p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.34491637630662,FALSE,"miR-34-5p/449-5p","let-7-5p/98-5p","hsa-mir-34b,hsa-mir-34c","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
27075,"TSPAN13","hsa-mir-34a-3p","hsa-mir-221-3p",0.0075,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.335335365853659,FALSE,"miR-34a-3p","miR-221-3p/222-3p","hsa-mir-34a","hsa-mir-221,hsa-mir-222"
27152,"INTU","hsa-mir-365a-5p","hsa-mir-421",0.001,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.174587301587302,FALSE,"miR-365a-5p/365b-5p","miR-421","hsa-mir-193b,hsa-mir-365a","hsa-mir-421,hsa-mir-374b,hsa-mir-374c"
27250,"PDCD4","hsa-mir-129-2-3p","hsa-mir-10b-5p",0.0065,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.327201372997712,FALSE,"miR-129-3p","miR-10-5p","hsa-mir-129-2","hsa-mir-10b"
27250,"PDCD4","hsa-mir-182-5p","hsa-mir-15a-5p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",0.290296187683284,FALSE,"miR-182-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-16-1,hsa-mir-15a"
27327,"TNRC6A","hsa-mir-328-3p","hsa-mir-30c-2-3p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.34491637630662,FALSE,"miR-328-3p","miR-30c-3p/6788-5p","hsa-mir-328","hsa-mir-30c-2"
28962,"OSTM1","hsa-mir-149-5p","hsa-mir-146b-3p",0.005,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.30051912568306,FALSE,"miR-149-5p","miR-146b-3p","hsa-mir-149","hsa-mir-146b"
28996,"HIPK2","hsa-mir-182-5p","hsa-mir-383-5p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.335335365853659,FALSE,"miR-182-5p",NA,"hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-383"
29979,"UBQLN1","hsa-mir-582-5p","hsa-mir-92b-3p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.349466555183946,FALSE,"miR-582-5p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-582","hsa-mir-92b"
30836,"DNTTIP2","hsa-mir-143-3p","hsa-mir-203a-3p",0.009,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.34491637630662,FALSE,"miR-143-3p",NA,"hsa-mir-143,hsa-mir-145","hsa-mir-203a,hsa-mir-203b"
51430,"SUCO","hsa-mir-197-3p","hsa-mir-181a-5p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase",0.268268292682927,FALSE,"miR-197-3p","miR-181-5p","hsa-mir-197","hsa-mir-181a-2,hsa-mir-181b-2"
51804,"SIX4","hsa-mir-374a-3p","hsa-mir-30a-5p",0.005,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.30051912568306,FALSE,"miR-374a-3p","miR-30-5p","hsa-mir-545,hsa-mir-374a","hsa-mir-30a"
54407,"SLC38A2","hsa-mir-194-3p","hsa-mir-495-3p",0.002,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.223329949238579,FALSE,"miR-194-3p","miR-495-3p","hsa-mir-192,hsa-mir-194-2","hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1"
54407,"SLC38A2","hsa-mir-30a-3p","hsa-mir-328-3p",0.007,FALSE,NA,NA,NA,"tarbase","tarbase",0.329734475374732,FALSE,"miR-30-3p","miR-328-3p","hsa-mir-30a","hsa-mir-328"
54407,"SLC38A2","hsa-mir-320b","hsa-mir-181b-5p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.290296187683284,FALSE,"miR-320","miR-181-5p","hsa-mir-320b-1","hsa-mir-181b-1,hsa-mir-181a-1"
54407,"SLC38A2","hsa-mir-335-3p","hsa-mir-181b-5p",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.306301265822785,FALSE,"miR-335-3p","miR-181-5p","hsa-mir-335","hsa-mir-181b-1,hsa-mir-181a-1"
54443,"ANLN","hsa-mir-335-3p","hsa-mir-142-5p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.335335365853659,FALSE,"miR-335-3p","miR-142-5p","hsa-mir-335","hsa-mir-142,hsa-mir-4736"
54502,"RBM47","hsa-mir-149-5p","hsa-mir-3680-3p",0.0015,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.192964912280702,FALSE,"miR-149-5p","miR-3680-3p","hsa-mir-149","hsa-mir-3680-1"
54891,"INO80D","hsa-mir-34c-5p","hsa-mir-181b-5p",0.006,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.318811594202899,FALSE,"miR-34-5p/449-5p","miR-181-5p","hsa-mir-34b,hsa-mir-34c","hsa-mir-181b-1,hsa-mir-181a-1"
54906,"TASOR2","hsa-mir-486-5p","hsa-mir-149-5p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.34491637630662,FALSE,"miR-486-5p","miR-149-5p",NA,"hsa-mir-149"
54928,"BPNT2","hsa-mir-378a-5p","hsa-mir-181c-5p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.290296187683284,FALSE,"miR-378a-5p","miR-181-5p","hsa-mir-378a","hsa-mir-181c,hsa-mir-181d"
55084,"SOBP","hsa-mir-144-5p","hsa-mir-20a-5p",0.004,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.281124600638978,FALSE,"miR-144-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-451a,hsa-mir-451b,hsa-mir-144,hsa-mir-4732","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
55084,"SOBP","hsa-mir-144-5p","hsa-mir-30e-5p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0,TRUE,"miR-144-5p","miR-30-5p","hsa-mir-451a,hsa-mir-451b,hsa-mir-144,hsa-mir-4732","hsa-mir-30e,hsa-mir-30c-1"
55187,"VPS13D","hsa-mir-20a-5p","hsa-mir-550a-3p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.241206140350877,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-200c-5p/550a-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-550a-1,hsa-mir-550b-1"
55187,"VPS13D","hsa-mir-301a-3p","hsa-mir-550a-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.306301265822785,FALSE,"miR-130-3p/301-3p/454-3p","miR-200c-5p/550a-3p","hsa-mir-301a","hsa-mir-550a-1,hsa-mir-550b-1"
55632,"G2E3","hsa-mir-383-5p","hsa-mir-548v",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.306301265822785,FALSE,NA,"miR-548v","hsa-mir-383","hsa-mir-548v"
55680,"RUFY2","hsa-mir-767-5p","hsa-mir-130a-5p",0.004,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.281124600638978,FALSE,"miR-767-5p","miR-23-3p","hsa-mir-105-1,hsa-mir-767,hsa-mir-105-2","hsa-mir-130a"
55728,"N4BP2","hsa-mir-197-3p","hsa-mir-181a-5p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.344351749539595,FALSE,"miR-197-3p","miR-181-5p","hsa-mir-197","hsa-mir-181a-2,hsa-mir-181b-2"
55839,"CENPN","hsa-mir-548b-3p","hsa-mir-195-5p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.335335365853659,FALSE,"miR-548b-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-548b","hsa-mir-195,hsa-mir-497"
57493,"HEG1","hsa-mir-30a-3p","hsa-mir-222-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0,TRUE,"miR-30-3p","miR-221-3p/222-3p","hsa-mir-30a","hsa-mir-221,hsa-mir-222"
57524,"CASKIN1","hsa-mir-3150b-3p","hsa-mir-2355-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.268268292682927,FALSE,"miR-3150b-3p","miR-2355-5p","hsa-mir-3150b,hsa-mir-3150a","hsa-mir-2355"
57546,"PDP2","hsa-mir-450b-5p","hsa-let-7b-5p",0,FALSE,NA,NA,NA,"tarbase","mirtarbase",0,TRUE,"miR-450b-5p","let-7-5p/98-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
57551,"TAOK1","hsa-mir-125b-2-3p","hsa-mir-374b-3p",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.268268292682927,FALSE,"miR-125b-2-3p","miR-374b-3p","hsa-mir-125b-2","hsa-mir-421,hsa-mir-374b,hsa-mir-374c"
58190,"CTDSP1","hsa-mir-96-5p","hsa-mir-15a-5p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.344351749539595,FALSE,"miR-96-5p/1271-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-16-1,hsa-mir-15a"
59338,"PLEKHA1","hsa-mir-497-5p","hsa-mir-582-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.241206140350877,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-582-5p","hsa-mir-195,hsa-mir-497","hsa-mir-582"
64093,"SMOC1","hsa-mir-10a-5p","hsa-mir-199a-3p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.223329949238579,FALSE,"miR-10-5p","miR-199-3p","hsa-mir-10a","hsa-mir-199a-1"
64332,"NFKBIZ","hsa-mir-20b-5p","hsa-mir-1304-5p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",0.2588,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-1304-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-1304"
64393,"ZMAT3","hsa-mir-195-5p","hsa-mir-15a-5p",0.0065,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.327201372997712,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497","hsa-mir-16-1,hsa-mir-15a"
