"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
894,"CCND2","hsa-mir-452-3p","hsa-mir-2355-5p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase",0.315372384937238,FALSE,"miR-452-3p","miR-2355-5p","hsa-mir-224,hsa-mir-452","hsa-mir-2355"
920,"CD4","hsa-mir-204-5p","hsa-mir-485-5p",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.258509554140127,FALSE,"miR-204-5p/211-5p","miR-485-5p","hsa-mir-204","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409"
1021,"CDK6","hsa-mir-105-5p","hsa-mir-142-5p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29283884'>PubMedLink</a>","mirtarbase","tarbase",0.311302013422819,FALSE,"miR-105-5p","miR-142-5p","hsa-mir-105-1,hsa-mir-767,hsa-mir-105-2","hsa-mir-142,hsa-mir-4736"
1021,"CDK6","hsa-mir-29b-1-5p","hsa-mir-224-5p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29283884'>PubMedLink</a>","tarbase","tarbase",0.245851590106007,FALSE,"miR-29b-1-5p","miR-224-5p","hsa-mir-29a,hsa-mir-29b-1","hsa-mir-224,hsa-mir-452"
1021,"CDK6","hsa-mir-582-5p","hsa-mir-222-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29283884'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.1115,FALSE,"miR-582-5p","miR-221-3p/222-3p","hsa-mir-582","hsa-mir-221,hsa-mir-222"
1073,"CFL2","hsa-mir-98-5p","hsa-mir-130b-3p",0.007,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.321473267326733,FALSE,"let-7-5p/98-5p","miR-130-3p/301-3p/454-3p","hsa-mir-98,hsa-let-7f-2","hsa-mir-301b,hsa-mir-130b"
1075,"CTSC","hsa-mir-455-3p","hsa-mir-488-3p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",0.245851590106007,FALSE,NA,"miR-488-3p","hsa-mir-455","hsa-mir-488"
1287,"COL4A5","hsa-mir-3127-5p","hsa-mir-9-3p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.279048128342246,FALSE,"miR-3127-5p","miR-9-3p","hsa-mir-3127","hsa-mir-9-1"
1303,"COL12A1","hsa-let-7i-3p","hsa-mir-543",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase",0.1115,FALSE,"let-7i-3p","miR-543","hsa-let-7i","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300"
1303,"COL12A1","hsa-mir-9-5p","hsa-mir-92b-3p",0.0095,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.33896,FALSE,"miR-9-5p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-9-1","hsa-mir-92b"
1595,"CYP51A1","hsa-mir-15b-3p","hsa-mir-582-5p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.327570621468927,FALSE,"miR-15b-3p","miR-582-5p","hsa-mir-15b,hsa-mir-16-2","hsa-mir-582"
1601,"DAB2","hsa-mir-134-5p","hsa-mir-935",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.33896,FALSE,"miR-134-5p","miR-935","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541","hsa-mir-935"
1642,"DDB1","hsa-mir-149-5p","hsa-mir-142-5p",0,FALSE,NA,NA,NA,"mirtarbase","tarbase",0,TRUE,"miR-149-5p","miR-142-5p","hsa-mir-149","hsa-mir-142,hsa-mir-4736"
1871,"E2F3","hsa-mir-1305","hsa-mir-376a-3p",0,TRUE,NA,NA,NA,"tarbase","mirtarbase",0,TRUE,"miR-1305","miR-376-3p","hsa-mir-1305","hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655"
1983,"EIF5","hsa-mir-130b-3p","hsa-mir-33b-5p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.217765258215962,FALSE,"miR-130-3p/301-3p/454-3p","miR-33-5p","hsa-mir-301b,hsa-mir-130b","hsa-mir-33b"
1995,"ELAVL3","hsa-mir-582-5p","hsa-mir-511-5p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0,TRUE,"miR-582-5p","miR-511-5p","hsa-mir-582",NA
1997,"ELF1","hsa-mir-218-5p","hsa-mir-542-3p",0.002,TRUE,NA,NA,NA,"tarbase","tarbase",0.217765258215962,FALSE,"miR-218-5p","miR-542-3p","hsa-mir-218-1","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
2317,"FLNB","hsa-mir-107","hsa-mir-1-3p",0.006,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.311302013422819,FALSE,"miR-103-3p/107","miR-1-3p/206","hsa-mir-107","hsa-mir-133a-1,hsa-mir-1-2"
2355,"FOSL2","hsa-mir-155-5p","hsa-mir-625-5p",0.0095,TRUE,NA,NA,NA,"tarbase","tarbase",0.33896,FALSE,"miR-155-5p","miR-625-5p","hsa-mir-155","hsa-mir-625"
2495,"FTH1","hsa-mir-491-5p","hsa-mir-218-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.304429594272076,FALSE,"miR-491-5p","miR-218-5p","hsa-mir-491","hsa-mir-218-1"
2619,"GAS1","hsa-mir-204-5p","hsa-mir-493-5p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.230996015936255,FALSE,"miR-204-5p/211-5p","miR-493-5p","hsa-mir-204","hsa-mir-493,hsa-mir-337,hsa-mir-665"
2627,"GATA6","hsa-mir-106a-5p","hsa-mir-363-3p",0.008,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15666845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15767045'>PubMedLink</a>","mirtarbase","mirtarbase",0.331314285714286,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
2649,"NR6A1","hsa-mir-497-5p","hsa-mir-98-5p",0.0025,TRUE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",0.230996015936255,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","let-7-5p/98-5p","hsa-mir-195,hsa-mir-497","hsa-mir-98,hsa-let-7f-2"
2908,"NR3C1","hsa-mir-329-3p","hsa-mir-301a-3p",0.009,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17102092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17102092'>PubMedLink</a>","mirtarbase","tarbase",0.336658064516129,FALSE,"miR-329-3p/362-3p","miR-130-3p/301-3p/454-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495","hsa-mir-301a"
3177,"SLC29A2","hsa-mir-195-5p","hsa-mir-3065-3p",0.003,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.245851590106007,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-3065-3p","hsa-mir-195,hsa-mir-497","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250"
3178,"HNRNPA1","hsa-mir-1291","hsa-mir-194-5p",0.0015,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.193266666666667,FALSE,"miR-1291/6775-3p","miR-194-5p","hsa-mir-1291","hsa-mir-215,hsa-mir-194-1"
3209,"HOXA13","hsa-mir-363-3p","hsa-mir-222-3p",5e-04,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",0.1115,FALSE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-221-3p/222-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-221,hsa-mir-222"
3480,"IGF1R","hsa-mir-218-5p","hsa-mir-376a-3p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.279048128342246,FALSE,"miR-218-5p","miR-376-3p","hsa-mir-218-1","hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655"
3480,"IGF1R","hsa-mir-377-3p","hsa-mir-379-3p",0.009,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase","tarbase",0.336658064516129,FALSE,"miR-377-3p","miR-411-3p","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543"
3480,"IGF1R","hsa-mir-377-3p","hsa-mir-409-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase","tarbase",0.217765258215962,FALSE,"miR-377-3p","miR-409-3p","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656","hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
3480,"IGF1R","hsa-mir-539-5p","hsa-mir-377-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase","mirtarbase",0.217765258215962,FALSE,"miR-539-5p","miR-377-3p","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
3480,"IGF1R","hsa-mir-545-5p","hsa-mir-106a-5p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","tarbase","tarbase",0.279048128342246,FALSE,"miR-545-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-545,hsa-mir-374a","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
3667,"IRS1","hsa-mir-106a-5p","hsa-mir-141-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12414625'>PubMedLink</a>","tarbase","tarbase",0,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-141-3p/200a-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-200c,hsa-mir-141"
3745,"KCNB1","hsa-let-7a-2-3p","hsa-mir-301b-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.1115,FALSE,"let-7a-2-3p/let-7g-3p","miR-130-3p/301-3p/454-3p","hsa-let-7a-2,hsa-mir-100","hsa-mir-301b,hsa-mir-130b"
3875,"KRT18","hsa-mir-195-5p","hsa-mir-424-5p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.33896,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
4035,"LRP1","hsa-mir-494-3p","hsa-mir-154-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.304429594272076,FALSE,"miR-494-3p","miR-154-3p/487-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
4131,"MAP1B","hsa-mir-379-3p","hsa-mir-769-3p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase",0.315372384937238,FALSE,"miR-411-3p","miR-450b-3p/769-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543","hsa-mir-769"
4144,"MAT2A","hsa-mir-497-5p","hsa-mir-1224-5p",0.007,FALSE,NA,NA,NA,"tarbase","tarbase",0.321473267326733,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-1224-5p","hsa-mir-195,hsa-mir-497","hsa-mir-1224"
4154,"MBNL1","hsa-mir-9-5p","hsa-mir-130b-5p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.33896,FALSE,"miR-9-5p","miR-130b-5p","hsa-mir-9-1","hsa-mir-301b,hsa-mir-130b"
4193,"MDM2","hsa-mir-222-3p","hsa-mir-152-3p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11141476'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.159944827586207,FALSE,"miR-221-3p/222-3p","miR-148-3p/152-3p","hsa-mir-221,hsa-mir-222","hsa-mir-152"
4193,"MDM2","hsa-mir-628-3p","hsa-mir-545-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11141476'>PubMedLink</a>","tarbase","tarbase",0.331314285714286,FALSE,"miR-628-3p","miR-545-5p","hsa-mir-628","hsa-mir-545,hsa-mir-374a"
4524,"MTHFR","hsa-mir-766-3p","hsa-mir-424-5p",0.0065,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.315372384937238,FALSE,"miR-766-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-766","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
4602,"MYB","hsa-mir-215-5p","hsa-mir-192-5p",0.001,TRUE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.159944827586207,FALSE,"miR-192-5p/215-5p","miR-192-5p/215-5p","hsa-mir-215,hsa-mir-194-1","hsa-mir-192,hsa-mir-194-2"
4609,"MYC","hsa-mir-323a-3p","hsa-mir-1224-5p",0.002,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/21685915'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22706201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22706201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2405002'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2405002'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26070438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26070438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26070438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9071974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9071974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9177412'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9177412'>PubMedLink</a>","mirtarbase","tarbase",0.217765258215962,FALSE,"miR-323-3p","miR-1224-5p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495","hsa-mir-1224"
4666,"NACA","hsa-mir-2355-3p","hsa-mir-107",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.29062656641604,FALSE,"miR-2355-3p","miR-103-3p/107","hsa-mir-2355","hsa-mir-107"
4775,"NFATC3","hsa-mir-338-3p","hsa-mir-337-3p",0.0085,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24140344'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/26084291'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.331314285714286,FALSE,"miR-338-3p","miR-337-3p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-493,hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432"
4779,"NFE2L1","hsa-mir-503-5p","hsa-mir-181d-5p",0.008,TRUE,NA,NA,NA,"tarbase","tarbase",0.331314285714286,FALSE,"miR-503-5p","miR-181-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-181c,hsa-mir-181d"
4782,"NFIC","hsa-mir-106a-5p","hsa-mir-150-5p",0.007,TRUE,NA,NA,NA,"tarbase","tarbase",0.321473267326733,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-150-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-150"
4782,"NFIC","hsa-mir-150-5p","hsa-mir-511-5p",0.003,TRUE,NA,NA,NA,"tarbase","tarbase",0.245851590106007,FALSE,"miR-150-5p","miR-511-5p","hsa-mir-150",NA
4782,"NFIC","hsa-mir-550a-5p","hsa-mir-222-3p",0.0035,TRUE,NA,NA,NA,"tarbase","tarbase",0.258509554140127,FALSE,"miR-550a-3-5p/550a-5p/1271-3p","miR-221-3p/222-3p","hsa-mir-550a-1,hsa-mir-550b-1","hsa-mir-221,hsa-mir-222"
4782,"NFIC","hsa-mir-940","hsa-mir-629-5p",0.0075,TRUE,NA,NA,NA,"mirtarbase","tarbase",0.327570621468927,FALSE,"miR-940/6808-5p/6893-5p","miR-629-5p","hsa-mir-3677,hsa-mir-940,hsa-mir-4717","hsa-mir-629"
4853,"NOTCH2","hsa-mir-155-5p","hsa-mir-485-3p",0.006,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.311302013422819,FALSE,"miR-155-5p","miR-539-3p","hsa-mir-155","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409"
4853,"NOTCH2","hsa-mir-939-5p","hsa-mir-940",0.004,FALSE,NA,NA,NA,"tarbase","tarbase",0.266574712643678,FALSE,"miR-939-5p/1343-5p","miR-940/6808-5p/6893-5p","hsa-mir-939,hsa-mir-1234","hsa-mir-3677,hsa-mir-940,hsa-mir-4717"
4982,"TNFRSF11B","hsa-mir-196a-5p","hsa-mir-769-3p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",0.336658064516129,FALSE,"miR-196-5p","miR-450b-3p/769-3p","hsa-mir-196a-1","hsa-mir-769"
5037,"PEBP1","hsa-mir-1976","hsa-mir-155-5p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",0,TRUE,"miR-1976","miR-155-5p","hsa-mir-1976","hsa-mir-155"
5054,"SERPINE1","hsa-mir-34c-5p","hsa-mir-299-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.193266666666667,FALSE,"miR-34-5p/449-5p","miR-299-5p","hsa-mir-34b,hsa-mir-34c","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495"
