"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-34a-5p","hsa-mir-7-5p",6667,"SP1",102,"ADAM10",1,0,0.0155,0.0225,5e-04,0.00179016263387544
"hsa-mir-124-5p","hsa-mir-29b-3p",6667,"SP1",102,"ADAM10",1,0,0.0445,0.101,0.0055,0.0143415605295551
"hsa-mir-22-5p","hsa-mir-329-3p",6667,"SP1",102,"ADAM10",1,5e-04,0.1335,0.225,0.001,0.00331944355612408
"hsa-mir-107","hsa-mir-124-3p",6667,"SP1",102,"ADAM10",1,5e-04,0.1145,0.057,5e-04,0.00179016263387544
"hsa-mir-124-3p","hsa-mir-124-5p",6667,"SP1",102,"ADAM10",1,0,0.065,0.058,5e-04,0.00179016263387544
"hsa-mir-655-3p","hsa-mir-7-5p",6667,"SP1",102,"ADAM10",1,0,0.105,0.039,0.003,0.00858067538336479
"hsa-mir-133a-3p","hsa-mir-330-3p",6667,"SP1",102,"ADAM10",1,0,0.1505,0.9085,0.0055,0.0143415605295551
"hsa-mir-1-3p","hsa-mir-330-3p",6667,"SP1",102,"ADAM10",1,0,0.1045,0.9015,0,0
"hsa-mir-133a-3p","hsa-mir-628-5p",6667,"SP1",102,"ADAM10",1,0,0.0975,0.091,0.004,0.0109602449712264
"hsa-mir-124-3p","hsa-mir-655-3p",6667,"SP1",102,"ADAM10",1,0,0.0545,0.0955,5e-04,0.00179016263387544
"hsa-mir-124-5p","hsa-mir-299-5p",6667,"SP1",102,"ADAM10",1,0,0.053,0.21,0,0
"hsa-mir-124-3p","hsa-mir-369-3p",6667,"SP1",102,"ADAM10",1,0,0.0695,0.204,0,0
"hsa-mir-299-5p","hsa-mir-330-3p",6667,"SP1",102,"ADAM10",1,0,0.199,0.9,0,0
"hsa-mir-124-5p","hsa-mir-410-3p",6667,"SP1",102,"ADAM10",1,0,0.05,0.2715,0,0
"hsa-mir-124-5p","hsa-mir-218-5p",6667,"SP1",102,"ADAM10",1,0,0.0585,0.0155,0,0
"hsa-mir-139-3p","hsa-mir-330-3p",6667,"SP1",102,"ADAM10",1,0,0.274,0.889,0.0015,0.00472762743386343
"hsa-mir-22-5p","hsa-mir-410-3p",6667,"SP1",102,"ADAM10",1,5e-04,0.1155,0.2445,0.004,0.0109602449712264
"hsa-mir-128-3p","hsa-mir-146b-5p",6667,"SP1",102,"ADAM10",1,0,0.114,0.167,0.005,0.0132324107950996
"hsa-mir-139-3p","hsa-mir-655-3p",6667,"SP1",102,"ADAM10",1,0,0.301,0.081,0,0
"hsa-mir-124-3p","hsa-mir-378a-3p",6667,"SP1",102,"ADAM10",1,0,0.0725,0.011,0.0015,0.00472762743386343
"hsa-mir-124-3p","hsa-mir-29b-2-5p",6667,"SP1",102,"ADAM10",1,0,0.057,0.1765,0.009,0.0216772284809319
"hsa-mir-29b-3p","hsa-mir-891a-5p",6667,"SP1",102,"ADAM10",1,0,0.1005,0.4025,0.0075,0.0186064173040153
"hsa-mir-124-5p","hsa-mir-139-3p",6667,"SP1",102,"ADAM10",1,0,0.02,0.303,0.008,0.0196455300901967
"hsa-mir-124-3p","hsa-mir-146b-5p",6667,"SP1",102,"ADAM10",1,0,0.0695,0.1735,0.0025,0.0073405985686402
"hsa-mir-124-5p","hsa-mir-7-5p",6667,"SP1",102,"ADAM10",1,0,0.0555,0.036,5e-04,0.00179016263387544
"hsa-mir-124-5p","hsa-mir-133a-3p",6667,"SP1",102,"ADAM10",1,0,0.0505,0.123,0,0
"hsa-mir-105-5p","hsa-mir-124-5p",6667,"SP1",102,"ADAM10",1,0,0.13,0.056,0.004,0.0109602449712264
"hsa-mir-1-3p","hsa-mir-124-5p",6667,"SP1",102,"ADAM10",1,0,0.0985,0.057,0,0
"hsa-mir-218-5p","hsa-mir-22-5p",6667,"SP1",102,"ADAM10",1,0,0.0125,0.156,0.004,0.0109602449712264
"hsa-mir-124-3p","hsa-mir-330-3p",6667,"SP1",102,"ADAM10",1,0,0.06,0.9025,5e-04,0.00179016263387544
"hsa-mir-329-3p","hsa-mir-655-3p",6667,"SP1",102,"ADAM10",1,0,0.197,0.112,0.006,0.0154375693278222
"hsa-mir-124-5p","hsa-mir-145-5p",6667,"SP1",102,"ADAM10",1,0,0.0545,0.0575,0.001,0.00331944355612408
"hsa-mir-124-5p","hsa-mir-29c-3p",6667,"SP1",102,"ADAM10",1,0,0.0575,0.8095,0.001,0.00331944355612408
"hsa-mir-22-5p","hsa-mir-299-5p",6667,"SP1",102,"ADAM10",1,0,0.139,0.1845,0.002,0.00606143245058249
"hsa-mir-212-3p","hsa-mir-22-5p",1997,"ELF1",113,"ADCY7",1,0.0015,0.0565,0.082,0.0015,0.00472762743386343
"hsa-mir-148a-5p","hsa-mir-22-5p",4609,"MYC",142,"PARP1",1,0,0.122,0.1085,5e-04,0.00179016263387544
"hsa-mir-543","hsa-mir-874-3p",2113,"ETS1",142,"PARP1",1,0,0.047,0.293,0.002,0.00606143245058249
"hsa-mir-221-3p","hsa-mir-27b-3p",2113,"ETS1",142,"PARP1",1,0,0.0145,0.4475,0.006,0.0154375693278222
"hsa-mir-34a-5p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,5e-04,0.025,0.0285,0.0075,0.0186064173040153
"hsa-mir-1229-3p","hsa-mir-379-5p",2113,"ETS1",142,"PARP1",1,0,0.548,0.27,0.0065,0.0165055563370376
"hsa-mir-203a-3p","hsa-mir-378a-3p",4609,"MYC",142,"PARP1",1,0,0.035,0.0375,0.006,0.0154375693278222
"hsa-mir-1-3p","hsa-mir-7-5p",2113,"ETS1",142,"PARP1",1,0,0.015,0.02,5e-04,0.00179016263387544
"hsa-mir-377-3p","hsa-mir-7-5p",2113,"ETS1",142,"PARP1",1,5e-04,0.14,0.019,0.0015,0.00472762743386343
"hsa-mir-133a-3p","hsa-mir-136-5p",2113,"ETS1",142,"PARP1",1,0.0035,0.029,0.2545,0.0065,0.0165055563370376
"hsa-mir-27b-3p","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0,0.5185,0.4115,0.004,0.0109602449712264
"hsa-mir-133a-3p","hsa-mir-145-5p",2113,"ETS1",142,"PARP1",1,0.0045,0.078,0.0335,5e-04,0.00179016263387544
"hsa-mir-221-3p","hsa-mir-874-3p",2113,"ETS1",142,"PARP1",1,0,0.026,0.292,0.0015,0.00472762743386343
"hsa-mir-124-3p","hsa-mir-193a-5p",2113,"ETS1",142,"PARP1",1,0.008,0.28,0.402,0.009,0.0216772284809319
"hsa-mir-543","hsa-mir-7-5p",2113,"ETS1",142,"PARP1",1,0,0.0235,0.027,0.001,0.00331944355612408
"hsa-mir-24-3p","hsa-mir-379-5p",4609,"MYC",142,"PARP1",1,0,0.631,0.237,5e-04,0.00179016263387544
"hsa-mir-377-3p","hsa-mir-874-3p",2113,"ETS1",142,"PARP1",1,0,0.179,0.28,0.0015,0.00472762743386343
"hsa-mir-103a-2-5p","hsa-mir-10a-5p",2113,"ETS1",142,"PARP1",1,0,0.972,0.0115,5e-04,0.00179016263387544
"hsa-mir-379-5p","hsa-mir-3943",4609,"MYC",142,"PARP1",1,0,0.3625,0.067,0.0035,0.00978536894132223
"hsa-mir-203a-3p","hsa-mir-29c-3p",4609,"MYC",142,"PARP1",1,0,0.052,0.1855,0,0
"hsa-mir-1229-3p","hsa-mir-7-5p",2113,"ETS1",142,"PARP1",1,0,0.4985,0.034,0.0045,0.0121071143914308
"hsa-mir-22-5p","hsa-mir-24-3p",4609,"MYC",142,"PARP1",1,0,0.093,0.595,0,0
"hsa-mir-203a-3p","hsa-mir-22-5p",4609,"MYC",142,"PARP1",1,0,0.04,0.0685,0.0025,0.0073405985686402
"hsa-mir-133a-3p","hsa-mir-940",4609,"MYC",142,"PARP1",1,0,0.048,0.3885,0.0055,0.0143415605295551
"hsa-mir-1224-5p","hsa-mir-378a-3p",4609,"MYC",142,"PARP1",1,0,0.0185,0.033,0.003,0.00858067538336479
"hsa-mir-200a-5p","hsa-mir-221-3p",2113,"ETS1",142,"PARP1",1,0,0.882,0.0175,0.001,0.00331944355612408
"hsa-mir-103a-2-5p","hsa-mir-203a-3p",4609,"MYC",142,"PARP1",1,0,0.962,0.061,0.0085,0.020660870888803
"hsa-mir-145-5p","hsa-mir-7-5p",4609,"MYC",142,"PARP1",1,0,0.035,0.043,0.005,0.0132324107950996
"hsa-mir-145-5p","hsa-mir-330-5p",4609,"MYC",142,"PARP1",1,0,0.029,0.124,0.006,0.0154375693278222
"hsa-mir-22-5p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0,0.0755,0.14,0.0025,0.0073405985686402
"hsa-mir-329-3p","hsa-mir-383-5p",2113,"ETS1",142,"PARP1",1,0,0.0365,0.2185,0,0
"hsa-mir-133a-3p","hsa-mir-145-5p",4609,"MYC",142,"PARP1",1,0,0.078,0.0335,5e-04,0.00179016263387544
"hsa-mir-378a-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0.0395,0.0465,0.004,0.0109602449712264
"hsa-mir-330-5p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0.001,0.108,0.1485,0.002,0.00606143245058249
"hsa-mir-22-5p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0.0775,0.023,0,0
"hsa-mir-654-3p","hsa-mir-7-5p",2113,"ETS1",142,"PARP1",1,0.0025,0.4095,0.0255,0.0035,0.00978536894132223
"hsa-mir-378a-5p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0.32,0.0365,0,0
"hsa-mir-1-3p","hsa-mir-766-3p",2113,"ETS1",142,"PARP1",1,0,0.0145,0.5865,0.0035,0.00978536894132223
"hsa-mir-200a-5p","hsa-mir-323a-3p",4609,"MYC",142,"PARP1",1,0,0.925,0.26,0.0035,0.00978536894132223
"hsa-mir-221-3p","hsa-mir-330-5p",2113,"ETS1",142,"PARP1",1,0,0.017,0.0945,0,0
"hsa-mir-1-3p","hsa-mir-128-3p",2113,"ETS1",142,"PARP1",1,0,0.012,0.044,0.0095,0.0226808696602207
"hsa-mir-24-3p","hsa-mir-379-5p",2113,"ETS1",142,"PARP1",1,0,0.631,0.237,5e-04,0.00179016263387544
"hsa-mir-1224-5p","hsa-mir-378a-5p",4609,"MYC",142,"PARP1",1,0,0.038,0.401,0.0045,0.0121071143914308
"hsa-mir-133a-3p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0.002,0.051,0.038,0.009,0.0216772284809319
"hsa-mir-124-3p","hsa-mir-379-5p",2113,"ETS1",142,"PARP1",1,0.008,0.2605,0.235,0.007,0.01756062958823
"hsa-mir-132-3p","hsa-mir-7-5p",2113,"ETS1",142,"PARP1",1,0.007,0.2135,0.02,0,0
"hsa-mir-22-5p","hsa-mir-221-3p",2113,"ETS1",142,"PARP1",1,0,0.1565,0.0205,5e-04,0.00179016263387544
"hsa-mir-203a-3p","hsa-mir-7-5p",4609,"MYC",142,"PARP1",1,0,0.07,0.02,0.0065,0.0165055563370376
"hsa-mir-377-3p","hsa-mir-379-5p",2113,"ETS1",142,"PARP1",1,0,0.186,0.184,5e-04,0.00179016263387544
"hsa-mir-22-5p","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0,0.1195,0.421,0,0
"hsa-mir-128-3p","hsa-mir-203a-3p",4609,"MYC",142,"PARP1",1,0,0.0235,0.0205,0,0
"hsa-mir-29c-3p","hsa-mir-323a-3p",4609,"MYC",142,"PARP1",1,0,0.195,0.347,0.006,0.0154375693278222
"hsa-mir-377-3p","hsa-mir-378a-5p",2113,"ETS1",142,"PARP1",1,0,0.1865,0.324,0.003,0.00858067538336479
"hsa-mir-133a-3p","hsa-mir-148b-5p",2113,"ETS1",142,"PARP1",1,0.001,0.0365,0.6805,0.004,0.0109602449712264
"hsa-mir-1-3p","hsa-mir-874-3p",2113,"ETS1",142,"PARP1",1,0,0.019,0.283,0.002,0.00606143245058249
"hsa-mir-329-3p","hsa-mir-379-5p",2113,"ETS1",142,"PARP1",1,0,0.0515,0.263,0.0065,0.0165055563370376
"hsa-mir-323a-3p","hsa-mir-379-5p",4609,"MYC",142,"PARP1",1,0,0.197,0.2205,0.001,0.00331944355612408
"hsa-mir-1-3p","hsa-mir-148a-3p",2113,"ETS1",142,"PARP1",1,0,0.017,0.082,0.0075,0.0186064173040153
"hsa-mir-1287-5p","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0,0.018,0.4165,5e-04,0.00179016263387544
"hsa-mir-203a-3p","hsa-mir-874-3p",4609,"MYC",142,"PARP1",1,0,0.022,0.2795,0,0
"hsa-mir-223-5p","hsa-mir-379-5p",2113,"ETS1",142,"PARP1",1,0.0025,0.096,0.283,0.0025,0.0073405985686402
"hsa-mir-27b-3p","hsa-mir-323a-3p",4609,"MYC",142,"PARP1",1,0,0.446,0.3165,0.006,0.0154375693278222
"hsa-mir-223-3p","hsa-mir-323a-3p",4609,"MYC",142,"PARP1",1,0,0.0845,0.238,0.0015,0.00472762743386343
"hsa-mir-133a-3p","hsa-mir-3943",4609,"MYC",142,"PARP1",1,0,0.0515,0.061,0.0015,0.00472762743386343
"hsa-mir-22-5p","hsa-mir-24-3p",2113,"ETS1",142,"PARP1",1,0,0.093,0.595,0,0
"hsa-mir-133a-3p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0.002,0.0475,0.202,0.003,0.00858067538336479
"hsa-mir-27b-3p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0,0.498,0.1615,5e-04,0.00179016263387544
"hsa-mir-132-3p","hsa-mir-133a-3p",2113,"ETS1",142,"PARP1",1,0.008,0.1725,0.0225,0,0
"hsa-mir-1224-5p","hsa-mir-29c-3p",4609,"MYC",142,"PARP1",1,0,0.017,0.1945,0.007,0.01756062958823
"hsa-mir-222-3p","hsa-mir-330-5p",2113,"ETS1",142,"PARP1",1,0,0.0175,0.1165,0.0035,0.00978536894132223
"hsa-mir-1-3p","hsa-mir-133a-3p",2113,"ETS1",142,"PARP1",1,0,0.0155,0.057,0,0
"hsa-mir-31-5p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0,0.0765,0.2075,0.001,0.00331944355612408
"hsa-mir-1224-5p","hsa-mir-133a-3p",4609,"MYC",142,"PARP1",1,0,0.023,0.051,0,0
"hsa-mir-329-3p","hsa-mir-874-3p",2113,"ETS1",142,"PARP1",1,0,0.0295,0.2615,0.0025,0.0073405985686402
"hsa-mir-128-3p","hsa-mir-184",4609,"MYC",142,"PARP1",1,0,0.0345,0.0385,0,0
"hsa-mir-145-5p","hsa-mir-29c-3p",4609,"MYC",142,"PARP1",1,0,0.0405,0.215,0.007,0.01756062958823
"hsa-mir-29c-3p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0.001,0.212,0.152,0.005,0.0132324107950996
"hsa-mir-203a-3p","hsa-mir-330-5p",4609,"MYC",142,"PARP1",1,0,0.0165,0.0975,0,0
"hsa-mir-29c-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0.007,0.2335,0.039,0.007,0.01756062958823
"hsa-mir-27b-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0.3575,0.0385,0.006,0.0154375693278222
"hsa-mir-145-5p","hsa-mir-379-5p",4609,"MYC",142,"PARP1",1,0,0.0315,0.35,0.001,0.00331944355612408
"hsa-mir-133a-3p","hsa-mir-221-3p",2113,"ETS1",142,"PARP1",1,0.0035,0.0425,0.0235,0.001,0.00331944355612408
"hsa-mir-27b-3p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0,0.3345,0.0455,0.0035,0.00978536894132223
"hsa-mir-184","hsa-mir-378c",4609,"MYC",142,"PARP1",1,0.004,0.0485,0.0265,0,0
"hsa-mir-377-3p","hsa-mir-383-5p",2113,"ETS1",142,"PARP1",1,0,0.14,0.2885,0.0085,0.020660870888803
"hsa-mir-133a-3p","hsa-mir-203a-3p",4609,"MYC",142,"PARP1",1,0,0.0495,0.0205,0,0
"hsa-mir-133a-3p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0.0015,0.035,0.0425,0.001,0.00331944355612408
"hsa-mir-1228-3p","hsa-mir-22-5p",2113,"ETS1",142,"PARP1",1,0,0.984,0.099,0.004,0.0109602449712264
"hsa-mir-1224-5p","hsa-mir-31-5p",4609,"MYC",142,"PARP1",1,0,0.024,0.058,0.002,0.00606143245058249
"hsa-mir-203a-3p","hsa-mir-766-3p",4609,"MYC",142,"PARP1",1,0,0.048,0.6225,0.0015,0.00472762743386343
"hsa-mir-1-3p","hsa-mir-379-5p",2113,"ETS1",142,"PARP1",1,0,0.0145,0.308,0.0055,0.0143415605295551
"hsa-mir-329-3p","hsa-mir-7-5p",2113,"ETS1",142,"PARP1",1,0,0.069,0.016,0.001,0.00331944355612408
"hsa-mir-1224-5p","hsa-mir-7-5p",4609,"MYC",142,"PARP1",1,0,0.0225,0.0185,0,0
"hsa-mir-23b-3p","hsa-mir-379-5p",2113,"ETS1",142,"PARP1",1,0,0.3495,0.218,0,0
"hsa-mir-1-3p","hsa-mir-1296-5p",2113,"ETS1",142,"PARP1",1,0,0.0145,0.489,0,0
"hsa-mir-22-5p","hsa-mir-33b-5p",4609,"MYC",142,"PARP1",1,0,0.0885,0.8695,0.005,0.0132324107950996
"hsa-mir-1-3p","hsa-mir-378a-5p",2113,"ETS1",142,"PARP1",1,0,0.0105,0.326,0,0
"hsa-mir-323a-3p","hsa-mir-7-5p",4609,"MYC",142,"PARP1",1,0,0.1575,0.0285,0,0
"hsa-mir-377-3p","hsa-mir-942-5p",2113,"ETS1",142,"PARP1",1,5e-04,0.0805,0.021,0.0035,0.00978536894132223
"hsa-mir-193a-5p","hsa-mir-221-3p",2113,"ETS1",142,"PARP1",1,0,0.443,0.0205,0.0055,0.0143415605295551
"hsa-mir-383-5p","hsa-mir-543",2113,"ETS1",142,"PARP1",1,0,0.216,0.038,0,0
"hsa-mir-329-3p","hsa-mir-34a-5p",2113,"ETS1",142,"PARP1",1,0,0.038,0.0165,0.005,0.0132324107950996
"hsa-mir-1287-5p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0,0.0175,0.106,0.0015,0.00472762743386343
"hsa-mir-124-3p","hsa-mir-7-5p",2113,"ETS1",142,"PARP1",1,0.007,0.2345,0.032,0.007,0.01756062958823
"hsa-mir-3943","hsa-mir-7-5p",4609,"MYC",142,"PARP1",1,0,0.061,0.023,0,0
"hsa-mir-1296-5p","hsa-mir-203a-3p",4609,"MYC",142,"PARP1",1,0,0.4955,0.0335,0.0075,0.0186064173040153
"hsa-mir-378a-5p","hsa-mir-654-3p",2113,"ETS1",142,"PARP1",1,0,0.3235,0.422,0.004,0.0109602449712264
"hsa-mir-1-3p","hsa-mir-383-5p",2113,"ETS1",142,"PARP1",1,0,0.0155,0.239,5e-04,0.00179016263387544
"hsa-mir-543","hsa-mir-625-5p",2113,"ETS1",142,"PARP1",1,0,0.0285,0.013,0.0045,0.0121071143914308
"hsa-mir-221-3p","hsa-mir-378a-5p",2113,"ETS1",142,"PARP1",1,0,0.0105,0.368,0.001,0.00331944355612408
"hsa-mir-22-5p","hsa-mir-329-3p",2113,"ETS1",142,"PARP1",1,0,0.102,0.0275,0.005,0.0132324107950996
"hsa-mir-223-5p","hsa-mir-29c-3p",2113,"ETS1",142,"PARP1",1,0.001,0.0585,0.211,0.001,0.00331944355612408
"hsa-mir-128-3p","hsa-mir-132-3p",2113,"ETS1",142,"PARP1",1,0.008,0.0215,0.219,0,0
"hsa-mir-128-3p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0.0095,0.0355,0.117,0.008,0.0196455300901967
"hsa-let-7e-5p","hsa-mir-377-3p",2113,"ETS1",142,"PARP1",1,0,0.115,0.2045,0.0095,0.0226808696602207
"hsa-mir-10b-5p","hsa-mir-32-3p",51341,"ZBTB7A",207,"AKT1",-1,0.0035,0.0255,0.1305,0.007,0.01756062958823
"hsa-mir-128-3p","hsa-mir-379-5p",2113,"ETS1",290,"ANPEP",1,0.008,0.0265,0.1395,0.001,0.00331944355612408
"hsa-mir-128-3p","hsa-mir-323a-5p",2113,"ETS1",290,"ANPEP",1,0.007,0.011,0.0275,0.009,0.0216772284809319
"hsa-mir-133a-3p","hsa-mir-770-5p",1316,"KLF6",302,"ANXA2",1,5e-04,0.0125,0.0365,0,0
"hsa-mir-1-3p","hsa-mir-29c-3p",4605,"MYBL2",302,"ANXA2",1,0,0.0675,0.015,0.004,0.0109602449712264
"hsa-mir-29c-3p","hsa-mir-31-5p",4605,"MYBL2",302,"ANXA2",1,0,0.017,0.024,5e-04,0.00179016263387544
"hsa-mir-133a-3p","hsa-mir-410-3p",1316,"KLF6",302,"ANXA2",1,0.001,0.012,0.012,0,0
"hsa-mir-133a-3p","hsa-mir-29c-3p",4605,"MYBL2",302,"ANXA2",1,0,0.013,0.011,0,0
"hsa-mir-132-3p","hsa-mir-29c-3p",4605,"MYBL2",302,"ANXA2",1,0.006,0.013,0.018,0,0
"hsa-mir-133a-3p","hsa-mir-744-3p",1316,"KLF6",302,"ANXA2",1,5e-04,0.0225,0.019,0,0
"hsa-mir-155-5p","hsa-mir-27a-3p",1869,"E2F1",317,"APAF1",1,0,0.627,0.013,0.009,0.0216772284809319
"hsa-mir-107","hsa-mir-377-3p",7003,"TEAD1",323,"APBB2",1,0.0055,0.0265,0.014,0.003,0.00858067538336479
"hsa-mir-107","hsa-mir-129-5p",7003,"TEAD1",323,"APBB2",1,0.0045,0.0365,0.0115,0.002,0.00606143245058249
"hsa-let-7f-1-3p","hsa-mir-330-3p",7003,"TEAD1",323,"APBB2",1,0.005,0.0495,0.031,0.007,0.01756062958823
"hsa-mir-185-5p","hsa-mir-27a-3p",7003,"TEAD1",323,"APBB2",1,5e-04,0.0135,0.0205,0.0025,0.0073405985686402
"hsa-mir-185-5p","hsa-mir-24-3p",7003,"TEAD1",323,"APBB2",1,0,0.0155,0.015,0.0035,0.00978536894132223
"hsa-mir-103a-2-5p","hsa-mir-23b-3p",2113,"ETS1",329,"BIRC2",1,0,0.1065,0.1075,0,0
"hsa-mir-103a-2-5p","hsa-mir-331-3p",2113,"ETS1",329,"BIRC2",1,0,0.0735,0.3995,0.0045,0.0121071143914308
"hsa-mir-103a-2-5p","hsa-mir-877-5p",5970,"RELA",329,"BIRC2",1,0,0.0955,0.138,0.0025,0.0073405985686402
"hsa-let-7e-5p","hsa-mir-23a-3p",6667,"SP1",331,"XIAP",1,0.0015,0.0205,0.028,0.0025,0.0073405985686402
"hsa-mir-101-3p","hsa-mir-34b-5p",6667,"SP1",331,"XIAP",1,5e-04,0.034,0.0385,0.001,0.00331944355612408
"hsa-mir-103a-2-5p","hsa-mir-127-5p",6667,"SP1",331,"XIAP",1,0.003,0.0845,0.0745,0.0095,0.0226808696602207
"hsa-mir-103a-2-5p","hsa-mir-299-5p",6667,"SP1",331,"XIAP",1,0.0045,0.041,0.0645,0.005,0.0132324107950996
"hsa-mir-23a-3p","hsa-mir-331-3p",6667,"SP1",331,"XIAP",1,0,0.0135,0.041,0,0
"hsa-mir-23a-3p","hsa-mir-378a-3p",6667,"SP1",331,"XIAP",1,0,0.026,0.138,0,0
"hsa-mir-1258","hsa-mir-127-5p",6667,"SP1",331,"XIAP",1,0,0.089,0.084,0.0065,0.0165055563370376
"hsa-mir-23a-3p","hsa-mir-326",6667,"SP1",331,"XIAP",1,0,0.028,0.028,0.0075,0.0186064173040153
"hsa-mir-103a-2-5p","hsa-mir-377-3p",6667,"SP1",331,"XIAP",1,0.0055,0.1175,0.538,0.0015,0.00472762743386343
"hsa-let-7e-5p","hsa-mir-143-3p",6667,"SP1",331,"XIAP",1,0.0015,0.0215,0.724,0,0
"hsa-mir-23a-3p","hsa-mir-27a-3p",6667,"SP1",331,"XIAP",1,0,0.0295,0.019,0.0015,0.00472762743386343
"hsa-mir-101-3p","hsa-mir-744-3p",6667,"SP1",331,"XIAP",1,0,0.0395,0.066,0.0045,0.0121071143914308
"hsa-mir-27a-3p","hsa-mir-940",6667,"SP1",331,"XIAP",1,0,0.0325,0.4905,0.009,0.0216772284809319
"hsa-mir-23a-3p","hsa-mir-296-5p",6667,"SP1",331,"XIAP",1,0,0.018,0.138,0.007,0.01756062958823
"hsa-mir-133a-3p","hsa-mir-766-3p",6667,"SP1",331,"XIAP",1,0,0.141,0.02,0.0025,0.0073405985686402
"hsa-mir-103a-2-5p","hsa-mir-410-3p",6667,"SP1",331,"XIAP",1,0.0065,0.0685,0.0125,0.009,0.0216772284809319
"hsa-mir-27a-3p","hsa-mir-421",6667,"SP1",331,"XIAP",1,0,0.016,0.0155,0.0035,0.00978536894132223
"hsa-mir-101-3p","hsa-mir-23a-3p",6667,"SP1",331,"XIAP",1,0,0.0485,0.0245,0.002,0.00606143245058249
"hsa-mir-27a-3p","hsa-mir-744-3p",6667,"SP1",331,"XIAP",1,0,0.0175,0.0515,0,0
"hsa-mir-103a-2-5p","hsa-mir-133a-3p",6667,"SP1",331,"XIAP",1,0.004,0.053,0.1445,0.0025,0.0073405985686402
