"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-744-3p","hsa-mir-760",1958,"EGR1",467,"ATF3",1,0,0.015,0.255,0,0
"hsa-mir-200b-3p","hsa-mir-7-5p",1316,"KLF6",467,"ATF3",1,0,0.1565,0.0615,0.0035,0.0330975043827988
"hsa-mir-331-3p","hsa-mir-424-5p",1958,"EGR1",467,"ATF3",1,0,0.3075,0.268,0.001,0.0135109768675409
"hsa-mir-331-3p","hsa-mir-940",3725,"JUN",467,"ATF3",1,0,0.2765,0.0275,5e-04,0.00787453842851009
"hsa-mir-205-5p","hsa-mir-625-5p",1958,"EGR1",467,"ATF3",1,0,0.0585,0.1735,0.0015,0.0182691592508965
"hsa-mir-331-3p","hsa-mir-429",3725,"JUN",467,"ATF3",1,0,0.195,0.1185,0.006,0.0476884872911656
"hsa-mir-200b-3p","hsa-mir-7-5p",3725,"JUN",467,"ATF3",1,0,0.1565,0.0615,0.0035,0.0330975043827988
"hsa-mir-205-5p","hsa-mir-29b-3p",367,"AR",472,"ATM",1,5e-04,0.0855,0.235,0.005,0.042207033047961
"hsa-mir-130a-3p","hsa-mir-196b-5p",6667,"SP1",472,"ATM",1,0,0.1405,0.772,0.002,0.022403860249206
"hsa-mir-29b-3p","hsa-mir-93-5p",6667,"SP1",472,"ATM",1,0.0015,0.2345,0.0325,0.0025,0.0261967203748143
"hsa-mir-130a-3p","hsa-mir-424-5p",6667,"SP1",472,"ATM",1,0,0.1655,0.0205,0.0045,0.0392808662541647
"hsa-mir-29b-3p","hsa-mir-301a-3p",6667,"SP1",472,"ATM",1,0.003,0.242,0.0225,0.001,0.0135109768675409
"hsa-mir-142-3p","hsa-mir-324-5p",6667,"SP1",488,"ATP2A2",1,0,0.2225,0.0465,0.001,0.0135109768675409
"hsa-mir-130a-3p","hsa-mir-148a-3p",6667,"SP1",488,"ATP2A2",1,0.0015,0.6355,0.426,0.0015,0.0182691592508965
"hsa-mir-20a-5p","hsa-mir-335-5p",22926,"ATF6",488,"ATP2A2",1,0.003,0.017,0.3385,0.0055,0.0449164625729171
"hsa-mir-130a-3p","hsa-mir-766-3p",6667,"SP1",595,"CCND1",1,0,0.852,0.045,0.002,0.022403860249206
"hsa-mir-142-5p","hsa-mir-324-5p",6667,"SP1",595,"CCND1",1,0,0.013,0.0145,0.003,0.0297973950012186
"hsa-mir-196b-5p","hsa-mir-29b-2-5p",4208,"MEF2C",596,"BCL2",1,0,0.065,0.031,5e-04,0.00787453842851009
"hsa-mir-182-5p","hsa-mir-3065-3p",6774,"STAT3",596,"BCL2",1,0,0.034,0.417,0,0
"hsa-mir-196b-5p","hsa-mir-92a-1-5p",2736,"GLI2",596,"BCL2",1,0,0.0765,0.0385,0.003,0.0297973950012186
"hsa-mir-183-5p","hsa-mir-34c-5p",1958,"EGR1",596,"BCL2",1,0,0.0105,0.115,0.0035,0.0330975043827988
"hsa-mir-192-5p","hsa-mir-196b-5p",4602,"MYB",596,"BCL2",1,0,0.0115,0.0525,0.0045,0.0392808662541647
"hsa-mir-182-5p","hsa-mir-3613-3p",1958,"EGR1",596,"BCL2",1,0,0.0265,0.4465,0,0
"hsa-mir-196b-5p","hsa-mir-378a-3p",5241,"PGR",596,"BCL2",1,0.0095,0.0655,0.0155,0.005,0.042207033047961
"hsa-mir-19a-3p","hsa-mir-93-5p",6777,"STAT5B",604,"BCL6",1,0.001,0.0235,0.1605,0.001,0.0135109768675409
"hsa-mir-30c-1-3p","hsa-mir-92a-1-5p",2355,"FOSL2",604,"BCL6",1,0.0035,0.8975,0.074,5e-04,0.00787453842851009
"hsa-mir-29a-5p","hsa-mir-96-5p",3091,"HIF1A",664,"BNIP3",1,0,0.18,0.124,5e-04,0.00787453842851009
"hsa-mir-106a-5p","hsa-mir-29a-5p",3091,"HIF1A",664,"BNIP3",1,0.0015,0.0235,0.0895,0.0035,0.0330975043827988
"hsa-mir-18a-3p","hsa-mir-214-3p",2309,"FOXO3",665,"BNIP3L",1,0.009,0.034,0.0275,0.005,0.042207033047961
"hsa-mir-130a-5p","hsa-mir-130b-3p",4211,"MEIS1",667,"DST",1,0,0.0245,0.0905,0.0025,0.0261967203748143
"hsa-mir-182-5p","hsa-mir-193b-3p",144455,"E2F7",667,"DST",1,0.0035,0.0135,0.152,0.0025,0.0261967203748143
"hsa-mir-10a-5p","hsa-mir-29b-3p",4609,"MYC",672,"BRCA1",1,0,0.1005,0.13,0.001,0.0135109768675409
"hsa-mir-10a-5p","hsa-mir-195-5p",2551,"GABPA",672,"BRCA1",1,0.004,0.0795,0.2275,0.001,0.0135109768675409
"hsa-mir-10a-5p","hsa-mir-874-3p",1869,"E2F1",672,"BRCA1",1,0.0015,0.098,0.152,0.0015,0.0182691592508965
"hsa-mir-10a-5p","hsa-mir-145-5p",4609,"MYC",672,"BRCA1",1,0,0.062,0.015,0.0055,0.0449164625729171
"hsa-mir-200c-3p","hsa-mir-29b-3p",4609,"MYC",672,"BRCA1",1,0,0.0635,0.149,0,0
"hsa-mir-10a-5p","hsa-mir-195-5p",4609,"MYC",672,"BRCA1",1,0,0.0795,0.2275,0.001,0.0135109768675409
"hsa-mir-200c-3p","hsa-mir-221-5p",2627,"GATA6",677,"ZFP36L1",1,0,0.0285,0.0805,0.0055,0.0449164625729171
"hsa-mir-29c-3p","hsa-mir-627-5p",11016,"ATF7",677,"ZFP36L1",1,0.006,0.0485,0.05,0.0025,0.0261967203748143
"hsa-mir-200c-3p","hsa-mir-221-5p",1316,"KLF6",677,"ZFP36L1",1,0,0.0285,0.0805,0.0055,0.0449164625729171
"hsa-mir-200a-3p","hsa-mir-33a-3p",1316,"KLF6",678,"ZFP36L2",1,0,0.0265,0.0245,0.006,0.0476884872911656
"hsa-mir-141-3p","hsa-mir-181b-5p",1316,"KLF6",678,"ZFP36L2",1,0,0.0375,0.112,0,0
"hsa-mir-200a-3p","hsa-mir-224-5p",51274,"KLF3",831,"CAST",1,0,0.054,0.1315,5e-04,0.00787453842851009
"hsa-mir-200a-3p","hsa-mir-224-5p",79977,"GRHL2",831,"CAST",1,0,0.054,0.1315,5e-04,0.00787453842851009
"hsa-mir-141-3p","hsa-mir-224-5p",51274,"KLF3",831,"CAST",1,0,0.063,0.127,0,0
"hsa-mir-3065-5p","hsa-mir-330-3p",6938,"TCF12",831,"CAST",1,0.0015,0.2875,0.7205,0.0015,0.0182691592508965
"hsa-mir-19a-3p","hsa-mir-200a-5p",1997,"ELF1",831,"CAST",1,5e-04,0.011,0.034,0.0045,0.0392808662541647
"hsa-mir-142-3p","hsa-mir-342-3p",51274,"KLF3",831,"CAST",1,0,0.2175,0.0245,0.002,0.022403860249206
"hsa-mir-193a-5p","hsa-mir-34a-3p",6772,"STAT1",837,"CASP4",1,0.0025,0.0235,0.025,0.002,0.022403860249206
"hsa-mir-17-5p","hsa-mir-18a-5p",3659,"IRF1",840,"CASP7",1,0.0085,0.042,0.024,0,0
"hsa-mir-200b-3p","hsa-mir-203a-3p",2113,"ETS1",861,"RUNX1",1,0,0.423,0.041,0.006,0.0476884872911656
"hsa-mir-195-5p","hsa-mir-582-3p",7020,"TFAP2A",891,"CCNB1",1,0.002,0.1025,0.094,0,0
"hsa-mir-195-5p","hsa-mir-30a-3p",7020,"TFAP2A",891,"CCNB1",1,0.002,0.136,0.057,0,0
"hsa-mir-377-5p","hsa-mir-582-5p",2308,"FOXO1",891,"CCNB1",-1,0,0.34,0.234,0,0
"hsa-mir-183-5p","hsa-mir-199a-5p",4609,"MYC",891,"CCNB1",1,0,0.1015,0.092,0.0035,0.0330975043827988
"hsa-mir-627-5p","hsa-mir-766-3p",4609,"MYC",894,"CCND2",1,0.001,0.2875,0.081,0,0
"hsa-mir-1301-3p","hsa-mir-196a-5p",6774,"STAT3",896,"CCND3",1,0,0.904,0.026,0.003,0.0297973950012186
"hsa-mir-29c-3p","hsa-mir-410-3p",7027,"TFDP1",898,"CCNE1",1,5e-04,0.755,0.3495,0.003,0.0297973950012186
"hsa-mir-10a-5p","hsa-mir-874-3p",1869,"E2F1",990,"CDC6",1,0.0015,0.0265,0.0205,0,0
"hsa-mir-10a-5p","hsa-mir-143-3p",2305,"FOXM1",990,"CDC6",1,0,0.027,0.011,0.0025,0.0261967203748143
"hsa-mir-135b-5p","hsa-mir-874-3p",4609,"MYC",993,"CDC25A",1,0.0065,0.478,0.422,0.0025,0.0261967203748143
"hsa-mir-378a-5p","hsa-mir-516a-5p",4609,"MYC",1019,"CDK4",1,5e-04,0.0665,0.297,0.006,0.0476884872911656
"hsa-mir-19a-3p","hsa-mir-335-3p",4609,"MYC",1021,"CDK6",1,0.0055,0.0125,0.057,0.003,0.0297973950012186
"hsa-mir-106a-5p","hsa-mir-10b-5p",6925,"TCF4",1021,"CDK6",1,0,0.0165,0.011,0.006,0.0476884872911656
"hsa-let-7c-5p","hsa-mir-363-3p",1958,"EGR1",1026,"CDKN1A",1,0,0.294,0.0115,5e-04,0.00787453842851009
"hsa-mir-181d-5p","hsa-mir-2110",2353,"FOS",1026,"CDKN1A",1,0.009,0.0295,0.047,0.004,0.0362805143422354
"hsa-mir-589-3p","hsa-mir-629-3p",2309,"FOXO3",1026,"CDKN1A",1,0,0.077,0.0875,0.003,0.0297973950012186
"hsa-mir-141-3p","hsa-mir-2355-3p",1958,"EGR1",1026,"CDKN1A",1,0,0.298,0.6505,5e-04,0.00787453842851009
"hsa-mir-200c-3p","hsa-mir-301b-3p",2308,"FOXO1",1026,"CDKN1A",1,0,0.3515,0.151,0.0015,0.0182691592508965
"hsa-mir-106a-5p","hsa-mir-182-5p",7020,"TFAP2A",1026,"CDKN1A",1,0.009,0.0165,0.048,0.0025,0.0261967203748143
"hsa-mir-20a-5p","hsa-mir-3934-5p",2308,"FOXO1",1026,"CDKN1A",1,5e-04,0.0315,0.9225,0.005,0.042207033047961
"hsa-mir-130a-3p","hsa-mir-18a-5p",4088,"SMAD3",1026,"CDKN1A",1,0,0.0845,0.0105,0.004,0.0362805143422354
"hsa-mir-200c-3p","hsa-mir-455-3p",9314,"KLF4",1026,"CDKN1A",1,0.008,0.348,0.7225,5e-04,0.00787453842851009
"hsa-mir-18a-5p","hsa-mir-301b-3p",4088,"SMAD3",1026,"CDKN1A",1,0.008,0.0125,0.178,0.002,0.022403860249206
"hsa-mir-18a-5p","hsa-mir-497-5p",4088,"SMAD3",1026,"CDKN1A",1,0.004,0.0165,0.079,5e-04,0.00787453842851009
"hsa-mir-204-5p","hsa-mir-301b-3p",1958,"EGR1",1026,"CDKN1A",1,5e-04,0.0255,0.1345,0.001,0.0135109768675409
"hsa-mir-106a-5p","hsa-mir-182-5p",6774,"STAT3",1026,"CDKN1A",1,0,0.0165,0.048,0.0025,0.0261967203748143
"hsa-mir-106a-5p","hsa-mir-182-5p",3091,"HIF1A",1026,"CDKN1A",1,0.0015,0.0165,0.048,0.0025,0.0261967203748143
"hsa-mir-2355-5p","hsa-mir-766-3p",5914,"RARA",1026,"CDKN1A",1,0.007,0.435,0.0415,0.0035,0.0330975043827988
"hsa-mir-335-5p","hsa-mir-618",6774,"STAT3",1026,"CDKN1A",1,0,0.015,0.056,0.0055,0.0449164625729171
"hsa-mir-106a-5p","hsa-mir-182-5p",2308,"FOXO1",1026,"CDKN1A",1,0,0.0165,0.048,0.0025,0.0261967203748143
"hsa-mir-106a-5p","hsa-mir-182-5p",5914,"RARA",1026,"CDKN1A",1,0.001,0.0165,0.048,0.0025,0.0261967203748143
"hsa-mir-191-5p","hsa-mir-455-3p",1051,"CEBPB",1026,"CDKN1A",1,0,0.1375,0.635,0,0
"hsa-mir-497-5p","hsa-mir-503-5p",7020,"TFAP2A",1026,"CDKN1A",1,0,0.079,0.4225,0.0035,0.0330975043827988
"hsa-mir-18a-5p","hsa-mir-301b-3p",6774,"STAT3",1026,"CDKN1A",1,0.0015,0.0125,0.178,0.002,0.022403860249206
"hsa-mir-19b-1-5p","hsa-mir-335-5p",2353,"FOS",1026,"CDKN1A",1,0,0.084,0.011,0,0
"hsa-mir-19b-1-5p","hsa-mir-497-5p",2353,"FOS",1026,"CDKN1A",1,0,0.1545,0.1575,0.002,0.022403860249206
"hsa-mir-490-3p","hsa-mir-497-5p",1958,"EGR1",1026,"CDKN1A",1,0,0.929,0.086,0,0
"hsa-mir-214-5p","hsa-mir-3150b-3p",7421,"VDR",1026,"CDKN1A",1,0.0045,0.092,0.034,0.003,0.0297973950012186
"hsa-mir-200c-3p","hsa-mir-301b-3p",9314,"KLF4",1026,"CDKN1A",1,0.0055,0.3515,0.151,0.0015,0.0182691592508965
"hsa-mir-199a-5p","hsa-mir-3150b-3p",4088,"SMAD3",1026,"CDKN1A",1,0.0035,0.262,0.029,0.0035,0.0330975043827988
"hsa-mir-2110","hsa-mir-618",6774,"STAT3",1026,"CDKN1A",1,0,0.0315,0.0705,0.001,0.0135109768675409
"hsa-mir-141-3p","hsa-mir-338-3p",3091,"HIF1A",1026,"CDKN1A",1,0,0.238,0.554,0.0035,0.0330975043827988
"hsa-mir-141-3p","hsa-mir-193b-3p",3091,"HIF1A",1026,"CDKN1A",1,0,0.25,0.409,0.0055,0.0449164625729171
"hsa-mir-335-5p","hsa-mir-629-3p",7020,"TFAP2A",1026,"CDKN1A",1,5e-04,0.013,0.08,5e-04,0.00787453842851009
"hsa-mir-141-3p","hsa-mir-193b-3p",4088,"SMAD3",1026,"CDKN1A",1,0,0.25,0.409,0.0055,0.0449164625729171
"hsa-mir-141-3p","hsa-mir-452-5p",2308,"FOXO1",1026,"CDKN1A",1,0,0.2015,0.221,0.002,0.022403860249206
"hsa-mir-18a-3p","hsa-mir-18a-5p",4088,"SMAD3",1026,"CDKN1A",1,5e-04,0.0215,0.0145,0.002,0.022403860249206
"hsa-mir-191-5p","hsa-mir-455-3p",1958,"EGR1",1026,"CDKN1A",1,0,0.1375,0.635,0,0
"hsa-mir-200c-3p","hsa-mir-455-3p",2308,"FOXO1",1026,"CDKN1A",1,0,0.348,0.7225,5e-04,0.00787453842851009
"hsa-mir-181d-5p","hsa-mir-2110",6774,"STAT3",1026,"CDKN1A",1,0,0.0295,0.047,0.004,0.0362805143422354
"hsa-mir-199a-3p","hsa-mir-3150b-3p",2353,"FOS",1026,"CDKN1A",1,0.008,0.248,0.03,0,0
"hsa-mir-199a-3p","hsa-mir-218-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.017,0.1745,0.0015,0.0182691592508965
"hsa-mir-199b-3p","hsa-mir-218-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.0215,0.1455,0,0
"hsa-mir-221-3p","hsa-mir-299-5p",6667,"SP1",1027,"CDKN1B",1,0.0025,0.014,0.026,0.0025,0.0261967203748143
"hsa-let-7c-5p","hsa-mir-218-5p",6667,"SP1",1027,"CDKN1B",1,0,0.129,0.1555,0.003,0.0297973950012186
"hsa-mir-590-5p","hsa-mir-671-5p",1871,"E2F3",1029,"CDKN2A",1,0,0.0655,0.033,0,0
"hsa-mir-1-3p","hsa-mir-30a-3p",3662,"IRF4",1075,"CTSC",1,0,0.1745,0.5605,0,0
"hsa-mir-671-5p","hsa-mir-766-3p",1958,"EGR1",1113,"CHGA",1,0,0.103,0.2945,0.0015,0.0182691592508965
"hsa-mir-452-5p","hsa-mir-766-3p",5978,"REST",1113,"CHGA",-1,0.0035,0.1755,0.2415,0.0015,0.0182691592508965
"hsa-mir-200b-5p","hsa-mir-377-5p",4609,"MYC",1164,"CKS2",1,0,0.016,0.24,0,0
"hsa-mir-342-5p","hsa-mir-625-5p",4782,"NFIC",1277,"COL1A1",1,0,0.0505,0.017,5e-04,0.00787453842851009
"hsa-mir-3651","hsa-mir-503-5p",4782,"NFIC",1277,"COL1A1",1,0.002,0.024,0.203,0,0
"hsa-mir-18a-3p","hsa-mir-19a-3p",4609,"MYC",1282,"COL4A1",1,0.0015,0.2495,0.0105,0,0
"hsa-mir-301b-3p","hsa-mir-335-3p",4609,"MYC",1282,"COL4A1",1,0.0035,0.2515,0.2295,0.003,0.0297973950012186
"hsa-mir-135b-5p","hsa-mir-148a-3p",4609,"MYC",1282,"COL4A1",1,0.002,0.307,0.4585,0.0015,0.0182691592508965
"hsa-mir-3065-3p","hsa-mir-320c",4205,"MEF2A",1316,"KLF6",1,0.0045,0.066,0.055,0.0035,0.0330975043827988
"hsa-mir-744-3p","hsa-mir-939-5p",3726,"JUNB",1316,"KLF6",1,0.006,0.2185,0.7495,0.0055,0.0449164625729171
"hsa-mir-19a-3p","hsa-mir-500a-5p",639,"PRDM1",1385,"CREB1",1,0.003,0.313,0.061,0.004,0.0362805143422354
"hsa-mir-19a-3p","hsa-mir-500b-5p",639,"PRDM1",1385,"CREB1",1,5e-04,0.259,0.048,0.001,0.0135109768675409
"hsa-mir-194-5p","hsa-mir-362-3p",6667,"SP1",1386,"ATF2",1,0,0.0775,0.011,0.001,0.0135109768675409
"hsa-mir-142-3p","hsa-mir-148a-3p",6667,"SP1",1386,"ATF2",1,0,0.9735,0.308,0.004,0.0362805143422354
"hsa-mir-20a-3p","hsa-mir-96-5p",283337,"ZNF740",1387,"CREBBP",1,5e-04,0.1215,0.226,0.0035,0.0330975043827988
"hsa-mir-136-5p","hsa-mir-377-3p",6667,"SP1",1457,"CSNK2A1",1,0,0.3015,0.144,5e-04,0.00787453842851009
"hsa-mir-136-5p","hsa-mir-369-3p",6667,"SP1",1457,"CSNK2A1",1,0,0.2815,0.1205,0,0
"hsa-mir-199b-5p","hsa-mir-369-3p",6667,"SP1",1457,"CSNK2A1",1,0,0.025,0.161,0.0015,0.0182691592508965
"hsa-mir-125b-2-3p","hsa-mir-378a-5p",6667,"SP1",1457,"CSNK2A1",1,0,0.2625,0.5925,0.0035,0.0330975043827988
"hsa-mir-30c-1-3p","hsa-mir-628-3p",196,"AHR",1495,"CTNNA1",1,5e-04,0.535,0.0105,0.0045,0.0392808662541647
"hsa-mir-199a-3p","hsa-mir-99b-3p",196,"AHR",1495,"CTNNA1",1,0,0.038,0.395,0.005,0.042207033047961
"hsa-mir-362-5p","hsa-mir-93-5p",7003,"TEAD1",1495,"CTNNA1",1,0.0015,0.151,0.2145,0.004,0.0362805143422354
"hsa-mir-196b-5p","hsa-mir-93-3p",196,"AHR",1495,"CTNNA1",1,0.004,0.672,0.415,0.001,0.0135109768675409
"hsa-mir-212-3p","hsa-mir-214-5p",10765,"KDM5B",1495,"CTNNA1",1,0.005,0.049,0.081,0,0
"hsa-mir-1226-3p","hsa-mir-1910-5p",2099,"ESR1",1509,"CTSD",1,0,0.0235,0.6375,0.003,0.0297973950012186
"hsa-mir-182-5p","hsa-mir-338-3p",2627,"GATA6",1523,"CUX1",1,0,0.732,0.614,0.003,0.0297973950012186
"hsa-mir-17-5p","hsa-mir-944",2627,"GATA6",1523,"CUX1",1,0,0.403,0.08,0.001,0.0135109768675409
"hsa-mir-182-5p","hsa-mir-944",2627,"GATA6",1523,"CUX1",1,0,0.6865,0.0745,0.004,0.0362805143422354
"hsa-mir-196b-5p","hsa-mir-455-3p",2627,"GATA6",1523,"CUX1",1,0,0.046,0.2505,5e-04,0.00787453842851009
"hsa-mir-33a-3p","hsa-mir-9-3p",2627,"GATA6",1523,"CUX1",1,0,0.011,0.036,0.003,0.0297973950012186
"hsa-mir-10b-5p","hsa-mir-455-3p",2627,"GATA6",1523,"CUX1",1,0.0015,0.0805,0.2315,0.006,0.0476884872911656
"hsa-mir-141-3p","hsa-mir-944",2627,"GATA6",1523,"CUX1",1,0,0.0675,0.085,0.001,0.0135109768675409
"hsa-mir-200c-3p","hsa-mir-29b-2-5p",6667,"SP1",1633,"DCK",1,0,0.031,0.0555,5e-04,0.00787453842851009
"hsa-mir-10a-5p","hsa-mir-29b-2-5p",6667,"SP1",1633,"DCK",1,0,0.026,0.0455,0.001,0.0135109768675409
"hsa-mir-205-5p","hsa-mir-214-3p",1869,"E2F1",1786,"DNMT1",1,0,0.066,0.572,0.004,0.0362805143422354
"hsa-mir-130a-3p","hsa-mir-2355-5p",51341,"ZBTB7A",1788,"DNMT3A",-1,0,0.0145,0.0125,5e-04,0.00787453842851009
"hsa-mir-29b-3p","hsa-mir-96-5p",405,"ARNT",1793,"DOCK1",1,0,0.171,0.0605,0.003,0.0297973950012186
"hsa-mir-1270","hsa-mir-92a-1-5p",4149,"MAX",1912,"PHC2",1,0.001,0.1345,0.411,0.001,0.0135109768675409
"hsa-mir-214-3p","hsa-mir-340-3p",7157,"TP53",1915,"EEF1A1",1,0.0035,0.028,0.0635,0.0055,0.0449164625729171
"hsa-mir-1270","hsa-mir-766-3p",1523,"CUX1",1938,"EEF2",1,0.0035,0.1295,0.1435,0.0025,0.0261967203748143
"hsa-mir-130b-3p","hsa-mir-2355-3p",1523,"CUX1",1938,"EEF2",1,5e-04,0.0255,0.0235,0.005,0.042207033047961
"hsa-mir-324-3p","hsa-mir-590-5p",1523,"CUX1",1938,"EEF2",1,0.0065,0.419,0.0885,5e-04,0.00787453842851009
"hsa-mir-130b-5p","hsa-mir-19a-3p",1523,"CUX1",1938,"EEF2",1,0.0035,0.246,0.888,0,0
"hsa-mir-204-5p","hsa-mir-335-5p",1958,"EGR1",1956,"EGFR",1,0,0.5765,0.03,0.0045,0.0392808662541647
"hsa-mir-181a-2-3p","hsa-mir-501-3p",6774,"STAT3",1956,"EGFR",1,0.0015,0.362,0.5415,0.004,0.0362805143422354
"hsa-mir-204-5p","hsa-mir-616-5p",1958,"EGR1",1956,"EGFR",1,0,0.5775,0.485,0,0
"hsa-mir-335-5p","hsa-mir-337-3p",6774,"STAT3",1956,"EGFR",1,0,0.0305,0.806,0.0025,0.0261967203748143
"hsa-mir-1180-3p","hsa-mir-2355-3p",2113,"ETS1",1958,"EGR1",1,0.001,0.32,0.2325,0,0
"hsa-mir-192-5p","hsa-mir-218-5p",2114,"ETS2",1958,"EGR1",1,0.004,0.025,0.4165,0.0025,0.0261967203748143
"hsa-mir-1180-3p","hsa-mir-760",2113,"ETS1",1958,"EGR1",1,0,0.409,0.071,0.003,0.0297973950012186
"hsa-mir-342-3p","hsa-mir-627-5p",6688,"SPI1",1959,"EGR2",1,0,0.274,0.1355,5e-04,0.00787453842851009
"hsa-mir-29b-3p","hsa-mir-627-5p",30009,"TBX21",1959,"EGR2",1,0,0.0245,0.1895,5e-04,0.00787453842851009
"hsa-mir-200b-3p","hsa-mir-33b-5p",4609,"MYC",1975,"EIF4B",1,0,0.7245,0.0105,0,0
"hsa-mir-182-5p","hsa-mir-185-3p",4609,"MYC",1975,"EIF4B",1,0,0.587,0.53,0.006,0.0476884872911656
"hsa-mir-149-5p","hsa-mir-592",4609,"MYC",1975,"EIF4B",1,0,0.014,0.3955,0.003,0.0297973950012186
"hsa-mir-18a-3p","hsa-mir-323a-3p",4609,"MYC",1975,"EIF4B",1,5e-04,0.468,0.409,0.0045,0.0392808662541647
"hsa-mir-200b-3p","hsa-mir-940",4609,"MYC",1975,"EIF4B",1,0,0.6765,0.739,5e-04,0.00787453842851009
"hsa-mir-125b-2-3p","hsa-mir-20a-5p",7528,"YY1",2033,"EP300",1,0.0095,0.019,0.036,0.003,0.0297973950012186
"hsa-mir-149-5p","hsa-mir-654-5p",9580,"SOX13",2059,"EPS8",1,0.004,0.0745,0.7415,0.005,0.042207033047961
"hsa-mir-19a-3p","hsa-mir-19b-1-5p",4609,"MYC",2098,"ESD",1,0.006,0.0145,0.05,0.0035,0.0330975043827988
"hsa-mir-29b-3p","hsa-mir-942-5p",405,"ARNT",2099,"ESR1",1,0,0.1255,0.0465,0.006,0.0476884872911656
"hsa-mir-29b-3p","hsa-mir-31-5p",2309,"FOXO3",2099,"ESR1",1,0,0.1425,0.4885,0.001,0.0135109768675409
"hsa-mir-32-3p","hsa-mir-342-5p",3091,"HIF1A",2113,"ETS1",1,0,0.0775,0.863,0.002,0.022403860249206
"hsa-mir-505-5p","hsa-mir-570-3p",860,"RUNX2",2113,"ETS1",1,0.002,0.5055,0.046,0.0035,0.0330975043827988
"hsa-mir-1270","hsa-mir-32-3p",60468,"BACH2",2113,"ETS1",1,0,0.056,0.1075,0,0
"hsa-mir-324-5p","hsa-mir-766-3p",5914,"RARA",2113,"ETS1",1,5e-04,0.032,0.335,0.002,0.022403860249206
"hsa-mir-324-5p","hsa-mir-940",5914,"RARA",2113,"ETS1",1,5e-04,0.0395,0.014,0.0015,0.0182691592508965
"hsa-mir-32-3p","hsa-mir-342-5p",4208,"MEF2C",2113,"ETS1",1,0.004,0.0775,0.863,0.002,0.022403860249206
"hsa-mir-10a-5p","hsa-mir-1270",60468,"BACH2",2113,"ETS1",1,0,0.026,0.0285,0.0025,0.0261967203748143
"hsa-mir-30b-3p","hsa-mir-324-5p",60468,"BACH2",2113,"ETS1",1,0,0.0415,0.0235,0.0035,0.0330975043827988
"hsa-mir-324-5p","hsa-mir-342-5p",4208,"MEF2C",2113,"ETS1",1,0,0.0495,0.865,0.0015,0.0182691592508965
"hsa-mir-18b-5p","hsa-mir-324-5p",3091,"HIF1A",2113,"ETS1",1,0.007,0.09,0.03,0.002,0.022403860249206
"hsa-mir-324-5p","hsa-mir-342-5p",3091,"HIF1A",2113,"ETS1",1,0.006,0.0495,0.865,0.0015,0.0182691592508965
"hsa-mir-1270","hsa-mir-324-5p",60468,"BACH2",2113,"ETS1",1,0,0.0355,0.039,0,0
"hsa-mir-200c-3p","hsa-mir-455-5p",6667,"SP1",2114,"ETS2",1,0,0.1185,0.5535,0.0015,0.0182691592508965
"hsa-mir-200c-3p","hsa-mir-455-5p",2113,"ETS1",2114,"ETS2",1,5e-04,0.1185,0.5535,0.0015,0.0182691592508965
"hsa-mir-149-5p","hsa-mir-744-5p",4609,"MYC",2114,"ETS2",1,0,0.1085,0.0555,0.006,0.0476884872911656
"hsa-mir-149-5p","hsa-mir-450b-5p",2113,"ETS1",2114,"ETS2",1,0.007,0.076,0.536,0.001,0.0135109768675409
"hsa-mir-182-5p","hsa-mir-455-5p",6667,"SP1",2114,"ETS2",1,0,0.49,0.568,0,0
"hsa-mir-200c-3p","hsa-mir-455-5p",1316,"KLF6",2114,"ETS2",1,0,0.1185,0.5535,0.0015,0.0182691592508965
"hsa-mir-149-5p","hsa-mir-450b-5p",3725,"JUN",2114,"ETS2",1,0.0075,0.076,0.536,0.001,0.0135109768675409
"hsa-mir-200c-3p","hsa-mir-455-5p",3725,"JUN",2114,"ETS2",1,0,0.1185,0.5535,0.0015,0.0182691592508965
"hsa-mir-142-5p","hsa-mir-199a-5p",1316,"KLF6",2114,"ETS2",1,0,0.8405,0.0865,0.0055,0.0449164625729171
"hsa-mir-149-5p","hsa-mir-744-5p",3725,"JUN",2114,"ETS2",1,0.0065,0.1085,0.0555,0.006,0.0476884872911656
"hsa-mir-19a-3p","hsa-mir-222-3p",8648,"NCOA1",2186,"BPTF",1,0.001,0.1045,0.018,0,0
"hsa-mir-125b-5p","hsa-mir-142-3p",10499,"NCOA2",2186,"BPTF",1,0.003,0.148,0.104,0.0055,0.0449164625729171
"hsa-mir-145-5p","hsa-mir-30c-2-3p",688,"KLF5",2194,"FASN",1,0,0.684,0.2355,0.0015,0.0182691592508965
"hsa-mir-145-5p","hsa-mir-342-5p",688,"KLF5",2194,"FASN",1,0,0.7095,0.094,0.0025,0.0261967203748143
"hsa-mir-200a-3p","hsa-mir-29b-3p",6720,"SREBF1",2224,"FDPS",1,0,0.0245,0.86,0,0
"hsa-mir-20b-5p","hsa-mir-625-5p",1869,"E2F1",2272,"FHIT",-1,0,0.0125,0.042,0.0035,0.0330975043827988
