miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-20a-5p,hsa-mir-3934-5p,2308,1026,1,0.0005,0.0315,0.9225,0.005,True,0.04220703304796097
hsa-mir-20a-3p,hsa-mir-93-5p,7182,55187,1,0.0095,0.035,0.089,0.006,True,0.04768848729116557
hsa-mir-20a-3p,hsa-mir-96-5p,283337,1387,1,0.0005,0.1215,0.226,0.0035,True,0.033097504382798806
hsa-mir-20a-3p,hsa-mir-497-5p,5452,6793,1,0.001,0.106,0.2125,0.004,True,0.036280514342235406
hsa-mir-20a-3p,hsa-mir-503-5p,3660,54778,1,0.008,0.751,0.1265,0.0035,True,0.033097504382798806
hsa-mir-21-3p,hsa-mir-99a-5p,7764,256987,1,0.0,0.1095,0.15,0.0055,True,0.04491646257291713
hsa-mir-21-3p,hsa-mir-29b-3p,4609,5997,1,0.0,0.0675,0.5875,0.0005,True,0.00787453842851009
hsa-mir-21-3p,hsa-mir-425-5p,196528,3842,1,0.0,0.013,0.2185,0.0025,True,0.026196720374814308
hsa-mir-29a-5p,hsa-mir-96-5p,3091,664,1,0.0,0.18,0.124,0.0005,True,0.00787453842851009
hsa-mir-29a-3p,hsa-mir-29a-5p,55810,26137,1,0.0025,0.2195,0.025,0.002,True,0.022403860249205963
hsa-mir-29a-3p,hsa-mir-424-5p,10765,3728,1,0.0,0.026,0.168,0.0015,True,0.018269159250896533
hsa-mir-30a-3p,hsa-mir-7-5p,3169,3855,1,0.0005,0.4365,0.4305,0.0035,True,0.033097504382798806
hsa-mir-32-3p,hsa-mir-342-5p,4208,2113,1,0.004,0.0775,0.863,0.002,True,0.022403860249205963
hsa-mir-32-3p,hsa-mir-342-5p,3091,2113,1,0.0,0.0775,0.863,0.002,True,0.022403860249205963
hsa-mir-32-3p,hsa-mir-342-5p,4094,7786,1,0.0,0.205,0.561,0.003,True,0.029797395001218554
hsa-mir-33a-5p,hsa-mir-370-3p,2308,4174,-1,0.0,0.066,0.5535,0.0005,True,0.00787453842851009
hsa-mir-33a-3p,hsa-mir-9-3p,2627,1523,1,0.0,0.011,0.036,0.003,True,0.029797395001218554
hsa-mir-33a-3p,hsa-mir-500a-5p,196528,10725,1,0.0,0.0135,0.0225,0.0005,True,0.00787453842851009
hsa-mir-33a-3p,hsa-mir-589-3p,5090,6196,1,0.0,0.214,0.0405,0.002,True,0.022403860249205963
hsa-mir-33a-3p,hsa-mir-625-3p,3091,19,1,0.0,0.1815,0.439,0.006,True,0.04768848729116557
