miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-193b-3p,hsa-mir-491-5p,2113,4313,1,0.0,0.0455,0.07,0.003,True,0.021789735248938284
hsa-mir-130a-3p,hsa-mir-181c-5p,2113,4790,1,0.0,0.222,0.038,0.0065,True,0.038037650456222094
hsa-mir-196a-5p,hsa-mir-429,2113,7037,1,0.0,0.024,0.7495,0.0055,True,0.03380249509391646
hsa-mir-214-3p,hsa-mir-29b-2-5p,2113,7037,1,0.0,0.0295,0.0145,0.0,True,0.0
hsa-mir-29b-2-5p,hsa-mir-429,2113,7037,1,0.0,0.024,0.7515,0.0075,True,0.04202729237347214
hsa-mir-149-5p,hsa-mir-29a-5p,2113,7728,1,0.0,0.283,0.056,0.002,True,0.01614697512471124
hsa-mir-150-3p,hsa-mir-29a-5p,2113,7728,1,0.0,0.2135,0.053,0.0015,True,0.012953285586392123
hsa-mir-215-5p,hsa-mir-223-5p,2113,861,1,0.0,0.039,0.286,0.001,True,0.009403275492298694
hsa-mir-143-5p,hsa-mir-484,2113,8740,1,0.008,0.2105,0.169,0.0065,True,0.038037650456222094
hsa-mir-193b-3p,hsa-mir-483-3p,2113,8797,1,0.0005,0.1775,0.3595,0.007,True,0.040059542455740664
hsa-mir-103a-2-5p,hsa-mir-106a-5p,2115,3782,1,0.0,0.014,0.0645,0.001,True,0.009403275492298694
hsa-mir-106a-5p,hsa-mir-1271-5p,2115,4774,1,0.003,0.0475,0.0135,0.0015,True,0.012953285586392123
hsa-mir-17-5p,hsa-mir-30a-5p,2115,57448,1,0.0,0.0665,0.013,0.0005,True,0.005303897417850702
hsa-mir-106a-5p,hsa-mir-27a-5p,2115,89796,1,0.0,0.016,0.17,0.0005,True,0.005303897417850702
hsa-mir-106a-5p,hsa-mir-511-5p,2115,89796,1,0.002,0.031,0.3185,0.0075,True,0.04202729237347214
hsa-mir-1271-5p,hsa-mir-301a-3p,2308,10018,1,0.0015,0.023,0.026,0.001,True,0.009403275492298694
hsa-mir-1271-5p,hsa-mir-454-3p,2308,10018,1,0.001,0.0285,0.031,0.0095,True,0.04951041689178967
hsa-mir-20a-3p,hsa-mir-324-5p,2308,10018,1,0.004,0.171,0.0255,0.008,True,0.0439557975802593
hsa-mir-452-5p,hsa-mir-616-5p,2308,1026,1,0.0,0.554,0.014,0.006,True,0.035958992966672466
hsa-mir-335-5p,hsa-mir-96-5p,2308,4846,1,0.0,0.0775,0.0135,0.006,True,0.035958992966672466
hsa-mir-153-3p,hsa-mir-223-5p,2308,83604,1,0.003,0.029,0.363,0.0005,True,0.005303897417850702
hsa-mir-222-3p,hsa-mir-324-5p,2308,8743,1,0.0,0.772,0.022,0.003,True,0.021789735248938284
hsa-mir-1271-5p,hsa-mir-425-5p,2308,901,1,0.0,0.0885,0.1145,0.001,True,0.009403275492298694
hsa-mir-31-5p,hsa-mir-370-3p,2308,9133,-1,0.0,0.0105,0.015,0.0,True,0.0
hsa-mir-200a-3p,hsa-mir-320b,2309,10018,1,0.0,0.169,0.1005,0.003,True,0.021789735248938284
hsa-mir-200a-3p,hsa-mir-429,2309,10018,1,0.0,0.1595,0.016,0.0005,True,0.005303897417850702
hsa-mir-31-5p,hsa-mir-454-3p,2309,10018,1,0.0055,0.1405,0.0335,0.008,True,0.0439557975802593
hsa-mir-3065-3p,hsa-mir-3065-5p,2309,10628,1,0.0005,0.569,0.0385,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-148a-3p,2353,2908,1,0.0,0.0405,0.427,0.0005,True,0.005303897417850702
hsa-mir-130b-5p,hsa-mir-548v,2353,2908,1,0.0,0.058,0.98,0.008,True,0.0439557975802593
hsa-mir-148a-3p,hsa-mir-505-3p,2353,860,1,0.0015,0.0705,0.0695,0.0,True,0.0
hsa-mir-19b-3p,hsa-mir-301a-3p,2355,4322,1,0.0,0.016,0.059,0.0005,True,0.005303897417850702
hsa-mir-342-5p,hsa-mir-744-3p,2627,4208,1,0.0,0.32,0.097,0.0035,True,0.02440194576153579
hsa-mir-193b-3p,hsa-mir-744-3p,2627,4638,1,0.0,0.0165,0.3155,0.0065,True,0.038037650456222094
hsa-mir-29b-2-5p,hsa-mir-338-3p,2627,53405,1,0.0,0.011,0.12,0.0005,True,0.005303897417850702
hsa-mir-196a-5p,hsa-mir-20a-3p,2627,7114,1,0.0,0.017,0.167,0.0005,True,0.005303897417850702
hsa-mir-129-5p,hsa-mir-133a-3p,27086,142,-1,0.0,0.856,0.229,0.0045,True,0.02926225595944342
hsa-mir-320b,hsa-mir-425-5p,27086,2195,-1,0.0,0.207,0.3505,0.006,True,0.035958992966672466
hsa-mir-503-5p,hsa-mir-7-1-3p,27086,4052,-1,0.006,0.0215,0.0105,0.0005,True,0.005303897417850702
hsa-mir-183-5p,hsa-mir-370-3p,27086,57623,-1,0.0035,0.0305,0.1245,0.0035,True,0.02440194576153579
hsa-mir-149-5p,hsa-mir-484,2736,1290,1,0.0,0.1755,0.0145,0.002,True,0.01614697512471124
hsa-mir-331-3p,hsa-mir-484,2736,1290,1,0.0,0.3265,0.019,0.0,True,0.0
hsa-mir-197-3p,hsa-mir-484,2736,7482,1,0.0,0.0495,0.0135,0.0055,True,0.03380249509391646
hsa-mir-20a-3p,hsa-mir-324-5p,283337,1387,1,0.0015,0.935,0.018,0.005,True,0.031594345308282895
hsa-mir-197-3p,hsa-mir-939-5p,283337,23067,1,0.0,0.018,0.346,0.0035,True,0.02440194576153579
hsa-mir-324-5p,hsa-mir-590-5p,283337,23067,1,0.0,0.021,0.013,0.0,True,0.0
hsa-mir-589-3p,hsa-mir-590-5p,283337,23067,1,0.0,0.32,0.013,0.0085,True,0.0458423612819538
hsa-mir-1271-5p,hsa-mir-7-1-3p,283337,4774,1,0.0,0.02,0.02,0.0,True,0.0
hsa-mir-589-3p,hsa-mir-625-5p,283337,4774,1,0.0,0.0245,0.253,0.0055,True,0.03380249509391646
hsa-mir-130b-3p,hsa-mir-19a-3p,2908,800,1,0.0,0.837,0.059,0.0,True,0.0
hsa-mir-130b-3p,hsa-mir-19b-3p,2908,800,1,0.0,0.796,0.139,0.002,True,0.01614697512471124
hsa-mir-18a-5p,hsa-mir-19a-3p,2908,800,1,0.0,0.298,0.049,0.001,True,0.009403275492298694
hsa-mir-19a-3p,hsa-mir-301a-3p,2908,800,1,0.0,0.056,0.015,0.006,True,0.035958992966672466
hsa-mir-19b-3p,hsa-mir-301a-3p,2908,800,1,0.002,0.148,0.0105,0.0025,True,0.019049150025278058
hsa-mir-301a-3p,hsa-mir-425-5p,2908,800,1,0.0,0.0165,0.0475,0.0,True,0.0
hsa-mir-31-3p,hsa-mir-324-5p,3091,1012,1,0.0,0.0375,0.016,0.0075,True,0.04202729237347214
hsa-mir-31-3p,hsa-mir-93-3p,3091,1012,1,0.0,0.045,0.0415,0.005,True,0.031594345308282895
hsa-mir-106a-5p,hsa-mir-324-5p,3091,19,1,0.0,0.3135,0.118,0.0035,True,0.02440194576153579
hsa-mir-106a-5p,hsa-mir-93-3p,3091,19,1,0.0005,0.3235,0.5395,0.004,True,0.02688072678631145
hsa-mir-20b-5p,hsa-mir-324-5p,3091,19,1,0.0065,0.17,0.1345,0.0015,True,0.012953285586392123
hsa-mir-324-5p,hsa-mir-33a-3p,3091,19,1,0.0,0.1385,0.3685,0.0045,True,0.02926225595944342
hsa-mir-324-5p,hsa-mir-33a-5p,3091,19,1,0.0,0.1355,0.2415,0.0,True,0.0
hsa-mir-33a-5p,hsa-mir-342-5p,3091,19,1,0.0,0.213,0.168,0.0055,True,0.03380249509391646
hsa-mir-106a-5p,hsa-mir-324-5p,3091,2113,1,0.0,0.819,0.0145,0.0065,True,0.038037650456222094
hsa-mir-324-5p,hsa-mir-616-5p,3091,2113,1,0.0005,0.017,0.367,0.0065,True,0.038037650456222094
hsa-mir-324-5p,hsa-mir-93-3p,3091,2113,1,0.0005,0.014,0.1135,0.003,True,0.021789735248938284
hsa-mir-142-3p,hsa-mir-590-3p,3091,2321,1,0.0,0.1375,0.031,0.0075,True,0.04202729237347214
hsa-mir-155-5p,hsa-mir-590-3p,3091,2321,1,0.0,0.2205,0.0475,0.009,True,0.047699406593406594
hsa-mir-222-3p,hsa-mir-324-5p,3091,2321,1,0.0,0.0115,0.18,0.0015,True,0.012953285586392123
hsa-mir-29a-5p,hsa-mir-582-5p,3091,2321,1,0.0,0.6605,0.7965,0.0,True,0.0
hsa-mir-324-5p,hsa-mir-616-5p,3091,2321,1,0.0005,0.155,0.0135,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-148a-3p,3091,2908,1,0.0,0.0405,0.427,0.0005,True,0.005303897417850702
hsa-mir-130b-5p,hsa-mir-342-5p,3091,2908,1,0.0,0.0385,0.113,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-589-3p,3091,2908,1,0.0,0.032,0.759,0.0045,True,0.02926225595944342
hsa-mir-130b-5p,hsa-mir-616-5p,3091,2908,1,0.0,0.0485,0.677,0.0,True,0.0
hsa-mir-29a-5p,hsa-mir-576-5p,3091,2908,1,0.0,0.117,0.5555,0.0045,True,0.02926225595944342
hsa-mir-29b-2-5p,hsa-mir-338-3p,3091,2908,1,0.0,0.174,0.332,0.0035,True,0.02440194576153579
hsa-mir-576-5p,hsa-mir-940,3091,2908,1,0.001,0.561,0.193,0.0015,True,0.012953285586392123
hsa-mir-1296-5p,hsa-mir-130a-3p,3091,3156,1,0.0,0.1755,0.0385,0.007,True,0.040059542455740664
hsa-mir-130a-3p,hsa-mir-335-5p,3091,3156,1,0.0015,0.05,0.43,0.0055,True,0.03380249509391646
hsa-mir-142-5p,hsa-mir-590-3p,3091,3156,1,0.0,0.027,0.0105,0.0065,True,0.038037650456222094
hsa-mir-299-5p,hsa-mir-335-5p,3091,332,1,0.0,0.0585,0.0215,0.0015,True,0.012953285586392123
hsa-mir-101-5p,hsa-mir-342-5p,3091,3688,1,0.004,0.0175,0.087,0.0025,True,0.019049150025278058
hsa-mir-106a-5p,hsa-mir-335-5p,3091,3689,1,0.0,0.336,0.084,0.008,True,0.0439557975802593
hsa-mir-18a-5p,hsa-mir-29a-5p,3091,4015,1,0.0,0.0165,0.5015,0.0035,True,0.02440194576153579
hsa-mir-425-5p,hsa-mir-940,3091,4233,1,0.0,0.176,0.085,0.006,True,0.035958992966672466
hsa-mir-17-5p,hsa-mir-19a-3p,3091,4323,1,0.0065,0.043,0.026,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-935,3091,4323,1,0.007,0.0775,0.1515,0.0075,True,0.04202729237347214
hsa-mir-193b-3p,hsa-mir-532-3p,3091,4323,1,0.002,0.785,0.0145,0.0045,True,0.02926225595944342
hsa-mir-29a-5p,hsa-mir-532-3p,3091,4323,1,0.0,0.2315,0.0215,0.0035,True,0.02440194576153579
hsa-mir-130b-5p,hsa-mir-589-3p,3091,5054,1,0.0,0.046,0.039,0.0005,True,0.005303897417850702
hsa-mir-130a-3p,hsa-mir-93-3p,3091,5209,1,0.0005,0.0665,0.2345,0.0025,True,0.019049150025278058
hsa-let-7g-3p,hsa-mir-193b-3p,3091,6095,1,0.0,0.272,0.0125,0.0005,True,0.005303897417850702
hsa-mir-193b-3p,hsa-mir-26b-3p,3091,6095,1,0.007,0.014,0.0345,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-155-5p,3091,664,1,0.0,0.069,0.211,0.0065,True,0.038037650456222094
hsa-mir-142-5p,hsa-mir-370-3p,3091,664,1,0.0,0.0785,0.1415,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-29b-2-5p,3091,6868,1,0.0,0.1085,0.014,0.0015,True,0.012953285586392123
hsa-mir-29b-2-5p,hsa-mir-410-3p,3091,6868,1,0.0,0.0155,0.029,0.0005,True,0.005303897417850702
hsa-mir-196a-5p,hsa-mir-429,3091,7037,1,0.0005,0.024,0.7495,0.0055,True,0.03380249509391646
hsa-mir-29b-2-5p,hsa-mir-429,3091,7037,1,0.0,0.024,0.7515,0.0075,True,0.04202729237347214
hsa-mir-129-5p,hsa-mir-589-3p,3091,7291,1,0.0,0.0355,0.353,0.0025,True,0.019049150025278058
hsa-mir-145-5p,hsa-mir-29a-5p,3091,7764,1,0.0,0.053,0.131,0.0035,True,0.02440194576153579
hsa-mir-148a-3p,hsa-mir-199a-5p,3091,7764,1,0.0,0.301,0.041,0.0,True,0.0
hsa-mir-154-5p,hsa-mir-590-3p,3091,7764,1,0.0,0.0225,0.56,0.0,True,0.0
hsa-mir-155-5p,hsa-mir-19b-3p,3091,7764,1,0.0,0.05,0.0155,0.0005,True,0.005303897417850702
hsa-mir-29a-5p,hsa-mir-590-3p,3091,7764,1,0.001,0.119,0.52,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-149-5p,3164,11214,1,0.0,0.2645,0.024,0.001,True,0.009403275492298694
hsa-mir-130b-5p,hsa-mir-193b-3p,3164,11214,1,0.0,0.2745,0.0705,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-484,3164,11214,1,0.0,0.289,0.014,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-642a-5p,3164,11214,1,0.0,0.2805,0.1,0.006,True,0.035958992966672466
hsa-mir-103a-2-5p,hsa-mir-335-3p,3164,311,1,0.0,0.013,0.031,0.0045,True,0.02926225595944342
hsa-mir-143-5p,hsa-mir-629-3p,3169,2065,1,0.0,0.0175,0.0215,0.0,True,0.0
hsa-mir-7-1-3p,hsa-mir-92a-1-5p,3174,26010,1,0.0005,0.2085,0.705,0.008,True,0.0439557975802593
hsa-mir-324-5p,hsa-mir-576-5p,3205,57186,1,0.0,0.0435,0.172,0.0,True,0.0
hsa-mir-130b-3p,hsa-mir-19b-3p,3516,51199,1,0.0,0.4235,0.037,0.0095,True,0.04951041689178967
hsa-mir-196b-5p,hsa-mir-503-5p,3516,5128,1,0.0,0.0315,0.0825,0.0065,True,0.038037650456222094
hsa-mir-196b-5p,hsa-mir-944,3516,51555,1,0.0,0.1575,0.101,0.0015,True,0.012953285586392123
hsa-mir-424-5p,hsa-mir-944,3516,51555,1,0.0,0.0465,0.1135,0.0005,True,0.005303897417850702
hsa-mir-181c-5p,hsa-mir-196a-5p,3516,5366,1,0.0,0.068,0.146,0.0045,True,0.02926225595944342
hsa-mir-130b-5p,hsa-mir-193b-3p,3516,6925,1,0.0,0.091,0.4185,0.001,True,0.009403275492298694
hsa-mir-130b-5p,hsa-mir-29a-5p,3516,6925,1,0.0,0.11,0.0445,0.0,True,0.0
hsa-mir-193b-5p,hsa-mir-29a-5p,3516,6925,1,0.0005,0.845,0.0555,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-224-5p,3516,8650,1,0.0,0.021,0.066,0.008,True,0.0439557975802593
hsa-mir-181d-5p,hsa-mir-9-3p,3516,91526,1,0.001,0.017,0.3475,0.0025,True,0.019049150025278058
hsa-mir-181d-5p,hsa-mir-484,3607,29123,1,0.0075,0.0295,0.016,0.0045,True,0.02926225595944342
hsa-mir-455-5p,hsa-mir-590-3p,3607,3949,1,0.0,0.2225,0.8295,0.001,True,0.009403275492298694
hsa-mir-142-3p,hsa-mir-532-3p,3659,667,-1,0.0,0.219,0.123,0.0,True,0.0
hsa-mir-142-3p,hsa-mir-29b-1-5p,3660,2549,1,0.0055,0.036,0.106,0.0015,True,0.012953285586392123
hsa-mir-20a-3p,hsa-mir-505-5p,3660,54778,1,0.007,0.2005,0.018,0.0,True,0.0
hsa-mir-181d-5p,hsa-mir-505-5p,3660,55629,1,0.0015,0.0615,0.04,0.0005,True,0.005303897417850702
hsa-mir-301a-3p,hsa-mir-505-5p,3660,841,1,0.0,0.027,0.0115,0.0,True,0.0
hsa-mir-345-5p,hsa-mir-505-5p,3660,9839,1,0.0065,0.5585,0.429,0.0,True,0.0
hsa-mir-1226-3p,hsa-mir-505-5p,3661,8106,1,0.006,0.0385,0.2565,0.0025,True,0.019049150025278058
hsa-mir-1301-3p,hsa-mir-29b-2-5p,3662,10154,1,0.0,0.0775,0.6855,0.0,True,0.0
hsa-mir-1301-3p,hsa-mir-33a-5p,3662,10154,1,0.0,0.0585,0.0315,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-29b-2-5p,3662,10154,1,0.0,0.7135,0.6735,0.001,True,0.009403275492298694
hsa-mir-29b-2-5p,hsa-mir-33a-3p,3662,10154,1,0.0,0.6995,0.743,0.0,True,0.0
hsa-mir-29b-2-5p,hsa-mir-3928-3p,3662,10154,1,0.0,0.663,0.3125,0.0,True,0.0
hsa-mir-29b-2-5p,hsa-mir-877-5p,3662,10154,1,0.0,0.7215,0.0145,0.0,True,0.0
hsa-mir-29b-2-5p,hsa-mir-93-3p,3662,10154,1,0.0,0.6955,0.1115,0.0,True,0.0
hsa-mir-33a-5p,hsa-mir-345-5p,3662,10154,1,0.001,0.0245,0.669,0.0005,True,0.005303897417850702
hsa-mir-33a-5p,hsa-mir-3928-3p,3662,10154,1,0.0005,0.021,0.3055,0.0,True,0.0
hsa-mir-33a-5p,hsa-mir-505-3p,3662,10154,1,0.0005,0.0185,0.3725,0.008,True,0.0439557975802593
hsa-mir-33a-5p,hsa-mir-93-3p,3662,10154,1,0.0,0.0365,0.181,0.0,True,0.0
hsa-mir-33a-5p,hsa-mir-345-5p,3662,10320,1,0.001,0.014,0.234,0.001,True,0.009403275492298694
hsa-mir-130a-3p,hsa-mir-491-5p,3662,2081,1,0.0,0.0585,0.64,0.003,True,0.021789735248938284
hsa-mir-205-5p,hsa-mir-335-5p,3662,2185,1,0.0005,0.174,0.178,0.0015,True,0.012953285586392123
hsa-mir-1301-3p,hsa-mir-345-5p,3662,23034,1,0.0,0.0125,0.1465,0.0095,True,0.04951041689178967
hsa-mir-193b-3p,hsa-mir-345-5p,3662,6925,1,0.0,0.408,0.03,0.0,True,0.0
hsa-mir-142-3p,hsa-mir-345-5p,3662,6935,1,0.0,0.1055,0.016,0.0005,True,0.005303897417850702
hsa-mir-29b-2-5p,hsa-mir-345-5p,3662,6935,1,0.0,0.084,0.011,0.0,True,0.0
hsa-mir-30b-3p,hsa-mir-505-3p,3662,79834,1,0.008,0.0555,0.157,0.007,True,0.040059542455740664
hsa-mir-3928-3p,hsa-mir-769-3p,3662,8844,1,0.0095,0.2815,0.019,0.0045,True,0.02926225595944342
hsa-mir-192-3p,hsa-mir-96-5p,367,10370,1,0.0005,0.035,0.1385,0.0035,True,0.02440194576153579
hsa-mir-16-2-3p,hsa-mir-92a-1-5p,367,10513,1,0.0,0.073,0.074,0.0005,True,0.005303897417850702
hsa-mir-155-5p,hsa-mir-625-5p,367,1665,1,0.0,0.2715,0.4075,0.002,True,0.01614697512471124
hsa-mir-143-5p,hsa-mir-675-3p,367,2065,1,0.0,0.02,0.8225,0.0,True,0.0
hsa-mir-153-3p,hsa-mir-223-5p,367,207,1,0.0065,0.2845,0.021,0.0005,True,0.005303897417850702
hsa-mir-223-5p,hsa-mir-3127-5p,367,207,1,0.0025,0.0175,0.0385,0.0045,True,0.02926225595944342
hsa-mir-139-3p,hsa-mir-183-5p,367,22926,1,0.0,0.194,0.178,0.0025,True,0.019049150025278058
hsa-mir-146a-5p,hsa-mir-16-2-3p,367,22926,1,0.0,0.0155,0.726,0.009,True,0.047699406593406594
hsa-mir-215-5p,hsa-mir-30a-5p,367,3554,1,0.0,0.0655,0.0855,0.008,True,0.0439557975802593
hsa-mir-183-5p,hsa-mir-940,367,3856,1,0.0,0.018,0.1175,0.002,True,0.01614697512471124
hsa-mir-184,hsa-mir-589-3p,367,3977,1,0.0,0.16,0.0665,0.0025,True,0.019049150025278058
hsa-mir-130b-5p,hsa-mir-27a-5p,367,57502,1,0.0,0.259,0.1705,0.008,True,0.0439557975802593
hsa-mir-130b-5p,hsa-mir-589-3p,367,57502,1,0.0,0.28,0.0935,0.0095,True,0.04951041689178967
hsa-mir-148a-3p,hsa-mir-16-2-3p,367,6652,1,0.0,0.1365,0.099,0.0005,True,0.005303897417850702
hsa-mir-130a-3p,hsa-mir-675-3p,367,7067,1,0.0,0.2075,0.022,0.003,True,0.021789735248938284
hsa-mir-642a-5p,hsa-mir-675-3p,367,7067,1,0.0055,0.186,0.0195,0.0005,True,0.005303897417850702
hsa-mir-130b-5p,hsa-mir-491-5p,367,79776,1,0.0,0.021,0.0835,0.001,True,0.009403275492298694
hsa-mir-150-3p,hsa-mir-30a-5p,367,79776,1,0.002,0.0665,0.0185,0.0,True,0.0
hsa-mir-150-3p,hsa-mir-30c-2-3p,367,79776,1,0.0045,0.032,0.216,0.0,True,0.0
hsa-mir-130a-3p,hsa-mir-27a-5p,367,901,1,0.0,0.159,0.6885,0.008,True,0.0439557975802593
hsa-mir-130a-3p,hsa-mir-491-5p,367,901,1,0.0,0.0985,0.666,0.001,True,0.009403275492298694
hsa-mir-328-3p,hsa-mir-589-3p,367,9766,1,0.0,0.068,0.015,0.003,True,0.021789735248938284
hsa-mir-324-5p,hsa-mir-93-3p,3725,2113,1,0.0,0.014,0.1135,0.003,True,0.021789735248938284
hsa-mir-484,hsa-mir-93-3p,3725,2113,1,0.0,0.077,0.1645,0.004,True,0.02688072678631145
hsa-mir-326,hsa-mir-766-3p,3725,5243,1,0.0005,0.6735,0.0245,0.0,True,0.0
hsa-mir-491-3p,hsa-mir-766-3p,3725,5243,1,0.004,0.0365,0.0335,0.003,True,0.021789735248938284
hsa-mir-484,hsa-mir-766-3p,3725,7077,1,0.0,0.0345,0.227,0.0075,True,0.04202729237347214
hsa-mir-149-5p,hsa-mir-484,3725,860,1,0.0,0.0455,0.172,0.0075,True,0.04202729237347214
hsa-mir-505-3p,hsa-mir-766-3p,3725,860,1,0.0,0.0445,0.217,0.0025,True,0.019049150025278058
hsa-mir-505-3p,hsa-mir-940,3725,860,1,0.0,0.04,0.011,0.0025,True,0.019049150025278058
hsa-mir-148a-3p,hsa-mir-93-3p,405,23389,1,0.0025,0.363,0.0935,0.008,True,0.0439557975802593
hsa-mir-155-5p,hsa-mir-342-3p,4086,1499,1,0.0,0.0125,0.223,0.0095,True,0.04951041689178967
hsa-mir-155-5p,hsa-mir-425-5p,4086,1499,1,0.0,0.0125,0.03,0.006,True,0.035958992966672466
hsa-mir-1301-3p,hsa-mir-155-5p,4086,85461,1,0.0,0.108,0.0945,0.0,True,0.0
hsa-mir-301a-3p,hsa-mir-425-5p,4086,85461,1,0.0,0.013,0.225,0.008,True,0.0439557975802593
hsa-mir-3928-3p,hsa-mir-491-5p,4088,4092,1,0.002,0.0135,0.2815,0.008,True,0.0439557975802593
hsa-mir-130b-5p,hsa-mir-29b-1-5p,4088,5054,1,0.0,0.0525,0.149,0.005,True,0.031594345308282895
hsa-mir-429,hsa-mir-454-3p,4089,196,1,0.0005,0.013,0.0185,0.0015,True,0.012953285586392123
hsa-mir-130b-5p,hsa-mir-939-5p,4090,2908,1,0.0075,0.0315,0.364,0.001,True,0.009403275492298694
hsa-mir-29b-2-5p,hsa-mir-338-3p,4090,2908,1,0.0,0.174,0.332,0.0035,True,0.02440194576153579
hsa-mir-103a-2-5p,hsa-mir-155-5p,4090,51455,1,0.0065,0.3205,0.045,0.0015,True,0.012953285586392123
hsa-mir-19a-3p,hsa-mir-222-3p,4090,6670,1,0.0,0.019,0.33,0.0035,True,0.02440194576153579
hsa-mir-20a-5p,hsa-mir-224-5p,4090,9988,1,0.0,0.339,0.03,0.0095,True,0.04951041689178967
hsa-mir-33a-5p,hsa-mir-484,4094,286336,1,0.0,0.024,0.0165,0.0075,True,0.04202729237347214
hsa-mir-210-3p,hsa-mir-942-5p,4094,5144,1,0.0,0.2665,0.894,0.0085,True,0.0458423612819538
hsa-mir-1301-3p,hsa-mir-345-5p,4097,23034,1,0.0,0.0125,0.1465,0.0095,True,0.04951041689178967
hsa-mir-203a-3p,hsa-mir-30b-3p,4097,2889,1,0.001,0.011,0.017,0.001,True,0.009403275492298694
hsa-mir-30b-3p,hsa-mir-3127-5p,4097,2889,1,0.0025,0.0155,0.0265,0.0045,True,0.02926225595944342
hsa-mir-3127-5p,hsa-mir-3928-3p,4097,2889,1,0.0,0.033,0.014,0.002,True,0.01614697512471124
hsa-mir-34c-5p,hsa-mir-424-5p,4150,126321,1,0.0015,0.2285,0.0525,0.0,True,0.0
hsa-mir-27a-5p,hsa-mir-99a-5p,4150,2011,1,0.009,0.6385,0.17,0.009,True,0.047699406593406594
hsa-mir-296-5p,hsa-mir-491-5p,4150,4335,1,0.005,0.274,0.126,0.0025,True,0.019049150025278058
hsa-mir-323a-3p,hsa-mir-331-3p,4150,4609,1,0.0045,0.7125,0.158,0.001,True,0.009403275492298694
hsa-mir-205-5p,hsa-mir-3150b-3p,4150,6522,1,0.0,0.4235,0.011,0.007,True,0.040059542455740664
hsa-mir-205-5p,hsa-mir-224-3p,4150,9564,1,0.001,0.0545,0.1285,0.0085,True,0.0458423612819538
hsa-mir-296-5p,hsa-mir-9-5p,4150,9612,1,0.008,0.052,0.1015,0.008,True,0.0439557975802593
hsa-mir-106a-5p,hsa-mir-7-1-3p,4205,10184,1,0.0075,0.3375,0.272,0.006,True,0.035958992966672466
hsa-mir-92b-3p,hsa-mir-96-5p,4205,116496,1,0.0,0.1195,0.0295,0.0085,True,0.0458423612819538
hsa-mir-142-3p,hsa-mir-484,4205,1316,1,0.0005,0.021,0.1295,0.0,True,0.0
hsa-mir-484,hsa-mir-628-5p,4205,1316,1,0.003,0.12,0.649,0.0,True,0.0
hsa-mir-224-5p,hsa-mir-33a-5p,4205,23022,1,0.0015,0.017,0.013,0.0015,True,0.012953285586392123
hsa-mir-3065-3p,hsa-mir-3065-5p,4205,23167,1,0.002,0.0645,0.5015,0.0,True,0.0
hsa-mir-142-3p,hsa-mir-92b-3p,4205,23328,1,0.0005,0.436,0.5125,0.0085,True,0.0458423612819538
hsa-mir-103a-2-5p,hsa-mir-148a-3p,4205,3688,1,0.0045,0.054,0.3165,0.009,True,0.047699406593406594
hsa-mir-142-3p,hsa-mir-29b-2-5p,4205,56243,1,0.001,0.013,0.025,0.0,True,0.0
hsa-mir-3065-3p,hsa-mir-30b-3p,4205,6480,1,0.0015,0.5035,0.0125,0.0035,True,0.02440194576153579
hsa-mir-129-5p,hsa-mir-19a-3p,4205,667,1,0.007,0.4685,0.0155,0.0005,True,0.005303897417850702
hsa-mir-142-3p,hsa-mir-505-3p,4205,667,1,0.0005,0.241,0.0665,0.0045,True,0.02926225595944342
hsa-mir-142-3p,hsa-mir-532-3p,4205,667,1,0.0,0.219,0.123,0.0,True,0.0
hsa-mir-142-3p,hsa-mir-342-3p,4205,687,1,0.0,0.028,0.144,0.0005,True,0.005303897417850702
hsa-mir-142-3p,hsa-mir-628-5p,4205,687,1,0.0,0.0115,0.078,0.0025,True,0.019049150025278058
hsa-mir-142-3p,hsa-mir-29a-5p,4205,6925,1,0.0005,0.164,0.037,0.0065,True,0.038037650456222094
hsa-mir-224-5p,hsa-mir-29a-5p,4205,6925,1,0.003,0.0125,0.0405,0.0025,True,0.019049150025278058
hsa-mir-142-3p,hsa-mir-324-5p,4205,7204,1,0.0,0.446,0.074,0.004,True,0.02688072678631145
hsa-mir-324-5p,hsa-mir-96-5p,4205,7204,1,0.0035,0.057,0.0735,0.001,True,0.009403275492298694
hsa-mir-766-3p,hsa-mir-96-5p,4205,7204,1,0.004,0.304,0.06,0.006,True,0.035958992966672466
hsa-mir-93-3p,hsa-mir-96-5p,4205,7204,1,0.0025,0.1075,0.068,0.0,True,0.0
hsa-mir-142-3p,hsa-mir-324-5p,4205,80223,1,0.0,0.058,0.0175,0.0025,True,0.019049150025278058
