miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-23b-3p,hsa-mir-323a-5p,2113,1026,1,0.0,0.2465,0.255,0.004,True,0.01096024497122644
hsa-mir-23b-3p,hsa-mir-323a-5p,2309,1026,1,0.0065,0.2465,0.255,0.004,True,0.01096024497122644
hsa-mir-23b-3p,hsa-mir-323a-5p,3091,1026,1,0.0015,0.2465,0.255,0.004,True,0.01096024497122644
hsa-mir-23b-3p,hsa-mir-323a-3p,4609,5888,1,0.0,0.0225,0.0245,0.0025,True,0.007340598568640208
hsa-mir-23b-3p,hsa-mir-485-5p,3091,7422,1,0.0,0.016,0.103,0.001,True,0.0033194435561240804
hsa-mir-23b-3p,hsa-mir-570-3p,2113,7422,1,0.0,0.0185,0.6885,0.002,True,0.006061432450582499
hsa-mir-23b-3p,hsa-mir-654-3p,8202,4734,1,0.0005,0.053,0.192,0.0,True,0.0
hsa-mir-23b-3p,hsa-mir-744-3p,6777,3559,1,0.0,0.194,0.032,0.0035,True,0.009785368941322236
hsa-mir-23b-3p,hsa-mir-885-3p,3091,1871,1,0.0015,0.018,0.014,0.0,True,0.0
hsa-mir-23b-3p,hsa-mir-543,2113,5888,1,0.0,0.0275,0.0135,0.003,True,0.008580675383364792
hsa-mir-23b-3p,hsa-mir-939-5p,4212,89797,1,0.0,0.024,0.0755,0.0,True,0.0
hsa-mir-27b-3p,hsa-mir-32-5p,2309,901,1,0.0045,0.049,0.1405,0.002,True,0.006061432450582499
hsa-mir-27b-3p,hsa-mir-33a-5p,4609,3015,1,0.0,0.0435,0.5945,0.0055,True,0.014341560529555103
hsa-mir-27b-3p,hsa-mir-33a-5p,10320,64859,1,0.0,0.087,0.011,0.0,True,0.0
hsa-mir-27b-3p,hsa-mir-33a-3p,7003,5087,1,0.0,0.025,0.4575,0.005,True,0.013232410795099627
hsa-mir-27b-3p,hsa-mir-29b-3p,8202,9712,1,0.0005,0.014,0.0505,0.0,True,0.0
hsa-mir-27b-3p,hsa-mir-29b-2-5p,3660,145508,1,0.0015,0.5215,0.0245,0.0,True,0.0
hsa-mir-27b-3p,hsa-mir-29c-3p,3091,54583,1,0.0015,0.0315,0.769,0.0065,True,0.01650555633703756
hsa-mir-27b-3p,hsa-mir-29c-3p,405,50807,1,0.001,0.7845,0.0465,0.001,True,0.0033194435561240804
hsa-mir-27b-3p,hsa-mir-29c-3p,8202,50807,1,0.0,0.7845,0.0465,0.001,True,0.0033194435561240804
hsa-mir-27b-3p,hsa-mir-299-5p,7003,23019,1,0.0,0.1015,0.015,0.004,True,0.01096024497122644
hsa-mir-27b-3p,hsa-mir-299-3p,3091,4170,1,0.001,0.834,0.0235,0.0095,True,0.022680869660220693
hsa-mir-27b-3p,hsa-mir-377-5p,4609,890,1,0.0,0.1485,0.0125,0.0005,True,0.0017901626338754461
hsa-mir-27b-3p,hsa-mir-377-3p,7003,23019,1,0.0005,0.181,0.0715,0.003,True,0.008580675383364792
hsa-mir-27b-3p,hsa-mir-378a-5p,8202,4734,1,0.0,0.1325,0.014,0.0005,True,0.0017901626338754461
hsa-mir-27b-3p,hsa-mir-378a-5p,7157,4288,1,0.0,0.4015,0.171,0.0035,True,0.009785368941322236
hsa-mir-27b-3p,hsa-mir-378a-3p,4609,3398,1,0.0,0.428,0.03,0.004,True,0.01096024497122644
hsa-mir-27b-3p,hsa-mir-330-5p,4609,890,1,0.0,0.1005,0.011,0.008,True,0.019645530090196657
hsa-mir-27b-3p,hsa-mir-330-3p,1820,221937,1,0.007,0.058,0.0165,0.0005,True,0.0017901626338754461
hsa-mir-27b-3p,hsa-mir-323a-3p,4609,890,1,0.0,0.1475,0.022,0.006,True,0.015437569327822222
hsa-mir-27b-3p,hsa-mir-338-5p,6938,8828,1,0.0,0.05,0.0475,0.001,True,0.0033194435561240804
hsa-mir-27b-3p,hsa-mir-338-5p,90993,81567,1,0.0005,0.2975,0.0145,0.0,True,0.0
hsa-mir-27b-3p,hsa-mir-425-3p,1820,221937,1,0.007,0.077,0.2635,0.002,True,0.006061432450582499
hsa-mir-27b-3p,hsa-mir-329-3p,2113,142,1,0.0,0.3345,0.0455,0.0035,True,0.009785368941322236
hsa-mir-27b-3p,hsa-mir-410-3p,1316,390,1,0.0005,0.078,0.0215,0.0,True,0.0
hsa-mir-27b-3p,hsa-mir-497-3p,5451,57521,1,0.0,0.026,0.3775,0.0005,True,0.0017901626338754461
hsa-mir-27b-3p,hsa-mir-455-3p,1820,221937,1,0.0085,0.0805,0.1915,0.0095,True,0.022680869660220693
hsa-mir-27b-3p,hsa-mir-625-5p,196,50807,1,0.0,0.7335,0.1845,0.002,True,0.006061432450582499
hsa-mir-27b-3p,hsa-mir-625-5p,7003,2131,1,0.0005,0.0375,0.016,0.002,True,0.006061432450582499
hsa-mir-27b-3p,hsa-mir-654-3p,8202,4734,1,0.0,0.135,0.235,0.0,True,0.0
hsa-mir-27b-3p,hsa-mir-654-3p,2113,142,1,0.0,0.5185,0.4115,0.004,True,0.01096024497122644
hsa-mir-27b-3p,hsa-mir-769-5p,1316,390,1,0.0015,0.1095,0.039,0.0,True,0.0
hsa-mir-27b-3p,hsa-mir-766-3p,7003,5087,1,0.0,0.0135,0.0855,0.0055,True,0.014341560529555103
hsa-mir-27b-3p,hsa-mir-940,1820,2081,1,0.0085,0.392,0.0235,0.005,True,0.013232410795099627
hsa-mir-124-5p,hsa-mir-7-5p,6667,102,1,0.0,0.0555,0.036,0.0005,True,0.0017901626338754461
hsa-mir-124-5p,hsa-mir-218-5p,6667,102,1,0.0,0.0585,0.0155,0.0,True,0.0
hsa-mir-124-5p,hsa-mir-410-3p,6667,102,1,0.0,0.05,0.2715,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-24-3p,1869,5888,1,0.001,0.014,0.0955,0.0065,True,0.01650555633703756
hsa-mir-124-3p,hsa-mir-24-3p,2113,5888,1,0.0075,0.014,0.0955,0.0065,True,0.01650555633703756
hsa-mir-124-3p,hsa-mir-24-3p,4609,5888,1,0.0,0.014,0.0955,0.0065,True,0.01650555633703756
hsa-mir-124-3p,hsa-mir-24-3p,7157,5888,1,0.0,0.014,0.0955,0.0065,True,0.01650555633703756
hsa-mir-124-3p,hsa-mir-31-5p,367,22926,1,0.0,0.021,0.0115,0.003,True,0.008580675383364792
hsa-mir-124-3p,hsa-mir-31-5p,3091,3688,1,0.0,0.051,0.5865,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-31-5p,6667,983,1,0.0,0.025,0.0185,0.008,True,0.019645530090196657
hsa-mir-124-3p,hsa-mir-33a-5p,11016,60412,1,0.0,0.04,0.1155,0.005,True,0.013232410795099627
hsa-mir-124-3p,hsa-mir-33a-5p,7764,8826,1,0.0,0.0285,0.61,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-29b-3p,4790,30009,1,0.0,0.13,0.3305,0.004,True,0.01096024497122644
hsa-mir-124-3p,hsa-mir-29b-3p,5970,30009,1,0.0,0.13,0.3305,0.004,True,0.01096024497122644
hsa-mir-124-3p,hsa-mir-29b-3p,7182,23405,1,0.005,0.322,0.024,0.0085,True,0.02066087088880303
hsa-mir-124-3p,hsa-mir-29b-2-5p,6667,102,1,0.0,0.057,0.1765,0.009,True,0.02167722848093188
hsa-mir-124-3p,hsa-mir-197-3p,6664,9448,1,0.0,0.011,0.1175,0.004,True,0.01096024497122644
hsa-mir-124-3p,hsa-mir-199a-3p,2313,3398,1,0.0,0.0415,0.3435,0.0085,True,0.02066087088880303
hsa-mir-124-3p,hsa-mir-129-5p,6667,2099,1,0.0,0.124,0.024,0.0015,True,0.004727627433863438
hsa-mir-124-3p,hsa-mir-129-5p,6774,2099,1,0.0,0.124,0.024,0.0015,True,0.004727627433863438
hsa-mir-124-3p,hsa-mir-129-5p,55553,8495,1,0.0,0.039,0.315,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-129-5p,283337,80829,1,0.0,0.1385,0.0295,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-139-3p,6721,47,1,0.0,0.0105,0.1295,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-7-5p,4790,3371,1,0.0,0.0165,0.0805,0.0015,True,0.004727627433863438
hsa-mir-124-3p,hsa-mir-7-5p,196,1495,1,0.0065,0.0125,0.012,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-7-5p,7003,2195,1,0.0075,0.098,0.024,0.002,True,0.006061432450582499
hsa-mir-124-3p,hsa-mir-7-5p,860,2195,1,0.0005,0.098,0.024,0.002,True,0.006061432450582499
hsa-mir-124-3p,hsa-mir-7-5p,4790,2625,1,0.0,0.041,0.047,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-7-5p,5970,2625,1,0.0,0.041,0.047,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-7-5p,7764,8826,1,0.0,0.023,0.0255,0.0015,True,0.004727627433863438
hsa-mir-124-3p,hsa-mir-7-5p,7182,64746,1,0.0055,0.45,0.0285,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-34a-5p,4790,6367,1,0.0,0.052,0.634,0.0065,True,0.01650555633703756
hsa-mir-124-3p,hsa-mir-203a-3p,6774,6772,1,0.0,0.0505,0.3215,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-212-3p,3516,55668,1,0.0,0.258,0.0115,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-218-5p,7003,122786,1,0.0035,0.074,0.023,0.0025,True,0.007340598568640208
hsa-mir-124-3p,hsa-mir-218-5p,7182,2804,1,0.0065,0.386,0.0475,0.002,True,0.006061432450582499
hsa-mir-124-3p,hsa-mir-218-5p,687,5339,1,0.001,0.078,0.018,0.0015,True,0.004727627433863438
hsa-mir-124-3p,hsa-mir-218-5p,7003,5087,1,0.0035,0.09,0.06,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-221-3p,6667,2099,1,0.0,0.107,0.114,0.005,True,0.013232410795099627
hsa-mir-124-3p,hsa-mir-221-3p,6774,2099,1,0.0,0.107,0.114,0.005,True,0.013232410795099627
hsa-mir-124-3p,hsa-mir-221-3p,6667,983,1,0.0,0.0175,0.1275,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-222-3p,6667,983,1,0.0,0.0265,0.2105,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-23b-3p,7182,54467,1,0.0045,0.0175,0.277,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-23b-3p,2005,5927,1,0.0,0.045,0.914,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-23b-3p,27107,5927,1,0.0,0.045,0.914,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-23b-3p,7182,5927,1,0.0045,0.045,0.914,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-27b-3p,2005,5927,1,0.0,0.0285,0.634,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-27b-3p,27107,5927,1,0.0,0.0285,0.634,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-27b-3p,7182,5927,1,0.0065,0.0285,0.634,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-27b-3p,4790,2625,1,0.0,0.0605,0.0945,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-27b-3p,5970,2625,1,0.0,0.0605,0.0945,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-128-3p,6667,3643,1,0.0,0.011,0.1065,0.006,True,0.015437569327822222
hsa-mir-124-3p,hsa-mir-132-3p,2113,5888,1,0.006,0.015,0.0325,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-132-3p,4090,10051,1,0.0,0.064,0.078,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-132-3p,4205,3688,1,0.0,0.077,0.304,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-132-3p,4790,2921,1,0.0,0.013,0.0235,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-132-3p,5970,2921,1,0.0,0.013,0.0235,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-132-3p,55553,8495,1,0.0,0.024,0.212,0.0045,True,0.012107114391430848
hsa-mir-124-3p,hsa-mir-133a-3p,1958,7422,1,0.0035,0.017,0.428,0.003,True,0.008580675383364792
hsa-mir-124-3p,hsa-mir-133a-3p,4790,7422,1,0.0,0.017,0.428,0.003,True,0.008580675383364792
hsa-mir-124-3p,hsa-mir-133a-3p,5970,7422,1,0.0,0.017,0.428,0.003,True,0.008580675383364792
hsa-mir-124-3p,hsa-mir-133a-3p,6670,7422,1,0.0,0.017,0.428,0.003,True,0.008580675383364792
hsa-mir-124-3p,hsa-mir-133a-3p,6774,7422,1,0.0,0.017,0.428,0.003,True,0.008580675383364792
hsa-mir-124-3p,hsa-mir-133a-3p,8202,4026,1,0.0005,0.3215,0.046,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-141-3p,6774,3454,1,0.0,0.064,0.4835,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-142-3p,1876,2778,-1,0.0,0.171,0.0315,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-145-5p,2005,5927,1,0.0,0.033,0.0115,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-145-5p,27107,5927,1,0.0,0.033,0.0115,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-145-5p,7182,5927,1,0.005,0.033,0.0115,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-145-5p,1958,7048,1,0.002,0.025,0.0275,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-145-5p,2313,7048,1,0.0,0.025,0.0275,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-145-5p,6667,7048,1,0.0,0.025,0.0275,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-145-5p,1958,940,1,0.002,0.036,0.0475,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-145-5p,6667,940,1,0.0,0.036,0.0475,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-126-5p,7182,375743,1,0.0055,0.0915,0.028,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-127-5p,6667,5292,1,0.0,0.0585,0.06,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-134-5p,7003,23019,1,0.002,0.0305,0.109,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-136-5p,4790,3371,1,0.0,0.0175,0.2045,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-136-5p,2113,5888,1,0.0075,0.0155,0.048,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-136-5p,2005,5927,1,0.0,0.026,0.2555,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-136-5p,27107,5927,1,0.0,0.026,0.2555,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-136-5p,7182,5927,1,0.0025,0.026,0.2555,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-138-1-3p,3091,3688,1,0.0,0.048,0.594,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-149-5p,6932,55504,1,0.0,0.011,0.258,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-29c-3p,283337,80829,1,0.0,0.123,0.4875,0.008,True,0.019645530090196657
hsa-mir-124-3p,hsa-mir-299-5p,7003,122786,1,0.004,0.0865,0.147,0.002,True,0.006061432450582499
hsa-mir-124-3p,hsa-mir-369-3p,367,79776,1,0.0,0.0235,0.0125,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-369-3p,196,8828,1,0.0065,0.07,0.035,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-369-3p,6667,102,1,0.0,0.0695,0.204,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-370-3p,3091,2908,1,0.0,0.3465,0.0905,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-376a-5p,7182,23405,1,0.004,0.3315,0.0405,0.0045,True,0.012107114391430848
hsa-mir-124-3p,hsa-mir-376a-3p,3091,3688,1,0.0,0.046,0.079,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-377-5p,1874,10051,1,0.0,0.059,0.035,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-377-5p,4090,10051,1,0.0,0.059,0.035,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-377-5p,6773,5292,1,0.0,0.058,0.648,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-377-3p,2113,8829,1,0.006,0.0415,0.149,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-377-3p,3091,3688,1,0.0,0.0395,0.251,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-377-3p,7003,3688,1,0.0075,0.0395,0.251,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-378a-3p,2005,5927,1,0.0,0.048,0.052,0.0025,True,0.007340598568640208
hsa-mir-124-3p,hsa-mir-378a-3p,27107,5927,1,0.0005,0.048,0.052,0.0025,True,0.007340598568640208
hsa-mir-124-3p,hsa-mir-378a-3p,7182,5927,1,0.005,0.048,0.052,0.0025,True,0.007340598568640208
hsa-mir-124-3p,hsa-mir-379-5p,367,79776,1,0.0,0.0425,0.017,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-379-3p,7182,375743,1,0.003,0.105,0.7785,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-380-3p,6667,5966,1,0.0,0.5165,0.126,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-380-3p,7182,375743,1,0.004,0.094,0.054,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-382-5p,2005,5927,1,0.0,0.026,0.075,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-382-5p,27107,5927,1,0.0,0.026,0.075,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-382-5p,7182,5927,1,0.007,0.026,0.075,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-382-5p,5989,1278,1,0.0,0.0145,0.043,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-382-5p,6667,1278,1,0.0,0.0145,0.043,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-330-5p,1869,5888,1,0.002,0.0145,0.012,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-330-5p,4609,5888,1,0.0,0.0145,0.012,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-330-3p,367,79776,1,0.0,0.028,0.368,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-330-3p,1958,7422,1,0.003,0.012,0.099,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-330-3p,4790,7422,1,0.0,0.012,0.099,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-330-3p,5970,7422,1,0.0,0.012,0.099,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-330-3p,6670,7422,1,0.0,0.012,0.099,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-330-3p,6774,7422,1,0.0,0.012,0.099,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-330-3p,6667,2908,1,0.0,0.4015,0.096,0.005,True,0.013232410795099627
hsa-mir-124-3p,hsa-mir-330-3p,7528,2908,1,0.0,0.4015,0.096,0.005,True,0.013232410795099627
hsa-mir-124-3p,hsa-mir-338-5p,8202,4026,1,0.0,0.3525,0.0505,0.003,True,0.008580675383364792
hsa-mir-124-3p,hsa-mir-425-5p,27107,151987,1,0.0,0.24,0.5315,0.0015,True,0.004727627433863438
hsa-mir-124-3p,hsa-mir-410-3p,6667,2335,1,0.0,0.0115,0.077,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-410-3p,6667,5292,1,0.0,0.028,0.106,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-410-3p,6667,983,1,0.0,0.024,0.0365,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-485-5p,4790,6367,1,0.0,0.024,0.0935,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-485-3p,7003,2195,1,0.005,0.106,0.134,0.009,True,0.02167722848093188
hsa-mir-124-3p,hsa-mir-485-3p,860,2195,1,0.0,0.106,0.134,0.009,True,0.02167722848093188
hsa-mir-124-3p,hsa-mir-485-3p,4090,10051,1,0.0,0.0705,0.0235,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-511-5p,1958,7422,1,0.0025,0.0155,0.116,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-511-5p,2113,7422,1,0.0065,0.0155,0.116,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-511-5p,4790,7422,1,0.0,0.0155,0.116,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-511-5p,5970,7422,1,0.0,0.0155,0.116,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-511-5p,6670,7422,1,0.0,0.0155,0.116,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-511-5p,6774,7422,1,0.0,0.0155,0.116,0.0035,True,0.009785368941322236
hsa-mir-124-3p,hsa-mir-432-5p,5989,1278,1,0.0,0.017,0.013,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-432-5p,6667,1278,1,0.0,0.017,0.013,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-432-5p,367,7113,1,0.0,0.298,0.0265,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-495-3p,5989,1278,1,0.0,0.012,0.0305,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-495-3p,6667,1278,1,0.0,0.012,0.0305,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-495-3p,6667,983,1,0.0,0.02,0.0225,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-496,4772,22807,1,0.0,0.141,0.3545,0.005,True,0.013232410795099627
hsa-mir-124-3p,hsa-mir-508-3p,4790,4318,1,0.0,0.245,0.017,0.007,True,0.017560629588229962
hsa-mir-124-3p,hsa-mir-509-3p,3662,8837,1,0.0,0.1145,0.1085,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-509-3p,4772,8837,1,0.0,0.1145,0.1085,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-509-3p,4790,8837,1,0.0,0.1145,0.1085,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-592,4609,5888,1,0.0,0.0135,0.506,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-628-5p,7003,223117,1,0.0025,0.031,0.2945,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-411-3p,7182,375743,1,0.0025,0.129,0.9295,0.0095,True,0.022680869660220693
hsa-mir-124-3p,hsa-mir-654-3p,2113,4318,1,0.004,0.233,0.063,0.002,True,0.006061432450582499
hsa-mir-124-3p,hsa-mir-654-3p,2353,4318,1,0.0025,0.233,0.063,0.002,True,0.006061432450582499
hsa-mir-124-3p,hsa-mir-655-3p,1958,7048,1,0.0025,0.0255,0.275,0.0015,True,0.004727627433863438
hsa-mir-124-3p,hsa-mir-655-3p,2313,7048,1,0.0,0.0255,0.275,0.0015,True,0.004727627433863438
hsa-mir-124-3p,hsa-mir-655-3p,6667,7048,1,0.0,0.0255,0.275,0.0015,True,0.004727627433863438
hsa-mir-124-3p,hsa-mir-769-5p,1050,3383,1,0.0,0.0255,0.062,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-769-5p,4772,3383,1,0.0,0.0255,0.062,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-769-5p,4790,3383,1,0.0,0.0255,0.062,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-769-5p,5970,3383,1,0.0,0.0255,0.062,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-766-3p,4790,2625,1,0.0,0.031,0.04,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-766-3p,5970,2625,1,0.0,0.031,0.04,0.0005,True,0.0017901626338754461
hsa-mir-124-3p,hsa-mir-766-3p,7003,23019,1,0.003,0.0185,0.012,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-766-3p,6721,47,1,0.0,0.014,0.042,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-874-3p,4790,3371,1,0.0,0.018,0.0365,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-889-3p,3091,2908,1,0.0,0.3895,0.034,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-889-3p,3662,4299,1,0.0,0.112,0.115,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-744-3p,4790,969,1,0.0,0.0205,0.0265,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-877-5p,6721,47,1,0.0,0.011,0.0155,0.0055,True,0.014341560529555103
hsa-mir-124-3p,hsa-mir-543,2113,8829,1,0.0055,0.03,0.04,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-935,4790,3371,1,0.0,0.0175,0.027,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-935,3091,3688,1,0.0,0.068,0.063,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-935,6667,983,1,0.0,0.0155,0.0265,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-940,7003,2195,1,0.0025,0.088,0.4275,0.006,True,0.015437569327822222
hsa-mir-124-3p,hsa-mir-940,860,2195,1,0.0,0.088,0.4275,0.006,True,0.015437569327822222
hsa-mir-124-3p,hsa-mir-940,367,22926,1,0.0,0.0195,0.0785,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-940,3091,3688,1,0.0,0.076,0.012,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-2110,6667,3480,1,0.0,0.1905,0.0675,0.001,True,0.0033194435561240804
hsa-mir-124-3p,hsa-mir-323b-3p,2353,4318,1,0.002,0.1295,0.028,0.0,True,0.0
hsa-mir-128-3p,hsa-mir-23a-3p,4780,7296,1,0.0,0.018,0.1145,0.004,True,0.01096024497122644
hsa-mir-128-3p,hsa-mir-24-3p,1958,1026,1,0.0,0.187,0.013,0.0015,True,0.004727627433863438
hsa-mir-128-3p,hsa-mir-24-3p,2099,1026,1,0.009,0.187,0.013,0.0015,True,0.004727627433863438
hsa-mir-128-3p,hsa-mir-24-3p,4609,57089,1,0.0,0.072,0.0595,0.0,True,0.0
hsa-mir-128-3p,hsa-mir-29b-3p,4609,3398,1,0.0,0.035,0.0145,0.0075,True,0.018606417304015296
hsa-mir-128-3p,hsa-mir-148a-5p,4609,7705,1,0.0,0.022,0.38,0.0095,True,0.022680869660220693
hsa-mir-128-3p,hsa-mir-212-3p,2624,154810,1,0.0055,0.102,0.091,0.0,True,0.0
hsa-mir-128-3p,hsa-mir-218-5p,4205,4739,1,0.0,0.027,0.1245,0.0,True,0.0
hsa-mir-128-3p,hsa-mir-221-3p,6667,2099,1,0.0,0.0275,0.0985,0.0055,True,0.014341560529555103
hsa-mir-128-3p,hsa-mir-27b-3p,196528,124540,1,0.0005,0.0115,0.011,0.0,True,0.0
hsa-mir-128-3p,hsa-mir-27b-3p,2625,5139,1,0.0,0.042,0.3195,0.0005,True,0.0017901626338754461
hsa-mir-128-3p,hsa-mir-132-3p,7182,8540,1,0.0,0.054,0.1745,0.0,True,0.0
hsa-mir-128-3p,hsa-mir-132-3p,2113,142,1,0.008,0.0215,0.219,0.0,True,0.0
hsa-mir-128-3p,hsa-mir-138-5p,4205,4739,1,0.0,0.0275,0.219,0.0035,True,0.009785368941322236
