"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-1-3p","hsa-mir-616-5p",7490,"WT1",2113,"ETS1",1,0,0.1085,0.089,5e-04,0.00327524746727045
"hsa-mir-1-3p","hsa-mir-138-5p",5914,"RARA",2113,"ETS1",1,0,0.127,0.6785,0,0
"hsa-mir-224-5p","hsa-mir-372-3p",860,"RUNX2",2113,"ETS1",1,0.002,0.3515,0.014,0,0
"hsa-mir-302d-3p","hsa-mir-518c-5p",860,"RUNX2",2113,"ETS1",1,0,0.016,0.0105,0.005,0.0209836339966524
"hsa-mir-1270","hsa-mir-377-3p",60468,"BACH2",2113,"ETS1",1,0.0015,0.0535,0.4605,0,0
"hsa-mir-1270","hsa-mir-543",60468,"BACH2",2113,"ETS1",1,5e-04,0.0625,0.2785,0.002,0.0102974354294059
"hsa-mir-497-5p","hsa-mir-577",27086,"FOXP1",2181,"ACSL3",-1,0.002,0.2255,0.013,0.004,0.0176830639631698
"hsa-mir-1305","hsa-mir-335-5p",3662,"IRF4",2185,"PTK2B",1,0,0.0125,0.0115,0.002,0.0102974354294059
"hsa-mir-200b-3p","hsa-mir-455-3p",8202,"NCOA3",2186,"BPTF",1,5e-04,0.255,0.131,0.0075,0.0285850490651443
"hsa-mir-200b-3p","hsa-mir-455-3p",10499,"NCOA2",2186,"BPTF",1,0,0.255,0.131,0.0075,0.0285850490651443
"hsa-mir-199b-5p","hsa-mir-450b-5p",10499,"NCOA2",2186,"BPTF",1,0,0.3025,0.0155,0.008,0.0300356715027286
"hsa-mir-429","hsa-mir-500a-5p",8202,"NCOA3",2186,"BPTF",1,5e-04,0.167,0.011,0.0025,0.0122642883540946
"hsa-mir-142-3p","hsa-mir-497-5p",8202,"NCOA3",2186,"BPTF",1,0.001,0.169,0.0235,0.0025,0.0122642883540946
"hsa-let-7c-5p","hsa-mir-125b-5p",8202,"NCOA3",2186,"BPTF",1,0,0.0535,0.0215,0.004,0.0176830639631698
"hsa-mir-199b-5p","hsa-mir-582-3p",10499,"NCOA2",2186,"BPTF",1,0,0.287,0.5275,0.0025,0.0122642883540946
"hsa-mir-429","hsa-mir-582-3p",10499,"NCOA2",2186,"BPTF",1,0,0.162,0.512,0.0025,0.0122642883540946
"hsa-let-7c-5p","hsa-mir-125b-5p",10499,"NCOA2",2186,"BPTF",1,0,0.0535,0.0215,0.004,0.0176830639631698
"hsa-mir-142-3p","hsa-mir-378a-5p",8202,"NCOA3",2186,"BPTF",1,5e-04,0.1925,0.636,0.0085,0.0314493031644532
"hsa-let-7c-5p","hsa-mir-1-3p",4609,"MYC",2194,"FASN",1,0,0.418,0.0345,0.003,0.014138677137069
"hsa-mir-125b-5p","hsa-mir-577",4609,"MYC",2194,"FASN",1,0,0.1405,0.0135,0.003,0.014138677137069
"hsa-mir-125b-5p","hsa-mir-9-5p",688,"KLF5",2194,"FASN",1,5e-04,0.0895,0.0115,0,0
"hsa-let-7c-5p","hsa-mir-3199",4609,"MYC",2194,"FASN",1,0,0.4295,0.9285,0.006,0.0241216461785142
"hsa-mir-302a-3p","hsa-mir-7-5p",860,"RUNX2",2195,"FAT1",1,5e-04,0.023,0.0935,0.0045,0.0193509604390578
"hsa-mir-135b-5p","hsa-mir-7-5p",860,"RUNX2",2195,"FAT1",1,5e-04,0.092,0.095,0.007,0.0271218900774369
"hsa-mir-302d-3p","hsa-mir-7-5p",860,"RUNX2",2195,"FAT1",1,5e-04,0.011,0.099,0.001,0.00587513343226847
"hsa-mir-296-3p","hsa-mir-302c-3p",860,"RUNX2",2195,"FAT1",1,0,0.22,0.0165,5e-04,0.00327524746727045
"hsa-mir-29a-3p","hsa-mir-935",2099,"ESR1",2308,"FOXO1",1,0,0.803,0.5905,0.0015,0.00818926765538431
"hsa-mir-335-3p","hsa-mir-499a-3p",2099,"ESR1",2308,"FOXO1",1,0,0.1185,0.0175,0.0015,0.00818926765538431
"hsa-mir-335-3p","hsa-mir-335-5p",2099,"ESR1",2308,"FOXO1",1,0,0.1335,0.1105,0,0
"hsa-mir-1-3p","hsa-mir-338-3p",171017,"ZNF384",2317,"FLNB",1,0.004,0.534,0.481,0.001,0.00587513343226847
"hsa-mir-338-3p","hsa-mir-582-5p",171017,"ZNF384",2317,"FLNB",1,5e-04,0.5655,0.6245,0.003,0.014138677137069
"hsa-mir-433-3p","hsa-mir-9-5p",7975,"MAFK",2317,"FLNB",1,0,0.4715,0.1275,0.003,0.014138677137069
"hsa-mir-582-5p","hsa-mir-766-3p",7975,"MAFK",2317,"FLNB",1,0,0.5875,0.269,0.001,0.00587513343226847
"hsa-mir-424-5p","hsa-mir-9-5p",7975,"MAFK",2317,"FLNB",1,0,0.034,0.123,0.0025,0.0122642883540946
"hsa-mir-493-3p","hsa-mir-543",3725,"JUN",2353,"FOS",1,5e-04,0.083,0.015,0.001,0.00587513343226847
"hsa-mir-367-3p","hsa-mir-7-5p",5316,"PKNOX1",2590,"GALNT2",1,0.002,0.026,0.235,0.0015,0.00818926765538431
"hsa-mir-105-5p","hsa-mir-7-5p",2627,"GATA6",2590,"GALNT2",1,0,0.2435,0.2495,0,0
"hsa-mir-302b-5p","hsa-mir-7-5p",2627,"GATA6",2590,"GALNT2",1,5e-04,0.0175,0.206,0.007,0.0271218900774369
"hsa-mir-367-3p","hsa-mir-7-5p",2627,"GATA6",2590,"GALNT2",1,0,0.026,0.235,0.0015,0.00818926765538431
"hsa-let-7c-5p","hsa-mir-615-3p",4609,"MYC",2597,"GAPDH",1,0,0.257,0.8835,0.009,0.0328166173832954
"hsa-mir-29a-3p","hsa-mir-424-5p",3091,"HIF1A",2673,"GFPT1",1,0.001,0.079,0.0695,0.006,0.0241216461785142
"hsa-mir-29c-3p","hsa-mir-497-5p",3091,"HIF1A",2673,"GFPT1",1,5e-04,0.0405,0.3725,0.008,0.0300356715027286
"hsa-mir-141-3p","hsa-mir-766-3p",7975,"MAFK",2768,"GNA12",1,0,0.191,0.0525,0.0045,0.0193509604390578
"hsa-mir-214-3p","hsa-mir-940",4779,"NFE2L1",2774,"GNAL",1,0,0.1245,0.172,0.003,0.014138677137069
"hsa-mir-409-3p","hsa-mir-455-3p",4779,"NFE2L1",2774,"GNAL",1,0,0.178,0.0195,0.0075,0.0285850490651443
"hsa-mir-409-3p","hsa-mir-766-3p",4779,"NFE2L1",2774,"GNAL",1,0,0.196,0.0895,0.0045,0.0193509604390578
"hsa-mir-302c-3p","hsa-mir-7-5p",7182,"NR2C2",2804,"GOLGB1",1,0,0.013,0.027,0.005,0.0209836339966524
"hsa-mir-342-5p","hsa-mir-3923",3516,"RBPJ",2872,"MKNK2",1,0,0.216,0.0345,0.004,0.0176830639631698
"hsa-mir-1304-5p","hsa-mir-150-3p",1820,"ARID3A",2872,"MKNK2",1,0.0035,0.643,0.6145,0.0085,0.0314493031644532
"hsa-mir-122-5p","hsa-mir-497-3p",6664,"SOX11",2891,"GRIA2",1,0,0.8175,0.0435,0.004,0.0176830639631698
"hsa-mir-106a-5p","hsa-mir-192-5p",4602,"MYB",2908,"NR3C1",1,0,0.061,0.0695,0,0
"hsa-mir-20b-5p","hsa-mir-92b-3p",3725,"JUN",2908,"NR3C1",1,0,0.0135,0.0475,0,0
"hsa-mir-135b-5p","hsa-mir-548e-3p",4208,"MEF2C",2908,"NR3C1",1,0,0.2735,0.236,0.0025,0.0122642883540946
"hsa-mir-106a-5p","hsa-mir-92b-3p",3725,"JUN",2908,"NR3C1",1,0,0.09,0.144,0,0
"hsa-mir-20b-5p","hsa-mir-3065-3p",2353,"FOS",2908,"NR3C1",1,0,0.0135,0.316,0,0
"hsa-mir-122-5p","hsa-mir-3609",4602,"MYB",2908,"NR3C1",1,0,0.1575,0.0285,0.0095,0.0341758891705326
"hsa-mir-20b-5p","hsa-mir-873-5p",7020,"TFAP2A",2908,"NR3C1",1,0,0.0145,0.1525,0,0
"hsa-mir-181d-5p","hsa-mir-195-5p",4609,"MYC",2920,"CXCL2",1,0.0015,0.0685,0.0145,0.0035,0.0159504604572259
"hsa-mir-181d-5p","hsa-mir-497-5p",4609,"MYC",2920,"CXCL2",1,0.003,0.076,0.0625,0.002,0.0102974354294059
"hsa-mir-192-5p","hsa-mir-195-5p",4609,"MYC",2920,"CXCL2",1,0,0.029,0.0175,0.006,0.0241216461785142
"hsa-mir-105-5p","hsa-mir-767-3p",687,"KLF9",2934,"GSN",1,0,0.0365,0.027,0,0
"hsa-mir-142-3p","hsa-mir-342-5p",1874,"E2F4",3054,"HCFC1",1,0,0.036,0.0615,0.005,0.0209836339966524
"hsa-mir-196b-5p","hsa-mir-302c-3p",7528,"YY1",3054,"HCFC1",1,5e-04,0.031,0.02,0.0035,0.0159504604572259
"hsa-mir-1-3p","hsa-mir-199b-5p",4609,"MYC",3066,"HDAC2",1,0,0.012,0.0725,0.008,0.0300356715027286
"hsa-let-7e-5p","hsa-mir-199b-5p",4609,"MYC",3066,"HDAC2",1,0,0.27,0.1135,5e-04,0.00327524746727045
"hsa-let-7c-5p","hsa-mir-199b-5p",4609,"MYC",3066,"HDAC2",1,0,0.392,0.074,0.0045,0.0193509604390578
"hsa-let-7c-5p","hsa-mir-199a-5p",4609,"MYC",3066,"HDAC2",1,0,0.3845,0.0905,0,0
"hsa-mir-424-5p","hsa-mir-455-3p",4609,"MYC",3066,"HDAC2",1,0.002,0.0885,0.0275,0,0
"hsa-mir-1-3p","hsa-mir-199a-5p",4609,"MYC",3066,"HDAC2",1,0,0.0165,0.08,0.0015,0.00818926765538431
"hsa-let-7e-5p","hsa-mir-199a-5p",4609,"MYC",3066,"HDAC2",1,0,0.2465,0.1115,0,0
"hsa-let-7c-5p","hsa-mir-424-5p",4609,"MYC",3066,"HDAC2",1,0,0.412,0.071,0.004,0.0176830639631698
"hsa-mir-1-3p","hsa-mir-424-5p",4609,"MYC",3066,"HDAC2",1,0,0.014,0.0835,0.006,0.0241216461785142
"hsa-let-7e-5p","hsa-mir-424-5p",4609,"MYC",3066,"HDAC2",1,0,0.2645,0.0785,0.004,0.0176830639631698
"hsa-mir-106a-5p","hsa-mir-486-3p",4205,"MEF2A",3097,"HIVEP2",1,0,0.2705,0.011,0.001,0.00587513343226847
"hsa-mir-514a-3p","hsa-mir-541-3p",4212,"MEIS2",3098,"HK1",1,0.0015,0.9405,0.019,0.0055,0.0225666206043856
"hsa-mir-224-5p","hsa-mir-301a-3p",3659,"IRF1",3105,"HLA-A",1,0.0035,0.027,0.1535,0.007,0.0271218900774369
"hsa-mir-224-5p","hsa-mir-296-3p",3659,"IRF1",3105,"HLA-A",1,0.0045,0.025,0.012,0.0065,0.0256366798336072
"hsa-mir-1291","hsa-mir-376c-3p",5914,"RARA",3204,"HOXA7",1,0.0055,0.29,0.4815,0.007,0.0271218900774369
"hsa-mir-124-3p","hsa-mir-548d-3p",7421,"VDR",3206,"HOXA10",1,0,0.082,0.832,0.009,0.0328166173832954
"hsa-mir-20b-3p","hsa-mir-92b-3p",3725,"JUN",3371,"TNC",1,0,0.0345,0.015,0,0
"hsa-mir-135b-5p","hsa-mir-9-5p",4790,"NFKB1",3371,"TNC",1,0,0.02,0.027,0.005,0.0209836339966524
"hsa-mir-20b-3p","hsa-mir-9-5p",4790,"NFKB1",3371,"TNC",1,0.003,0.031,0.03,0,0
"hsa-mir-124-5p","hsa-mir-135b-5p",4790,"NFKB1",3371,"TNC",1,5e-04,0.013,0.0175,0.009,0.0328166173832954
"hsa-mir-20b-3p","hsa-mir-9-5p",2113,"ETS1",3371,"TNC",1,0.0095,0.031,0.03,0,0
"hsa-mir-301a-3p","hsa-mir-526b-5p",4790,"NFKB1",3383,"ICAM1",1,0,0.037,0.047,0,0
"hsa-mir-299-3p","hsa-mir-9-5p",4790,"NFKB1",3383,"ICAM1",1,0.001,0.052,0.1995,0.002,0.0102974354294059
"hsa-mir-299-3p","hsa-mir-9-3p",4790,"NFKB1",3383,"ICAM1",1,0.0075,0.064,0.173,0.004,0.0176830639631698
"hsa-mir-299-3p","hsa-mir-450b-5p",5966,"REL",3383,"ICAM1",1,0.0055,0.0555,0.3925,0.0065,0.0256366798336072
"hsa-mir-1224-5p","hsa-mir-1226-3p",1050,"CEBPA",3383,"ICAM1",1,0,0.6195,0.166,0,0
"hsa-mir-526b-5p","hsa-mir-542-3p",6772,"STAT1",3383,"ICAM1",1,0,0.0435,0.419,0.004,0.0176830639631698
"hsa-mir-526b-5p","hsa-mir-582-5p",5966,"REL",3383,"ICAM1",1,0,0.035,0.029,0.002,0.0102974354294059
"hsa-mir-450b-5p","hsa-mir-526b-5p",5966,"REL",3383,"ICAM1",1,0,0.396,0.058,0.0085,0.0314493031644532
"hsa-mir-141-3p","hsa-mir-3065-3p",6774,"STAT3",3454,"IFNAR1",1,5e-04,0.054,0.018,5e-04,0.00327524746727045
"hsa-mir-195-5p","hsa-mir-377-5p",6774,"STAT3",3454,"IFNAR1",1,5e-04,0.0295,0.039,0.0015,0.00818926765538431
"hsa-mir-141-3p","hsa-mir-18b-5p",6774,"STAT3",3454,"IFNAR1",1,0,0.0665,0.1865,0.001,0.00587513343226847
"hsa-mir-18a-3p","hsa-mir-653-5p",27086,"FOXP1",3480,"IGF1R",-1,0,0.0105,0.206,0.0095,0.0341758891705326
"hsa-mir-199a-5p","hsa-mir-204-5p",4790,"NFKB1",3553,"IL1B",1,0,0.483,0.0925,0.004,0.0176830639631698
"hsa-mir-204-5p","hsa-mir-542-3p",6772,"STAT1",3553,"IL1B",1,0.001,0.0525,0.608,0.0055,0.0225666206043856
"hsa-mir-204-5p","hsa-mir-615-3p",6772,"STAT1",3553,"IL1B",1,0.0025,0.0545,0.563,0.003,0.014138677137069
"hsa-mir-204-5p","hsa-mir-301a-3p",4790,"NFKB1",3553,"IL1B",1,0.009,0.0725,0.226,0,0
"hsa-mir-152-3p","hsa-mir-204-5p",4790,"NFKB1",3553,"IL1B",1,0,0.647,0.0515,0.002,0.0102974354294059
"hsa-mir-192-5p","hsa-mir-494-3p",6772,"STAT1",3554,"IL1R1",1,5e-04,0.2715,0.036,0.0095,0.0341758891705326
"hsa-mir-329-3p","hsa-mir-494-3p",6772,"STAT1",3554,"IL1R1",1,0,0.0395,0.021,0.001,0.00587513343226847
"hsa-mir-296-3p","hsa-mir-335-5p",6776,"STAT5A",3572,"IL6ST",1,0.008,0.0375,0.3515,0,0
"hsa-mir-124-3p","hsa-mir-7-5p",5970,"RELA",3576,"CXCL8",1,0,0.3155,0.2275,0.008,0.0300356715027286
"hsa-mir-301b-3p","hsa-mir-495-3p",3659,"IRF1",3600,"IL15",1,5e-04,0.073,0.0645,0.0085,0.0314493031644532
"hsa-mir-301a-3p","hsa-mir-495-3p",3659,"IRF1",3600,"IL15",1,0,0.07,0.066,0,0
"hsa-mir-335-5p","hsa-mir-495-3p",3659,"IRF1",3600,"IL15",1,0,0.1425,0.0745,0.001,0.00587513343226847
"hsa-mir-130b-3p","hsa-mir-495-3p",3659,"IRF1",3600,"IL15",1,0,0.175,0.0405,5e-04,0.00327524746727045
"hsa-mir-424-5p","hsa-mir-526b-3p",1316,"KLF6",3659,"IRF1",1,5e-04,0.9775,0.025,0.005,0.0209836339966524
"hsa-mir-372-3p","hsa-mir-653-5p",6772,"STAT1",3660,"IRF2",1,0,0.022,0.022,0.004,0.0176830639631698
"hsa-mir-183-3p","hsa-mir-7-1-3p",1316,"KLF6",3688,"ITGB1",1,0,0.17,0.0185,5e-04,0.00327524746727045
"hsa-mir-183-5p","hsa-mir-7-5p",7003,"TEAD1",3688,"ITGB1",1,0,0.249,0.223,0.008,0.0300356715027286
"hsa-mir-7-5p","hsa-mir-96-5p",7003,"TEAD1",3688,"ITGB1",1,0,0.2265,0.125,0.0085,0.0314493031644532
"hsa-mir-182-5p","hsa-mir-7-5p",1316,"KLF6",3688,"ITGB1",1,0,0.0955,0.275,0.007,0.0271218900774369
"hsa-mir-182-5p","hsa-mir-7-5p",7003,"TEAD1",3688,"ITGB1",1,0,0.0955,0.275,0.007,0.0271218900774369
"hsa-mir-183-5p","hsa-mir-3662",3091,"HIF1A",3688,"ITGB1",1,0.0075,0.2515,0.246,0.008,0.0300356715027286
"hsa-mir-183-5p","hsa-mir-410-3p",1316,"KLF6",3688,"ITGB1",1,0,0.2555,0.237,0.005,0.0209836339966524
"hsa-mir-183-5p","hsa-mir-7-5p",1316,"KLF6",3688,"ITGB1",1,0,0.249,0.223,0.008,0.0300356715027286
"hsa-mir-183-5p","hsa-mir-7-1-3p",1316,"KLF6",3688,"ITGB1",1,0,0.3115,0.021,0.0015,0.00818926765538431
"hsa-mir-142-3p","hsa-mir-96-5p",4205,"MEF2A",3688,"ITGB1",1,0.0015,0.0115,0.098,0.006,0.0241216461785142
"hsa-mir-183-5p","hsa-mir-376b-3p",3091,"HIF1A",3688,"ITGB1",1,0.008,0.2125,0.9395,0.005,0.0209836339966524
"hsa-mir-3662","hsa-mir-519d-3p",4205,"MEF2A",3688,"ITGB1",1,5e-04,0.2245,0.0155,0,0
"hsa-mir-183-5p","hsa-mir-494-3p",7003,"TEAD1",3688,"ITGB1",1,0,0.2665,0.5965,0.0075,0.0285850490651443
"hsa-mir-215-5p","hsa-mir-9-5p",1316,"KLF6",3688,"ITGB1",1,0,0.1215,0.4005,0.001,0.00587513343226847
"hsa-let-7c-5p","hsa-mir-92a-1-5p",8061,"FOSL1",3690,"ITGB3",-1,0.001,0.015,0.0245,0.0025,0.0122642883540946
"hsa-mir-125b-5p","hsa-mir-296-3p",8061,"FOSL1",3690,"ITGB3",-1,0.001,0.0115,0.1245,0.0025,0.0122642883540946
"hsa-let-7c-5p","hsa-mir-296-3p",8061,"FOSL1",3690,"ITGB3",-1,0.003,0.0265,0.1215,0.001,0.00587513343226847
"hsa-mir-106a-5p","hsa-mir-92b-3p",4205,"MEF2A",3708,"ITPR1",1,0,0.1205,0.134,0,0
"hsa-mir-130b-5p","hsa-mir-452-3p",3725,"JUN",3732,"CD82",1,0.005,0.2095,0.1,0,0
"hsa-mir-573","hsa-mir-766-3p",7003,"TEAD1",3778,"KCNMA1",1,0,0.024,0.0105,0.0035,0.0159504604572259
"hsa-mir-144-5p","hsa-mir-424-5p",571,"BACH1",3930,"LBR",1,0,0.887,0.341,0.008,0.0300356715027286
"hsa-mir-20b-5p","hsa-mir-9-5p",2099,"ESR1",3964,"LGALS8",1,0,0.0125,0.314,0,0
"hsa-mir-215-5p","hsa-mir-495-3p",3726,"JUNB",3987,"LIMS1",1,5e-04,0.097,0.067,0.0045,0.0193509604390578
"hsa-mir-122-5p","hsa-mir-378a-3p",6938,"TCF12",3987,"LIMS1",1,0.0075,0.4095,0.0235,0,0
"hsa-mir-512-5p","hsa-mir-525-5p",3172,"HNF4A",3990,"LIPC",1,0,0.012,0.115,0.007,0.0271218900774369
"hsa-mir-124-3p","hsa-mir-3922-3p",1050,"CEBPA",3990,"LIPC",1,0,0.0105,0.6615,0.008,0.0300356715027286
"hsa-mir-3922-3p","hsa-mir-525-5p",3172,"HNF4A",3990,"LIPC",1,0.0065,0.7015,0.1105,0.0025,0.0122642883540946
"hsa-let-7e-5p","hsa-mir-335-5p",5452,"POU2F2",4067,"LYN",1,0,0.04,0.0615,0.003,0.014138677137069
"hsa-mir-205-5p","hsa-mir-542-3p",5452,"POU2F2",4067,"LYN",1,0,0.3275,0.145,5e-04,0.00327524746727045
"hsa-mir-130b-5p","hsa-mir-205-5p",5452,"POU2F2",4067,"LYN",1,0,0.0275,0.255,0.002,0.0102974354294059
"hsa-mir-548v","hsa-mir-9-5p",5452,"POU2F2",4067,"LYN",1,0,0.077,0.0155,0.001,0.00587513343226847
"hsa-mir-205-5p","hsa-mir-9-5p",5452,"POU2F2",4067,"LYN",1,0,0.3395,0.016,0.001,0.00587513343226847
"hsa-mir-205-5p","hsa-mir-335-5p",5452,"POU2F2",4067,"LYN",1,0,0.2725,0.0585,0.002,0.0102974354294059
"hsa-mir-133a-3p","hsa-mir-205-5p",5452,"POU2F2",4067,"LYN",1,0,0.1135,0.2815,0.0015,0.00818926765538431
"hsa-mir-200a-3p","hsa-mir-33a-3p",7543,"ZFX",4087,"SMAD2",1,0,0.0185,0.2535,0.0045,0.0193509604390578
"hsa-mir-548j-5p","hsa-mir-548o-3p",7543,"ZFX",4087,"SMAD2",1,0.0025,0.046,0.522,0,0
"hsa-mir-196a-5p","hsa-mir-766-3p",571,"BACH1",4097,"MAFG",1,0,0.0965,0.0565,0.009,0.0328166173832954
"hsa-mir-135a-5p","hsa-mir-3065-3p",4205,"MEF2A",4154,"MBNL1",1,5e-04,0.859,0.3475,0,0
"hsa-mir-873-5p","hsa-mir-92b-3p",7003,"TEAD1",4154,"MBNL1",1,5e-04,0.2075,0.035,0.0065,0.0256366798336072
"hsa-mir-135a-5p","hsa-mir-3065-5p",6938,"TCF12",4154,"MBNL1",1,0,0.865,0.1215,0.0015,0.00818926765538431
"hsa-mir-200b-3p","hsa-mir-3065-3p",4205,"MEF2A",4154,"MBNL1",1,0.003,0.3165,0.273,0.0035,0.0159504604572259
"hsa-mir-106a-5p","hsa-mir-653-5p",6772,"STAT1",4170,"MCL1",1,0,0.0175,0.0315,0.0065,0.0256366798336072
"hsa-mir-200b-3p","hsa-mir-338-3p",4613,"MYCN",4172,"MCM3",1,0,0.858,0.014,0.002,0.0102974354294059
"hsa-mir-490-3p","hsa-mir-582-5p",4613,"MYCN",4172,"MCM3",1,0,0.1755,0.496,0.002,0.0102974354294059
"hsa-mir-205-5p","hsa-mir-338-3p",1875,"E2F5",4172,"MCM3",1,0,0.027,0.0185,0.001,0.00587513343226847
"hsa-mir-200a-3p","hsa-mir-215-5p",1871,"E2F3",4175,"MCM6",1,0,0.0235,0.012,5e-04,0.00327524746727045
"hsa-mir-200a-3p","hsa-mir-215-5p",1874,"E2F4",4175,"MCM6",1,0.002,0.0235,0.012,5e-04,0.00327524746727045
"hsa-mir-200a-3p","hsa-mir-4326",1871,"E2F3",4175,"MCM6",1,0.0015,0.0195,0.224,0.0015,0.00818926765538431
"hsa-mir-455-3p","hsa-mir-582-5p",4613,"MYCN",4175,"MCM6",1,0,0.022,0.013,5e-04,0.00327524746727045
"hsa-mir-200a-3p","hsa-mir-4326",1874,"E2F4",4175,"MCM6",1,0.004,0.0195,0.224,0.0015,0.00818926765538431
"hsa-mir-342-5p","hsa-mir-497-5p",1874,"E2F4",4176,"MCM7",1,0.0015,0.024,0.017,0.001,0.00587513343226847
"hsa-mir-424-5p","hsa-mir-449a",4613,"MYCN",4193,"MDM2",1,0,0.028,0.057,0.0025,0.0122642883540946
"hsa-mir-449a","hsa-mir-500a-5p",4613,"MYCN",4193,"MDM2",1,0,0.0325,0.016,0,0
"hsa-mir-105-5p","hsa-mir-499a-3p",2627,"GATA6",4208,"MEF2C",1,0,0.058,0.0435,0,0
"hsa-mir-182-5p","hsa-mir-766-3p",5089,"PBX2",4286,"MITF",1,0,0.0985,0.039,0.0025,0.0122642883540946
"hsa-mir-200c-3p","hsa-mir-214-3p",5089,"PBX2",4286,"MITF",1,5e-04,0.0765,0.5505,0.0055,0.0225666206043856
"hsa-mir-329-3p","hsa-mir-654-5p",9580,"SOX13",4299,"AFF1",1,5e-04,0.043,0.074,0.0075,0.0285850490651443
"hsa-mir-654-5p","hsa-mir-889-3p",9580,"SOX13",4299,"AFF1",1,0.001,0.068,0.193,0.0055,0.0225666206043856
"hsa-mir-490-3p","hsa-mir-7-5p",7376,"NR1H2",4335,"MNT",1,0,0.33,0.1855,0.0095,0.0341758891705326
"hsa-mir-1224-5p","hsa-mir-219a-5p",1874,"E2F4",4436,"MSH2",1,0,0.061,0.089,0.001,0.00587513343226847
"hsa-mir-219a-5p","hsa-mir-342-5p",1874,"E2F4",4436,"MSH2",1,0.005,0.0875,0.043,0,0
"hsa-mir-219a-5p","hsa-mir-760",1874,"E2F4",4436,"MSH2",1,0.002,0.0895,0.0195,0,0
"hsa-mir-135a-5p","hsa-mir-200c-3p",4205,"MEF2A",4478,"MSN",1,5e-04,0.5615,0.014,5e-04,0.00327524746727045
"hsa-mir-106a-5p","hsa-mir-200c-3p",4205,"MEF2A",4478,"MSN",1,0,0.1835,0.0495,0,0
"hsa-mir-200c-3p","hsa-mir-224-5p",4205,"MEF2A",4478,"MSN",1,0,0.022,0.076,0,0
"hsa-mir-200c-3p","hsa-mir-3065-3p",4205,"MEF2A",4478,"MSN",1,0,0.0105,0.395,0,0
"hsa-mir-1-3p","hsa-mir-200c-3p",4205,"MEF2A",4478,"MSN",1,0.0025,0.5965,0.0245,0.004,0.0176830639631698
"hsa-mir-760","hsa-mir-766-3p",1874,"E2F4",4522,"MTHFD1",1,0.0015,0.034,0.8105,0.0025,0.0122642883540946
"hsa-mir-1224-5p","hsa-mir-500a-5p",1874,"E2F4",4522,"MTHFD1",1,0,0.141,0.0345,0,0
"hsa-mir-335-5p","hsa-mir-519a-3p",26959,"HBP1",4601,"MXI1",-1,0,0.1095,0.04,0.0025,0.0122642883540946
"hsa-mir-335-5p","hsa-mir-526b-3p",26959,"HBP1",4601,"MXI1",-1,0,0.1285,0.183,0.001,0.00587513343226847
"hsa-mir-3662","hsa-mir-642a-5p",60468,"BACH2",4604,"MYBPC1",1,5e-04,0.047,0.0215,0,0
"hsa-mir-29a-3p","hsa-mir-3651",4782,"NFIC",4609,"MYC",1,0,0.0835,0.014,0.006,0.0241216461785142
"hsa-mir-149-3p","hsa-mir-92a-1-5p",196,"AHR",4609,"MYC",1,0.001,0.1375,0.2405,0.0035,0.0159504604572259
"hsa-mir-378a-3p","hsa-mir-760",1874,"E2F4",4609,"MYC",1,0.0015,0.072,0.276,0.005,0.0209836339966524
"hsa-mir-149-3p","hsa-mir-92a-1-5p",4150,"MAZ",4609,"MYC",1,0.0035,0.1375,0.2405,0.0035,0.0159504604572259
"hsa-mir-29b-3p","hsa-mir-486-3p",4782,"NFIC",4609,"MYC",1,0,0.0135,0.3625,0.0045,0.0193509604390578
"hsa-mir-378a-3p","hsa-mir-760",1958,"EGR1",4609,"MYC",1,0,0.072,0.276,0.005,0.0209836339966524
"hsa-mir-34c-5p","hsa-mir-548j-5p",4205,"MEF2A",4627,"MYH9",1,0.0085,0.0375,0.257,0.007,0.0271218900774369
"hsa-mir-548j-5p","hsa-mir-7-5p",4205,"MEF2A",4627,"MYH9",1,0.002,0.3225,0.0165,0.0055,0.0225666206043856
"hsa-mir-195-5p","hsa-mir-376a-3p",688,"KLF5",4641,"MYO1C",1,0,0.159,0.518,0.0075,0.0285850490651443
"hsa-mir-195-5p","hsa-mir-9-5p",688,"KLF5",4641,"MYO1C",1,0,0.254,0.0145,0.0055,0.0225666206043856
"hsa-mir-122-5p","hsa-mir-577",8648,"NCOA1",4659,"PPP1R12A",1,0,0.87,0.2765,0.0035,0.0159504604572259
"hsa-let-7c-5p","hsa-mir-335-5p",4609,"MYC",4673,"NAP1L1",1,0,0.0235,0.3,0.0015,0.00818926765538431
"hsa-mir-196b-5p","hsa-mir-199a-5p",4609,"MYC",4673,"NAP1L1",1,0,0.1265,0.0275,0.002,0.0102974354294059
"hsa-let-7c-5p","hsa-mir-301a-3p",4609,"MYC",4673,"NAP1L1",1,0,0.021,0.027,5e-04,0.00327524746727045
"hsa-mir-150-3p","hsa-mir-184",4609,"MYC",4673,"NAP1L1",1,0.001,0.0145,0.1615,0,0
"hsa-let-7c-5p","hsa-mir-199a-5p",4609,"MYC",4673,"NAP1L1",1,0,0.012,0.025,0,0
