"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-33b-5p","hsa-mir-887-3p",6667,"SP1",3064,"HTT",1,0,0.0215,0.163,0,0
"hsa-mir-17-3p","hsa-mir-30d-5p",639,"PRDM1",5583,"PRKCH",1,0.008,0.1015,0.1275,0,0
