miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-18b-5p,hsa-mir-450b-5p,7764,8826,1,0.0,0.146,0.1115,0.005,True,0.02098363399665241
hsa-mir-18b-5p,hsa-mir-500b-5p,7764,8826,1,0.0,0.157,0.0835,0.0,True,0.0
hsa-mir-18b-5p,hsa-mir-885-5p,7764,8826,1,0.0,0.1325,0.3485,0.001,True,0.005875133432268479
hsa-mir-18b-5p,hsa-mir-9-5p,7764,8826,1,0.0,0.1365,0.11,0.0015,True,0.008189267655384318
hsa-mir-194-5p,hsa-mir-497-5p,7764,8826,1,0.0005,0.284,0.063,0.007,True,0.027121890077436858
hsa-mir-200a-3p,hsa-mir-500b-5p,7764,8826,1,0.0,0.015,0.0655,0.001,True,0.005875133432268479
hsa-mir-200b-3p,hsa-mir-500b-5p,7764,8826,1,0.0,0.027,0.067,0.0015,True,0.008189267655384318
hsa-mir-200b-3p,hsa-mir-885-5p,7764,8826,1,0.0,0.0305,0.3775,0.0065,True,0.02563667983360716
hsa-mir-204-5p,hsa-mir-219a-1-3p,7764,8826,1,0.0,0.011,0.2135,0.0005,True,0.003275247467270458
hsa-mir-204-5p,hsa-mir-299-5p,7764,8826,1,0.0,0.0135,0.1625,0.0075,True,0.028585049065144325
hsa-mir-204-5p,hsa-mir-301b-3p,7764,8826,1,0.0,0.0185,0.0205,0.0025,True,0.012264288354094655
hsa-mir-204-5p,hsa-mir-488-5p,7764,8826,1,0.0,0.0175,0.2695,0.001,True,0.005875133432268479
hsa-mir-20b-3p,hsa-mir-500b-5p,7764,8826,1,0.0,0.15,0.074,0.0,True,0.0
hsa-mir-20b-5p,hsa-mir-500b-5p,7764,8826,1,0.0,0.1155,0.079,0.0,True,0.0
hsa-mir-219a-1-3p,hsa-mir-500b-5p,7764,8826,1,0.0,0.2225,0.0555,0.001,True,0.005875133432268479
hsa-mir-219a-1-3p,hsa-mir-541-3p,7764,8826,1,0.0005,0.2105,0.0535,0.001,True,0.005875133432268479
hsa-mir-219a-1-3p,hsa-mir-654-5p,7764,8826,1,0.001,0.232,0.074,0.005,True,0.02098363399665241
hsa-mir-219a-1-3p,hsa-mir-885-5p,7764,8826,1,0.0025,0.178,0.308,0.0,True,0.0
hsa-mir-301b-3p,hsa-mir-541-3p,7764,8826,1,0.0,0.011,0.071,0.0085,True,0.03144930316445319
hsa-mir-338-3p,hsa-mir-450b-5p,7764,8826,1,0.0,0.0805,0.0435,0.0095,True,0.034175889170532624
hsa-mir-338-3p,hsa-mir-500b-5p,7764,8826,1,0.0,0.1095,0.07,0.0035,True,0.015950460457225948
hsa-mir-338-3p,hsa-mir-885-5p,7764,8826,1,0.0,0.0895,0.299,0.0005,True,0.003275247467270458
hsa-mir-429,hsa-mir-500b-5p,7764,8826,1,0.0,0.0335,0.072,0.003,True,0.014138677137068983
hsa-mir-429,hsa-mir-885-5p,7764,8826,1,0.0,0.0365,0.346,0.001,True,0.005875133432268479
hsa-mir-429,hsa-mir-9-5p,7764,8826,1,0.0,0.021,0.1255,0.0005,True,0.003275247467270458
hsa-mir-582-5p,hsa-mir-885-5p,7764,8826,1,0.0,0.075,0.322,0.0075,True,0.028585049065144325
hsa-mir-424-5p,hsa-mir-9-5p,7975,2317,1,0.0,0.034,0.123,0.0025,True,0.012264288354094655
hsa-mir-433-3p,hsa-mir-9-5p,7975,2317,1,0.0,0.4715,0.1275,0.003,True,0.014138677137068983
hsa-mir-582-5p,hsa-mir-766-3p,7975,2317,1,0.0,0.5875,0.269,0.001,True,0.005875133432268479
hsa-mir-141-3p,hsa-mir-766-3p,7975,2768,1,0.0,0.191,0.0525,0.0045,True,0.019350960439057853
hsa-mir-301b-3p,hsa-mir-34b-3p,79923,152006,1,0.0,0.0245,0.1455,0.0045,True,0.019350960439057853
hsa-mir-199a-3p,hsa-mir-200a-3p,79977,54502,1,0.0,0.0765,0.0685,0.0,True,0.0
hsa-mir-199a-5p,hsa-mir-200a-3p,79977,54502,1,0.0,0.1115,0.074,0.0,True,0.0
hsa-mir-199b-3p,hsa-mir-200a-3p,79977,54502,1,0.0,0.088,0.063,0.0,True,0.0
hsa-mir-199b-5p,hsa-mir-200a-3p,79977,54502,1,0.0,0.0205,0.073,0.0,True,0.0
hsa-mir-200a-3p,hsa-mir-450b-5p,79977,54502,1,0.0,0.0885,0.0675,0.0,True,0.0
hsa-mir-20b-5p,hsa-mir-873-5p,79977,831,1,0.0,0.0845,0.7745,0.0,True,0.0
hsa-mir-20b-5p,hsa-mir-9-5p,79977,831,1,0.0,0.092,0.024,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-296-3p,8061,3690,-1,0.003,0.0265,0.1215,0.001,True,0.005875133432268479
hsa-let-7c-5p,hsa-mir-92a-1-5p,8061,3690,-1,0.001,0.015,0.0245,0.0025,True,0.012264288354094655
hsa-mir-125b-5p,hsa-mir-296-3p,8061,3690,-1,0.001,0.0115,0.1245,0.0025,True,0.012264288354094655
hsa-let-7c-5p,hsa-mir-125b-5p,8202,2186,1,0.0,0.0535,0.0215,0.004,True,0.017683063963169755
hsa-mir-142-3p,hsa-mir-378a-5p,8202,2186,1,0.0005,0.1925,0.636,0.0085,True,0.03144930316445319
hsa-mir-142-3p,hsa-mir-497-5p,8202,2186,1,0.001,0.169,0.0235,0.0025,True,0.012264288354094655
hsa-mir-200b-3p,hsa-mir-455-3p,8202,2186,1,0.0005,0.255,0.131,0.0075,True,0.028585049065144325
hsa-mir-429,hsa-mir-500a-5p,8202,2186,1,0.0005,0.167,0.011,0.0025,True,0.012264288354094655
hsa-mir-493-3p,hsa-mir-615-3p,8553,29123,-1,0.005,0.475,0.07,0.005,True,0.02098363399665241
hsa-mir-223-5p,hsa-mir-302d-3p,860,2113,1,0.009,0.08,0.0105,0.0075,True,0.028585049065144325
hsa-mir-224-5p,hsa-mir-372-3p,860,2113,1,0.002,0.3515,0.014,0.0,True,0.0
hsa-mir-302d-3p,hsa-mir-518c-5p,860,2113,1,0.0,0.016,0.0105,0.005,True,0.02098363399665241
hsa-mir-135b-5p,hsa-mir-7-5p,860,2195,1,0.0005,0.092,0.095,0.007,True,0.027121890077436858
hsa-mir-296-3p,hsa-mir-302c-3p,860,2195,1,0.0,0.22,0.0165,0.0005,True,0.003275247467270458
hsa-mir-302a-3p,hsa-mir-7-5p,860,2195,1,0.0005,0.023,0.0935,0.0045,True,0.019350960439057853
hsa-mir-302d-3p,hsa-mir-7-5p,860,2195,1,0.0005,0.011,0.099,0.001,True,0.005875133432268479
hsa-mir-203a-3p,hsa-mir-335-3p,860,91526,1,0.001,0.011,0.013,0.0005,True,0.003275247467270458
hsa-mir-146a-5p,hsa-mir-944,860,9645,1,0.0,0.0265,0.4995,0.0085,True,0.03144930316445319
hsa-mir-302d-3p,hsa-mir-3614-5p,860,9645,1,0.0,0.0105,0.1535,0.008,True,0.030035671502728605
hsa-mir-141-5p,hsa-mir-3065-3p,861,1436,1,0.0,0.0105,0.0265,0.0025,True,0.012264288354094655
hsa-mir-1179,hsa-mir-205-5p,861,4790,1,0.002,0.7225,0.3275,0.005,True,0.02098363399665241
hsa-mir-205-5p,hsa-mir-302c-3p,861,4790,1,0.0,0.3575,0.0125,0.0,True,0.0
hsa-mir-1291,hsa-mir-378a-3p,861,5579,1,0.002,0.225,0.0155,0.0035,True,0.015950460457225948
hsa-mir-203a-3p,hsa-mir-302c-3p,8626,7421,1,0.0,0.9055,0.0655,0.0035,True,0.015950460457225948
hsa-mir-122-5p,hsa-mir-141-5p,8648,157680,1,0.0,0.856,0.0575,0.0005,True,0.003275247467270458
hsa-mir-141-5p,hsa-mir-873-5p,8648,157680,1,0.0015,0.0675,0.3285,0.0,True,0.0
hsa-mir-122-5p,hsa-mir-577,8648,4659,1,0.0,0.87,0.2765,0.0035,True,0.015950460457225948
hsa-mir-10a-5p,hsa-mir-224-5p,8648,64327,1,0.0095,0.139,0.0455,0.001,True,0.005875133432268479
hsa-mir-193b-5p,hsa-mir-424-5p,90993,5339,1,0.0,0.508,0.1505,0.0095,True,0.034175889170532624
hsa-mir-193b-5p,hsa-mir-34b-5p,90993,92140,1,0.0,0.0605,0.1425,0.006,True,0.024121646178514162
hsa-mir-193b-5p,hsa-mir-548b-3p,90993,92140,1,0.0,0.05,0.0965,0.006,True,0.024121646178514162
hsa-mir-424-5p,hsa-mir-450b-5p,9575,1408,1,0.0,0.033,0.034,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-125b-5p,9575,157769,1,0.0,0.342,0.287,0.0005,True,0.003275247467270458
hsa-mir-125b-5p,hsa-mir-20b-5p,9575,157769,1,0.0,0.295,0.359,0.0015,True,0.008189267655384318
hsa-mir-214-3p,hsa-mir-215-5p,9575,157769,1,0.0,0.2735,0.2045,0.0025,True,0.012264288354094655
hsa-mir-450b-5p,hsa-mir-582-5p,9575,157769,1,0.0,0.2565,0.594,0.006,True,0.024121646178514162
hsa-mir-106a-5p,hsa-mir-320d,9575,26037,1,0.0,0.96,0.269,0.005,True,0.02098363399665241
hsa-mir-20b-5p,hsa-mir-320d,9575,26037,1,0.0,0.7405,0.2905,0.0015,True,0.008189267655384318
hsa-mir-142-5p,hsa-mir-183-5p,9575,57608,1,0.001,0.0965,0.0225,0.0,True,0.0
hsa-mir-200c-5p,hsa-mir-548d-3p,9575,80790,1,0.0005,0.135,0.681,0.0025,True,0.012264288354094655
hsa-mir-329-3p,hsa-mir-654-5p,9580,4299,1,0.0005,0.043,0.074,0.0075,True,0.028585049065144325
hsa-mir-654-5p,hsa-mir-889-3p,9580,4299,1,0.001,0.068,0.193,0.0055,True,0.02256662060438561
