entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,BH_pvalues_adjusted,BH_rejected
4088,SMAD3,hsa-mir-491-5p,hsa-mir-744-5p,0.0015,TRUE,NA,NA,NA,mirtarbase,tarbase,0.1136265306122449,FALSE
4088,SMAD3,hsa-mir-744-5p,hsa-mir-1269a,0.001,TRUE,NA,NA,NA,tarbase,tarbase,0.09616062176165804,FALSE
4092,SMAD7,hsa-mir-501-5p,hsa-mir-378a-5p,0.003,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15661223'>PubMedLink</a>,tarbase,tarbase,0.1525397260273973,FALSE
4209,MEF2D,hsa-mir-29a-5p,hsa-mir-491-5p,0,TRUE,<a href='https://pubmed.ncbi.nlm.nih.gov/34468255'>PubMedLink</a>,NA,NA,tarbase,tarbase,0,TRUE
4277,MICB,hsa-mir-20b-5p,hsa-mir-138-5p,0.006,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.18746464646464647,FALSE
4281,MID1,hsa-mir-146a-5p,hsa-mir-135b-5p,0.005,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1784519230769231,FALSE
4299,AFF1,hsa-mir-218-5p,hsa-mir-1228-3p,0.006,FALSE,NA,NA,NA,tarbase,mirtarbase,0.18746464646464647,FALSE
4524,MTHFR,hsa-mir-497-5p,hsa-mir-491-5p,0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17301261'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17301261'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17303386'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26522108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9450474'>PubMedLink</a>",mirtarbase,tarbase,0.18746464646464647,FALSE
4603,MYBL1,hsa-mir-139-5p,hsa-mir-410-3p,0.003,TRUE,<a href='https://pubmed.ncbi.nlm.nih.gov/29618950'>PubMedLink</a>,NA,NA,tarbase,mirtarbase,0.1525397260273973,FALSE
4782,NFIC,hsa-mir-149-3p,hsa-mir-541-3p,0.003,TRUE,NA,NA,NA,mirtarbase,mirtarbase,0.1525397260273973,FALSE
4853,NOTCH2,hsa-mir-7-5p,hsa-mir-642a-5p,0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28969912'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28969912'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30521558'>PubMedLink</a>",tarbase,tarbase,0.1136265306122449,FALSE
4862,NPAS2,hsa-mir-376c-3p,hsa-mir-17-5p,0.006,TRUE,NA,NA,NA,tarbase,mirtarbase,0.18746464646464647,FALSE
4884,NPTX1,hsa-mir-135b-5p,hsa-mir-30a-3p,0.0055,FALSE,NA,NA,NA,tarbase,tarbase,0.18525317604355715,FALSE
4924,NUCB1,hsa-mir-335-3p,hsa-mir-424-5p,0.0025,FALSE,NA,NA,NA,mirtarbase,tarbase,0.14364551083591331,FALSE
4939,OAS2,hsa-mir-219a-1-3p,hsa-mir-20a-5p,0.0055,FALSE,NA,NA,NA,tarbase,tarbase,0.18525317604355715,FALSE
4952,OCRL,hsa-mir-503-5p,hsa-mir-378a-3p,0.004,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1649688888888889,FALSE
5170,PDPK1,hsa-mir-200b-3p,hsa-mir-106a-5p,0.0095,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.2195647571606476,FALSE
5284,PIGR,hsa-mir-766-3p,hsa-mir-149-3p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30964121'>PubMedLink</a>,mirtarbase,mirtarbase,0,TRUE
5324,PLAG1,hsa-mir-204-5p,hsa-let-7b-5p,0.0025,TRUE,<a href='https://pubmed.ncbi.nlm.nih.gov/30910254'>PubMedLink</a>,NA,NA,mirtarbase,tarbase,0.14364551083591331,FALSE
5452,POU2F2,hsa-mir-185-3p,hsa-mir-542-3p,0.0055,TRUE,NA,NA,NA,tarbase,tarbase,0.18525317604355715,FALSE
5468,PPARG,hsa-mir-199a-5p,hsa-mir-501-5p,0.006,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11511919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15608564'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592200'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30093612'>PubMedLink</a>",tarbase,tarbase,0.18746464646464647,FALSE
5563,PRKAA2,hsa-mir-221-3p,hsa-mir-21-5p,5e-4,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22897928'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26648451'>PubMedLink</a>",tarbase,tarbase,0.06773357664233577,FALSE
5565,PRKAB2,hsa-mir-221-3p,hsa-mir-30a-3p,0.0035,FALSE,NA,NA,NA,tarbase,tarbase,0.1595982800982801,FALSE
5573,PRKAR1A,hsa-mir-141-3p,hsa-mir-425-5p,0.007,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29631630'>PubMedLink</a>,tarbase,tarbase,0.20235669781931465,FALSE
5738,PTGFRN,hsa-mir-33a-5p,hsa-mir-106a-5p,0.0035,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.1595982800982801,FALSE
5770,PTPN1,hsa-mir-27a-5p,hsa-mir-183-5p,0.001,FALSE,NA,NA,NA,tarbase,tarbase,0.09616062176165804,FALSE
5784,PTPN14,hsa-mir-152-3p,hsa-mir-877-3p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.21174697986577184,FALSE
5795,PTPRJ,hsa-mir-501-5p,hsa-mir-500a-5p,0.001,FALSE,NA,NA,NA,tarbase,tarbase,0.09616062176165804,FALSE
5795,PTPRJ,hsa-mir-532-5p,hsa-mir-96-5p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,0.06773357664233577,FALSE
5795,PTPRJ,hsa-mir-96-5p,hsa-mir-501-5p,0,FALSE,NA,NA,NA,tarbase,tarbase,0,TRUE
5796,PTPRK,hsa-mir-133b,hsa-mir-149-5p,0.002,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.12497643097643098,FALSE
5865,RAB3B,hsa-mir-378a-3p,hsa-mir-155-5p,0.0075,FALSE,NA,NA,NA,tarbase,mirtarbase,0.2049963181148748,FALSE
5979,RET,hsa-mir-192-5p,hsa-mir-218-5p,0.003,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29263244'>PubMedLink</a>,mirtarbase tarbase,mirtarbase,0.1525397260273973,FALSE
6196,RPS6KA2,hsa-mir-20a-5p,hsa-mir-17-5p,0.005,FALSE,NA,NA,NA,tarbase,tarbase,0.1784519230769231,FALSE
6352,CCL5,hsa-mir-17-5p,hsa-mir-20a-5p,0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27069129'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27069129'>PubMedLink</a>",mirtarbase,mirtarbase,0.1649688888888889,FALSE
6387,CXCL12,hsa-mir-141-3p,hsa-mir-200a-3p,0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/21607621'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22025313'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28239742'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28277316'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28285568'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28402926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28402926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29383153'>PubMedLink</a>",tarbase,tarbase,0.1525397260273973,FALSE
6470,SHMT1,hsa-mir-182-5p,hsa-mir-335-3p,0.0015,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1136265306122449,FALSE
6493,SIM2,hsa-let-7d-5p,hsa-mir-98-5p,0.009,TRUE,NA,NA,NA,tarbase,tarbase,0.21692337662337663,FALSE
6498,SKIL,hsa-mir-92b-3p,hsa-mir-33a-5p,0.0065,TRUE,NA,NA,NA,tarbase,mirtarbase tarbase,0.19679200652528547,FALSE
6505,SLC1A1,hsa-mir-96-5p,hsa-mir-432-5p,0.0065,FALSE,NA,NA,NA,mirtarbase,tarbase,0.19679200652528547,FALSE
6526,SLC5A3,hsa-mir-18b-5p,hsa-mir-18a-5p,0.0035,FALSE,NA,NA,NA,tarbase,tarbase,0.1595982800982801,FALSE
6526,SLC5A3,hsa-mir-877-3p,hsa-mir-1-3p,0.0095,FALSE,NA,NA,NA,mirtarbase,tarbase,0.2195647571606476,FALSE
6526,SLC5A3,hsa-mir-877-3p,hsa-mir-182-5p,0.001,FALSE,NA,NA,NA,mirtarbase,tarbase,0.09616062176165804,FALSE
6526,SLC5A3,hsa-mir-877-3p,hsa-mir-183-5p,0.004,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.1649688888888889,FALSE
6526,SLC5A3,hsa-mir-877-3p,hsa-mir-96-5p,0.0035,FALSE,NA,NA,NA,mirtarbase,tarbase,0.1595982800982801,FALSE
6533,SLC6A6,hsa-mir-362-5p,hsa-mir-362-3p,0.007,FALSE,NA,NA,NA,tarbase,mirtarbase,0.20235669781931465,FALSE
6533,SLC6A6,hsa-mir-362-5p,hsa-mir-500b-5p,0.0025,FALSE,NA,NA,NA,tarbase,tarbase,0.14364551083591331,FALSE
6533,SLC6A6,hsa-mir-500b-5p,hsa-mir-362-3p,0.0015,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1136265306122449,FALSE
6533,SLC6A6,hsa-mir-501-5p,hsa-mir-362-3p,0.0035,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1595982800982801,FALSE
6533,SLC6A6,hsa-mir-501-5p,hsa-mir-500b-5p,0.007,FALSE,NA,NA,NA,tarbase,tarbase,0.20235669781931465,FALSE
6602,SMARCD1,hsa-mir-21-5p,hsa-mir-744-5p,0.002,FALSE,NA,NA,NA,tarbase,mirtarbase,0.12497643097643098,FALSE
6602,SMARCD1,hsa-mir-501-5p,hsa-mir-182-5p,0.006,FALSE,NA,NA,NA,tarbase,tarbase,0.18746464646464647,FALSE
6603,SMARCD2,hsa-mir-532-3p,hsa-mir-188-3p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.1136265306122449,FALSE
6625,SNRNP70,hsa-mir-676-3p,hsa-mir-502-5p,0.002,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/26296520'>PubMedLink</a>,tarbase,tarbase,0.12497643097643098,FALSE
6648,SOD2,hsa-mir-130a-5p,hsa-mir-9-5p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>,mirtarbase,mirtarbase,0,TRUE
6648,SOD2,hsa-mir-376a-3p,hsa-mir-188-3p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>,tarbase,tarbase,0,TRUE
6648,SOD2,hsa-mir-376b-3p,hsa-mir-188-3p,0.003,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>,tarbase,tarbase,0.1525397260273973,FALSE
6648,SOD2,hsa-mir-410-3p,hsa-mir-188-3p,0.0075,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>,mirtarbase,tarbase,0.2049963181148748,FALSE
6648,SOD2,hsa-mir-502-5p,hsa-mir-376a-3p,0.0055,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>,tarbase,tarbase,0.18525317604355715,FALSE
6720,SREBF1,hsa-mir-495-3p,hsa-mir-134-5p,0.005,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22672904'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24614076'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25270091'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28176325'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28356952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30206735'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30452972'>PubMedLink</a>",mirtarbase,tarbase,0.1784519230769231,FALSE
6752,SSTR2,hsa-mir-191-3p,hsa-mir-192-5p,0,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0,TRUE
6760,SS18,hsa-mir-329-3p,hsa-mir-532-5p,0.0035,FALSE,NA,NA,NA,mirtarbase,tarbase,0.1595982800982801,FALSE
6760,SS18,hsa-mir-485-3p,hsa-mir-532-5p,0.0015,FALSE,NA,NA,NA,mirtarbase,tarbase,0.1136265306122449,FALSE
6760,SS18,hsa-mir-485-3p,hsa-mir-542-3p,0.006,FALSE,NA,NA,NA,mirtarbase,tarbase,0.18746464646464647,FALSE
6760,SS18,hsa-mir-542-3p,hsa-mir-494-3p,0.002,FALSE,NA,NA,NA,tarbase,mirtarbase,0.12497643097643098,FALSE
6773,STAT2,hsa-mir-363-3p,hsa-mir-1228-3p,0.008,TRUE,NA,NA,NA,mirtarbase,mirtarbase,0.20882137834036568,FALSE
6867,TACC1,hsa-mir-17-5p,hsa-mir-19b-1-5p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,0.06773357664233577,FALSE
7020,TFAP2A,hsa-mir-1306-3p,hsa-let-7c-5p,0,TRUE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/31814916'>PubMedLink</a>,tarbase,tarbase,0,TRUE
7048,TGFBR2,hsa-mir-17-5p,hsa-mir-30a-5p,0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10854545'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15993480'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22116456'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7585631'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.09616062176165804,FALSE
7113,TMPRSS2,hsa-mir-493-3p,hsa-mir-432-5p,0.006,FALSE,NA,NA,NA,tarbase,tarbase,0.18746464646464647,FALSE
7204,TRIO,hsa-mir-98-5p,hsa-mir-92b-3p,0.006,FALSE,NA,NA,NA,tarbase,mirtarbase,0.18746464646464647,FALSE
7227,TRPS1,hsa-mir-183-5p,hsa-mir-182-5p,0.0015,TRUE,NA,NA,NA,tarbase,tarbase,0.1136265306122449,FALSE
7227,TRPS1,hsa-mir-760,hsa-mir-194-3p,0.0035,TRUE,NA,NA,NA,mirtarbase,tarbase,0.1595982800982801,FALSE
7227,TRPS1,hsa-mir-96-5p,hsa-mir-182-5p,0.002,TRUE,NA,NA,NA,tarbase,tarbase,0.12497643097643098,FALSE
7436,VLDLR,hsa-mir-199a-3p,hsa-mir-17-5p,0.003,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.1525397260273973,FALSE
7436,VLDLR,hsa-mir-199b-3p,hsa-mir-17-5p,0.004,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.1649688888888889,FALSE
7436,VLDLR,hsa-mir-20a-5p,hsa-mir-199a-3p,0,FALSE,NA,NA,NA,tarbase,tarbase,0,TRUE
7436,VLDLR,hsa-mir-20a-5p,hsa-mir-199b-3p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.1136265306122449,FALSE
7675,ZNF121,hsa-mir-542-3p,hsa-mir-584-5p,0.008,TRUE,NA,NA,NA,tarbase,mirtarbase,0.20882137834036568,FALSE
7675,ZNF121,hsa-mir-660-5p,hsa-let-7c-5p,0.007,TRUE,NA,NA,NA,tarbase,tarbase,0.20235669781931465,FALSE
7739,ZNF185,hsa-mir-1-3p,hsa-mir-96-5p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.06773357664233577,FALSE
7739,ZNF185,hsa-mir-182-5p,hsa-mir-1-3p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.06773357664233577,FALSE
7739,ZNF185,hsa-mir-206,hsa-mir-96-5p,0.0025,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.14364551083591331,FALSE
7764,ZNF217,hsa-mir-378a-3p,hsa-mir-139-5p,0.005,TRUE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29618950'>PubMedLink</a>,NA,tarbase,tarbase,0.1784519230769231,FALSE
7764,ZNF217,hsa-mir-378a-5p,hsa-mir-139-5p,0.0095,TRUE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29618950'>PubMedLink</a>,NA,mirtarbase,tarbase,0.2195647571606476,FALSE
7764,ZNF217,hsa-mir-503-5p,hsa-mir-10b-3p,0.005,TRUE,NA,NA,NA,tarbase,tarbase,0.1784519230769231,FALSE
7779,SLC30A1,hsa-mir-18a-5p,hsa-mir-548o-3p,0.004,FALSE,NA,NA,NA,tarbase,tarbase,0.1649688888888889,FALSE
7832,BTG2,hsa-mir-214-3p,hsa-mir-219a-1-3p,0,FALSE,NA,NA,NA,tarbase,mirtarbase,0,TRUE
7832,BTG2,hsa-mir-3187-3p,hsa-mir-129-2-3p,0.0085,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.21174697986577184,FALSE
7855,FZD5,hsa-mir-99a-5p,hsa-mir-3065-5p,0.001,FALSE,NA,NA,NA,tarbase,mirtarbase,0.09616062176165804,FALSE
7976,FZD3,hsa-mir-493-5p,hsa-mir-31-5p,0.002,FALSE,NA,NA,NA,tarbase,mirtarbase,0.12497643097643098,FALSE
8019,BRD3,hsa-mir-141-3p,hsa-mir-182-5p,0.008,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/28805821'>PubMedLink</a>,mirtarbase tarbase,tarbase,0.20882137834036568,FALSE
8106,PABPN1,hsa-mir-296-5p,hsa-mir-769-3p,0.001,FALSE,NA,NA,NA,tarbase,tarbase,0.09616062176165804,FALSE
8239,USP9X,hsa-mir-92b-3p,hsa-mir-218-5p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.1136265306122449,FALSE
8314,BAP1,hsa-mir-200b-3p,hsa-mir-877-3p,0.0075,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0.2049963181148748,FALSE
8314,BAP1,hsa-mir-877-3p,hsa-mir-429,0.0095,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.2195647571606476,FALSE
8357,H3C10,hsa-mir-411-3p,hsa-mir-299-3p,0.003,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1525397260273973,FALSE
8408,ULK1,hsa-mir-17-5p,hsa-mir-146a-5p,0.0045,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.1732686721991701,FALSE
8462,KLF11,hsa-mir-18a-3p,hsa-mir-421,0.0095,TRUE,NA,NA,NA,tarbase,tarbase,0.2195647571606476,FALSE
8462,KLF11,hsa-mir-421,hsa-mir-17-5p,0.0085,TRUE,NA,NA,NA,tarbase,tarbase,0.21174697986577184,FALSE
8535,CBX4,hsa-mir-146b-3p,hsa-mir-21-5p,5e-4,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.06773357664233577,FALSE
8611,PLPP1,hsa-mir-19b-1-5p,hsa-mir-17-5p,0.004,FALSE,NA,NA,NA,tarbase,tarbase,0.1649688888888889,FALSE
8611,PLPP1,hsa-mir-30a-5p,hsa-mir-17-5p,0.001,FALSE,NA,NA,NA,tarbase,tarbase,0.09616062176165804,FALSE
8682,PEA15,hsa-mir-493-3p,hsa-mir-877-3p,0.007,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.20235669781931465,FALSE
8693,GALNT4,hsa-mir-130b-3p,hsa-mir-218-5p,0.0035,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1595982800982801,FALSE
8693,GALNT4,hsa-mir-218-5p,hsa-mir-1-3p,0.002,FALSE,NA,NA,NA,mirtarbase,tarbase,0.12497643097643098,FALSE
8693,GALNT4,hsa-mir-218-5p,hsa-mir-130a-3p,0.0075,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.2049963181148748,FALSE
8693,GALNT4,hsa-mir-218-5p,hsa-mir-301b-3p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.06773357664233577,FALSE
8729,GBF1,hsa-mir-30c-2-3p,hsa-mir-106a-5p,0.005,FALSE,NA,NA,NA,tarbase,tarbase,0.1784519230769231,FALSE
8754,ADAM9,hsa-mir-20a-5p,hsa-mir-33a-5p,0.006,FALSE,NA,NA,NA,tarbase,mirtarbase,0.18746464646464647,FALSE
8844,KSR1,hsa-mir-200c-3p,hsa-mir-141-3p,0.0095,FALSE,NA,NA,NA,tarbase,tarbase,0.2195647571606476,FALSE
8878,SQSTM1,hsa-mir-20a-5p,hsa-mir-214-3p,0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26162509'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28638475'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.12497643097643098,FALSE
8879,SGPL1,hsa-mir-4326,hsa-mir-1271-5p,0.0075,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29950865'>PubMedLink</a>,tarbase,tarbase,0.2049963181148748,FALSE
8932,MBD2,hsa-mir-17-5p,hsa-mir-301b-3p,0.009,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24815446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26397136'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30658067'>PubMedLink</a>",tarbase,tarbase,0.21692337662337663,FALSE
8932,MBD2,hsa-mir-301b-3p,hsa-mir-20a-5p,0.0025,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24815446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26397136'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30658067'>PubMedLink</a>",tarbase,tarbase,0.14364551083591331,FALSE
8992,ATP6V0E1,hsa-mir-17-5p,hsa-mir-760,0.0075,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0.2049963181148748,FALSE
8992,ATP6V0E1,hsa-mir-20a-5p,hsa-mir-130b-3p,0.001,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.09616062176165804,FALSE
8992,ATP6V0E1,hsa-mir-20a-5p,hsa-mir-301b-3p,0.0035,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.1595982800982801,FALSE
8992,ATP6V0E1,hsa-mir-20a-5p,hsa-mir-760,0.0025,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.14364551083591331,FALSE
9043,SPAG9,hsa-mir-182-5p,hsa-mir-141-5p,0.0045,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1732686721991701,FALSE
9052,GPRC5A,hsa-mir-133a-3p,hsa-mir-500a-3p,0.001,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,tarbase,tarbase,0.09616062176165804,FALSE
9052,GPRC5A,hsa-mir-188-3p,hsa-mir-362-5p,5e-4,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,tarbase,mirtarbase,0.06773357664233577,FALSE
9052,GPRC5A,hsa-mir-188-3p,hsa-mir-500a-3p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,tarbase,tarbase,0,TRUE
9052,GPRC5A,hsa-mir-188-3p,hsa-mir-500b-5p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,tarbase,mirtarbase,0,TRUE
9052,GPRC5A,hsa-mir-362-3p,hsa-mir-133a-3p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,tarbase,tarbase,0,TRUE
9052,GPRC5A,hsa-mir-362-3p,hsa-mir-188-3p,5e-4,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,tarbase,tarbase,0.06773357664233577,FALSE
9052,GPRC5A,hsa-mir-362-3p,hsa-mir-362-5p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,tarbase,mirtarbase,0,TRUE
9052,GPRC5A,hsa-mir-362-3p,hsa-mir-500a-3p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,tarbase,tarbase,0,TRUE
9052,GPRC5A,hsa-mir-362-3p,hsa-mir-500b-5p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,tarbase,mirtarbase,0,TRUE
9052,GPRC5A,hsa-mir-362-5p,hsa-mir-133a-3p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,mirtarbase,tarbase,0,TRUE
9052,GPRC5A,hsa-mir-362-5p,hsa-mir-500a-3p,5e-4,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,mirtarbase,tarbase,0.06773357664233577,FALSE
9052,GPRC5A,hsa-mir-362-5p,hsa-mir-500b-5p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,mirtarbase,mirtarbase,0,TRUE
9052,GPRC5A,hsa-mir-500b-5p,hsa-mir-133a-3p,5e-4,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,mirtarbase,tarbase,0.06773357664233577,FALSE
9052,GPRC5A,hsa-mir-500b-5p,hsa-mir-500a-3p,0,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>,mirtarbase,tarbase,0,TRUE
9053,MAP7,hsa-mir-130a-3p,hsa-mir-17-5p,0.0045,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.1732686721991701,FALSE
9053,MAP7,hsa-mir-20a-5p,hsa-mir-130a-3p,0.0085,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0.21174697986577184,FALSE
9053,MAP7,hsa-mir-20a-5p,hsa-mir-130b-3p,5e-4,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0.06773357664233577,FALSE
9053,MAP7,hsa-mir-20a-5p,hsa-mir-301b-3p,0,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0,TRUE
9053,MAP7,hsa-mir-301b-3p,hsa-mir-17-5p,0,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0,TRUE
9124,PDLIM1,hsa-mir-504-5p,hsa-mir-199a-3p,0.0045,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.1732686721991701,FALSE
9144,SYNGR2,hsa-mir-199b-3p,hsa-mir-320c,0.004,FALSE,NA,NA,NA,mirtarbase,tarbase,0.1649688888888889,FALSE
