entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,BH_pvalues_adjusted,BH_rejected
7422,VEGFA,hsa-mir-146a-5p,hsa-mir-125b-5p,0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10646734'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11605159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11605159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12780519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12780519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14659975'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14659975'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16954163'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18039096'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19017755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19017755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21422080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22183643'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22183643'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22183643'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23106811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23106811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25973039'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28264974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28264974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28264974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28423608'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28423608'>PubMedLink</a>",tarbase,tarbase,0.24585159010600707,FALSE
7436,VLDLR,hsa-mir-1305,hsa-mir-942-5p,0.006,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.31130201342281877,FALSE
7436,VLDLR,hsa-mir-616-5p,hsa-mir-2277-3p,0.005,FALSE,NA,NA,NA,mirtarbase,tarbase,0.2906265664160401,FALSE
7436,VLDLR,hsa-mir-629-3p,hsa-mir-196b-5p,0.0075,FALSE,NA,NA,NA,tarbase,tarbase,0.32757062146892657,FALSE
7436,VLDLR,hsa-mir-92b-3p,hsa-mir-942-5p,0.0035,FALSE,NA,NA,NA,tarbase,tarbase,0.2585095541401274,FALSE
7465,WEE1,hsa-mir-1224-5p,hsa-mir-204-5p,0.001,FALSE,NA,NA,NA,tarbase,tarbase,0.1599448275862069,FALSE
7465,WEE1,hsa-mir-125b-2-3p,hsa-mir-138-5p,0.009,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.336658064516129,FALSE
7675,ZNF121,hsa-mir-105-5p,hsa-mir-452-5p,0.0075,TRUE,NA,NA,NA,mirtarbase,tarbase,0.32757062146892657,FALSE
7700,ZNF141,hsa-mir-135a-5p,hsa-mir-629-5p,0.001,TRUE,NA,NA,NA,tarbase,tarbase,0.1599448275862069,FALSE
7994,KAT6A,hsa-mir-107,hsa-mir-376c-3p,0.005,FALSE,NA,NA,NA,tarbase,tarbase,0.2906265664160401,FALSE
7994,KAT6A,hsa-mir-323a-3p,hsa-mir-107,0.0025,FALSE,NA,NA,NA,tarbase,tarbase,0.230996015936255,FALSE
8085,KMT2D,hsa-mir-142-3p,hsa-mir-942-5p,0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26032282'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26032282'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26032282'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26839173'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26839173'>PubMedLink</a>",tarbase,tarbase,0.2585095541401274,FALSE
8091,HMGA2,hsa-mir-511-5p,hsa-mir-194-5p,0.0045,TRUE,NA,NA,NA,tarbase,mirtarbase tarbase,0.27904812834224596,FALSE
8396,PIP4K2B,hsa-mir-215-5p,hsa-mir-616-5p,0,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0,TRUE
8434,RECK,hsa-mir-29b-2-5p,hsa-mir-96-5p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.1115,FALSE
8473,OGT,hsa-mir-1226-3p,hsa-mir-98-5p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,0.1115,FALSE
8473,OGT,hsa-mir-330-3p,hsa-mir-1226-3p,0.006,FALSE,NA,NA,NA,tarbase,tarbase,0.31130201342281877,FALSE
8553,BHLHE40,hsa-mir-330-3p,hsa-mir-329-3p,0.0025,TRUE,NA,NA,NA,tarbase,mirtarbase tarbase,0.230996015936255,FALSE
8573,CASK,hsa-mir-142-3p,hsa-mir-203a-3p,0.0025,FALSE,NA,NA,NA,tarbase,mirtarbase,0.230996015936255,FALSE
8613,PLPP3,hsa-mir-184,hsa-mir-149-5p,0.0025,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/20409325'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/21115884'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29982598'>PubMedLink</a>,NA,NA,mirtarbase,tarbase,0.230996015936255,FALSE
9149,DYRK1B,hsa-mir-491-5p,hsa-mir-939-5p,0.0015,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.19326666666666667,FALSE
9194,SLC16A7,hsa-mir-450b-5p,hsa-mir-16-2-3p,0.0095,FALSE,NA,NA,NA,tarbase,tarbase,0.33896,FALSE
9344,TAOK2,hsa-mir-106a-5p,hsa-mir-1287-5p,0.005,FALSE,NA,NA,NA,tarbase,tarbase,0.2906265664160401,FALSE
9369,NRXN3,hsa-mir-940,hsa-mir-196a-5p,0.001,FALSE,NA,NA,NA,mirtarbase,tarbase,0.1599448275862069,FALSE
9645,MICAL2,hsa-mir-127-5p,hsa-mir-379-5p,0,FALSE,NA,NA,NA,tarbase,mirtarbase,0,TRUE
9655,SOCS5,hsa-mir-127-5p,hsa-mir-195-5p,0.0035,FALSE,NA,NA,NA,tarbase,mirtarbase,0.2585095541401274,FALSE
9655,SOCS5,hsa-mir-323a-3p,hsa-mir-195-5p,0.003,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.24585159010600707,FALSE
9655,SOCS5,hsa-mir-494-3p,hsa-mir-195-5p,0.004,FALSE,NA,NA,NA,tarbase,mirtarbase,0.26657471264367816,FALSE
9655,SOCS5,hsa-mir-494-3p,hsa-mir-497-5p,5e-4,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1115,FALSE
9655,SOCS5,hsa-mir-543,hsa-mir-195-5p,0.001,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1599448275862069,FALSE
9655,SOCS5,hsa-mir-543,hsa-mir-497-5p,0,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0,TRUE
9659,PDE4DIP,hsa-mir-130b-3p,hsa-mir-497-5p,0.002,FALSE,NA,NA,NA,tarbase,tarbase,0.21776525821596243,FALSE
9693,RAPGEF2,hsa-mir-130b-3p,hsa-mir-1180-3p,0.006,FALSE,NA,NA,NA,tarbase,tarbase,0.31130201342281877,FALSE
9725,TMEM63A,hsa-let-7c-5p,hsa-mir-125b-5p,0.004,FALSE,NA,NA,NA,tarbase,tarbase,0.26657471264367816,FALSE
9732,DOCK4,hsa-mir-149-5p,hsa-mir-1180-3p,0.009,FALSE,NA,NA,NA,tarbase,tarbase,0.336658064516129,FALSE
9852,EPM2AIP1,hsa-mir-142-3p,hsa-mir-196a-5p,0.004,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.26657471264367816,FALSE
9874,TLK1,hsa-mir-222-3p,hsa-mir-194-5p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.33131428571428573,FALSE
9874,TLK1,hsa-mir-497-5p,hsa-mir-194-5p,0.0075,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.32757062146892657,FALSE
9962,SLC23A2,hsa-mir-21-3p,hsa-mir-142-3p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,0.1115,FALSE
9975,NR1D2,hsa-mir-142-3p,hsa-mir-199a-3p,0.008,TRUE,NA,NA,NA,tarbase,tarbase,0.33131428571428573,FALSE
10125,RASGRP1,hsa-mir-488-5p,hsa-mir-196a-5p,0.001,FALSE,NA,NA,NA,mirtarbase,tarbase,0.1599448275862069,FALSE
10130,PDIA6,hsa-mir-150-5p,hsa-mir-195-5p,0.0085,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.33131428571428573,FALSE
10221,TRIB1,hsa-mir-224-5p,hsa-mir-377-5p,0.0085,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0.33131428571428573,FALSE
10395,DLC1,hsa-let-7a-2-3p,hsa-mir-125b-5p,0.005,FALSE,NA,NA,NA,mirtarbase,tarbase,0.2906265664160401,FALSE
10409,BASP1,hsa-mir-335-3p,hsa-let-7f-1-3p,0.009,FALSE,NA,NA,NA,mirtarbase,tarbase,0.336658064516129,FALSE
10455,ECI2,hsa-mir-362-5p,hsa-mir-502-5p,5e-4,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/26073258'>PubMedLink</a>,NA,NA,tarbase,tarbase,0.1115,FALSE
10725,NFAT5,hsa-mir-153-3p,hsa-mir-370-3p,0.0075,TRUE,NA,NA,NA,tarbase,tarbase,0.32757062146892657,FALSE
10838,ZNF275,hsa-mir-18a-3p,hsa-mir-221-3p,0.003,TRUE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.24585159010600707,FALSE
10847,SRCAP,hsa-mir-335-5p,hsa-mir-329-3p,0.002,TRUE,NA,NA,NA,tarbase,mirtarbase,0.21776525821596243,FALSE
11127,KIF3A,hsa-mir-142-5p,hsa-mir-940,0.007,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.3214732673267327,FALSE
11165,NUDT3,hsa-mir-654-5p,hsa-mir-766-3p,0.0015,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.19326666666666667,FALSE
11165,NUDT3,hsa-mir-766-3p,hsa-mir-136-5p,0.0015,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.19326666666666667,FALSE
11165,NUDT3,hsa-mir-766-3p,hsa-mir-329-3p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1115,FALSE
11167,FSTL1,hsa-mir-506-3p,hsa-mir-766-3p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.33131428571428573,FALSE
11278,KLF12,hsa-mir-92b-3p,hsa-mir-182-5p,0.006,TRUE,NA,NA,NA,tarbase,tarbase,0.31130201342281877,FALSE
22836,RHOBTB3,hsa-mir-452-5p,hsa-mir-130b-5p,0.0015,FALSE,NA,NA,NA,mirtarbase,tarbase,0.19326666666666667,FALSE
22849,CPEB3,hsa-mir-199a-3p,hsa-mir-550a-5p,0.0075,FALSE,NA,NA,NA,tarbase,tarbase,0.32757062146892657,FALSE
23126,POGZ,hsa-mir-378a-3p,hsa-mir-221-3p,0.009,FALSE,NA,NA,NA,tarbase,mirtarbase,0.336658064516129,FALSE
23161,SNX13,hsa-mir-224-5p,hsa-mir-21-3p,0.001,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1599448275862069,FALSE
23167,EFR3A,hsa-mir-130b-3p,hsa-mir-32-3p,0.007,FALSE,NA,NA,NA,tarbase,tarbase,0.3214732673267327,FALSE
23318,TUT4,hsa-mir-195-5p,hsa-mir-10a-5p,0.0035,FALSE,NA,NA,NA,tarbase,tarbase,0.2585095541401274,FALSE
23367,LARP1,hsa-mir-1287-5p,hsa-mir-182-5p,0.0095,FALSE,NA,NA,NA,tarbase,tarbase,0.33896,FALSE
23367,LARP1,hsa-mir-1287-5p,hsa-mir-96-5p,0.0045,FALSE,NA,NA,NA,tarbase,tarbase,0.27904812834224596,FALSE
23414,ZFPM2,hsa-mir-107,hsa-mir-493-3p,0.0045,TRUE,NA,NA,NA,tarbase,tarbase,0.27904812834224596,FALSE
23466,CBX6,hsa-mir-424-5p,hsa-mir-138-5p,0.0045,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.27904812834224596,FALSE
23516,SLC39A14,hsa-mir-149-5p,hsa-mir-363-3p,0.0065,FALSE,NA,NA,NA,tarbase,mirtarbase,0.31537238493723846,FALSE
23524,SRRM2,hsa-mir-195-5p,hsa-mir-10a-5p,0.005,FALSE,NA,NA,NA,tarbase,tarbase,0.2906265664160401,FALSE
23524,SRRM2,hsa-mir-92a-1-5p,hsa-mir-107,0.001,FALSE,NA,NA,NA,tarbase,tarbase,0.1599448275862069,FALSE
23530,NNT,hsa-mir-107,hsa-mir-497-5p,0.002,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29850793'>PubMedLink</a>,mirtarbase,mirtarbase,0.21776525821596243,FALSE
23530,NNT,hsa-mir-195-5p,hsa-mir-107,0.0045,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29850793'>PubMedLink</a>,mirtarbase,mirtarbase,0.27904812834224596,FALSE
23530,NNT,hsa-mir-195-5p,hsa-mir-335-5p,0.0095,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29850793'>PubMedLink</a>,mirtarbase,mirtarbase tarbase,0.33896,FALSE
23530,NNT,hsa-mir-195-5p,hsa-mir-497-5p,5e-4,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29850793'>PubMedLink</a>,mirtarbase,mirtarbase,0.1115,FALSE
23607,CD2AP,hsa-mir-181d-5p,hsa-mir-194-5p,0.009,FALSE,NA,NA,NA,tarbase,tarbase,0.336658064516129,FALSE
23657,SLC7A11,hsa-mir-223-5p,hsa-mir-411-3p,0.005,FALSE,NA,NA,NA,mirtarbase,tarbase,0.2906265664160401,FALSE
23657,SLC7A11,hsa-mir-410-3p,hsa-mir-223-5p,0,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0,TRUE
23677,SH3BP4,hsa-mir-155-5p,hsa-mir-141-3p,0.0055,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.30442959427207633,FALSE
25805,BAMBI,hsa-mir-301b-3p,hsa-mir-511-5p,0,FALSE,NA,NA,NA,tarbase,mirtarbase,0,TRUE
26036,ZNF451,hsa-mir-21-3p,hsa-mir-130b-3p,0.0085,TRUE,NA,NA,NA,tarbase,tarbase,0.33131428571428573,FALSE
26036,ZNF451,hsa-mir-21-3p,hsa-mir-9-5p,0.002,TRUE,NA,NA,NA,tarbase,tarbase,0.21776525821596243,FALSE
27086,FOXP1,hsa-mir-141-3p,hsa-mir-497-3p,0.0035,TRUE,NA,NA,NA,tarbase,mirtarbase,0.2585095541401274,FALSE
27125,AFF4,hsa-mir-942-5p,hsa-mir-142-3p,0.004,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.26657471264367816,FALSE
27125,AFF4,hsa-mir-942-5p,hsa-mir-142-5p,0,FALSE,NA,NA,NA,tarbase,tarbase,0,TRUE
28996,HIPK2,hsa-mir-149-5p,hsa-mir-32-3p,0.004,FALSE,NA,NA,NA,mirtarbase,tarbase,0.26657471264367816,FALSE
30837,SOCS7,hsa-mir-629-5p,hsa-let-7c-5p,5e-4,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.1115,FALSE
51128,SAR1B,hsa-mir-200c-3p,hsa-mir-301a-3p,0.0025,FALSE,NA,NA,NA,tarbase,tarbase,0.230996015936255,FALSE
51128,SAR1B,hsa-mir-301b-3p,hsa-mir-301a-3p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,0.1115,FALSE
51306,FAM13B,hsa-mir-150-5p,hsa-mir-942-5p,0.005,FALSE,NA,NA,NA,mirtarbase,tarbase,0.2906265664160401,FALSE
51804,SIX4,hsa-mir-130b-3p,hsa-mir-218-5p,0.0025,TRUE,NA,NA,NA,mirtarbase tarbase,tarbase,0.230996015936255,FALSE
51804,SIX4,hsa-mir-141-3p,hsa-mir-218-5p,0.007,TRUE,NA,NA,NA,tarbase,tarbase,0.3214732673267327,FALSE
54407,SLC38A2,hsa-mir-7-5p,hsa-mir-181d-5p,0.003,FALSE,NA,NA,NA,tarbase,mirtarbase,0.24585159010600707,FALSE
54443,ANLN,hsa-mir-450b-5p,hsa-mir-107,0.008,FALSE,NA,NA,NA,tarbase,tarbase,0.33131428571428573,FALSE
54536,EXOC6,hsa-mir-32-3p,hsa-mir-1305,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.33131428571428573,FALSE
54545,MTMR12,hsa-mir-9-3p,hsa-mir-182-5p,0,FALSE,NA,NA,NA,tarbase,tarbase,0,TRUE
54855,TENT5C,hsa-mir-141-3p,hsa-mir-550a-5p,0,FALSE,NA,NA,NA,tarbase,tarbase,0,TRUE
55209,SETD5,hsa-mir-942-5p,hsa-mir-939-5p,0.0035,FALSE,NA,NA,NA,tarbase,tarbase,0.2585095541401274,FALSE
55632,G2E3,hsa-mir-33b-5p,hsa-mir-511-5p,0.002,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0.21776525821596243,FALSE
57167,SALL4,hsa-let-7c-5p,hsa-mir-508-5p,0.0055,TRUE,NA,NA,NA,tarbase,mirtarbase,0.30442959427207633,FALSE
57185,NIPAL3,hsa-mir-1976,hsa-mir-199b-5p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.19326666666666667,FALSE
57198,ATP8B2,hsa-mir-194-5p,hsa-mir-939-5p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.33131428571428573,FALSE
57475,PLEKHH1,hsa-mir-200c-3p,hsa-mir-2355-3p,0.006,FALSE,NA,NA,NA,tarbase,tarbase,0.31130201342281877,FALSE
57493,HEG1,hsa-mir-130b-3p,hsa-mir-9-5p,0.0095,FALSE,NA,NA,NA,mirtarbase,tarbase,0.33896,FALSE
57551,TAOK1,hsa-mir-2355-5p,hsa-mir-769-3p,0.0095,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.33896,FALSE
57608,JCAD,hsa-mir-301b-3p,hsa-mir-149-5p,5e-4,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1115,FALSE
57659,ZBTB4,hsa-mir-18a-3p,hsa-mir-204-5p,0.005,TRUE,NA,NA,NA,tarbase,tarbase,0.2906265664160401,FALSE
57659,ZBTB4,hsa-mir-18a-3p,hsa-mir-7-5p,0.001,TRUE,NA,NA,NA,tarbase,tarbase,0.1599448275862069,FALSE
57688,ZSWIM6,hsa-mir-33a-5p,hsa-mir-98-5p,0.004,FALSE,NA,NA,NA,tarbase,tarbase,0.26657471264367816,FALSE
57690,TNRC6C,hsa-mir-129-5p,hsa-mir-301b-3p,0.003,FALSE,NA,NA,NA,tarbase,tarbase,0.24585159010600707,FALSE
57826,RAP2C,hsa-mir-296-5p,hsa-mir-107,0.007,FALSE,NA,NA,NA,tarbase,tarbase,0.3214732673267327,FALSE
59084,ENPP5,hsa-mir-130b-3p,hsa-mir-301a-3p,0.0045,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.27904812834224596,FALSE
59084,ENPP5,hsa-mir-130b-3p,hsa-mir-301b-3p,0,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0,TRUE
59283,CACNG8,hsa-mir-223-3p,hsa-mir-204-5p,0.005,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.2906265664160401,FALSE
64393,ZMAT3,hsa-mir-130b-3p,hsa-mir-200c-3p,0.008,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.33131428571428573,FALSE
64393,ZMAT3,hsa-mir-130b-3p,hsa-mir-2355-5p,0,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0,TRUE
64393,ZMAT3,hsa-mir-130b-3p,hsa-mir-301b-3p,0.006,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.31130201342281877,FALSE
64393,ZMAT3,hsa-mir-2355-3p,hsa-mir-130b-3p,0.0055,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.30442959427207633,FALSE
64393,ZMAT3,hsa-mir-2355-3p,hsa-mir-301b-3p,0.001,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.1599448275862069,FALSE
64393,ZMAT3,hsa-mir-2355-5p,hsa-mir-301b-3p,0.007,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.3214732673267327,FALSE
64599,GIGYF1,hsa-mir-1266-5p,hsa-mir-125b-5p,0.0065,FALSE,NA,NA,NA,mirtarbase,tarbase,0.31537238493723846,FALSE
65988,ZNF747,hsa-mir-2355-3p,hsa-mir-942-5p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1115,FALSE
79026,AHNAK,hsa-mir-1229-3p,hsa-mir-141-3p,0.007,FALSE,NA,NA,NA,tarbase,tarbase,0.3214732673267327,FALSE
79572,ATP13A3,hsa-mir-296-5p,hsa-mir-32-3p,0.0065,FALSE,NA,NA,NA,tarbase,tarbase,0.31537238493723846,FALSE
79572,ATP13A3,hsa-mir-455-5p,hsa-mir-127-5p,0.003,FALSE,NA,NA,NA,mirtarbase,tarbase,0.24585159010600707,FALSE
79646,PANK3,hsa-mir-106a-5p,hsa-mir-224-5p,0.009,FALSE,NA,NA,NA,tarbase,tarbase,0.336658064516129,FALSE
79646,PANK3,hsa-mir-199b-5p,hsa-mir-142-5p,0.0095,FALSE,NA,NA,NA,mirtarbase,tarbase,0.33896,FALSE
79776,ZFHX4,hsa-mir-200c-3p,hsa-mir-98-5p,0.004,TRUE,NA,NA,NA,mirtarbase,tarbase,0.26657471264367816,FALSE
79801,SHCBP1,hsa-mir-146a-5p,hsa-mir-455-3p,0.0085,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.33131428571428573,FALSE
79832,QSER1,hsa-mir-582-3p,hsa-mir-495-3p,0.0065,FALSE,NA,NA,NA,tarbase,mirtarbase,0.31537238493723846,FALSE
80139,ZNF703,hsa-mir-491-5p,hsa-mir-2355-5p,5e-4,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.1115,FALSE
80205,CHD9,hsa-mir-301a-3p,hsa-mir-376a-5p,0.007,FALSE,NA,NA,NA,tarbase,mirtarbase,0.3214732673267327,FALSE
80255,SLC35F5,hsa-mir-3199,hsa-mir-106a-5p,0.007,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.3214732673267327,FALSE
80255,SLC35F5,hsa-mir-545-5p,hsa-mir-106a-5p,0.007,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.3214732673267327,FALSE
80315,CPEB4,hsa-mir-16-2-3p,hsa-mir-130b-5p,0.0035,FALSE,NA,NA,NA,tarbase,tarbase,0.2585095541401274,FALSE
80315,CPEB4,hsa-mir-16-2-3p,hsa-mir-550a-5p,0.008,FALSE,NA,NA,NA,tarbase,mirtarbase,0.33131428571428573,FALSE
80315,CPEB4,hsa-mir-21-3p,hsa-mir-224-5p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.19326666666666667,FALSE
80315,CPEB4,hsa-mir-363-3p,hsa-mir-301b-3p,0.0025,FALSE,NA,NA,NA,mirtarbase,tarbase,0.230996015936255,FALSE
80704,SLC19A3,hsa-mir-548v,hsa-mir-616-5p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1115,FALSE
81706,PPP1R14C,hsa-mir-221-3p,hsa-mir-497-5p,0.0075,FALSE,NA,NA,NA,mirtarbase,tarbase,0.32757062146892657,FALSE
81848,SPRY4,hsa-mir-940,hsa-mir-548v,5e-4,FALSE,NA,NA,NA,tarbase,mirtarbase,0.1115,FALSE
84159,ARID5B,hsa-mir-513a-5p,hsa-mir-33a-5p,0.007,TRUE,NA,NA,NA,tarbase,mirtarbase tarbase,0.3214732673267327,FALSE
84159,ARID5B,hsa-mir-942-5p,hsa-mir-676-3p,0,TRUE,NA,NA,NA,tarbase,tarbase,0,TRUE
84162,KIAA1109,hsa-mir-301a-3p,hsa-mir-301b-3p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.19326666666666667,FALSE
84191,CIAO2A,hsa-mir-181c-5p,hsa-mir-181d-5p,0,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0,TRUE
84285,EIF1AD,hsa-mir-509-3p,hsa-mir-224-5p,0.008,FALSE,NA,NA,NA,mirtarbase,tarbase,0.33131428571428573,FALSE
84301,DDI2,hsa-mir-10a-5p,hsa-mir-125b-5p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.33131428571428573,FALSE
84451,MAP3K21,hsa-mir-218-5p,hsa-mir-130b-5p,0.0055,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.30442959427207633,FALSE
84522,JAGN1,hsa-mir-192-5p,hsa-mir-34b-3p,0.008,FALSE,NA,NA,NA,tarbase,mirtarbase,0.33131428571428573,FALSE
84679,SLC9A7,hsa-mir-214-5p,hsa-mir-335-5p,0.0085,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.33131428571428573,FALSE
85463,ZC3H12C,hsa-mir-497-5p,hsa-mir-33a-5p,0.004,FALSE,NA,NA,NA,tarbase,mirtarbase,0.26657471264367816,FALSE
85464,SSH2,hsa-mir-491-5p,hsa-mir-378c,0.006,FALSE,NA,NA,NA,tarbase,tarbase,0.31130201342281877,FALSE
90411,MCFD2,hsa-mir-105-5p,hsa-mir-188-3p,0.0015,FALSE,NA,NA,NA,tarbase,mirtarbase,0.19326666666666667,FALSE
91833,WDR20,hsa-mir-301a-3p,hsa-mir-301b-3p,0.004,FALSE,NA,NA,NA,tarbase,tarbase,0.26657471264367816,FALSE
92126,DSEL,hsa-mir-676-3p,hsa-mir-513b-5p,0.0095,FALSE,NA,NA,NA,tarbase,tarbase,0.33896,FALSE
92154,MTSS2,hsa-mir-200c-3p,hsa-mir-150-5p,0,FALSE,NA,NA,NA,tarbase,mirtarbase,0,TRUE
92999,ZBTB47,hsa-mir-424-5p,hsa-mir-542-5p,0.001,TRUE,NA,NA,NA,tarbase,mirtarbase,0.1599448275862069,FALSE
114823,LENG8,hsa-mir-195-5p,hsa-mir-942-5p,0.002,FALSE,NA,NA,NA,tarbase,tarbase,0.21776525821596243,FALSE
117177,RAB3IP,hsa-mir-1305,hsa-mir-629-5p,0.0055,FALSE,NA,NA,NA,tarbase,mirtarbase,0.30442959427207633,FALSE
121512,FGD4,hsa-mir-107,hsa-mir-199a-5p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.19326666666666667,FALSE
122786,FRMD6,hsa-mir-493-5p,hsa-mir-29b-2-5p,0,FALSE,NA,NA,NA,tarbase,tarbase,0,TRUE
124540,MSI2,hsa-mir-2355-3p,hsa-mir-106a-5p,0.005,FALSE,NA,NA,NA,mirtarbase,tarbase,0.2906265664160401,FALSE
124935,SLC43A2,hsa-mir-139-3p,hsa-mir-204-5p,0,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0,TRUE
132720,FAM241A,hsa-mir-513b-5p,hsa-mir-142-3p,0.0035,FALSE,NA,NA,NA,mirtarbase,tarbase,0.2585095541401274,FALSE
