"info","is_mrna_tf","name","selected","shared.name","updown","significance","miRfamily","mirnaCluster"
"dummy","","","false","mir-221-3p/mir-429","dummy",NA,NA,NA
"dummy","","","false","mir-199a-5p/mir-194-3p","dummy",NA,NA,NA
"mirna","","let-7c-5p","false","let-7c-5p","down",0.0233464195077066,"let-7-5p/98-5p","hsa-mir-99a,hsa-let-7c"
"dummy","","","false","let-7c-5p/mir-33a-3p","dummy",NA,NA,NA
"mirna","","mir-149-5p","false","mir-149-5p","up",0.995411595704346,"miR-149-5p","hsa-mir-149"
"dummy","","","false","mir-149-5p/mir-19a-3p","dummy",NA,NA,NA
"dummy","","","false","mir-29c-3p/mir-135b-3p","dummy",NA,NA,NA
"mirna","","mir-363-3p","false","mir-363-3p","up",0.0110639967552923,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
"dummy","","","false","mir-363-3p/mir-3934-5p","dummy",NA,NA,NA
"dummy","","","false","mir-19a-3p/mir-503-5p","dummy",NA,NA,NA
"mirna","","mir-452-3p","false","mir-452-3p","up",0.0906569632710238,"miR-452-3p","hsa-mir-224,hsa-mir-452"
"dummy","","","false","mir-452-3p/mir-127-5p","dummy",NA,NA,NA
"mirna","","mir-589-3p","false","mir-589-3p","up",0.530997419552379,"miR-589-3p","hsa-mir-589"
"dummy","","","false","mir-589-3p/mir-20b-5p","dummy",NA,NA,NA
"dummy","","","false","mir-222-3p/mir-199b-5p","dummy",NA,NA,NA
"dummy","","","false","mir-222-3p/mir-199a-5p","dummy",NA,NA,NA
"dummy","","","false","mir-2355-5p/let-7c-5p","dummy",NA,NA,NA
"mirna","","mir-503-5p","false","mir-503-5p","up",0.528390773993368,"miR-503-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
"dummy","","","false","mir-503-5p/mir-29b-1-5p","dummy",NA,NA,NA
"mirna","","mir-106a-5p","false","mir-106a-5p","up",0.0171577311018113,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
"dummy","","","false","mir-106a-5p/mir-2355-3p","dummy",NA,NA,NA
"mirna","","mir-377-5p","false","mir-377-5p","down",0.059032875288998,"miR-377-5p/6086","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
"dummy","","","false","mir-377-5p/mir-212-3p","dummy",NA,NA,NA
"mirna","","mir-139-3p","false","mir-139-3p","down",0.00497402567441627,"miR-139-3p","hsa-mir-139"
"dummy","","","false","mir-139-3p/mir-221-5p","dummy",NA,NA,NA
"mirna","","mir-138-5p","false","mir-138-5p","up",0.118853415707329,"miR-138-5p","hsa-mir-138-2"
"dummy","","","false","mir-138-5p/mir-3065-5p","dummy",NA,NA,NA
"mirna","","mir-223-5p","false","mir-223-5p","up",0.934131443909185,"miR-223-5p","hsa-mir-223"
"dummy","","","false","mir-223-5p/mir-150-5p","dummy",NA,NA,NA
"mirna","","mir-378c","false","mir-378c","down",0.849616763356858,"miR-378-3p","hsa-mir-378c"
"dummy","","","false","mir-378c/mir-365a-3p","dummy",NA,NA,NA
"mirna","","mir-1287-5p","false","mir-1287-5p","down",0.481739661551186,"miR-1287-5p","hsa-mir-1287"
"dummy","","","false","mir-1287-5p/mir-625-5p","dummy",NA,NA,NA
"dummy","","","false","mir-409-5p/mir-33a-3p","dummy",NA,NA,NA
"mirna","","mir-27b-5p","false","mir-27b-5p","down",0.535102389580143,"miR-27b-5p","hsa-mir-23b,hsa-mir-27b,hsa-mir-3074,hsa-mir-24-1"
"dummy","","","false","mir-27b-5p/mir-182-5p","dummy",NA,NA,NA
"dummy","","","false","mir-497-5p/mir-29b-3p","dummy",NA,NA,NA
"dummy","","","false","mir-329-3p/mir-150-5p","dummy",NA,NA,NA
"mirna","","mir-624-5p","false","mir-624-5p","up",0.361537751302628,"miR-624-5p","hsa-mir-624"
"dummy","","","false","mir-624-5p/mir-330-3p","dummy",NA,NA,NA
"dummy","","","false","mir-548j-5p/mir-149-5p","dummy",NA,NA,NA
"mirna","","mir-23a-5p","false","mir-23a-5p","up",0.150640146564859,"miR-23-5p","hsa-mir-24-2,hsa-mir-27a,hsa-mir-23a"
"dummy","","","false","mir-23a-5p/mir-508-3p","dummy",NA,NA,NA
"dummy","","","false","mir-193b-3p/mir-214-3p","dummy",NA,NA,NA
"dummy","","","false","mir-497-5p/mir-301b-3p","dummy",NA,NA,NA
