"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16"
567,"B2M","hsa-mir-501-3p","hsa-mir-106a-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31013508'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-106a-5p","hsa-mir-501-3p",567,20.4702164011316,22.2900052708346,"22.0840335600843","21.5217266646171","21.4120071802489","""""","""""","""""","""""","""""","""""","""""","""""",""""""
567,"B2M","hsa-mir-501-3p","hsa-mir-20a-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31013508'>PubMedLink</a>","mirtarbase","mirtarbase tarbase","hsa-mir-20a-5p","hsa-mir-501-3p",567,20.4702164011316,22.2900052708346,"22.0840335600843","21.1433358687092","21.5217266646171","21.4120071802489","""""","""""","""""","""""","""""","""""","""""",""""""
567,"B2M","hsa-mir-502-3p","hsa-mir-106a-5p",0.009,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31013508'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-106a-5p","hsa-mir-502-3p",567,20.4702164011316,22.2900052708346,"21.5217266646171","21.4120071802489","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
595,"CCND1","hsa-mir-206","hsa-mir-95-3p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10901378'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11957146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12955092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14648178'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15069681'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15213599'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15474160'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15863141'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16293976'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18822177'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19475528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19898427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19898427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22459351'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22982899'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23733133'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24186140'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25751590'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27105504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28965628'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29232554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29232554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29393479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30585737'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30705597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30705597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31001342'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8826947'>PubMedLink</a>","mirtarbase","mirtarbase tarbase","hsa-mir-95-3p","hsa-mir-206",595,17.3854753919218,16.2196000374034,"17.0980791530801","19.0279247810588","16.4648854195216","""""","""""","""""","""""","""""","""""","""""","""""",""""""
595,"CCND1","hsa-mir-500a-5p","hsa-mir-95-3p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10901378'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11957146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12955092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14648178'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15069681'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15213599'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15474160'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15863141'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16293976'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18822177'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19475528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19898427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19898427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22459351'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22982899'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23733133'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24186140'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25751590'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27105504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28965628'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29232554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29232554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29393479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30585737'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30705597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30705597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31001342'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8826947'>PubMedLink</a>","tarbase","mirtarbase tarbase","hsa-mir-95-3p","hsa-mir-500a-5p",595,17.3854753919218,16.2196000374034,"17.0980791530801","19.0279247810588","16.4648854195216","""""","""""","""""","""""","""""","""""","""""","""""",""""""
659,"BMPR2","hsa-mir-17-5p","hsa-mir-7-5p",0.004,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-7-5p","hsa-mir-17-5p",659,16.6942683438215,16.6420224623709,"16.9246179387537","16.7599514478264","15.8603501399254","""""","""""","""""","""""","""""","""""","""""","""""",""""""
659,"BMPR2","hsa-mir-20a-5p","hsa-mir-7-5p",0.0055,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-7-5p","hsa-mir-20a-5p",659,16.6942683438215,16.6420224623709,"16.9246179387537","16.7599514478264","15.8603501399254","""""","""""","""""","""""","""""","""""","""""","""""",""""""
667,"DST","hsa-mir-3065-5p","hsa-mir-34a-3p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-34a-3p","hsa-mir-3065-5p",667,14.6858764426884,14.636771186729,"15.4363711893045","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
767,"CA8","hsa-mir-1-3p","hsa-mir-329-3p",0.0075,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-329-3p","hsa-mir-1-3p",767,9.61448574902928,7.62678939165222,"10.6646987276607","9.59716143077828","12.8068044275695","13.4967823640257","""""","""""","""""","""""","""""","""""","""""",""""""
767,"CA8","hsa-mir-410-3p","hsa-mir-1-3p",0.001,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-1-3p","hsa-mir-410-3p",767,9.61448574902928,7.62678939165222,"10.6646987276607","9.59716143077828","12.8068044275695","13.0092097597057","13.4967823640257","""""","""""","""""","""""","""""","""""",""""""
835,"CASP2","hsa-mir-452-5p","hsa-mir-708-5p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-708-5p","hsa-mir-452-5p",835,16.7566541966288,16.5065338010458,"17.0294631462369","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-195-5p","hsa-mir-497-5p",0.006,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-497-5p","hsa-mir-195-5p",894,13.7486010812228,17.9473003456781,"18.559450418442","17.677007330539","20.1171300290094","19.705790997205","17.0995888314796","14.3194335312606","19.5730062982716","16.2113532110845","14.3235333223367","14.8479534770636","13.1921297234446",""""""
952,"CD38","hsa-mir-17-5p","hsa-mir-20a-5p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22223660'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23959973'>PubMedLink</a>","tarbase","tarbase","hsa-mir-20a-5p","hsa-mir-17-5p",952,11.9237890123566,12.0222743197086,"10.0247883141347","11.9791076367575","11.4842570959234","12.0293102512517","12.2516083348442","10.8170868829446","12.6504530214528","17.4244255749387","12.5991139962563","10.7424668433466","11.0899739677827",""""""
952,"CD38","hsa-mir-19b-1-5p","hsa-mir-20a-5p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22223660'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23959973'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-20a-5p","hsa-mir-19b-1-5p",952,11.9237890123566,12.0222743197086,"10.0247883141347","11.9791076367575","11.4842570959234","12.0293102512517","12.2516083348442","10.8170868829446","12.6504530214528","17.4244255749387","12.5991139962563","10.7424668433466","""""",""""""
990,"CDC6","hsa-mir-769-3p","hsa-mir-339-5p",0.004,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-339-5p","hsa-mir-769-3p",990,17.7630071442901,16.5783637359115,"16.501204062359","16.7937606202215","17.3551950407876","16.3418760798809","16.4836513130365","""""","""""","""""","""""","""""","""""",""""""
1000,"CDH2","hsa-mir-1-3p","hsa-mir-411-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29237910'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29237910'>PubMedLink</a>","mirtarbase tarbase","mirtarbase","hsa-mir-411-5p","hsa-mir-1-3p",1000,15.5202468526215,13.3251215600941,"15.4587297168702","15.34813643132","15.8721060062435","15.98259958528","17.2313378152874","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-29b-1-5p","hsa-mir-3130-5p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18497076'>PubMedLink</a>","tarbase","mirtarbase","hsa-mir-3130-5p","hsa-mir-29b-1-5p",1021,17.0531169358206,15.9866345207661,"15.9664190520125","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1027,"CDKN1B","hsa-mir-152-3p","hsa-mir-1226-3p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11389092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12405911'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16809439'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21454826'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23029392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24035998'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26963853'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29509243'>PubMedLink</a>","mirtarbase tarbase","tarbase","hsa-mir-1226-3p","hsa-mir-152-3p",1027,18.1865788043716,18.4541580075421,"17.6700350677461","18.0506977260557","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1362,"CPD","hsa-mir-676-3p","hsa-mir-34b-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-34b-3p","hsa-mir-676-3p",1362,16.8110082465778,17.1536814032406,"17.4325758772849","16.4666517394974","17.322440755861","16.9126126357423","""""","""""","""""","""""","""""","""""","""""",""""""
1373,"CPS1","hsa-mir-29a-5p","hsa-mir-29a-3p",0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/34468255'>PubMedLink</a>",NA,NA,"tarbase","tarbase","hsa-mir-29a-3p","hsa-mir-29a-5p",1373,11.588173358264,10.5517218995226,"13.6836866110676","11.3992587593718","12.3147376502471","15.8332561428573","11.0193074977699","11.8653851265871","11.0649682273272","""""","""""","""""","""""",""""""
1462,"VCAN","hsa-mir-335-3p","hsa-mir-3187-3p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/14519645'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30394708'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-3187-3p","hsa-mir-335-3p",1462,18.290834493446,19.1860792677793,"17.8715111315786","18.8386154512492","18.6330318659365","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1604,"CD55","hsa-mir-410-3p","hsa-mir-382-5p",0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29631630'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-382-5p","hsa-mir-410-3p",1604,16.5833985668753,16.2319770209878,"17.0139661243954","16.5006207277068","18.4291060915157","16.2478641623076","17.193047667235","19.1537613750471","17.8029789110069","16.8809960149607","17.1678691497432","17.9911033178894","""""",""""""
1657,"DMXL1","hsa-mir-421","hsa-mir-219a-1-3p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-219a-1-3p","hsa-mir-421",1657,14.4051637882438,14.5596379750489,"14.5281063425661","14.820509396901","15.5046146732069","15.0168078720544","""""","""""","""""","""""","""""","""""","""""",""""""
1666,"DECR1","hsa-mir-654-3p","hsa-mir-424-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29631687'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-424-5p","hsa-mir-654-3p",1666,17.9958016365215,17.2788552280292,"18.0552432724496","17.7228394532519","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1718,"DHCR24","hsa-mir-378a-5p","hsa-mir-96-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28112250'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29137496'>PubMedLink</a>","tarbase","tarbase","hsa-mir-96-5p","hsa-mir-378a-5p",1718,18.7092042489902,18.7773560760192,"17.7284242927853","19.7209129482598","18.4123331926219","18.5023181821457","16.552702132999","""""","""""","""""","""""","""""","""""",""""""
1729,"DIAPH1","hsa-mir-17-5p","hsa-mir-424-5p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-424-5p","hsa-mir-17-5p",1729,17.254023015701,17.0152130657335,"18.1149428326318","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1783,"DYNC1LI2","hsa-mir-20b-5p","hsa-mir-877-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-877-3p","hsa-mir-20b-5p",1783,16.766685946636,17.1366137516535,"16.9112481126164","17.3265726985098","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1783,"DYNC1LI2","hsa-mir-363-3p","hsa-mir-877-3p",0.002,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-877-3p","hsa-mir-363-3p",1783,16.766685946636,17.1366137516535,"16.9112481126164","17.3265726985098","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1827,"RCAN1","hsa-mir-17-5p","hsa-mir-491-3p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/20008143'>PubMedLink</a>","tarbase","tarbase","hsa-mir-491-3p","hsa-mir-17-5p",1827,16.5535851194873,15.8880003437423,"16.766847404001","15.3433167203108","14.8004772238175","16.8645820038394","""""","""""","""""","""""","""""","""""","""""",""""""
1829,"DSG2","hsa-mir-494-3p","hsa-mir-381-3p",0.0065,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-381-3p","hsa-mir-494-3p",1829,16.5096327940041,17.1311607421533,"17.5586734270601","18.1515633200522","8.52781963494254","15.6140587841157","17.8931976550514","15.9144696525194","17.8040905290348","16.4040884438018","18.5078914758871","""""","""""",""""""
1832,"DSP","hsa-mir-17-5p","hsa-mir-708-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-708-5p","hsa-mir-17-5p",1832,16.1654526378109,17.9469033413812,"18.681374608443","16.8401467892053","17.5512969617351","17.9989033749574","19.0988405549116","""""","""""","""""","""""","""""","""""",""""""
1846,"DUSP4","hsa-mir-149-3p","hsa-mir-30c-2-3p",0.0095,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-30c-2-3p","hsa-mir-149-3p",1846,14.6187059591031,14.6308811686694,"13.511542418946","13.0093386943804","15.4625078099226","14.5047782378294","""""","""""","""""","""""","""""","""""","""""",""""""
1869,"E2F1","hsa-mir-1226-3p","hsa-mir-18a-3p",0.0055,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-18a-3p","hsa-mir-1226-3p",1869,17.6607155355266,18.1519660737452,"17.7148271587779","18.3087004140035","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2030,"SLC29A1","hsa-mir-195-5p","hsa-let-7b-5p",0.0015,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-let-7b-5p","hsa-mir-195-5p",2030,18.3149014898864,18.1290000113394,"19.8766181578351","19.3136840438557","18.9650309551829","18.0392441051191","18.4960448533591","""""","""""","""""","""""","""""","""""",""""""
2034,"EPAS1","hsa-mir-106a-5p","hsa-mir-326",0.0085,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-326","hsa-mir-106a-5p",2034,15.5489820524857,15.3452728349304,"16.0455749317952","15.7080204473873","15.72279759826","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2145,"EZH1","hsa-mir-1276","hsa-mir-378a-3p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-378a-3p","hsa-mir-1276",2145,15.8267167787823,15.0326105586218,"15.7100951108626","15.107915699023","16.0732668561985","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2145,"EZH1","hsa-mir-149-5p","hsa-mir-1276",0.002,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-1276","hsa-mir-149-5p",2145,15.8267167787823,16.0259128422883,"15.0326105586218","15.1845193009164","16.887273018793","15.107915699023","15.19615044951","""""","""""","""""","""""","""""","""""",""""""
2195,"FAT1","hsa-let-7b-5p","hsa-mir-98-5p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-98-5p","hsa-let-7b-5p",2195,14.4333857872577,16.7074215273326,"15.566841158193","17.0095355070948","16.9077727871043","16.0442330697535","14.3888536541228","16.8594166136063","""""","""""","""""","""""","""""",""""""
2195,"FAT1","hsa-mir-98-5p","hsa-let-7d-5p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-let-7d-5p","hsa-mir-98-5p",2195,16.6695696778464,18.5812712414291,"17.4673186265191","16.7074215273326","15.566841158193","17.0095355070948","16.9077727871043","17.6358613969529","16.0442330697535","14.3888536541228","""""","""""","""""",""""""
2260,"FGFR1","hsa-mir-1224-5p","hsa-mir-188-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","tarbase","tarbase","hsa-mir-188-3p","hsa-mir-1224-5p",2260,18.7829690083406,19.3222164543935,"17.9300607411153","18.0629340407877","17.6902703721496","17.5650708840801","""""","""""","""""","""""","""""","""""","""""",""""""
2260,"FGFR1","hsa-mir-141-3p","hsa-mir-1224-5p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30031900'>PubMedLink</a>","tarbase","tarbase","hsa-mir-1224-5p","hsa-mir-141-3p",2260,17.9300607411153,18.4459501283492,"19.2907818509614","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
