"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46"
6752,"SSTR2","hsa-mir-3187-3p","hsa-mir-96-5p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12920656'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12920656'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28033222'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28033222'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28033222'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29163802'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30529752'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30529752'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7775631'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7775631'>PubMedLink</a>","mirtarbase","tarbase",0.382495703248607,1.04447516328983,0.151321344137644,-0.917610106783484,0.425405513950852,0.170599159964878,"hsa-mir-96-5p","hsa-mir-3187-3p",6752,18.0554278638004,19.5731092462621,"11.9828977509115","17.0672742206922","17.1793514747859","20.4641565889063","13.1294259097234","17.4411440355802","15.4176656754246","15.2841305775022","18.9493947958104","18.3413133148469","19.7161291152566","16.5790294359202","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7153,"TOP2A","hsa-mir-942-5p","hsa-mir-7-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/23533247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23533247'>PubMedLink</a>","tarbase","mirtarbase",0.572119025668203,-0.340441341094118,0.00076634985750306,1.1833336571532,0.370564910264621,0.205292440076675,"hsa-mir-7-5p","hsa-mir-942-5p",7153,15.6537623453474,16.5087025815345,"14.7535115153076","14.5633709577249","18.2965709468582","14.4834301665997","14.5319770025653","14.4215216637782","16.6118471469106","16.0857397773282","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7182,"NR2C2","hsa-mir-504-5p","hsa-mir-497-3p",0.0045,TRUE,NA,NA,NA,"mirtarbase","tarbase",0.32410154131264,0.936098107502605,0.010156287484636,-1.64036004375493,0.735908369903303,0.0698312209996824,"hsa-mir-497-3p","hsa-mir-504-5p",7182,16.6459762520272,17.1684220335805,"17.1781931742964","16.5149272343266","17.2442715228679","17.2134591058794","17.8176956291151","16.4271175511853","17.0104286403417","16.899185737827","17.3437136659747","17.4752055720723","16.1507784300332","17.3778873464313","17.9460537388443","16.8488740916932","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7422,"VEGFA","hsa-mir-330-3p","hsa-mir-335-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10646734'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11605159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11605159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12780519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12780519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14659975'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14659975'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16954163'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18039096'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19017755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19017755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21422080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22183643'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22183643'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22183643'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23106811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23106811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25973039'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28264974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28264974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28264974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28423608'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28423608'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.16233758257038,0.673210066256164,0.865447645355752,-0.0610869635304338,0.969868726962111,-0.00737902215304161,"hsa-mir-335-5p","hsa-mir-330-3p",7422,17.1548603691649,19.8925501443958,"20.1802050924978","20.9290171303666","18.6357322450616","21.1861362961625","19.2399713417124","18.1022709287247","17.4459290524172","17.7667341481735","18.7334779148654","20.9422302841497","19.8088557446431","19.309784501823","18.4818721784936","18.5718433841914","17.8307571189796","18.7304857754793","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7903,"ST8SIA4","hsa-mir-142-5p","hsa-mir-135a-5p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.736899693675788,-0.149257045598614,0.105081519068679,1.24507093421912,0.715378216800145,0.0811530175296144,"hsa-mir-135a-5p","hsa-mir-142-5p",7903,17.498925810821,15.5089733808389,"14.1959212648081","15.555165832018","17.4953455220765","14.7265977118423","15.8579414084312","17.2985034690606","12.6298306862804","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8851,"CDK5R1","hsa-mir-222-5p","hsa-mir-548v",0.0085,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.230200426764885,-0.921824458068604,0.0276820588284597,-1.46921728347343,0.260341248039128,0.242401325385138,"hsa-mir-548v","hsa-mir-222-5p",8851,18.8122589219927,16.2807363222567,"18.1328163225607","17.7663981648421","16.6891906283441","17.3693790111181","18.2041236611695","15.0198290026152","16.9026302838913","18.4312083966215","16.9306973660949","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8879,"SGPL1","hsa-mir-149-5p","hsa-mir-199b-3p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.0668418754023813,0.639034625330219,0.232290751292452,-0.310684813670005,0.453598160140571,0.148840938729501,"hsa-mir-199b-3p","hsa-mir-149-5p",8879,19.6286556754691,19.452435251063,"18.4492695317359","17.8823625823612","19.9481656358651","19.7401394605781","19.6596929497214","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8879,"SGPL1","hsa-mir-199a-3p","hsa-mir-149-5p",0,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.232423553581931,-0.310492632775073,0.0668418754023813,0.639034625330219,0.453598160140571,0.148840938729501,"hsa-mir-149-5p","hsa-mir-199a-3p",8879,19.6286556754691,19.452435251063,"18.4492695317359","17.8823625823612","19.9481656358651","19.7401394605781","19.6596929497214","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9213,"XPR1","hsa-mir-296-3p","hsa-mir-365a-3p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.0999188735719172,1.50490221475658,0.00357689427752046,-0.95385225041728,0.766128285914142,0.0605112151832704,"hsa-mir-365a-3p","hsa-mir-296-3p",9213,17.521492018674,18.810081047482,"16.7572058293922","19.3177658304434","18.0116727360509","18.1810031224016","18.3234099452333","17.7660451317878","17.4088230587822","18.6358833071247","17.8267933103817","18.14291247119","17.9554528672522","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9852,"EPM2AIP1","hsa-mir-20b-5p","hsa-mir-497-5p",0.003,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.725236412416148,0.159935985698164,0.0361580563479676,-0.75986324847049,0.895460294276612,0.026228389076625,"hsa-mir-497-5p","hsa-mir-20b-5p",9852,18.0521624926667,18.0575664207808,"17.1466280044694","18.658619341255","18.7837508955635","17.8311048657089","18.4065735604016","18.4609538603748","17.5037241653468","18.3187351792623","18.8501876681196","18.4648790189739","18.1404234035997","17.9063393393361","18.3976447831385","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10140,"TOB1","hsa-mir-106a-5p","hsa-mir-497-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.949839369300647,-0.0339094322430871,0.0361580563479676,-0.75986324847049,0.404334119687584,-0.151814134225364,"hsa-mir-497-5p","hsa-mir-106a-5p",10140,18.9294296121243,19.8883748472839,"19.1314363744404","19.8334258435875","19.3355307666966","19.7441743407801","20.4218052630838","21.107589827419","20.0020057386631","18.4641475666095","20.4188533383499","19.7476857541473","20.3876892876039","20.0104465193892","21.0988888623558","19.7878694835005","19.3230616871802","20.663759288727","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10140,"TOB1","hsa-mir-497-5p","hsa-mir-20b-5p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.0361580563479676,-0.75986324847049,0.725236412416148,0.159935985698164,0.404334119687584,-0.151814134225364,"hsa-mir-20b-5p","hsa-mir-497-5p",10140,20.0510117478871,19.8883748472839,"19.1314363744404","19.8334258435875","19.3355307666966","19.7441743407801","21.107589827419","20.0020057386631","18.4641475666095","20.4188533383499","19.7476857541473","20.3876892876039","20.0104465193892","21.0988888623558","19.3230616871802","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11215,"AKAP11","hsa-mir-148a-3p","hsa-mir-182-5p",0.008,FALSE,NA,NA,NA,"tarbase","tarbase",0.25468892977419,-0.247099703884615,0.361808731279103,-0.23139035097995,0.769170959336029,0.0583722481301458,"hsa-mir-182-5p","hsa-mir-148a-3p",11215,18.6517584815703,18.7935023461795,"18.975909548466","19.0539811621552","18.6667739311644","18.9185127886082","18.6238852986036","18.6020888416629","18.5525127490153","18.0721215093755","18.7010971699515","18.5300307635122","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11215,"AKAP11","hsa-mir-148a-5p","hsa-mir-182-5p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase",0.0043388972597158,-1.06637354064383,0.361808731279103,-0.23139035097995,0.769170959336029,0.0583722481301458,"hsa-mir-182-5p","hsa-mir-148a-5p",11215,18.6517584815703,18.6314976722913,"18.7935023461795","19.0539811621552","18.6667739311644","18.6238852986036","18.6020888416629","18.5525127490153","18.0721215093755","18.7010971699515","18.5300307635122","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22943,"DKK1","hsa-mir-335-5p","hsa-mir-493-3p",0.008,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.865447645355752,-0.0610869635304338,0.214998682758979,-0.440814728755126,0.841017790847467,-0.0514514704804882,"hsa-mir-493-3p","hsa-mir-335-5p",22943,13.3762929214659,13.4839246976104,"10.6166883666765","15.0544410399767","13.374005587364","15.8065232132709","10.7376280451157","17.1143323940755","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23089,"PEG10","hsa-mir-34c-5p","hsa-mir-196b-5p",0.003,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.0393363355097751,2.1727886835291,0.712332022701228,-0.143221204107451,0.150115768034679,-0.261765511242813,"hsa-mir-196b-5p","hsa-mir-34c-5p",23089,19.623047502441,18.5594601839942,"20.7483331275542","18.0017734556889","19.8242117397408","18.9481867475669","19.9728142203151","18.8571428888988","18.5303187135118","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23094,"SIPA1L3","hsa-mir-149-5p","hsa-mir-143-3p",0.003,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.0668418754023813,0.639034625330219,0.85077336655025,0.0391879742371202,0.966156384631688,0.00901320337829579,"hsa-mir-143-3p","hsa-mir-149-5p",23094,17.207598664219,15.7723633523079,"15.8700847572209","17.1065585491329","16.3856733318135","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23286,"WWC1","hsa-mir-33a-5p","hsa-mir-106a-5p",0.0045,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.674845464235832,-0.148887829679754,0.949839369300647,-0.0339094322430871,0.866114271566436,-0.0390724275513515,"hsa-mir-106a-5p","hsa-mir-33a-5p",23286,13.4897597834819,13.7382432536377,"14.7258212814858","14.7557086897365","10.002290900758","12.000332697624","11.8143872283208","13.5716178848959","13.1703963979","14.0163401640416","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
26011,"TENM4","hsa-mir-193b-3p","hsa-mir-143-3p",0.0035,FALSE,NA,NA,NA,"mirtarbase","tarbase",9.17859257181718e-06,-1.4639642336565,0.85077336655025,0.0391879742371202,0.804004806586576,-0.0542111354241218,"hsa-mir-143-3p","hsa-mir-193b-3p",26011,14.0622681900463,15.158585497535,"15.1586870289452","12.4745811505469","14.2044572674075","13.993354049155","16.0111468276598","14.1506169093783","14.7360978794084","15.8209193649077","13.6637169975522","15.8855218090413","13.5960865175435","18.1546924124589","13.2281186945119","12.2282702974228","15.1259473431183","14.2015184276942","13.5151588623941","15.6422590952072","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
26224,"FBXL3","hsa-mir-1179","hsa-mir-493-5p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.001545831405452,1.97288531688304,0.194909719851783,-0.420315166550829,0.906048991033128,-0.0236163208063423,"hsa-mir-493-5p","hsa-mir-1179",26224,17.6900107389098,17.2776080211022,"17.4372039705827","17.5040952654306","17.8090835043083","17.6900536286644","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
29968,"PSAT1","hsa-mir-3200-3p","hsa-mir-224-5p",0.001,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.374908812099069,0.364870001149765,0.60905406181031,-0.219653549781102,0.606724466749493,-0.0973391977079314,"hsa-mir-224-5p","hsa-mir-3200-3p",29968,19.9935059275886,20.3338205674918,"19.3879059908067","18.8810140775474","19.91274186976","18.8955771160086","19.1128665800901","18.9572832698236","18.2393026750909","19.7756945038861","19.0956514335285","20.0760092622262","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
54443,"ANLN","hsa-mir-204-5p","hsa-mir-195-5p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",0.183825571457913,-0.459925151227582,0.0478918772822502,-0.650927480781569,0.359585130474829,0.216072821071872,"hsa-mir-195-5p","hsa-mir-204-5p",54443,16.0195402980379,15.7075771008731,"14.8618062905588","13.7617585925505","14.9680715523685","15.8218400039338","14.7088753693463","13.787564214883","13.9546160202673","15.6045844329317","14.8462023751963","11.7328832398249","13.4746241253922","12.8795494447393","13.1898376369918","14.345878031732","14.6010991163196","14.5008986440221","12.118523446129","13.108049316494","13.6588591470649","12.5584174365558","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55603,"TENT5A","hsa-mir-200b-3p","hsa-mir-708-5p",0.008,FALSE,NA,NA,NA,"tarbase","tarbase",0.627039105914662,-0.378027211890285,0.183068490649196,-0.504360518459726,0.707323904161641,0.0734506579136973,"hsa-mir-708-5p","hsa-mir-200b-3p",55603,20.8767812896024,19.1657055109349,"19.1928904731386","20.5645705345757","20.4818447236302","18.0270820992975","19.3419933525677","17.4932883073074","18.4861333090801","20.5546696756835","21.9197800244528","16.8570564429409","20.0034237235993","18.8022146351738","20.197456275696","20.252634704929","19.6515319154642","19.6112639308782","19.9373050346114","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55824,"PAG1","hsa-mir-183-5p","hsa-mir-548b-3p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase",0.521610686684864,-0.179511509640339,0.87253804865406,0.152435003538217,0.185140751552207,0.28534914765797,"hsa-mir-548b-3p","hsa-mir-183-5p",55824,17.3355754060113,17.9984290065479,"18.7777194228557","15.7841787950026","17.405652463031","16.0508162374487","16.7318094415682","15.7473498659455","17.8051443964062","17.994600474056","18.0252975594424","17.3146581215562","17.4855588649023","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55870,"ASH1L","hsa-mir-148a-5p","hsa-mir-363-3p",0.0075,TRUE,NA,NA,NA,"tarbase","tarbase",0.0043388972597158,-1.06637354064383,0.410408044638293,0.449208289711453,0.946979903489727,0.0134658429111011,"hsa-mir-363-3p","hsa-mir-148a-5p",55870,16.6617074981357,16.0199100255252,"16.2318435835974","18.0924489611505","17.3642586464041","17.9814170944296","16.1527669793132","16.6985505316882","17.9325164093839","17.4096337434984","17.3979531861297","17.2989729505098","17.2147434431496","17.6323255864361","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
57575,"PCDH10","hsa-mir-142-3p","hsa-mir-624-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.631486243015486,-0.140588405412778,0.910221717784488,0.0983820347125993,0.633342053981686,0.10383011007293,"hsa-mir-624-5p","hsa-mir-142-3p",57575,17.8348337986377,17.2167129898617,"14.2486485043982","10.5057278742875","16.693223586622","17.0150149017247","17.1211204153663","10.3303478740338","17.7205992861917","17.8886832442511","17.5086801300795","18.5120027316378","16.8493061974649","18.2594618913462","17.3016833203346","17.296393919866","17.0813557250423","18.1175377812279","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
64866,"CDCP1","hsa-mir-181d-5p","hsa-mir-3065-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.168238927623065,0.533064507872944,0.145124058584137,0.463834355976791,0.854669770708367,0.0438295282684284,"hsa-mir-3065-3p","hsa-mir-181d-5p",64866,14.3119839915231,13.6499948076367,"10.7706436522175","8.99187986727969","13.2765334113736","19.260951563386","12.9675262007431","11.6497438455216","16.0812265267344","13.5012253737388","18.087599276866","11.6499624021152","11.2100533108313","15.4274762209289","15.6326636402554","13.2242002105476","16.3548545622879","14.9993920176304","13.1263775730629","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-203a-3p","hsa-mir-210-3p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.14255673649531,-0.4839833486756,0.279633000636637,0.329146913369594,0.949230497099483,-0.0124492525982149,"hsa-mir-210-3p","hsa-mir-203a-3p",79026,19.5037574096665,18.2168882811477,"17.9351255604385","19.6493197317912","19.8944383400934","19.3202452795376","18.4319570288204","16.6554362351638","15.2287977276427","20.0209906065549","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-33a-5p","hsa-mir-885-5p",0.002,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gPCPG/21233845'>PubMedLink</a>",NA,"tarbase","tarbase",0.674845464235832,-0.148887829679754,0.843339750531565,0.115909076111066,0.949230497099483,-0.0124492525982149,"hsa-mir-885-5p","hsa-mir-33a-5p",79026,18.6266379103287,19.2815696544581,"19.532662778055","19.653648555959","19.5819057076825","18.1585066166265","18.7533478472232","16.4953800455651","18.4955329412359","19.3902863980345","18.2054205013532","19.022712258446","19.2611131269082","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-424-3p","hsa-mir-330-5p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase",0.0046719444596288,-1.50448593013601,0.357594375268661,0.365894373111912,0.949230497099483,-0.0124492525982149,"hsa-mir-330-5p","hsa-mir-424-3p",79026,20.113283170141,19.8944383400934,"19.6148702546601","19.1711470735256","19.5220447294613","17.614491986531","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80012,"PHC3","hsa-mir-455-5p","hsa-mir-196a-5p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.014372493046113,-0.994736825969723,0.0104869739043192,1.01898821451906,0.875924343660527,-0.0332935684111064,"hsa-mir-196a-5p","hsa-mir-455-5p",80012,15.4097474040482,15.8009071629977,"15.43191329061","15.8109208847784","15.5209042556559","14.8808208701702","15.0501237970276","15.7397115226659","16.0963384322587","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80223,"RAB11FIP1","hsa-mir-143-3p","hsa-mir-195-5p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",0.85077336655025,0.0391879742371202,0.0478918772822502,-0.650927480781569,0.446211508038018,-0.166592160805692,"hsa-mir-195-5p","hsa-mir-143-3p",80223,13.2058624881785,12.6173540693261,"12.5921890655218","10.8823036381416","16.5215139028507","14.7217211993898","14.0983591437978","14.5508796934567","13.229017462124","13.779150416828","13.288565253676","14.1322421384884","14.1174286291549","13.7209629649419","14.2613878451987","14.9137970592572","14.1921615646216","13.9367900194745","11.7545510231927","14.5956503842193","14.1399993731147","13.5690150561186","14.5609545423498","12.7440761357926","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84159,"ARID5B","hsa-mir-33a-5p","hsa-mir-676-3p",0.003,TRUE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.674845464235832,-0.148887829679754,0.35675772917197,-0.529148262763734,0.708671178557122,-0.0777534379387829,"hsa-mir-676-3p","hsa-mir-33a-5p",84159,16.667785287527,16.9798158112806,"18.129670429906","18.216744123721","16.0474922030192","17.0564027149456","18.2436547499625","16.9910726396979","17.4401443200258","17.6961867475734","16.1193063542434","16.7274572794186","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84804,"MFSD9","hsa-mir-20b-5p","hsa-mir-7-5p",0.008,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.725236412416148,0.159935985698164,0.00076634985750306,1.1833336571532,0.955769049015953,0.0117436648452427,"hsa-mir-7-5p","hsa-mir-20b-5p",84804,15.3673228054698,14.5404413592517,"17.032607857823","16.6465809036404","16.4281321235041","17.9290437273476","15.2787976795916","14.1751287991798","16.1318988049368","16.4501899010223","16.3825379523399","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
144501,"KRT80","hsa-mir-193b-3p","hsa-mir-143-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",9.17859257181718e-06,-1.4639642336565,0.85077336655025,0.0391879742371202,0.0721258640238899,-0.407350945077032,"hsa-mir-143-3p","hsa-mir-193b-3p",144501,12.7956535547701,13.3827253976953,"10.0932069674524","11.2257412771449","10.2880639963722","15.5944443550661","11.4292211254916","17.0378085613381","9.40523462086711","10.0990430372665","15.8418279520533","13.452405125771","8.71436759906057","16.7328651953293","8.17216192889628","7.54628310155648","9.61154642819595","13.7254762279804","16.3822798269776","16.6858608420488","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
