"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78"
595,"CCND1","hsa-mir-500a-5p","hsa-mir-95-3p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10101007'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10190311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10190311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10231419'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10231419'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10371338'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10376986'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10419705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10680670'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10944553'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10964085'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11282426'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11679179'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12209953'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12209953'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12606305'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12643444'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12775733'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12775733'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12807740'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12867074'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14581353'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14592662'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15289739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15378768'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15993030'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16163549'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16230611'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16406195'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16406195'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16633070'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16815198'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16912209'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17011980'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17070615'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17145885'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17600882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17908995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17922974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17922974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19047108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19047108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19052819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19289374'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19289374'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19706803'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20631637'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21390188'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21400612'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21636543'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2170896'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2170896'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2170896'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21847632'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21847632'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21965784'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22024187'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22024187'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22110187'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22110187'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22133292'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22222631'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22286761'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22387541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22387541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22528945'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22534667'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22534667'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22752428'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22901215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23184915'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23237220'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23276293'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23396251'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23423709'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23563092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23653001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23776433'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23776433'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23857284'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23867991'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23873109'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23936312'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24774443'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24774443'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24894675'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24972691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25754817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26055143'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26212035'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26246306'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26246306'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26246306'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26432044'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26434631'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26497851'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26512878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26676638'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26681199'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26681199'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26681199'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26802652'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26840018'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26884860'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26943773'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27035641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27151654'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27166267'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27431575'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27494902'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27498289'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27498289'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27498289'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27596264'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27988424'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28052061'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28151013'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28372542'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28377627'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28423618'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28634225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28634225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28824300'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28824300'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28933981'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28943959'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28979806'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29029423'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29311567'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29362431'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29565490'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29731854'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29739297'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29739297'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29885057'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29969496'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30086699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30086699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30268477'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30275712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30317923'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30553472'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30553472'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30669360'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30718506'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30903019'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31115012'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31188872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31321645'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31399647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31638210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31737192'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31838249'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7834618'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8208295'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8562333'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8781742'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9192978'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9192978'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9462706'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9759649'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9796972'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9815783'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9815783'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.948093641798056,-0.00920242552433779,0.625216621225575,-0.0816127474751971,0.291451289308635,-0.0505053918207957,"hsa-mir-95-3p","hsa-mir-500a-5p",595,20.1723031618431,19.1437366423061,18.5802916579771,18.6197018743853,"20.3850797458409","19.0126251202872","25.4173196055511","19.8004043874589","16.7739784875445","18.1889703706171","19.9764308234534","21.5322492818891","18.4573679496355","18.4672200357893","17.6821788551494","17.1013302998581","19.0525462050311","20.4200780325742","22.022194845964","18.4211952565727","20.6720781181662","18.7424643887668","20.2678542770404","18.8500937941502","18.9472814461405","22.8067354046059","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
