"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22"
3480,"IGF1R","hsa-mir-377-3p","hsa-mir-379-3p",0.009,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-379-3p","hsa-mir-377-3p",3480,15.2093980727755,17.9205083746339,"16.6600076246728","15.6999929355412","15.8145323875007","15.8039116274008","16.3827565972366","16.5474075186573","15.4170319916734","15.6424202550554","17.8641327059179","15.9240723111621","15.1543357698885","17.2605827254326","""""","""""","""""","""""","""""",""""""
3480,"IGF1R","hsa-mir-377-3p","hsa-mir-409-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-409-3p","hsa-mir-377-3p",3480,15.2093980727755,17.7447773428509,"17.9205083746339","16.6600076246728","17.1017086140595","15.6999929355412","15.8145323875007","15.8039116274008","16.3827565972366","16.5474075186573","15.4170319916734","15.9488654554817","15.6424202550554","17.8641327059179","15.9240723111621","16.8280740296041","15.1543357698885","17.2605827254326","""""",""""""
3480,"IGF1R","hsa-mir-539-5p","hsa-mir-377-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-377-3p","hsa-mir-539-5p",3480,15.2093980727755,17.9205083746339,"17.1017086140595","15.6999929355412","15.8039116274008","16.3827565972366","16.5474075186573","15.4170319916734","15.9488654554817","15.6424202550554","17.8641327059179","15.9240723111621","16.8280740296041","15.1543357698885","""""","""""","""""","""""","""""",""""""
3480,"IGF1R","hsa-mir-545-5p","hsa-mir-106a-5p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","tarbase","tarbase","hsa-mir-106a-5p","hsa-mir-545-5p",3480,16.2602525675358,16.0388834930164,"15.8145323875007","16.760617596731","16.2322351264413","15.1543357698885","16.8632559390547","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3667,"IRS1","hsa-mir-106a-5p","hsa-mir-141-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12414625'>PubMedLink</a>","tarbase","tarbase","hsa-mir-141-3p","hsa-mir-106a-5p",3667,15.6235453264778,16.7706496422199,"15.6911891411149","17.0343834612682","16.395538814037","15.7299122543416","14.8802834327285","16.5343803534828","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3745,"KCNB1","hsa-let-7a-2-3p","hsa-mir-301b-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-301b-3p","hsa-let-7a-2-3p",3745,8.63156935665323,9.96076224393015,"8.61598974137719","8.93434150773093","11.062395149608","10.8515326849142","14.394892225286","11.2615292560643","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3875,"KRT18","hsa-mir-195-5p","hsa-mir-424-5p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-424-5p","hsa-mir-195-5p",3875,20.1443555528109,13.1364931966167,"14.1899689361244","19.3582742586461","12.8967233846685","14.8169169804364","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4035,"LRP1","hsa-mir-494-3p","hsa-mir-154-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-154-3p","hsa-mir-494-3p",4035,17.5113969070094,15.9695440751937,"16.7462669961455","16.1971218548522","15.6375491113595","16.5923976190399","16.267493896558","15.8683545206375","16.3010331749462","15.5571278378035","15.9524908612945","13.8196891015987","16.2066632846786","15.8111017320108","""""","""""","""""","""""","""""",""""""
4131,"MAP1B","hsa-mir-379-3p","hsa-mir-769-3p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-769-3p","hsa-mir-379-3p",4131,16.0076772852967,17.2821424755154,"16.4154740397904","14.4911273000584","18.561201839918","19.1957692184589","16.8891612382982","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4144,"MAT2A","hsa-mir-497-5p","hsa-mir-1224-5p",0.007,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-1224-5p","hsa-mir-497-5p",4144,18.1463366551499,18.4340972162802,"18.7736771353963","18.0941537055687","18.547294617046","18.0364034063347","16.3630624948114","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4154,"MBNL1","hsa-mir-9-5p","hsa-mir-130b-5p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-130b-5p","hsa-mir-9-5p",4154,17.5366858644673,17.7749859170799,"17.9620874062961","17.2367885469859","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4193,"MDM2","hsa-mir-222-3p","hsa-mir-152-3p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11141476'>PubMedLink</a>","mirtarbase tarbase","tarbase","hsa-mir-152-3p","hsa-mir-222-3p",4193,16.9325525015993,16.7126031742638,"16.5440188652181","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4193,"MDM2","hsa-mir-628-3p","hsa-mir-545-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11141476'>PubMedLink</a>","tarbase","tarbase","hsa-mir-545-5p","hsa-mir-628-3p",4193,16.9325525015993,16.8422851397589,"16.3385762988012","16.1218950151322","17.0185398035004","16.6611108715963","16.0077727449703","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4524,"MTHFR","hsa-mir-766-3p","hsa-mir-424-5p",0.0065,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-424-5p","hsa-mir-766-3p",4524,16.0567437233202,15.0874342496735,"15.0914560885927","15.707496605106","16.1596176835481","14.7764981756773","15.2186379495467","15.0913018249208","16.1350559054965","14.9639906822208","14.6231963307774","15.3814928412958","""""","""""","""""","""""","""""","""""","""""",""""""
4602,"MYB","hsa-mir-215-5p","hsa-mir-192-5p",0.001,TRUE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-192-5p","hsa-mir-215-5p",4602,-2,8.97883427968751,"8.33639212746748","12.8117375477451","16.3638093243784","8.30769486117046","9.08473851406934","9.42969344529472","9.34010456171172","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4609,"MYC","hsa-mir-323a-3p","hsa-mir-1224-5p",0.002,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/21685915'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22706201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22706201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2405002'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2405002'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26070438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26070438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26070438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9071974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9071974'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9177412'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9177412'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-1224-5p","hsa-mir-323a-3p",4609,16.766750102543,16.704618374495,"17.4345245635309","17.359215852747","16.815346915279","17.1297654261655","16.3800996502777","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4666,"NACA","hsa-mir-2355-3p","hsa-mir-107",0.005,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-107","hsa-mir-2355-3p",4666,20.5810420810151,20.3004599236234,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4775,"NFATC3","hsa-mir-338-3p","hsa-mir-337-3p",0.0085,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24140344'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/26084291'>PubMedLink</a>",NA,"tarbase","mirtarbase","hsa-mir-337-3p","hsa-mir-338-3p",4775,15.157035248328,14.2045055383707,"14.5224894249126","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4779,"NFE2L1","hsa-mir-503-5p","hsa-mir-181d-5p",0.008,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-181d-5p","hsa-mir-503-5p",4779,20.1043601051823,19.4778342701453,"19.9011581677843","21.2617526790416","20.1943272665277","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4782,"NFIC","hsa-mir-106a-5p","hsa-mir-150-5p",0.007,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-150-5p","hsa-mir-106a-5p",4782,18.6422330396183,17.596824964076,"19.3996977754201","18.3409767344482","18.7630709885846","18.6760237044246","18.1551136926392","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4782,"NFIC","hsa-mir-150-5p","hsa-mir-511-5p",0.003,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-511-5p","hsa-mir-150-5p",4782,17.3808903972208,18.6422330396183,"17.596824964076","18.3409767344482","18.9080026472756","18.7630709885846","20.7030136828184","19.118983353052","18.6760237044246","20.2833670989725","18.1551136926392","19.7259949835222","19.5753088854567","""""","""""","""""","""""","""""","""""",""""""
4782,"NFIC","hsa-mir-550a-5p","hsa-mir-222-3p",0.0035,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-222-3p","hsa-mir-550a-5p",4782,18.6422330396183,17.596824964076,"19.7341208858103","18.4446122251324","19.2043188565664","18.1551136926392","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4782,"NFIC","hsa-mir-940","hsa-mir-629-5p",0.0075,TRUE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-629-5p","hsa-mir-940",4782,19.113585898851,17.596824964076,"19.4239659604502","19.3647734334663","19.3483010222847","19.2043188565664","19.3294041920902","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4853,"NOTCH2","hsa-mir-155-5p","hsa-mir-485-3p",0.006,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-485-3p","hsa-mir-155-5p",4853,17.2906057772034,15.7708233001905,"16.5770984739947","15.4873852393937","15.7496145855797","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4853,"NOTCH2","hsa-mir-939-5p","hsa-mir-940",0.004,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-940","hsa-mir-939-5p",4853,16.2637236665147,16.7076608617628,"17.308883920434","15.9269307633303","16.2442775956291","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4982,"TNFRSF11B","hsa-mir-196a-5p","hsa-mir-769-3p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-769-3p","hsa-mir-196a-5p",4982,11.6439135018248,15.7582467660495,"10.4221313800059","14.1126216505519","10.0309086325071","8.37877633176495","12.2011521027177","10.2689393579051","8.53391317637413","11.1053890013021","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5037,"PEBP1","hsa-mir-1976","hsa-mir-155-5p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-155-5p","hsa-mir-1976",5037,21.6277171069604,22.3859527519419,"23.9645111644117","24.329152434725","24.213563285503","26.1162997838423","21.3591687339659","24.7525210575043","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5054,"SERPINE1","hsa-mir-34c-5p","hsa-mir-299-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-299-5p","hsa-mir-34c-5p",5054,17.5970560802575,17.6588094649841,"12.3276137599237","16.6953418673498","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5230,"PGK1","hsa-mir-96-5p","hsa-mir-488-3p",0.0065,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-488-3p","hsa-mir-96-5p",5230,21.9654875822278,21.0520532604324,"22.48247829524","22.5521505866926","22.3924052467093","21.5584742619877","22.6089133097539","22.7683613919292","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5291,"PIK3CB","hsa-mir-130b-3p","hsa-mir-204-5p",0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22692904'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22692904'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23889685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27811202'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27811202'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29075302'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30217997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30217997'>PubMedLink</a>","tarbase","tarbase","hsa-mir-204-5p","hsa-mir-130b-3p",5291,17.3846556179502,15.1866915037298,"15.1621654153343","16.0756181482327","17.3367833148787","15.819051269327","15.2810065765703","14.3715279403317","15.1421931025068","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5291,"PIK3CB","hsa-mir-130b-5p","hsa-mir-204-5p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22692904'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22692904'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23889685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27811202'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27811202'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29075302'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30217997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30217997'>PubMedLink</a>","mirtarbase tarbase","tarbase","hsa-mir-204-5p","hsa-mir-130b-5p",5291,17.3846556179502,15.1866915037298,"15.1621654153343","15.2810065765703","15.1421931025068","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5295,"PIK3R1","hsa-mir-195-5p","hsa-mir-107",0.0015,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-107","hsa-mir-195-5p",5295,17.4423859816124,17.8510165463662,"17.0045952422874","17.2751864331386","15.074846490113","14.7591710559603","16.0815655779497","14.9256663829727","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5295,"PIK3R1","hsa-mir-542-3p","hsa-mir-107",0.007,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-107","hsa-mir-542-3p",5295,17.4423859816124,17.0045952422874,"16.9867028599173","18.1389568905345","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5324,"PLAG1","hsa-mir-424-5p","hsa-mir-183-5p",0.001,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29982598'>PubMedLink</a>",NA,"mirtarbase tarbase","tarbase","hsa-mir-183-5p","hsa-mir-424-5p",5324,11.9700049097778,8.51797299668722,"14.8916261486723","8.02969379701866","6.6436871931924","9.064265076784","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5358,"PLS3","hsa-mir-182-5p","hsa-mir-149-5p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-149-5p","hsa-mir-182-5p",5358,18.6239737053741,17.8040627264039,"17.8557400480388","17.419113658775","16.9098874979087","16.7505644582838","18.2848841030379","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5452,"POU2F2","hsa-mir-493-5p","hsa-mir-204-5p",0.0085,TRUE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-204-5p","hsa-mir-493-5p",5452,10.4876937612228,10.4790547006039,"11.9901886320881","12.1840007558603","12.8315075343329","11.3362328668304","13.4064386708915","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5494,"PPM1A","hsa-mir-1226-3p","hsa-mir-1305",0.004,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-1305","hsa-mir-1226-3p",5494,16.3425196582652,16.1715269595077,"17.6152074351933","16.1898346474812","16.5193121200146","16.0660111961101","17.5918777141971","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5660,"PSAP","hsa-mir-766-3p","hsa-mir-130b-3p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-130b-3p","hsa-mir-766-3p",5660,23.4828197211131,22.3281529084592,"24.2561635402992","24.3605791001373","23.5871948306647","23.4902603588247","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5865,"RAB3B","hsa-mir-452-3p","hsa-mir-155-5p",0.009,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-155-5p","hsa-mir-452-3p",5865,9.84458509203989,12.3290077666133,"11.6499122978652","11.0657801128162","16.1335258175688","11.3301208724532","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5931,"RBBP7","hsa-mir-330-3p","hsa-mir-106a-5p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-106a-5p","hsa-mir-330-3p",5931,20.6615325688815,19.7081379767143,"20.011724454255","20.2814773690789","20.0782513722771","19.8832765179991","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6158,"RPL28","hsa-mir-582-3p","hsa-mir-766-3p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-766-3p","hsa-mir-582-3p",6158,19.8060998112214,19.9968417746274,"21.8062502694729","21.9252988487023","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6319,"SCD","hsa-mir-188-3p","hsa-mir-1226-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-1226-3p","hsa-mir-188-3p",6319,21.5417689189983,20.3892464168001,"19.1544949897124","20.2301929608765","21.0307016124204","16.9853986068118","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6334,"SCN8A","hsa-mir-377-3p","hsa-mir-329-3p",0.006,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-329-3p","hsa-mir-377-3p",6334,15.74069068475,7.99417666655235,"12.342557987727","13.668313677246","13.3211687430773","11.9658847671338","13.8242256463624","11.4137971125926","13.1716771449085","9.7116499798484","16.9326174469544","14.9927749746431","13.3084826271277","""""","""""","""""","""""","""""","""""",""""""
6452,"SH3BP2","hsa-mir-129-5p","hsa-mir-338-3p",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24140344'>PubMedLink</a>",NA,"mirtarbase","tarbase","hsa-mir-338-3p","hsa-mir-129-5p",6452,13.1497659762883,15.3660116584246,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6542,"SLC7A2","hsa-mir-545-5p","hsa-mir-411-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-411-3p","hsa-mir-545-5p",6542,12.7560463544787,14.8724989953436,"12.3337364906659","12.9929284197783","14.7568984040481","14.6086333240406","12.7356341541168","12.7508827100068","12.7487798959834","13.7680602825699","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6574,"SLC20A1","hsa-mir-125b-2-3p","hsa-let-7c-5p",0,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-let-7c-5p","hsa-mir-125b-2-3p",6574,16.582878753196,16.9217593344665,"16.8150731779106","16.7711838355229","16.6206498159878","17.8161408664162","18.0162418408042","16.4595831018734","17.239632010858","17.5120719943957","16.934864283067","16.0569311222269","17.3397243199549","16.5762018538175","""""","""""","""""","""""","""""",""""""
6574,"SLC20A1","hsa-mir-125b-2-3p","hsa-mir-222-3p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-222-3p","hsa-mir-125b-2-3p",6574,16.9217593344665,16.7711838355229,"17.239632010858","17.5120719943957","16.934864283067","16.0569311222269","16.8018284942682","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6574,"SLC20A1","hsa-mir-221-3p","hsa-mir-125b-2-3p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-125b-2-3p","hsa-mir-221-3p",6574,17.5077548313669,16.9217593344665,"16.7711838355229","16.4595831018734","17.5120719943957","16.934864283067","16.0569311222269","16.8018284942682","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6645,"SNTB2","hsa-mir-195-5p","hsa-mir-24-2-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-24-2-5p","hsa-mir-195-5p",6645,17.5752872095257,15.8451609511377,"15.9748735364716","16.692219672944","15.8398170622315","16.8697079916326","18.1729555861889","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6645,"SNTB2","hsa-mir-195-5p","hsa-mir-497-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-497-5p","hsa-mir-195-5p",6645,16.4392183189584,15.841345898196,"17.1169425119367","17.5752872095257","16.2583808597109","16.0181746372657","16.5745780233439","16.8632914032863","15.0869945997671","15.8451609511377","15.9748735364716","17.3949733500385","16.0807983743308","16.692219672944","15.8398170622315","16.9039522168166","17.0077242564995","16.8697079916326","18.1729555861889",""""""
6645,"SNTB2","hsa-mir-497-5p","hsa-mir-24-2-5p",0.001,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-24-2-5p","hsa-mir-497-5p",6645,17.5752872095257,15.8451609511377,"15.9748735364716","16.692219672944","15.8398170622315","16.8697079916326","18.1729555861889","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6667,"SP1","hsa-mir-33a-5p","hsa-mir-377-3p",0.008,TRUE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-377-3p","hsa-mir-33a-5p",6667,17.8352980734564,17.8293885780346,"17.5975678790946","18.0963831588483","18.0728595264552","17.5846538173434","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6773,"STAT2","hsa-mir-202-3p","hsa-mir-509-3-5p",0.0065,TRUE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-509-3-5p","hsa-mir-202-3p",6773,17.8111595239009,17.1346338156195,"17.6523633459708","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
