"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32"
1021,"CDK6","hsa-mir-195-5p","hsa-mir-383-5p",0.004,FALSE,NA,"mirtarbase tarbase","tarbase",0.802263159596797,-0.103260719790816,0.88977497628494,0.0962474630450894,0.901946336414228,-0.0297346407036185,"hsa-mir-383-5p","hsa-mir-195-5p",1021,18.9004514072353,14.1499051660424,"19.4351199387598","19.2440101796513","18.5794281850535","14.1210626838574","18.8825811088628","19.3915353959453","18.6575324875151","18.8642476937171","16.72365460941","19.0164174505386","15.5526151092372","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-214-5p","hsa-mir-195-3p",5e-04,FALSE,NA,"mirtarbase","mirtarbase",0.107637180700023,-0.814047011978188,0.557761221280103,-0.297350921587978,0.901946336414228,-0.0297346407036185,"hsa-mir-195-3p","hsa-mir-214-5p",1021,19.4351199387598,19.2440101796513,"18.8564955855349","18.8825811088628","19.3915353959453","18.6575324875151","18.8642476937171","18.7296069275232","18.1658407320873","19.0164174505386","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-214-5p","hsa-mir-383-5p",0.0025,FALSE,NA,"mirtarbase","tarbase",0.107637180700023,-0.814047011978188,0.88977497628494,0.0962474630450894,0.901946336414228,-0.0297346407036185,"hsa-mir-383-5p","hsa-mir-214-5p",1021,19.4351199387598,19.2440101796513,"18.8825811088628","19.150360705139","17.9004592800369","19.3915353959453","18.6575324875151","18.8642476937171","17.9973691884977","19.0164174505386","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-214-5p","hsa-mir-497-5p",0.004,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.107637180700023,-0.814047011978188,0.673062980095733,-0.182873834095652,0.901946336414228,-0.0297346407036185,"hsa-mir-497-5p","hsa-mir-214-5p",1021,19.4351199387598,19.2440101796513,"18.8564955855349","18.8825811088628","19.3915353959453","18.6575324875151","18.8642476937171","18.7296069275232","18.1658407320873","19.0164174505386","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1105,"CHD1","hsa-mir-125a-5p","hsa-let-7b-5p",0.0095,FALSE,NA,"tarbase","mirtarbase tarbase",0.746124833643418,-0.102278646080494,0.784564546838161,-0.0733583306011839,0.759233226823694,-0.0734644595044995,"hsa-let-7b-5p","hsa-mir-125a-5p",1105,18.5909745962972,17.1560165202109,"18.6677999024875","17.9937461046783","18.7314177990948","18.6711012240218","17.5059602813121","17.4421240329496","18.4592468850537","18.9918099303716","17.3301093991053","17.2427855669595","18.654633818924","16.4172619146495","18.0276502963064","19.2266995245313","15.733379015989","17.942808451968","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1105,"CHD1","hsa-mir-125b-5p","hsa-let-7b-5p",0,FALSE,NA,"tarbase","mirtarbase tarbase",0.898710457879206,-0.0377813040274455,0.784564546838161,-0.0733583306011839,0.759233226823694,-0.0734644595044995,"hsa-let-7b-5p","hsa-mir-125b-5p",1105,18.5909745962972,18.7234402566446,"17.1560165202109","18.0682128095773","18.6677999024875","17.9937461046783","18.5538349283319","18.6711012240218","18.1612824014203","17.4421240329496","18.4592468850537","18.9918099303716","17.2427855669595","18.654633818924","18.0276502963064","19.2266995245313","15.733379015989","17.942808451968","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1105,"CHD1","hsa-mir-182-5p","hsa-let-7b-5p",0.004,FALSE,NA,"tarbase","mirtarbase tarbase",0.69245340215736,0.112480408649869,0.784564546838161,-0.0733583306011839,0.759233226823694,-0.0734644595044995,"hsa-let-7b-5p","hsa-mir-182-5p",1105,18.7234402566446,16.6667665393054,"18.7314177990948","18.6711012240218","17.4421240329496","19.2266995245313","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1277,"COL1A1","hsa-mir-363-5p","hsa-mir-130a-3p",0.0085,FALSE,NA,"mirtarbase tarbase","tarbase",0.852653304225587,0.160039511405476,0.951414196840403,0.0229481688594441,0.738391241653779,-0.0776819704140758,"hsa-mir-130a-3p","hsa-mir-363-5p",1277,20.9353513450706,18.0666519755661,"22.1188792675907","21.7643748581719","18.4667855789601","20.7308047211052","19.652748821974","17.2299367719642","19.1477933617054","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1277,"COL1A1","hsa-mir-363-5p","hsa-mir-9-5p",0.0055,FALSE,NA,"mirtarbase tarbase","tarbase",0.852653304225587,0.160039511405476,0.574084582768252,-0.209489925845173,0.738391241653779,-0.0776819704140758,"hsa-mir-9-5p","hsa-mir-363-5p",1277,20.7901324929289,18.2515105910846,"16.2972118830617","19.3519402168367","15.9760112835533","16.96364423852","18.7686792705967","20.7599917358902","17.2299367719642","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1278,"COL1A2","hsa-mir-497-5p","hsa-mir-16-2-3p",0,FALSE,NA,"tarbase","tarbase",0.673062980095733,-0.182873834095652,0.803293037379877,0.121143171609753,0.581979466492902,-0.128325640314272,"hsa-mir-16-2-3p","hsa-mir-497-5p",1278,17.8116797531842,17.0039075918832,"19.7286263101801","18.9133390996585","21.8560702143096","18.4795278128927","21.2139325293278","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1278,"COL1A2","hsa-mir-497-5p","hsa-mir-20b-5p",0,FALSE,NA,"tarbase","tarbase",0.673062980095733,-0.182873834095652,0.965618756843915,-0.0151982693215879,0.581979466492902,-0.128325640314272,"hsa-mir-20b-5p","hsa-mir-497-5p",1278,18.9133390996585,21.8560702143096,"18.4795278128927","17.3987464605491","21.2139325293278","20.4491757777262","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1399,"CRKL","hsa-mir-92a-1-5p","hsa-mir-92b-3p",0.0075,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24698130'>PubMedLink</a>","tarbase","tarbase",0.99668914120306,-0.00226699963230704,0.851739641894512,0.0782775852530279,0.993680683522122,-0.00186199721263391,"hsa-mir-92b-3p","hsa-mir-92a-1-5p",1399,18.6160450107581,18.9165472807305,"18.5140447169394","19.5281041681309","19.547038089232","18.9301074126466","18.6897253483336","19.6766223938777","19.228874517776","20.03900937917","19.2976300887658","18.8415847383746","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1601,"DAB2","hsa-mir-93-5p","hsa-mir-144-3p",0.0025,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.745306187188725,-0.0919957586453292,0.707604823466712,-0.215663001489877,0.824771548477758,-0.0542363461643604,"hsa-mir-144-3p","hsa-mir-93-5p",1601,18.1423852368549,15.6945390651266,"16.5669003649935","16.9799607156435","17.5407967821272","16.3601758130811","18.294841411223","18.3099835978794","18.1483328851184","17.7939855434952","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1786,"DNMT1","hsa-mir-200a-3p","hsa-mir-30a-5p",0.003,TRUE,NA,"mirtarbase","mirtarbase",0.719442122742405,0.126885173342471,0.475664269893348,-0.200243585336464,0.952592182987707,-0.0141532043697483,"hsa-mir-30a-5p","hsa-mir-200a-3p",1786,18.9997970399004,19.0680717235307,"18.9378025485854","19.2504245815025","19.3010374283813","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1831,"TSC22D3","hsa-mir-182-5p","hsa-mir-30a-3p",0,FALSE,NA,"mirtarbase tarbase","tarbase",0.69245340215736,0.112480408649869,0.411146973692862,-0.252816575669344,0.870874502152366,-0.0369740035152016,"hsa-mir-30a-3p","hsa-mir-182-5p",1831,19.3518088342445,22.3671285034535,"21.7088637677672","19.3427178830584","22.6036352713503","20.0596393248906","18.4432098748343","20.8079070899278","20.2050781207383","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1831,"TSC22D3","hsa-mir-30a-3p","hsa-mir-96-5p",5e-04,FALSE,NA,"tarbase","tarbase",0.411146973692862,-0.252816575669344,0.141074611889997,0.737875767045478,0.870874502152366,-0.0369740035152016,"hsa-mir-96-5p","hsa-mir-30a-3p",1831,20.6877490622143,19.3518088342445,"22.3671285034535","21.7088637677672","19.3427178830584","22.6036352713503","20.0596393248906","18.4432098748343","18.5020465078719","20.8079070899278","20.2050781207383","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1843,"DUSP1","hsa-mir-132-5p","hsa-mir-493-3p",0.009,FALSE,NA,"tarbase","tarbase",0.556079913028805,0.356843685821364,0.323401343811543,0.662654115032354,0.542414667086582,-0.1359821878597,"hsa-mir-493-3p","hsa-mir-132-5p",1843,19.9837675959629,20.8821613819544,"22.7474944975984","19.7047561866292","23.35462597442","20.401877863149","21.1335459060376","19.8116428467736","16.7598800075368","21.8144505741167","22.217699413836","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1870,"E2F2","hsa-let-7b-5p","hsa-mir-31-5p",0.003,TRUE,NA,"mirtarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.221449037416584,1.06802768384458,0.726264668892708,-0.0832725014404115,"hsa-mir-31-5p","hsa-let-7b-5p",1870,19.9795905831824,19.4187530875524,"19.1982039810449","19.7246668078297","19.5303769078323","20.0424794608901","20.2088363651339","19.5808889961189","19.6367692250349","18.399675598115","20.0101156638383","19.6790206492258","19.4192881194977","18.6929890238877","19.8650384866429","19.9237862715567","19.9132846048378","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1870,"E2F2","hsa-mir-199a-3p","hsa-mir-519d-3p",0.008,TRUE,NA,"mirtarbase","mirtarbase",0.177591530502981,-0.425047939515951,0.134909240297518,2.30279849563169,0.726264668892708,-0.0832725014404115,"hsa-mir-519d-3p","hsa-mir-199a-3p",1870,13.8152838854563,20.0424794608901,"20.2088363651339","20.0007102026402","19.6367692250349","19.061144401683","20.0101156638383","14.6004176068714","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1870,"E2F2","hsa-mir-519d-3p","hsa-let-7b-5p",0,TRUE,NA,"mirtarbase","mirtarbase",0.134909240297518,2.30279849563169,0.784564546838161,-0.0733583306011839,0.726264668892708,-0.0832725014404115,"hsa-let-7b-5p","hsa-mir-519d-3p",1870,19.9795905831824,13.8152838854563,"12.8744177865717","20.0424794608901","20.2088363651339","19.3588797299252","19.5808889961189","19.6367692250349","18.399675598115","20.0101156638383","15.3800720588318","18.6929890238877","12.6934380474026","17.9116064763322","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1870,"E2F2","hsa-mir-519d-3p","hsa-mir-31-5p",0,TRUE,NA,"mirtarbase","mirtarbase",0.134909240297518,2.30279849563169,0.221449037416584,1.06802768384458,0.726264668892708,-0.0832725014404115,"hsa-mir-31-5p","hsa-mir-519d-3p",1870,19.9795905831824,18.2007839073199,"18.3647729064806","20.0424794608901","20.2088363651339","19.5808889961189","20.0007102026402","19.6367692250349","18.399675598115","19.061144401683","20.0101156638383","18.6929890238877","14.6004176068714","19.6222358239326","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1906,"EDN1","hsa-mir-130a-3p","hsa-mir-33b-5p",0.006,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.951414196840403,0.0229481688594441,0.521087665240162,0.40627145241052,0.550596245670384,-0.15548776974564,"hsa-mir-33b-5p","hsa-mir-130a-3p",1906,14.6683967723878,16.2624728959712,"15.7593180807535","14.9338584605716","16.2800854119277","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1999,"ELF3","hsa-mir-3065-3p","hsa-mir-582-5p",0.0035,TRUE,NA,"tarbase","tarbase",0.285670032601373,0.484868351928993,0.266288964310936,0.649006514445468,0.454954613202249,0.213050544600304,"hsa-mir-582-5p","hsa-mir-3065-3p",1999,13.9858627167932,13.9544264483914,"20.6932906705753","19.1165443165808","15.4717452956368","18.6809977384046","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2005,"ELK4","hsa-mir-18b-5p","hsa-mir-30a-5p",0.002,TRUE,NA,"tarbase","tarbase",0.693352887958119,0.311703955603059,0.475664269893348,-0.200243585336464,0.929160134816436,-0.0218717978110283,"hsa-mir-30a-5p","hsa-mir-18b-5p",2005,17.2801008055765,17.5327992480137,"17.014763782496","17.9836321883482","16.8351932277964","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2030,"SLC29A1","hsa-mir-497-5p","hsa-mir-195-5p",0.0045,FALSE,NA,"mirtarbase","mirtarbase",0.673062980095733,-0.182873834095652,0.802263159596797,-0.103260719790816,0.720228018258475,-0.0824690912106162,"hsa-mir-195-5p","hsa-mir-497-5p",2030,20.4881327301268,20.511436069013,"18.664789504906","19.907009422161","20.2515040411521","20.6645818770452","20.0656360849994","20.0241154640085","16.3794913622852","19.9753051571902","20.3098146469437","20.301975586028","20.054307458822","19.8463455870738","20.269717450301","20.8265679101329","19.8420816800905","19.8945232504464","20.5239642997935","18.3548165487531","19.1824752672421","19.640999665675","18.8627600859315","19.9017247765362","17.6414835665012","17.3536308672166","20.120275007446","19.3025690114853","""""",""""""
2033,"EP300","hsa-mir-7-5p","hsa-mir-760",0.001,FALSE,NA,"tarbase","tarbase",0.841388010355371,-0.154874986345296,0.739022612638638,0.294838714303538,0.818581694497432,-0.0552539195653355,"hsa-mir-760","hsa-mir-7-5p",2033,17.4297365948242,17.9217852995992,"18.5700095399617","18.3763464796397","18.9548317998834","18.4739594683923","17.8144767422652","18.2257516839618","18.8755579491018","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2035,"EPB41","hsa-mir-30a-5p","hsa-let-7b-5p",0.001,FALSE,NA,"mirtarbase","tarbase",0.475664269893348,-0.200243585336464,0.784564546838161,-0.0733583306011839,0.627566582021941,-0.115584270237389,"hsa-let-7b-5p","hsa-mir-30a-5p",2035,19.1323353649159,17.0329307505719,"19.1611028775186","14.334655129516","18.7396261735466","19.1852677616635","19.1817388165338","19.1318989149038","19.3577437514197","17.5238271041168","18.5814512192781","19.142429008956","18.4470119326838","19.6370448850218","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2099,"ESR1","hsa-mir-221-3p","hsa-mir-520a-3p",0.0015,TRUE,NA,"mirtarbase tarbase","mirtarbase",0.920801890455466,-0.0348982587041482,0.0883581724058531,2.06854596236424,0.619206446411604,-0.140719077955703,"hsa-mir-520a-3p","hsa-mir-221-3p",2099,11.7237921864741,16.0811863824733,"13.3729178319066","12.039778824602","12.8425853630975","12.2660223059485","13.1500655792068","14.1996408225178","10.8786311590411","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
