"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92","_c93","_c94","_c95","_c96","_c97","_c98","_c99","_c100","_c101","_c102","_c103","_c104","_c105","_c106","_c107","_c108","_c109","_c110","_c111","_c112","_c113","_c114","_c115","_c116","_c117","_c118","_c119","_c120","_c121","_c122","_c123","_c124","_c125"
595,"CCND1","hsa-mir-7-2-3p","hsa-mir-185-5p",0.004,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30520141'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30860979'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/10416984'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10416984'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10419598'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12778072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15517868'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15557280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15557280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15557280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17684142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1827756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1827756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20361361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21455311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21455311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21843312'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21912938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21912938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22304571'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23331016'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23383003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23806108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23806108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24840634'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24967941'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24995320'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25764520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25764520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25998224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26654598'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26681767'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26681767'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26700671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26700671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27226604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27226604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27466513'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27466513'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28380465'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28628119'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28628119'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643150'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28858735'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28952134'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28952134'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29218546'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29218546'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29351283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29489901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29489901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29489901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30101705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30233244'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30498093'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30562739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30562739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30834619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30834619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30957234'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30957234'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30972946'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31115554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31173217'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31661371'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9191053'>PubMedLink</a>","tarbase","tarbase","hsa-mir-185-5p","hsa-mir-7-2-3p",595,16.0950990613108,22.0270323912714,"18.9438392995153","17.2604606408132","20.3669729724182","18.7460974976436","19.0399806313213","18.1017534572223","17.555716014004","16.1567792403003","17.391359748029","18.1656789814171","16.7542193290906","17.3812592440084","18.6213055915589","19.1550410062301","17.1765766395447","18.717107032883","17.9679162250467","16.4653024933346","18.2993072344932","18.6953030606053","19.4664103045026","16.6633655109342","16.72109660133","18.0165436274831","16.0130005354038","18.0221168145767","17.4355457407271","18.5845691600851","16.504557576801","17.1263289756523","15.9877373538316","16.5210578132429","17.9649756698856","17.6986468954279","17.1290083309155","16.7385940231266","18.9019086202491","17.2118117640959","19.1725107122703","17.8951561053693","19.5668847905321","16.6612853037616","17.7789424705504","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
595,"CCND1","hsa-mir-7-2-3p","hsa-mir-24-3p",0.0015,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/23254855'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/10416984'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10416984'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10419598'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12778072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15517868'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15557280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15557280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15557280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17684142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1827756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1827756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20361361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21455311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21455311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21843312'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21912938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21912938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22304571'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23331016'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23383003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23806108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23806108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24840634'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24967941'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24995320'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25764520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25764520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25998224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26654598'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26681767'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26681767'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26700671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26700671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27226604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27226604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27466513'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27466513'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28380465'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28628119'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28628119'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643150'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28858735'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28952134'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28952134'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29218546'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29218546'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29351283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29489901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29489901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29489901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30101705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30233244'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30498093'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30562739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30562739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30834619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30834619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30957234'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30957234'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30972946'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31115554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31173217'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31661371'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9191053'>PubMedLink</a>","tarbase","mirtarbase","hsa-mir-24-3p","hsa-mir-7-2-3p",595,16.0950990613108,22.0270323912714,"20.0200614089938","18.9438392995153","20.3669729724182","18.1017534572223","17.391359748029","19.0838762824281","18.5323969532026","18.1656789814171","16.7542193290906","17.3812592440084","18.6213055915589","17.1765766395447","18.717107032883","18.6953030606053","16.72109660133","18.0165436274831","16.0130005354038","18.0221168145767","18.5845691600851","16.504557576801","17.1263289756523","15.9877373538316","16.5210578132429","17.6986468954279","17.1290083309155","16.7385940231266","17.2118117640959","17.8951561053693","19.5668847905321","16.6612853037616","18.7689794287486","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
595,"CCND1","hsa-mir-7-2-3p","hsa-mir-671-5p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10416984'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10416984'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10419598'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12778072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15517868'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15557280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15557280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15557280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17509221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17684142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1827756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1827756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20361361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21455311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21455311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21843312'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21912938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21912938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22304571'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23331016'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23383003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23806108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23806108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24840634'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24967941'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24995320'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25764520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25764520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25998224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26654598'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26681767'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26681767'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26700671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26700671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27226604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27226604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27466513'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27466513'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28380465'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28628119'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28628119'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643150'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28858735'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28952134'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28952134'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29218546'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29218546'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29351283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29489901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29489901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29489901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30101705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30233244'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30498093'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30562739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30562739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30834619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30834619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30957234'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30957234'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30972946'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31115554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31173217'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31661371'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9191053'>PubMedLink</a>","tarbase","tarbase","hsa-mir-671-5p","hsa-mir-7-2-3p",595,16.0950990613108,19.4243910437135,"21.0197474322145","18.9438392995153","17.2604606408132","19.0399806313213","18.1017534572223","18.0391538734368","16.1567792403003","17.391359748029","19.0838762824281","16.5434430591862","16.6845420452396","18.1656789814171","16.7542193290906","18.6213055915589","17.1765766395447","18.717107032883","16.72109660133","16.504557576801","15.9877373538316","16.5210578132429","18.3933576039222","17.222387938846","16.4371570237148","17.6986468954279","17.1290083309155","18.587374146691","18.8667138284783","18.038968528532","18.3512557718387","16.7385940231266","17.2118117640959","19.1725107122703","21.5762044110618","17.8951561053693","18.7356227196377","16.6612853037616","17.7789424705504","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
983,"CDK1","hsa-mir-410-3p","hsa-mir-495-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16909107'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17324379'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17324379'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18230152'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18230152'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23299390'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23299390'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25433945'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25433945'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25433945'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27050366'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27050366'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29901201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29901201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30015885'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30272277'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31143512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31143512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31347720'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31416846'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31416846'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31570001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31570001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9858877'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9858877'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-495-3p","hsa-mir-410-3p",983,16.3048075015319,11.5770786690885,"14.6832934227038","12.1958628413985","17.5103964790212","16.8454251125246","16.3956343484577","14.0512909366592","15.9591106454078","16.8624727817256","15.5567213191208","14.3483944920068","15.6862471861685","15.0983963208644","11.3405687852058","15.0194608842873","15.1326404880792","18.0178438433606","13.6426344302364","13.6261735071528","15.3137021566161","13.9253069797352","14.5532793584098","13.479368053238","14.5812294282097","14.9122897830779","11.5423193031338","13.1612563055238","12.7337172228203","16.7772244575006","13.5345241616242","15.6759426874767","15.8197506438017","13.9028642245429","13.0225332641769","15.442730247469","15.6058315542557","16.8209867714762","12.7899025031956","13.6925920069857","13.1527634894145","14.6319722932633","14.6246012737769","13.4021166719983","14.7232987899099","14.203713408379","14.2817872960882","14.7355817012009","16.6609838098337","12.6913821691088","14.7487533126124","13.1078056521469","12.4862556217853","14.5952067587932","12.1250686994544","14.6306809967375","12.7262546011187","11.715511281464","14.5901074730273","13.397366785946","11.8025879673163","15.6323901094628","13.071356675014","13.3114095218342","14.3477746815223","13.6501213140962","14.1156809635678","14.1061337137634","15.5031722858047","15.7922033648418","13.0124718447194","14.6810086955176","13.5794211590512","16.4908756477594","13.9979246312062","14.6694138408407","17.0469340355126","13.0543870970177","15.7012561140369","12.0840496222248","15.7638347226484","14.9294688788188","12.9401087636256","12.1431132514311","13.7144261358468","13.2086119696663","15.7729153644196","14.5983658163993","18.2852274613628","13.813913798392","13.3324093495861","14.5905693246556","13.7550644318389","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
