"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22"
672,"BRCA1","hsa-mir-1-3p","hsa-mir-26a-1-3p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-26a-1-3p","hsa-mir-1-3p",672,14.6436347682821,14.9343787785554,"14.6381378170148","14.8880177541344","13.5083659312386","14.2389154184568","13.5737916064275","15.7533598814758","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
678,"ZFP36L2","hsa-mir-125b-2-3p","hsa-mir-378a-3p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-378a-3p","hsa-mir-125b-2-3p",678,19.832816279617,21.0061564617584,"19.3800233802641","18.7421759245855","18.6379594496747","19.7373346559694","20.4828247060493","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
767,"CA8","hsa-mir-9-5p","hsa-mir-329-3p",0.0015,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-329-3p","hsa-mir-9-5p",767,10.722068224698,17.1819806478586,"12.8792264264911","14.2218515511565","13.8389565180561","11.2942564686115","17.8718985720056","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-141-5p","hsa-mir-345-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-345-5p","hsa-mir-141-5p",894,21.970338329221,20.736694123896,"19.6908988627068","20.466489821094","21.7341556476483","19.2241377021036","21.094619382951","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-301a-3p","hsa-mir-21-3p",0.0035,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-21-3p","hsa-mir-301a-3p",894,21.8069036601233,21.7664254086705,"21.1774227823924","21.5292830618973","20.497338644528","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-345-5p","hsa-mir-221-3p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-221-3p","hsa-mir-345-5p",894,19.9895594011456,20.859967545701,"21.7664254086705","19.6908988627068","23.1022756063506","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
894,"CCND2","hsa-mir-452-3p","hsa-mir-2355-5p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-2355-5p","hsa-mir-452-3p",894,20.7813233839434,21.8069036601233,"21.970338329221","21.1774227823924","20.6639309776963","21.094619382951","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
920,"CD4","hsa-mir-204-5p","hsa-mir-485-5p",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-485-5p","hsa-mir-204-5p",920,17.9230662462061,18.6147818899009,"19.3634266538444","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-105-5p","hsa-mir-142-5p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29283884'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-142-5p","hsa-mir-105-5p",1021,18.583914911393,17.7542328346131,"17.9817702553337","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-29b-1-5p","hsa-mir-224-5p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29283884'>PubMedLink</a>","tarbase","tarbase","hsa-mir-224-5p","hsa-mir-29b-1-5p",1021,18.2444658582691,17.7719661746277,"17.8550921628462","18.04117439802","16.3476842822565","17.7542328346131","19.0876395411112","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-582-5p","hsa-mir-222-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29283884'>PubMedLink</a>","tarbase","mirtarbase tarbase","hsa-mir-222-3p","hsa-mir-582-5p",1021,17.8550921628462,15.3571268917859,"16.6914706021594","16.1678589769032","17.3226253051403","19.0876395411112","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1073,"CFL2","hsa-mir-98-5p","hsa-mir-130b-3p",0.007,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-130b-3p","hsa-mir-98-5p",1073,18.4095255841455,18.9464235390262,"18.9520683730393","19.3995742578057","18.7222532518953","19.2531285823644","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1075,"CTSC","hsa-mir-455-3p","hsa-mir-488-3p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-488-3p","hsa-mir-455-3p",1075,19.2759163135895,19.8603247217805,"19.7591461306888","21.438777800994","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1287,"COL4A5","hsa-mir-3127-5p","hsa-mir-9-3p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-9-3p","hsa-mir-3127-5p",1287,16.1527427605733,14.9942771940867,"18.2233118097378","17.2423176351311","17.6293519384073","18.6689364204046","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1303,"COL12A1","hsa-let-7i-3p","hsa-mir-543",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-543","hsa-let-7i-3p",1303,16.8629625838002,14.9748428862598,"15.003497931395","15.3170204384556","15.7481369299631","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1303,"COL12A1","hsa-mir-9-5p","hsa-mir-92b-3p",0.0095,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-92b-3p","hsa-mir-9-5p",1303,15.2191577658008,16.8636047430283,"18.3390397393448","11.7462067636215","14.9544577960434","15.7481369299631","16.5374284512757","17.3656338600652","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1595,"CYP51A1","hsa-mir-15b-3p","hsa-mir-582-5p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-582-5p","hsa-mir-15b-3p",1595,16.8164078097362,17.714986043067,"14.498836515539","17.2046852586235","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1601,"DAB2","hsa-mir-134-5p","hsa-mir-935",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-935","hsa-mir-134-5p",1601,20.5398802510347,20.5736883994729,"20.9130556533546","19.6884061453429","20.1895220303569","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1642,"DDB1","hsa-mir-149-5p","hsa-mir-142-5p",0,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-142-5p","hsa-mir-149-5p",1642,20.4232211618204,20.1553025026288,"21.0139744590554","20.7336925372443","20.0023849001369","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1871,"E2F3","hsa-mir-1305","hsa-mir-376a-3p",0,TRUE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-376a-3p","hsa-mir-1305",1871,16.4289027571125,17.7598169164008,"17.3266892797272","16.6988509498625","17.085839813696","17.2166993487063","17.6051710671242","17.4895003962718","14.3737600559497","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1983,"EIF5","hsa-mir-130b-3p","hsa-mir-33b-5p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-33b-5p","hsa-mir-130b-3p",1983,19.5709748714575,20.2296988552736,"18.8186510678413","19.6481717011583","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1995,"ELAVL3","hsa-mir-582-5p","hsa-mir-511-5p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-511-5p","hsa-mir-582-5p",1995,14.7452725147644,11.2041948933004,"11.4063822828549","10.8731413283446","11.6220400240626","9.77082377641243","10.654381588012","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1997,"ELF1","hsa-mir-218-5p","hsa-mir-542-3p",0.002,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-542-3p","hsa-mir-218-5p",1997,16.7674337229104,16.7130024768663,"17.9714131020377","17.3908806219438","17.6437572204167","17.1375364717974","17.8385487409966","18.5064909373471","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2317,"FLNB","hsa-mir-107","hsa-mir-1-3p",0.006,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-1-3p","hsa-mir-107",2317,17.6582572021413,19.2486551754804,"17.7147195599462","18.0949046114106","17.7934555292899","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2355,"FOSL2","hsa-mir-155-5p","hsa-mir-625-5p",0.0095,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-625-5p","hsa-mir-155-5p",2355,20.4401453668903,21.2844645994871,"20.9493321649718","20.8589645848761","20.0580297346051","19.0475309542452","21.5245862087858","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2495,"FTH1","hsa-mir-491-5p","hsa-mir-218-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-218-5p","hsa-mir-491-5p",2495,23.5403086055831,22.7850528459722,"22.8257984536866","23.0705360753596","22.9462812464837","22.9228367792218","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2619,"GAS1","hsa-mir-204-5p","hsa-mir-493-5p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-493-5p","hsa-mir-204-5p",2619,18.0557215915415,15.3981480278254,"17.0537877139199","16.2317740975686","15.3513297459727","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2627,"GATA6","hsa-mir-106a-5p","hsa-mir-363-3p",0.008,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15666845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15767045'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-363-3p","hsa-mir-106a-5p",2627,19.7137120528421,18.9789349732777,"19.6814953656858","19.5335162024702","19.2417880567325","18.6885097169668","18.4316440247959","18.7491124080768","18.7186317667058","19.9227304753352","21.0855814461664","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2649,"NR6A1","hsa-mir-497-5p","hsa-mir-98-5p",0.0025,TRUE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-98-5p","hsa-mir-497-5p",2649,14.6295495852597,16.9443916577662,"15.008497342503","13.651523414009","15.0857805089454","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2908,"NR3C1","hsa-mir-329-3p","hsa-mir-301a-3p",0.009,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17102092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17102092'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-301a-3p","hsa-mir-329-3p",2908,16.7883622178924,18.3086298812824,"17.0381493481959","17.9993592945326","18.2419135822046","18.193042424483","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3177,"SLC29A2","hsa-mir-195-5p","hsa-mir-3065-3p",0.003,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-3065-3p","hsa-mir-195-5p",3177,17.1442779114498,16.8710978670364,"15.4841336352908","14.8026557869487","15.8713562007241","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3178,"HNRNPA1","hsa-mir-1291","hsa-mir-194-5p",0.0015,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-194-5p","hsa-mir-1291",3178,22.3025673647546,21.9981266783511,"22.3204085421683","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3209,"HOXA13","hsa-mir-363-3p","hsa-mir-222-3p",5e-04,TRUE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-222-3p","hsa-mir-363-3p",3209,17.2412158453393,13.490764115437,"16.9187955968187","14.1244245101205","16.8222699800421","18.0360339812284","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3480,"IGF1R","hsa-mir-218-5p","hsa-mir-376a-3p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase tarbase","mirtarbase","hsa-mir-376a-3p","hsa-mir-218-5p",3480,18.7900501760843,17.3366498345659,"15.9043191524401","16.7426138078906","15.8950481430407","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3480,"IGF1R","hsa-mir-377-3p","hsa-mir-379-3p",0.009,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-379-3p","hsa-mir-377-3p",3480,17.0538712068657,17.5966581325799,"17.5920069219201","16.0541727404028","17.7637631052272","17.0789987203139","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3480,"IGF1R","hsa-mir-377-3p","hsa-mir-409-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-409-3p","hsa-mir-377-3p",3480,18.4462303924368,14.1935601179833,"17.823167412192","17.3366498345659","18.1886960232684","17.067353932804","17.0538712068657","17.5920069219201","17.0812742733966","16.7426138078906","17.7637631052272","17.0789987203139","17.840381645801","""""","""""","""""","""""","""""","""""",""""""
3480,"IGF1R","hsa-mir-539-5p","hsa-mir-377-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-377-3p","hsa-mir-539-5p",3480,18.4462303924368,14.1935601179833,"17.3366498345659","18.1886960232684","17.067353932804","17.0538712068657","17.5966581325799","17.5920069219201","16.0541727404028","17.0812742733966","16.7426138078906","17.7637631052272","17.0789987203139","17.840381645801","""""","""""","""""","""""","""""",""""""
3480,"IGF1R","hsa-mir-545-5p","hsa-mir-106a-5p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15241731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16595699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21045685'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22019903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22407999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25110710'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26131713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26312764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27185872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31185266'>PubMedLink</a>","tarbase","tarbase","hsa-mir-106a-5p","hsa-mir-545-5p",3480,17.5966581325799,17.4391293463527,"17.8641327059179","17.6682088601595","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3667,"IRS1","hsa-mir-106a-5p","hsa-mir-141-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12414625'>PubMedLink</a>","tarbase","tarbase","hsa-mir-141-3p","hsa-mir-106a-5p",3667,17.7351221442955,18.5144505332494,"17.1615212181287","17.8023683542324","16.9179485922153","17.7675782498673","18.0709359594131","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3745,"KCNB1","hsa-let-7a-2-3p","hsa-mir-301b-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-301b-3p","hsa-let-7a-2-3p",3745,16.8081856582704,14.5116102450495,"13.7148740657565","11.0467973899786","17.2717717286773","9.2465428214576","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3875,"KRT18","hsa-mir-195-5p","hsa-mir-424-5p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-424-5p","hsa-mir-195-5p",3875,20.8764811342767,15.2900868865267,"20.2545381709955","20.2681932170468","15.9191818314936","18.3271219598699","20.0604356914549","19.2110381785068","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4035,"LRP1","hsa-mir-494-3p","hsa-mir-154-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-154-3p","hsa-mir-494-3p",4035,17.5868513329789,17.593824702632,"14.9688820620281","20.1720028461339","18.1704766327387","15.816737708066","17.6399733324475","17.0534152948374","17.0498539428211","15.6072812872318","16.7825913313024","18.6154613561287","16.5457267470782","17.15060615576","17.643038190305","17.0200631486873","""""","""""","""""",""""""
4131,"MAP1B","hsa-mir-379-3p","hsa-mir-769-3p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-769-3p","hsa-mir-379-3p",4131,18.8625732213302,17.4028717527219,"19.9236422082058","19.6729186160527","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4144,"MAT2A","hsa-mir-497-5p","hsa-mir-1224-5p",0.007,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-1224-5p","hsa-mir-497-5p",4144,18.679100523083,18.3248588986469,"19.6470186901422","19.1413271441393","21.2305423936194","19.781856805992","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4154,"MBNL1","hsa-mir-9-5p","hsa-mir-130b-5p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-130b-5p","hsa-mir-9-5p",4154,18.6847684867005,18.7668464221152,"17.8348043909275","18.4538075359927","17.7775423737736","20.499399954034","18.2419143074401","18.7388881002105","19.6445249094269","18.6308986120058","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
