"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39"
1958,"EGR1","hsa-mir-124-3p","hsa-mir-520d-5p",0.002,TRUE,NA,"mirtarbase tarbase","tarbase","hsa-mir-520d-5p","hsa-mir-124-3p",1958,19.3758291440454,17.6863339214058,"20.4180566655095","19.147484047669","19.9231913808128","20.8091976756957","18.8031584889375","17.7707629105499","19.2168782001325","17.8777254867491","18.3915935201169","18.4570168633626","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1958,"EGR1","hsa-mir-518a-3p","hsa-mir-192-5p",0.0065,TRUE,NA,"tarbase","mirtarbase tarbase","hsa-mir-192-5p","hsa-mir-518a-3p",1958,20.7426141319621,18.8447909886881,"18.6919205030377","20.4560913687667","20.6376699961175","19.319600355958","20.8573784748964","17.6053959108885","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1958,"EGR1","hsa-mir-518a-3p","hsa-mir-520d-5p",0.003,TRUE,NA,"tarbase","tarbase","hsa-mir-520d-5p","hsa-mir-518a-3p",1958,18.0269158474518,19.3758291440454,"20.4180566655095","19.147484047669","18.7266917537781","18.8447909886881","18.9395926080822","19.9231913808128","17.9641556799425","17.7906275296898","17.1684628691201","19.118379976541","20.4560913687667","20.6376699961175","18.8031584889375","17.8777254867491","18.3915935201169","19.9771528344649","18.4570168633626","17.6053959108885","17.2937982940462","16.537774983493","17.2132026214744","19.2082347813663","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1958,"EGR1","hsa-mir-518b","hsa-mir-520d-5p",0.0045,TRUE,NA,"tarbase","tarbase","hsa-mir-520d-5p","hsa-mir-518b",1958,18.0269158474518,19.3758291440454,"20.4180566655095","19.147484047669","18.8447909886881","18.9395926080822","19.9231913808128","17.9641556799425","19.118379976541","20.8091976756957","20.4560913687667","20.6376699961175","18.8031584889375","19.999092913352","17.5191852778284","19.5907385948415","18.3915935201169","19.9771528344649","18.4570168633626","17.6053959108885","17.2937982940462","16.537774983493","17.2132026214744","19.2082347813663","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1958,"EGR1","hsa-mir-518f-3p","hsa-mir-520d-5p",0.008,TRUE,NA,"tarbase","tarbase","hsa-mir-520d-5p","hsa-mir-518f-3p",1958,18.0269158474518,19.3758291440454,"20.4180566655095","19.147484047669","18.7266917537781","18.8447909886881","18.9395926080822","19.9231913808128","17.9641556799425","15.4036162084235","19.118379976541","20.8091976756957","20.4560913687667","20.6376699961175","17.2703679897543","18.8031584889375","17.5191852778284","19.5907385948415","18.3915935201169","19.9771528344649","18.4570168633626","17.6053959108885","17.2937982940462","16.537774983493","17.2132026214744","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1979,"EIF4EBP2","hsa-mir-760","hsa-mir-766-3p",0,FALSE,NA,"mirtarbase","mirtarbase","hsa-mir-766-3p","hsa-mir-760",1979,21.1509806518144,19.9556760805989,"19.6313419523129","20.5361395674612","20.9446054236869","19.0085238104008","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1981,"EIF4G1","hsa-mir-452-3p","hsa-mir-96-5p",0.0035,FALSE,NA,"tarbase","mirtarbase","hsa-mir-96-5p","hsa-mir-452-3p",1981,21.0576636720182,20.3438452728932,"20.8708441598032","21.0571023316677","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1981,"EIF4G1","hsa-mir-491-5p","hsa-mir-182-3p",0.008,FALSE,NA,"tarbase","tarbase","hsa-mir-182-3p","hsa-mir-491-5p",1981,20.8498433972374,20.2640760441201,"21.2088598573001","20.6368578277608","21.7453272650789","21.5333449982302","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1999,"ELF3","hsa-mir-629-5p","hsa-mir-124-3p",0.001,TRUE,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-124-3p","hsa-mir-629-5p",1999,18.5067284011815,16.1304881283136,"18.6253197481219","17.5425229416483","19.187595412546","19.1577750913731","18.7122464518554","18.2539216410433","19.2123704224399","15.0014646718336","15.7357711156614","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2005,"ELK4","hsa-mir-181a-2-3p","hsa-mir-651-5p",0.0075,TRUE,NA,"tarbase","tarbase","hsa-mir-651-5p","hsa-mir-181a-2-3p",2005,16.2597589112815,16.8890005563949,"15.976237544671","16.6870878220914","16.6843857866826","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2180,"ACSL1","hsa-mir-205-5p","hsa-mir-335-5p",0.003,FALSE,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-335-5p","hsa-mir-205-5p",2180,16.4486573971309,18.4087483985733,"17.5160700215166","18.0246505895277","16.2451246140319","17.5841756821717","17.1714016467188","15.9684220136355","19.0641936041838","16.2509311168151","17.8176332358703","16.3416799305521","16.1729750664029","18.2084809112069","18.5648924213812","18.7999895243052","18.1124797668508","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2195,"FAT1","hsa-mir-194-3p","hsa-mir-7-5p",0,FALSE,NA,"tarbase","tarbase","hsa-mir-7-5p","hsa-mir-194-3p",2195,17.1809149107372,18.7457500628275,"15.7142396961035","17.6717789580537","15.7381905401127","16.0216764513122","16.3355346740046","18.3601309137321","16.3295991464425","18.7416162166253","14.5727214780256","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2195,"FAT1","hsa-mir-9-5p","hsa-mir-7-5p",0,FALSE,NA,"tarbase","tarbase","hsa-mir-7-5p","hsa-mir-9-5p",2195,18.3113589820865,19.256006132957,"17.1809149107372","18.7457500628275","16.716004081443","18.0505966261309","17.2500926401284","18.5286050761295","17.6717789580537","17.4138655352089","18.7035133096651","16.3295991464425","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2239,"GPC4","hsa-mir-548o-3p","hsa-mir-3065-3p",5e-04,FALSE,NA,"mirtarbase","mirtarbase","hsa-mir-3065-3p","hsa-mir-548o-3p",2239,20.4975807434767,21.3871000508319,"13.8476725482563","14.5415163808509","12.9070298900054","14.4825906640823","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2274,"FHL2","hsa-mir-486-3p","hsa-mir-3662",0.0065,FALSE,NA,"tarbase","mirtarbase","hsa-mir-3662","hsa-mir-486-3p",2274,16.9754052089385,17.2231117332072,"17.131781900954","18.0320761744657","18.0031544788096","18.4013491142135","17.8687817523099","18.5956495618929","16.5815174898315","18.6693314347445","17.51340301343","17.6859633781294","18.6057144968441","18.0848357169479","16.9978164132117","17.2748906103397","17.0472154470088","18.6243291531698","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2289,"FKBP5","hsa-mir-539-5p","hsa-mir-200c-3p",0.0015,FALSE,NA,"mirtarbase","mirtarbase","hsa-mir-200c-3p","hsa-mir-539-5p",2289,18.019703302792,18.1528119843662,"16.4745242567702","17.8185100882212","16.6846565317581","17.5241892349357","19.022998740345","18.4985865279086","18.66362143459","18.0268879806878","16.0843336550391","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2335,"FN1","hsa-mir-124-3p","hsa-mir-7-5p",0,FALSE,NA,"tarbase","tarbase","hsa-mir-7-5p","hsa-mir-124-3p",2335,21.6700123318375,22.3955574666974,"21.0836954650184","22.0279565474557","22.8171672230465","21.3678750902663","19.2529641709028","21.895768509234","20.956933923592","23.8851614838478","17.8853109197426","18.6981135957677","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2935,"GSPT1","hsa-mir-9-3p","hsa-mir-455-3p",0.0045,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/26503584'>PubMedLink</a>","tarbase","tarbase","hsa-mir-455-3p","hsa-mir-9-3p",2935,18.7911808355313,19.2270855161214,"18.7439888368509","19.0390927129125","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2979,"GUCA1B","hsa-mir-519e-5p","hsa-mir-515-5p",0.0015,FALSE,NA,"mirtarbase","mirtarbase","hsa-mir-515-5p","hsa-mir-519e-5p",2979,13.6658621288401,14.9442364031876,"14.3777597389377","14.1466577027501","12.3635554897936","15.0710058277406","15.3190678392849","14.3365598186817","13.8238527815253","12.4306665747159","14.9528157861591","14.5098375987288","14.6465380485864","14.2028763023349","14.6693789630826","15.3431482127644","14.3101543043955","13.5728308495288","14.8356185194811","14.5166028144845","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3097,"HIVEP2","hsa-mir-486-3p","hsa-mir-873-5p",0.0025,TRUE,NA,"tarbase","tarbase","hsa-mir-873-5p","hsa-mir-486-3p",3097,15.5656649196823,16.276782045641,"17.0059740211716","15.5742644985391","14.7450798679595","15.5650060077713","15.6687611295153","15.336873694629","15.8782379789414","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3215,"HOXB5","hsa-mir-3150b-3p","hsa-mir-513c-5p",0.008,TRUE,NA,"mirtarbase","mirtarbase","hsa-mir-513c-5p","hsa-mir-3150b-3p",3215,16.0172206076263,14.0620939175484,"12.9199790854381","15.3227521829276","14.6543788600124","14.1271380276147","15.1831835039659","14.4813506848342","14.138707663657","16.2315217599712","11.8855794256191","13.9102008500303","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3224,"HOXC8","hsa-mir-149-3p","hsa-mir-518b",0.006,TRUE,NA,"mirtarbase","mirtarbase","hsa-mir-518b","hsa-mir-149-3p",3224,16.5350850936063,14.7750512236793,"11.0842195800391","14.7268610580391","10.382857043876","12.0289392635512","10.7991007347529","12.2606168878235","14.4219556395292","16.0658378672102","13.1467068989716","12.5835520779599","12.1575992839258","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3224,"HOXC8","hsa-mir-34b-5p","hsa-mir-518c-3p",5e-04,TRUE,NA,"mirtarbase","mirtarbase","hsa-mir-518c-3p","hsa-mir-34b-5p",3224,10.7078719356899,14.3509981146975,"12.9571600002504","16.5350850936063","14.7750512236793","13.6830564120628","11.0842195800391","14.7268610580391","13.3613502437847","11.4911627533647","11.793266121736","12.6956833939945","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
