"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92","_c93","_c94","_c95"
3037,"HAS2","hsa-mir-502-5p","hsa-mir-23c",0.0055,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.252041610033037,-0.260837587941904,0.00027336053058309,-0.908376678755823,0.199488101888027,-0.0881188010690293,"hsa-mir-23c","hsa-mir-502-5p",3037,16.2215982773232,10.3744248361919,9.86125401898946,"9.97258632140807","13.1686636826596","11.4926039587707","13.5453458691091","11.9984578662716","11.9687684383543","13.3154919260754","12.5358972949661","10.8023243856742","11.2445471588034","11.2882055316477","12.1544347734618","12.0877199154026","11.5486188562813","10.3590814101332","12.5688322424158","11.7069013569182","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3159,"HMGA1","hsa-let-7c-5p","hsa-mir-589-3p",0.008,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27001612'>PubMedLink</a>","mirtarbase","tarbase",8.75566848552773e-12,-0.541169996627793,0.00175953933501003,0.758561591183277,0.00145302434963288,0.179051275207454,"hsa-mir-589-3p","hsa-let-7c-5p",3159,20.362890047686,20.8652468401828,20.8141116400275,"21.5814618366585","20.7283348782219","20.8219503462244","18.6968673897321","20.1362036089657","20.9025408119297","22.596632009215","21.0348398147852","21.6211223623476","20.2811988633091","21.2831212120719","20.4138099787899","22.3088044912164","21.0114013769677","20.1480933434269","21.8130694092507","19.8590562284066","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3213,"HOXB3","hsa-mir-10b-5p","hsa-mir-301a-3p",0.0095,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27447302'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",4.98703201647845e-13,-0.469555983668325,0.00416841283713864,0.455851265587144,0.385837915559557,0.0525679145230057,"hsa-mir-301a-3p","hsa-mir-10b-5p",3213,16.1833571623812,17.9696306391481,20.0031402684127,"19.1665365908902","16.2944732755604","13.7597049731664","10.183432174768","14.3991031358436","16.2715857075","17.9848126892514","12.0376138122546","16.700062824686","19.0773948203709","19.3734467593641","16.2519853417687","11.3284932309226","18.5263941023127","16.7457882297894","19.661800116544","18.1774125574615","11.9826297607339","14.9337299988199","17.3142025555227","15.2444711356065","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3480,"IGF1R","hsa-mir-20a-5p","hsa-mir-34a-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10459850'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12866376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12866376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21442237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21846689'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23402816'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26193427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30187960'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30426831'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.69187386477649,-0.0396625294436684,0.0187855320749828,0.683869936914058,0.208781950073851,-0.0748631233471669,"hsa-mir-34a-3p","hsa-mir-20a-5p",3480,16.9069213846558,15.667545254391,13.6173369347812,"16.4336814468351","17.1441016771411","16.5311016880674","17.2744580409731","16.1886505942409","17.4916211939728","14.5166133675054","16.0563642316041","16.5018725473309","12.8744130687277","17.3675509771611","17.7418247098772","14.8112699974636","15.3115643504219","16.6665772412095","16.8213090913954","17.1626489950405","18.706720651996","18.6348904715517","14.9653018743253","15.8064245314972","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3488,"IGFBP5","hsa-mir-1224-5p","hsa-mir-18a-3p",0.0015,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.00188062012812553,0.974121592390597,1.31334455981801e-11,1.9142057249321,0.00019379268722337,-0.200695268816629,"hsa-mir-18a-3p","hsa-mir-1224-5p",3488,21.6477499530428,20.0727460236694,19.2582631485989,"20.6757821222188","18.6614396315235","19.6134019752215","21.0276150501511","18.1427657198578","20.0843053739214","21.0392436596244","18.7588954655327","18.9848177771394","17.0759397604244","21.367420719449","19.2360475231275","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3488,"IGFBP5","hsa-mir-130b-3p","hsa-mir-193b-3p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",4.17941083587621e-09,0.920742963296617,0.861668928388321,-0.0202849737355235,0.00019379268722337,-0.200695268816629,"hsa-mir-193b-3p","hsa-mir-130b-3p",3488,19.7476721519645,20.0727460236694,14.8233820917469,"18.9905995219041","15.6177478505276","20.0914219917335","21.5754662680282","20.2581840151401","17.7834317678447","20.6757821222188","18.2452815498511","18.6614396315235","19.6134019752215","19.5017961098473","22.884458560171","18.7360339004818","20.6508596540021","17.3131699249381","19.5205254978939","19.4967499208231","18.4454528624031","21.0392436596244","20.6092106427852","18.9848177771394","18.9297805122256","24.5402847931481","19.4540137672885","17.0759397604244","17.3644015046747","19.1242562687071","22.2042307118644","19.8633159650262","20.1692411755234","15.6807697264946","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3488,"IGFBP5","hsa-mir-616-3p","hsa-mir-193a-3p",0.0015,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",5.11039254192379e-06,1.41716883143373,0.284973653742988,-0.158446441480845,0.00019379268722337,-0.200695268816629,"hsa-mir-193a-3p","hsa-mir-616-3p",3488,20.0727460236694,14.8233820917469,17.970506343912,"18.6445254869379","16.3007543021889","20.2581840151401","19.6932050451289","16.3916994465319","19.5017961098473","20.3235236333889","18.8489426407736","19.4967499208231","18.1427657198578","16.3688824344971","17.4380190633956","18.4425833907991","18.9848177771394","18.9297805122256","17.3644015046747","22.2042307118644","19.8633159650262","22.5831782884927","20.1692411755234","21.367420719449","15.6807697264946","17.9571047843097","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3488,"IGFBP5","hsa-mir-616-3p","hsa-mir-203a-3p",0.004,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",5.11039254192379e-06,1.41716883143373,0.272559648343949,0.092878576693725,0.00019379268722337,-0.200695268816629,"hsa-mir-203a-3p","hsa-mir-616-3p",3488,17.5624952464715,21.6477499530428,19.941647184958,"21.395487302135","21.8558958016265","19.6932050451289","17.6077395792288","18.5698989997905","16.3916994465319","19.7103691138527","21.6455625396969","18.9203992447032","21.2287439271225","20.7248687375547","22.316596803413","19.5205254978939","20.4804320867903","16.3688824344971","18.4425833907991","18.9407393162809","20.3443298622847","18.3652961113018","18.6100564442229","15.7424740734795","18.8626996568128","18.8997660177523","22.2042307118644","19.8633159650262","21.367420719449","15.6807697264946","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3763,"KCNJ6","hsa-mir-129-5p","hsa-mir-378a-3p",0.003,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",7.84872048913144e-05,-0.61027321008451,0.0112122571621529,-0.247714856361063,1.51071881591384e-05,0.60714077192927,"hsa-mir-378a-3p","hsa-mir-129-5p",3763,5.828259462348,5.81061149803803,5.7751866809181,"-2","6.40890816058995","6.42536180769452","7.53675960996668","9.84770081108909","8.6859666623022","7.6705039976443","8.43417494179716","9.57400927006059","7.40878368256448","8.0989289222487","7.05023722046827","4.99310724570024","8.50924796021436","8.31205798260413","9.27041299199772","-2","5.17446022103069","8.01025623447708","12.4313303488139","7.34681284932901","6.89166882024601","8.01970742054949","7.31581577146719","8.00752392121911","10.4773893965097","7.67393657533252","4.72621351787875","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3782,"KCNN3","hsa-mir-103a-2-5p","hsa-mir-181c-3p",0.0045,FALSE,NA,NA,NA,"tarbase","mirtarbase",6.2094068998036e-05,1.10732246470606,0.262834512500579,0.127875218928011,0.00108462503753911,-0.213545136084872,"hsa-mir-181c-3p","hsa-mir-103a-2-5p",3782,12.419353239036,14.8331113210884,12.283014596148,"12.7071275402222","12.2082529012513","13.7762666660289","12.3591197543284","15.1274446500856","12.4316016682774","13.8470478574913","11.2379989795316","14.8946486988056","13.0442981720807","12.2760428402684","12.069802974466","14.083749965289","11.3191060640831","13.4197526804232","12.6094145278665","12.3516552859921","10.4904492575772","11.8074723855593","12.1824001531542","12.6100906901751","12.7620243963887","12.3558961856354","15.376767651819","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3815,"KIT","hsa-mir-34a-5p","hsa-mir-218-5p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11151069'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14529656'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17240308'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21270602'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24186140'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25981814'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29357824'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.209591926562605,-0.130780897994726,0.0586547895252108,-0.207694555452247,0.0140310142279076,-0.158270867402579,"hsa-mir-218-5p","hsa-mir-34a-5p",3815,12.6308490370768,13.8245309922755,12.067847746247,"12.3372758228507","12.5966857305896","11.4194137441205","13.9817965688745","12.4899838785882","12.3602087028704","15.6322041360126","14.4760508195444","15.1545458178034","14.5081253529667","12.1910793714909","13.152680655499","12.5731216027865","12.8191307522255","13.6016506004408","11.7860161168279","12.1576336951968","12.3968786540653","12.8615064484922","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3824,"KLRD1","hsa-mir-130a-3p","hsa-mir-651-5p",0.008,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.00415630821784133,-0.287463703421932,0.00664265481639575,0.571459859477344,0.0291980985318088,-0.160017263275333,"hsa-mir-651-5p","hsa-mir-130a-3p",3824,10.3188512499414,11.4524239688761,8.79873970214368,"12.6102143769341","9.89983554068543","8.42196486280363","7.10850157101022","9.84422237978107","10.0556729774439","11.2795293630151","10.4718134354303","9.45421911780345","8.99714636963927","11.4213573483952","8.97470259070228","10.0221638165652","9.61530927030347","9.35750085029085","10.3215156742865","7.4114622397306","7.74223350499027","11.3427548779769","9.89837548791019","8.85244934838164","10.1556631143151","13.3386353417267","10.6025606862085","9.66880480449884","9.10766401753811","9.25441887509338","10.2661939409087","10.2106131206984","12.0898268231568","9.3046197019067","11.3489423991307","10.0596063221603","11.8448886774941","7.77905349480474","10.7374259745988","9.50845872569691","13.9931961871177","10.3258674078454","11.1628633392127","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3824,"KLRD1","hsa-mir-301a-3p","hsa-mir-651-5p",0.006,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.00416841283713864,0.455851265587144,0.00664265481639575,0.571459859477344,0.0291980985318088,-0.160017263275333,"hsa-mir-651-5p","hsa-mir-301a-3p",3824,10.3188512499414,9.30732656353007,12.9486058358062,"11.4524239688761","8.79873970214368","12.6015985390651","10.9818855776774","10.4280137393639","9.89983554068543","7.42876636184935","8.82836381430273","8.42196486280363","7.10850157101022","11.8615280603643","9.84422237978107","9.76988839769801","10.0556729774439","11.2795293630151","10.4718134354303","9.45421911780345","8.97470259070228","9.06697780935045","9.61530927030347","13.6951464982227","7.4114622397306","7.74223350499027","13.0995749460467","8.12134474080223","12.1163108810827","8.85244934838164","12.9739485203289","9.66880480449884","8.19429212019005","9.25441887509338","10.2661939409087","11.3803690131598","12.0898268231568","9.3046197019067","11.3489423991307","10.0596063221603","11.8448886774941","7.77905349480474","10.7374259745988","9.50845872569691","13.9931961871177","12.5629162114749","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3824,"KLRD1","hsa-mir-301b-3p","hsa-mir-301a-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",1.60043760117356e-10,1.99493279097935,0.00416841283713864,0.455851265587144,0.0291980985318088,-0.160017263275333,"hsa-mir-301a-3p","hsa-mir-301b-3p",3824,10.3188512499414,9.30732656353007,11.4524239688761,"8.79873970214368","8.01460394134228","9.89983554068543","12.7421833469106","7.42876636184935","8.82836381430273","11.8615280603643","13.2910114419128","11.7091170307556","10.457523084178","9.84422237978107","11.5587272133813","12.027200589699","11.2795293630151","12.8289892675327","10.4718134354303","9.45421911780345","11.2182481740901","8.87926523776048","9.65224048919189","8.50174057062882","11.6099098612774","8.97470259070228","9.06697780935045","10.1482967422615","10.5720537566861","8.81538369348172","9.61530927030347","11.6324759770797","7.23411175128729","7.4114622397306","10.5825543748161","7.74223350499027","8.59891626006011","9.02809632691886","9.92923602392519","8.12134474080223","9.82355870490301","8.85244934838164","11.0801026317158","10.8207401595618","11.623392292327","8.83908264190514","9.66880480449884","12.8509123585197","8.51527474084355","6.12127184751192","10.9574053635272","8.19429212019005","10.6906482281257","13.0690609356392","9.25441887509338","10.6411689236397","11.3803690131598","12.0898268231568","10.1075887885661","9.93495040307765","9.3046197019067","11.3489423991307","7.77905349480474","9.50845872569691","9.01956223005149","9.77451368791192","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3824,"KLRD1","hsa-mir-301b-3p","hsa-mir-501-5p",0.0095,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",1.60043760117356e-10,1.99493279097935,0.0116549571240903,0.472711659774221,0.0291980985318088,-0.160017263275333,"hsa-mir-501-5p","hsa-mir-301b-3p",3824,10.3188512499414,8.79873970214368,9.89983554068543,"12.7421833469106","7.42876636184935","11.8615280603643","9.31908737246901","13.2910114419128","11.7091170307556","10.457523084178","9.84422237978107","10.3015388502487","11.2122756714267","12.8289892675327","9.45421911780345","10.3848924151327","8.87926523776048","5.96477944718176","9.65224048919189","8.50174057062882","10.7273256020871","8.97470259070228","10.0221638165652","10.1482967422615","10.5720537566861","9.61530927030347","11.6324759770797","9.35750085029085","7.23411175128729","7.4114622397306","10.5825543748161","8.59891626006011","9.92923602392519","10.0254052692207","10.8207401595618","8.83908264190514","9.66880480449884","9.25441887509338","10.2106131206984","11.3803690131598","12.0898268231568","10.1075887885661","9.3046197019067","11.3489423991307","9.50845872569691","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3824,"KLRD1","hsa-mir-301b-3p","hsa-mir-651-5p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",1.60043760117356e-10,1.99493279097935,0.00664265481639575,0.571459859477344,0.0291980985318088,-0.160017263275333,"hsa-mir-651-5p","hsa-mir-301b-3p",3824,10.3188512499414,9.30732656353007,11.4524239688761,"8.79873970214368","9.89983554068543","7.42876636184935","8.82836381430273","11.8615280603643","9.84422237978107","11.2795293630151","10.3015388502487","10.4718134354303","9.45421911780345","10.7273256020871","11.9517464571423","8.97470259070228","10.0221638165652","9.06697780935045","9.61530927030347","9.35750085029085","10.3215156742865","7.4114622397306","7.74223350499027","8.12134474080223","12.5586991145318","8.85244934838164","13.3386353417267","9.66880480449884","8.19429212019005","9.10766401753811","9.25441887509338","8.94185208133402","10.2106131206984","11.3803690131598","12.0898268231568","9.3046197019067","11.3489423991307","7.77905349480474","9.50845872569691","10.3258674078454","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3977,"LIFR","hsa-mir-421","hsa-mir-629-3p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.00012294104089684,0.936387328094677,3.25875786522842e-07,1.13166790789345,3.42587865791932e-06,-0.282353069082205,"hsa-mir-629-3p","hsa-mir-421",3977,13.7021060718006,12.2060090862169,13.5695055676252,"16.0670014645993","13.1435874669709","13.6038106257093","14.5687646540004","11.23662190915","13.1854590223647","13.6462534460927","14.9097773039393","15.3452509057791","15.5777210903134","15.3558842750884","16.2262759426363","15.0004718667068","14.1051197575929","14.5249267757451","15.7278019625109","14.663024849292","14.9289346617515","15.0177409006972","16.8995842140255","15.0473734679842","12.9743351866563","12.2188720398884","14.8132115672569","11.4637045545275","14.0658049632638","17.1038528979885","12.3708994118364","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4082,"MARCKS","hsa-mir-616-5p","hsa-mir-497-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.00219409828104592,0.708897730319347,0.0100199353719913,-0.634663914861896,0.667340760515595,-0.0243354392718544,"hsa-mir-497-3p","hsa-mir-616-5p",4082,20.6704180281421,19.4531513469956,18.5077648868767,"18.7865108659583","18.0518508665361","18.0525424831233","21.0907991470674","20.3121748530412","19.8454816354984","18.7474610805099","18.2265629616895","20.1799214964782","19.8914977548904","19.0643492203422","19.6372887807725","19.3902826380678","17.6078400374257","19.3619566938971","16.6819381643787","19.5030228716737","18.3112827684501","17.3085190593612","17.4141021870513","18.1969115924855","17.2147232786094","17.8566229551477","19.2394238869129","18.1594724028917","18.1561030915136","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4131,"MAP1B","hsa-mir-511-5p","hsa-mir-146b-5p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.913436312903379,-0.0216197507770906,0.266548087122495,-0.104588243090963,0.0426081637870694,-0.123607326058884,"hsa-mir-146b-5p","hsa-mir-511-5p",4131,13.1388084767591,15.447407952113,12.5290024592199,"12.2379134406598","14.0112052285993","16.0729853310048","14.0680280017313","17.226603456772","15.2772408228998","14.6266044351196","14.6997513670938","15.3527627593478","18.996972987662","15.8027573683001","13.6988519991873","14.5381199545969","15.1263723520478","16.0500209126656","17.8892793136884","16.0394646068012","16.997084507847","14.5246734370759","13.3430608424418","18.5805533128245","13.5853811704848","13.7959366611978","16.7080803127595","13.9288545608645","14.4579346648079","15.6535675072403","14.1870338487304","15.5105906757873","14.7035795886873","14.1131670928226","13.9044422165181","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4193,"MDM2","hsa-mir-17-3p","hsa-mir-155-5p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17123590'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18398041'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19193430'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19379464'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19874399'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20683407'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21547352'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23624782'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24293392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24423195'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24792886'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25316267'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25327560'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26293665'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26444253'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27604213'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27924072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28158999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29096752'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30544386'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30628640'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31028217'>PubMedLink</a>","tarbase","tarbase",0.178426953569894,-0.130387990187662,0.253820855811093,0.119184525998842,0.564261906994287,0.0350286906420451,"hsa-mir-155-5p","hsa-mir-17-3p",4193,15.7603125526917,15.9314132927958,17.1051803666328,"16.2477791720395","15.7695712090669","17.2348828767489","17.3149824589586","16.0599053391447","17.6314226998351","17.4757522987395","17.9460415671136","16.9487616745424","16.9089022218246","16.415609077893","16.5070397423489","15.8030679273519","15.4659816413942","16.2677771078909","17.7956015199447","17.6542835717161","16.4744663024822","17.6955146602606","16.5517356613238","16.0556104375055","17.5930582483289","17.0349779442625","16.3622959088669","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
