"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32"
595,"CCND1","hsa-mir-195-5p","hsa-mir-138-5p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/9398039'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.802263159596797,-0.103260719790816,0.802934907827415,-0.223566835784355,0.676553592051162,0.0995494285188452,"hsa-mir-138-5p","hsa-mir-195-5p",595,20.0233663735631,17.8118269235197,"18.6281008926365","18.7100294151177","19.7911295133491","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
605,"BCL7A","hsa-mir-224-3p","hsa-mir-195-5p",0,FALSE,NA,"tarbase","mirtarbase",0.104634403519726,-1.09621245715927,0.802263159596797,-0.103260719790816,0.960813458730973,-0.0118141139179492,"hsa-mir-195-5p","hsa-mir-224-3p",605,17.6349812678588,16.8930879688464,"16.7165054987139","17.6211132654916","17.2840930971147","15.7775089788164","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
624,"BDKRB2","hsa-mir-200b-3p","hsa-mir-200c-3p",0.0015,FALSE,NA,"tarbase","tarbase",0.732413312242844,0.114645708713643,0.801202141920273,0.0756943434847678,0.814911150363781,-0.0629156749816764,"hsa-mir-200c-3p","hsa-mir-200b-3p",624,15.1112569076794,15.4387825340427,"13.306189715568","13.2087542494077","14.0870084282035","13.1622755524987","11.7054149224859","13.2883670130231","15.7675786426424","13.4229415917408","14.221732124411","14.6738556106356","13.4379824659631","11.3876663790562","14.2530245833461","12.7058627957362","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
667,"DST","hsa-mir-181c-5p","hsa-mir-548j-5p",5e-04,FALSE,NA,"tarbase","tarbase",0.96557342996809,-0.0169548893052903,0.974281004418408,-0.0330812526828155,0.594715285504674,-0.134653826232406,"hsa-mir-548j-5p","hsa-mir-181c-5p",667,14.5842891540678,14.9107745106052,"15.3926843143957","16.0862709845543","14.1488140356014","14.567213685096","15.9963403863427","15.6810528694983","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
993,"CDC25A","hsa-mir-512-5p","hsa-let-7b-5p",0,FALSE,NA,"mirtarbase","mirtarbase",0.0828714507782263,3.37555712110747,0.784564546838161,-0.0733583306011839,0.986021797224857,0.00444331943452018,"hsa-let-7b-5p","hsa-mir-512-5p",993,13.8072308316236,17.5735084652803,"16.0899902493339","15.6372715442787","17.0847124447609","15.9784908766062","13.9080503208593","14.1411530041675","15.4632321847937","13.5938638386801","17.3744048589238","13.4520341149765","13.3174455571632","13.7951059335785","16.9562718556176","17.3444491923109","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-let-7b-5p","hsa-mir-383-5p",0.001,FALSE,NA,"mirtarbase tarbase","tarbase",0.784564546838161,-0.0733583306011839,0.88977497628494,0.0962474630450894,0.901946336414228,-0.0297346407036185,"hsa-mir-383-5p","hsa-let-7b-5p",1021,15.6256580114001,17.8032295494539,"18.0983404654717","18.406824839677","15.2662801979227","17.331999320907","17.3040607405852","18.7680495686942","16.2944978242085","14.5362828973638","17.4546003949017","15.2262001233369","16.7713531968867","15.9513478181495","18.8235195989898","15.0285857613164","15.6213936724531","18.2970731472865","16.9238694358231","18.1303915318065","19.2842642503073","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-let-7b-5p","hsa-mir-512-5p",0,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.0828714507782263,3.37555712110747,0.901946336414228,-0.0297346407036185,"hsa-mir-512-5p","hsa-let-7b-5p",1021,15.6256580114001,18.406824839677,"17.331999320907","17.3040607405852","18.4035020609647","17.8246515665168","16.2944978242085","14.5362828973638","17.4546003949017","16.7713531968867","18.8235195989898","15.0285857613164","15.6213936724531","16.9238694358231","19.2842642503073","18.3910295923091","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-195-3p","hsa-mir-383-5p",0.0065,FALSE,NA,"mirtarbase","tarbase",0.557761221280103,-0.297350921587978,0.88977497628494,0.0962474630450894,0.901946336414228,-0.0297346407036185,"hsa-mir-383-5p","hsa-mir-195-3p",1021,15.6256580114001,17.3274422313995,"17.8032295494539","18.0983404654717","18.406824839677","18.4660966690293","15.2662801979227","17.331999320907","17.3040607405852","18.7680495686942","16.2944978242085","14.5362828973638","17.4546003949017","18.4491282209706","18.8235195989898","15.6213936724531","18.2970731472865","18.1303915318065","19.2842642503073","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-195-5p","hsa-mir-383-5p",0.004,FALSE,NA,"mirtarbase tarbase","tarbase",0.802263159596797,-0.103260719790816,0.88977497628494,0.0962474630450894,0.901946336414228,-0.0297346407036185,"hsa-mir-383-5p","hsa-mir-195-5p",1021,15.6256580114001,17.3274422313995,"17.8032295494539","18.0983404654717","18.406824839677","18.4660966690293","15.2662801979227","17.331999320907","17.3040607405852","18.7680495686942","17.4546003949017","18.4491282209706","18.8235195989898","15.6213936724531","18.1303915318065","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-214-5p","hsa-mir-195-3p",5e-04,FALSE,NA,"mirtarbase","mirtarbase",0.107637180700023,-0.814047011978188,0.557761221280103,-0.297350921587978,0.901946336414228,-0.0297346407036185,"hsa-mir-195-3p","hsa-mir-214-5p",1021,15.6256580114001,17.8032295494539,"18.0983404654717","17.4438549725981","17.3040607405852","17.8246515665168","17.5343053772089","19.2842642503073","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-214-5p","hsa-mir-383-5p",0.0025,FALSE,NA,"mirtarbase","tarbase",0.107637180700023,-0.814047011978188,0.88977497628494,0.0962474630450894,0.901946336414228,-0.0297346407036185,"hsa-mir-383-5p","hsa-mir-214-5p",1021,15.6256580114001,17.8032295494539,"18.0983404654717","17.3040607405852","16.9238694358231","19.2842642503073","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1021,"CDK6","hsa-mir-214-5p","hsa-mir-497-5p",0.004,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.107637180700023,-0.814047011978188,0.673062980095733,-0.182873834095652,0.901946336414228,-0.0297346407036185,"hsa-mir-497-5p","hsa-mir-214-5p",1021,15.6256580114001,17.8032295494539,"18.0983404654717","17.4438549725981","17.3040607405852","15.9090958030349","17.8246515665168","18.8929992764116","18.7143199136406","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1105,"CHD1","hsa-mir-125a-5p","hsa-let-7b-5p",0.0095,FALSE,NA,"tarbase","mirtarbase tarbase",0.746124833643418,-0.102278646080494,0.784564546838161,-0.0733583306011839,0.759233226823694,-0.0734644595044995,"hsa-let-7b-5p","hsa-mir-125a-5p",1105,15.8383955539718,16.9751363271959,"17.1049005481758","15.7444191130945","17.0750071914786","17.2955697497683","18.2756460032311","16.4864485484965","17.8188791157168","16.187006174951","15.9344836529262","16.1355390982042","16.7323031577665","17.2101050065961","16.962169759969","18.2063648529099","16.625398018631","17.6067585943104","18.0496545914992","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1105,"CHD1","hsa-mir-125b-5p","hsa-let-7b-5p",0,FALSE,NA,"tarbase","mirtarbase tarbase",0.898710457879206,-0.0377813040274455,0.784564546838161,-0.0733583306011839,0.759233226823694,-0.0734644595044995,"hsa-let-7b-5p","hsa-mir-125b-5p",1105,15.8383955539718,17.1049005481758,"15.7444191130945","17.0750071914786","17.2955697497683","17.8188791157168","16.187006174951","15.9344836529262","16.7323031577665","17.2101050065961","16.962169759969","18.4164586498012","18.2063648529099","16.7382870388754","16.625398018631","18.3931125924395","17.2270397395865","16.4199260051955","17.6067585943104","18.0496545914992","18.6157616505409","17.308348964678","""""","""""","""""","""""","""""","""""","""""",""""""
1105,"CHD1","hsa-mir-182-5p","hsa-let-7b-5p",0.004,FALSE,NA,"tarbase","mirtarbase tarbase",0.69245340215736,0.112480408649869,0.784564546838161,-0.0733583306011839,0.759233226823694,-0.0734644595044995,"hsa-let-7b-5p","hsa-mir-182-5p",1105,17.8188791157168,16.1355390982042,"16.7382870388754","16.4199260051955","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1277,"COL1A1","hsa-mir-363-5p","hsa-mir-130a-3p",0.0085,FALSE,NA,"mirtarbase tarbase","tarbase",0.852653304225587,0.160039511405476,0.951414196840403,0.0229481688594441,0.738391241653779,-0.0776819704140758,"hsa-mir-130a-3p","hsa-mir-363-5p",1277,14.4372288605162,19.318999263134,"17.1188799774364","18.9928097097425","17.3947226364251","18.3511728141485","19.4928837338237","18.8965794821645","17.1136977786395","20.4358086014379","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1277,"COL1A1","hsa-mir-363-5p","hsa-mir-9-5p",0.0055,FALSE,NA,"mirtarbase tarbase","tarbase",0.852653304225587,0.160039511405476,0.574084582768252,-0.209489925845173,0.738391241653779,-0.0776819704140758,"hsa-mir-9-5p","hsa-mir-363-5p",1277,19.1847980539526,14.4372288605162,"17.1571853972179","15.8934825535816","14.0897779085032","16.5933727762281","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1278,"COL1A2","hsa-mir-497-5p","hsa-mir-16-2-3p",0,FALSE,NA,"tarbase","tarbase",0.673062980095733,-0.182873834095652,0.803293037379877,0.121143171609753,0.581979466492902,-0.128325640314272,"hsa-mir-16-2-3p","hsa-mir-497-5p",1278,16.1623493236792,15.9839004048399,"20.2385733144618","16.7692389131543","14.7756665939971","16.57184043447","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1278,"COL1A2","hsa-mir-497-5p","hsa-mir-20b-5p",0,FALSE,NA,"tarbase","tarbase",0.673062980095733,-0.182873834095652,0.965618756843915,-0.0151982693215879,0.581979466492902,-0.128325640314272,"hsa-mir-20b-5p","hsa-mir-497-5p",1278,16.1623493236792,15.9839004048399,"20.2385733144618","18.9604553468877","16.7692389131543","16.57184043447","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1399,"CRKL","hsa-mir-92a-1-5p","hsa-mir-92b-3p",0.0075,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24698130'>PubMedLink</a>","tarbase","tarbase",0.99668914120306,-0.00226699963230704,0.851739641894512,0.0782775852530279,0.993680683522122,-0.00186199721263391,"hsa-mir-92b-3p","hsa-mir-92a-1-5p",1399,17.9975607073555,19.1684222106995,"17.9851402994122","18.8225140558019","17.6091815959361","18.250410814892","18.9180893544827","17.5865179663591","17.278091237428","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1601,"DAB2","hsa-mir-93-5p","hsa-mir-144-3p",0.0025,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.745306187188725,-0.0919957586453292,0.707604823466712,-0.215663001489877,0.824771548477758,-0.0542363461643604,"hsa-mir-144-3p","hsa-mir-93-5p",1601,16.5097987834271,17.1194174977761,"16.4228433812034","16.9586722388287","17.3185944810306","16.1800518243478","16.351776063987","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1786,"DNMT1","hsa-mir-200a-3p","hsa-mir-30a-5p",0.003,TRUE,NA,"mirtarbase","mirtarbase",0.719442122742405,0.126885173342471,0.475664269893348,-0.200243585336464,0.952592182987707,-0.0141532043697483,"hsa-mir-30a-5p","hsa-mir-200a-3p",1786,17.2937185774992,17.413029567194,"17.5597129599982","17.673911010285","18.8265111397757","17.9329197313666","17.552170042083","18.6958412542211","19.0460299928589","18.3734872654767","17.7134081192664","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1831,"TSC22D3","hsa-mir-182-5p","hsa-mir-30a-3p",0,FALSE,NA,"mirtarbase tarbase","tarbase",0.69245340215736,0.112480408649869,0.411146973692862,-0.252816575669344,0.870874502152366,-0.0369740035152016,"hsa-mir-30a-3p","hsa-mir-182-5p",1831,18.161146962578,19.9035658454489,"18.7674772890705","18.017242328258","19.0123765999234","18.7673540227699","21.8500418855927","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1831,"TSC22D3","hsa-mir-30a-3p","hsa-mir-96-5p",5e-04,FALSE,NA,"tarbase","tarbase",0.411146973692862,-0.252816575669344,0.141074611889997,0.737875767045478,0.870874502152366,-0.0369740035152016,"hsa-mir-96-5p","hsa-mir-30a-3p",1831,18.161146962578,18.8800879557398,"19.9035658454489","18.7674772890705","18.017242328258","18.7673540227699","21.8500418855927","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1843,"DUSP1","hsa-mir-132-5p","hsa-mir-493-3p",0.009,FALSE,NA,"tarbase","tarbase",0.556079913028805,0.356843685821364,0.323401343811543,0.662654115032354,0.542414667086582,-0.1359821878597,"hsa-mir-493-3p","hsa-mir-132-5p",1843,22.392499745385,19.4243986343272,"19.0491906917431","18.5316399494609","18.6662042149744","18.9685939482375","18.0689994876927","17.6862647240223","22.0382629778239","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1870,"E2F2","hsa-let-7b-5p","hsa-mir-31-5p",0.003,TRUE,NA,"mirtarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.221449037416584,1.06802768384458,0.726264668892708,-0.0832725014404115,"hsa-mir-31-5p","hsa-let-7b-5p",1870,14.1812653530213,18.1005532289985,"18.315278953584","17.4509752850689","19.2457570634529","11.9992044433888","17.0338650992379","14.3001494126051","18.4660015018135","11.5163573968278","14.2684659106405","19.2412207841019","18.449686268012","12.8911137856086","18.4047777153381","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1870,"E2F2","hsa-mir-199a-3p","hsa-mir-519d-3p",0.008,TRUE,NA,"mirtarbase","mirtarbase",0.177591530502981,-0.425047939515951,0.134909240297518,2.30279849563169,0.726264668892708,-0.0832725014404115,"hsa-mir-519d-3p","hsa-mir-199a-3p",1870,14.1812653530213,18.3419502835017,"17.4509752850689","13.6132299831893","12.8911137856086","19.8804805635081","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1870,"E2F2","hsa-mir-519d-3p","hsa-let-7b-5p",0,TRUE,NA,"mirtarbase","mirtarbase",0.134909240297518,2.30279849563169,0.784564546838161,-0.0733583306011839,0.726264668892708,-0.0832725014404115,"hsa-let-7b-5p","hsa-mir-519d-3p",1870,14.1812653530213,15.3250161037189,"18.315278953584","17.4509752850689","19.2457570634529","15.272820699744","13.1864531866322","17.8005601784101","11.9992044433888","19.5431934900631","11.5163573968278","14.2684659106405","19.2412207841019","18.449686268012","12.8911137856086","19.6506795822326","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1870,"E2F2","hsa-mir-519d-3p","hsa-mir-31-5p",0,TRUE,NA,"mirtarbase","mirtarbase",0.134909240297518,2.30279849563169,0.221449037416584,1.06802768384458,0.726264668892708,-0.0832725014404115,"hsa-mir-31-5p","hsa-mir-519d-3p",1870,14.1812653530213,19.3786090546803,"18.315278953584","17.4509752850689","19.2457570634529","15.8578293732838","11.9992044433888","19.0996165751571","19.5052182057423","11.5163573968278","12.6673551520285","19.9499370423479","19.6382511090482","14.2684659106405","19.2412207841019","18.449686268012","12.8911137856086","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1906,"EDN1","hsa-mir-130a-3p","hsa-mir-33b-5p",0.006,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.951414196840403,0.0229481688594441,0.521087665240162,0.40627145241052,0.550596245670384,-0.15548776974564,"hsa-mir-33b-5p","hsa-mir-130a-3p",1906,12.9107211501043,13.6661112573958,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1999,"ELF3","hsa-mir-3065-3p","hsa-mir-582-5p",0.0035,TRUE,NA,"tarbase","tarbase",0.285670032601373,0.484868351928993,0.266288964310936,0.649006514445468,0.454954613202249,0.213050544600304,"hsa-mir-582-5p","hsa-mir-3065-3p",1999,13.8379887394177,16.5244765852581,"14.2996476680005","11.127191851665","12.7161959501257","12.7527616334095","11.2394081756941","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2005,"ELK4","hsa-mir-18b-5p","hsa-mir-30a-5p",0.002,TRUE,NA,"tarbase","tarbase",0.693352887958119,0.311703955603059,0.475664269893348,-0.200243585336464,0.929160134816436,-0.0218717978110283,"hsa-mir-30a-5p","hsa-mir-18b-5p",2005,16.2650298945849,15.6952397606256,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2030,"SLC29A1","hsa-mir-497-5p","hsa-mir-195-5p",0.0045,FALSE,NA,"mirtarbase","mirtarbase",0.673062980095733,-0.182873834095652,0.802263159596797,-0.103260719790816,0.720228018258475,-0.0824690912106162,"hsa-mir-195-5p","hsa-mir-497-5p",2030,17.0028509231595,18.6979635002187,"19.1524627255034","19.4047233550531","19.7586807193847","17.1216538015168","19.4649249325743","17.9739961236619","18.3971998160253","19.6209297775538","17.9489763600585","19.621579872262","19.2922220923849","17.3914717596827","17.7165816599482","17.8163812614364","19.2911803411532","18.7083109488836","19.1116172341509","16.8864306203936","17.9990843063707","19.1322177010733","20.6718733799821","""""","""""","""""","""""","""""","""""",""""""
2033,"EP300","hsa-mir-7-5p","hsa-mir-760",0.001,FALSE,NA,"tarbase","tarbase",0.841388010355371,-0.154874986345296,0.739022612638638,0.294838714303538,0.818581694497432,-0.0552539195653355,"hsa-mir-760","hsa-mir-7-5p",2033,16.8340320352904,16.4185147170998,"15.5664609102722","17.2946493772757","17.1613770295629","16.488214587031","17.8819247352626","18.0224098595796","16.865054145023","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2035,"EPB41","hsa-mir-30a-5p","hsa-let-7b-5p",0.001,FALSE,NA,"mirtarbase","tarbase",0.475664269893348,-0.200243585336464,0.784564546838161,-0.0733583306011839,0.627566582021941,-0.115584270237389,"hsa-let-7b-5p","hsa-mir-30a-5p",2035,15.4150135828815,17.6191137371472,"15.496896958595","17.3777101218973","16.1589744190257","16.1362983774237","17.0994117343628","18.1257465659029","16.4174288724675","18.8032835543469","16.7438966924908","18.0386186769849","18.6044020537473","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2099,"ESR1","hsa-mir-221-3p","hsa-mir-520a-3p",0.0015,TRUE,NA,"mirtarbase tarbase","mirtarbase",0.920801890455466,-0.0348982587041482,0.0883581724058531,2.06854596236424,0.619206446411604,-0.140719077955703,"hsa-mir-520a-3p","hsa-mir-221-3p",2099,11.9828330976832,13.237172332293,"9.66200151139783","11.3778625867954","10.9179906616729","14.8602686106959","10.5694302747622","10.025218007644","15.3848201638886","10.9047556118755","10.724832940396","12.0367723377621","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
