"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26"
207,"AKT1","hsa-mir-19a-3p","hsa-mir-193b-3p",0.004,FALSE,NA,NA,"NA
NA
NA
<a href='https://pubmed.ncbi.nlm.nih.gov/11828257'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11828257'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12097266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12499277'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12727836'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14534536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15217935'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16273242'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16818626'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17392427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17492934'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17804734'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18323781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18400376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18509361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18813315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829502'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18974133'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19046792'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19047166'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19843246'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20173664'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20557351'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21110697'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21351258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21680547'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22033727'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22228640'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22363598'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22417301'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22453013'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22453015'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22525724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22693259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22911700'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23112250'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23196793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23239741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23383069'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23444215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23564767'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23648148'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23792459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24133630'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24200692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24265152'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24265152'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24265155'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24398473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24425783'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24449057'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24490764'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24675012'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24722280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24735930'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25165098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25550560'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25624498'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25627962'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25797573'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25855050'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26030731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26039541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26080840'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26098773'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26216950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26315674'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26356562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26490311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26565903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26574479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26640950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26678033'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26790143'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26790143'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27573172'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27649518'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27650545'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27806323'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27966446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28082369'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28289382'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28352193'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28410220'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28604419'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28699701'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28705772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28708099'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28853983'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28921907'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28938534'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28945300'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29059159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29100459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29115540'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29377653'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29551771'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29581829'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29620236'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29670684'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29713826'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29792909'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30237495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30252545'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30396963'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30396963'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30568499'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30568501'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30674868'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30689967'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30881453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30922374'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30978501'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31040175'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31058807'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31138602'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31247083'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31322190'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31322550'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31413145'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31535400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31535400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31599425'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31629677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31759362'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.982224350437569,-0.0119053734905418,0.497876219544728,-0.259114896756807,0.90101017809212,0.0415236367509468,"hsa-mir-193b-3p","hsa-mir-19a-3p",207,19.6721591787245,17.948615286892,"17.7941573968406","17.8848009783972","17.779798352427","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
226,"ALDOA","hsa-mir-653-5p","hsa-mir-497-5p",0.003,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSKCM/29760567'>PubMedLink</a>",NA,"mirtarbase","tarbase",0.92156982880499,0.0541993703389734,0.409593561100949,-0.445642643162295,0.89847763464515,0.0388184210484153,"hsa-mir-497-5p","hsa-mir-653-5p",226,23.7451198474518,22.1664660743272,"21.8040993944249","21.942440319086","22.6886764885804","22.5900424154746","22.2585871650369","21.7737740099349","23.1879479814586","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
293,"SLC25A6","hsa-mir-296-5p","hsa-mir-940",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.817403923957724,0.133188343572929,0.0627077341475446,1.54652212268899,0.86693799866013,0.0508608245918133,"hsa-mir-940","hsa-mir-296-5p",293,22.320775908448,22.5622526924152,"21.6279226014189","22.6391606447212","24.0142863223775","22.975726529013","22.3515897057167","22.214406011125","20.9624558751891","22.7217377174194","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
317,"APAF1","hsa-mir-143-3p","hsa-mir-155-5p",0.006,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSKCM/30098313'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11196646'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11511973'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11896617'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15009102'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15009102'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15009102'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15009102'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15009102'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15026369'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15026369'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15026369'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15205316'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15305193'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15305193'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15305193'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15492260'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15649154'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15832174'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15832175'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16095810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16232302'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16420245'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17143490'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31329620'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.388924637746992,-0.227587000426851,0.872970867820136,-0.0541371445728946,0.84275091981831,-0.072579818626399,"hsa-mir-155-5p","hsa-mir-143-3p",317,14.6989912866163,13.439587875293,"13.9176566021006","14.3489887196","15.1598759068647","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
334,"APLP2","hsa-mir-219a-1-3p","hsa-mir-7-5p",0.0085,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSKCM/23206698'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSKCM/27203220'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase",0.386066222527983,0.560285314199216,0.604242395825169,0.52302269130501,0.961427314309014,-0.0154723764773773,"hsa-mir-7-5p","hsa-mir-219a-1-3p",334,20.2947669556141,19.390591775881,"18.9667497637545","19.9195261152239","18.1583370709333","19.4964949846819","19.0248928025364","21.054863405592","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
351,"APP","hsa-mir-3662","hsa-mir-20b-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12958194'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15252842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17651731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19759550'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20145244'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31138460'>PubMedLink</a>","mirtarbase","tarbase",0.0989361130177799,1.63691557901809,0.514594228130259,-0.297299398806982,0.910908489999492,-0.0349294732970555,"hsa-mir-20b-5p","hsa-mir-3662",351,16.3287228237698,17.7657789486076,"20.7914656939069","22.0701245079475","19.2506263962696","17.1401095991545","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
351,"APP","hsa-mir-93-5p","hsa-mir-193b-3p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12958194'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15252842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17651731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19759550'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20145244'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31138460'>PubMedLink</a>","tarbase","tarbase",0.591493438849042,0.157501420647836,0.497876219544728,-0.259114896756807,0.910908489999492,-0.0349294732970555,"hsa-mir-193b-3p","hsa-mir-93-5p",351,19.7156018106119,18.8227249501598,"17.8941779757875","16.3287228237698","22.0701245079475","19.2506263962696","19.1435690256303","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
357,"SHROOM2","hsa-mir-664a-5p","hsa-mir-17-3p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.825310474269839,0.130435722184092,0.83556617772172,0.0741387403668455,0.55710297436717,0.220974854001606,"hsa-mir-17-3p","hsa-mir-664a-5p",357,14.8040468950506,15.040668730924,"15.6769847849657","15.3108670050975","14.5646490356602","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
367,"AR","hsa-mir-34a-5p","hsa-mir-30c-2-3p",0.0085,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10601543'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11168766'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12139632'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12324705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17284955'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27210747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27869170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30395538'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30395538'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31116991'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31239703'>PubMedLink</a>","mirtarbase","mirtarbase",0.940925191483641,0.0277587488381643,0.49483187856112,-0.26582617738557,0.909412543101464,0.0504597790325794,"hsa-mir-30c-2-3p","hsa-mir-34a-5p",367,8.67599868842774,-2,"8.52439474443142","10.3843595877058","11.5971836512108","6.68005152346389","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
378,"ARF4","hsa-mir-182-5p","hsa-mir-130a-3p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.436144218405433,-0.236245002658639,0.981590680029993,0.00998573156593997,0.962710601988533,0.0147366623729972,"hsa-mir-130a-3p","hsa-mir-182-5p",378,20.5585292885046,20.1137962896217,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
389,"RHOC","hsa-mir-30b-3p","hsa-mir-93-5p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17696235'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17896152'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18211678'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.700934930448877,0.204011808156776,0.591493438849042,0.157501420647836,0.847653075008095,0.0621723539661442,"hsa-mir-93-5p","hsa-mir-30b-3p",389,21.2261820848416,19.2420543635882,"20.3710372047606","20.007516665819","20.8325513042306","19.6477278720869","20.1712816796452","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
396,"ARHGDIA","hsa-mir-497-5p","hsa-mir-324-5p",0.005,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSKCM/29760567'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/21536477'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.409593561100949,-0.445642643162295,0.565897348207431,0.263485444101723,0.904179464197615,0.0373806553588949,"hsa-mir-324-5p","hsa-mir-497-5p",396,21.3094810676035,21.290382728343,"21.5641234062795","20.9726243293623","22.2927320560474","21.6905185549187","23.73202551237","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
414,"ARSD","hsa-mir-550a-3p","hsa-mir-193b-3p",0.009,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.771116298080108,0.22207792899474,0.497876219544728,-0.259114896756807,0.782334780294227,0.0975200094316209,"hsa-mir-193b-3p","hsa-mir-550a-3p",414,16.2049970742608,15.7704315816952,"16.6459789527399","16.6776063321517","16.7102140595054","17.2735484667227","17.0136837957307","16.925897618661","16.2447722096576","17.0878881538762","16.9122121302421","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
528,"ATP6V1C1","hsa-mir-542-3p","hsa-mir-10a-3p",0.009,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSKCM/27107696'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.529706625395795,0.239689886144268,0.455577022388858,0.759980847434863,0.941260066544124,-0.0243100110210218,"hsa-mir-10a-3p","hsa-mir-542-3p",528,18.4156514935523,18.4411236366699,"18.1386972541671","18.326799342629","19.6636248458865","18.1557467392349","18.0509032513824","18.3133351758981","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
537,"ATP6AP1","hsa-mir-196a-5p","hsa-mir-92a-1-5p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.218466553712595,0.527907190755615,0.296431833727772,0.662819860878285,0.85065598947732,0.060269550477823,"hsa-mir-92a-1-5p","hsa-mir-196a-5p",537,19.4884139202854,20.9184427663547,"20.353517271579","20.2447249148238","19.6394251357151","19.328222950194","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
586,"BCAT1","hsa-mir-454-3p","hsa-mir-363-3p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.496277222485212,0.431421891174977,0.44069461502323,-0.36028713072748,0.583680717508796,-0.20704398720114,"hsa-mir-363-3p","hsa-mir-454-3p",586,11.3740493100691,11.468695080995,"14.9243963262331","14.0103880865173","13.4201357389265","12.4380472727004","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
586,"BCAT1","hsa-mir-653-5p","hsa-mir-363-3p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.92156982880499,0.0541993703389734,0.44069461502323,-0.36028713072748,0.583680717508796,-0.20704398720114,"hsa-mir-363-3p","hsa-mir-653-5p",586,12.3064280345755,12.3391487981374,"13.1091765517687","12.8746632605836","11.468695080995","12.3129705582451","12.1800773561607","12.4380472727004","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
