source,target,ModeOfRegulation,edgeType
mir-31-3p/mir-424-5p,TP53BP1_target,"",indirect
mir-33a-5p/mir-874-3p,TYMS_target,"",indirect
mir-193b-3p/mir-320d,UBE2D3_target,"",indirect
mir-214-3p/mir-221-3p,VAV2_target,"",indirect
let-7f-5p/mir-199a-5p,VEGFA_target,"",indirect
mir-199a-5p/mir-432-5p,VEGFA_target,"",indirect
mir-214-3p/mir-432-5p,VEGFA_target,"",indirect
mir-146a-5p/mir-148a-3p,ZNF8_target,"",indirect
mir-193b-5p/mir-33a-5p,ZNF146_target,"",indirect
mir-139-5p/mir-338-3p,CXCR4_target,"",indirect
mir-212-3p/mir-940,SLBP_target,"",indirect
mir-142-5p/mir-204-5p,DEK_target,"",indirect
mir-138-5p/mir-542-3p,IER3_target,"",indirect
mir-138-5p/mir-542-3p,IER3_target,"",indirect
mir-138-5p/mir-542-3p,IER3_target,"",indirect
mir-199b-3p/mir-370-3p,SQSTM1_target,"",indirect
mir-221-3p/mir-382-5p,RBM39_target,"",indirect
mir-20b-5p/mir-223-3p,SOCS5_target,"",indirect
mir-1-3p/mir-411-5p,TLK1_target,"",indirect
let-7f-5p/mir-21-5p,DMTF1_target,"",indirect
mir-153-3p/mir-221-5p,BCL2L11_target,"",indirect
mir-148a-3p/mir-182-5p,SMC4_target,"",indirect
mir-182-5p/mir-503-5p,MBNL2_target,"",indirect
mir-183-5p/mir-503-5p,MBNL2_target,"",indirect
mir-130a-5p/mir-363-3p,LHFPL2_target,"",indirect
mir-21-3p/mir-493-3p,SRRM1_target,"",indirect
mir-204-5p/mir-940,NDRG1_target,"",indirect
mir-204-5p/mir-338-5p,NDRG1_target,"",indirect
mir-214-3p/mir-889-3p,NFAT5_target,"",indirect
mir-199a-3p/mir-889-3p,NFAT5_target,"",indirect
mir-142-3p/mir-150-5p,RAI1_target,"",indirect
mir-424-5p/mir-503-5p,DAAM1_target,"",indirect
mir-21-5p/mir-3065-5p,FBXW11_target,"",indirect
mir-301b-3p/mir-7-5p,SIRT1_target,"",indirect
mir-542-3p/mir-9-5p,CD2AP_target,"",indirect
mir-548b-3p/mir-944,SLC7A11_target,"",indirect
mir-21-5p/mir-675-3p,NIPBL_target,"",indirect
mir-654-3p/mir-708-5p,SIN3A_target,"",indirect
mir-301b-3p/mir-33b-5p,HBP1_target,"",indirect
mir-221-3p/mir-424-5p,CIDEB_target,"",indirect
mir-148a-3p/mir-301b-3p,GOLIM4_target,"",indirect
mir-146b-5p/mir-221-5p,BABAM1_target,"",indirect
mir-195-3p/mir-548o-3p,HERC5_target,"",indirect
mir-450b-5p/mir-7-5p,CRIM1_target,"",indirect
mir-204-5p/mir-7-5p,DDIT4_target,"",indirect
mir-127-5p/mir-199a-5p,ZCCHC2_target,"",indirect
mir-142-3p/mir-874-3p,LGR4_target,"",indirect
mir-21-5p/mir-508-5p,AP1AR_target,"",indirect
mir-203a-3p/mir-508-5p,EIF5A2_target,"",indirect
mir-214-3p/mir-23c,TBC1D14_target,"",indirect
mir-199a-5p/mir-432-5p,USP37_target,"",indirect
mir-199b-5p/mir-432-5p,USP37_target,"",indirect
mir-148a-3p/mir-9-5p,DYNC2H1_target,"",indirect
mir-199a-3p/mir-20b-5p,JADE1_target,"",indirect
mir-138-5p/mir-338-5p,SLC38A1_target,"",indirect
let-7f-5p/mir-2110,CDT1_target,"",indirect
mir-19a-3p/mir-221-3p,MIDEAS_target,"",indirect
mir-676-3p/mir-9-5p,MSI2_target,"",indirect
mir-155-5p/mir-96-5p,FAM91A1_target,"",indirect
mir-142-3p/mir-301b-3p,UBXN2A_target,"",indirect
mir-138-5p/mir-940,TET3_target,"",indirect
mir-33a-5p/mir-940,TET3_target,"",indirect
mir-33a-5p/mir-940,TET3_target,"",indirect
mir-589-3p/mir-940,HIPK1_target,"",indirect
mir-155-5p/mir-205-5p,JMJD1C_target,"",indirect
mir-155-5p/mir-205-5p,JMJD1C_target,"",indirect
mir-188-3p/mir-193b-3p,NOTCH2NLA_target,"",indirect
