source,target,ModeOfRegulation,edgeType
mir-30b-5p/mir-33a-5p,TNFRSF10B_target,"",indirect
let-7f-5p/mir-130a-3p,TNFRSF10B_target,"",indirect
mir-301b-3p/mir-503-5p,ASAP2_target,"",indirect
mir-30a-5p/mir-30c-2-3p,SYNJ2_target,"",indirect
mir-30b-5p/mir-424-5p,LITAF_target,"",indirect
mir-500a-5p/mir-7-5p,VGLL4_target,"",indirect
mir-130a-3p/mir-29b-3p,VGLL4_target,"",indirect
mir-183-5p/mir-3200-3p,UBE3C_target,"",indirect
mir-363-3p/mir-378c,RAPGEF5_target,"",indirect
mir-19a-3p/mir-96-5p,HELZ_target,"",indirect
mir-30b-5p/mir-362-3p,ARFGEF2_target,"",indirect
mir-26b-3p/mir-769-3p,PDLIM5_target,"",indirect
let-7f-5p/mir-143-3p,DBF4_target,"",indirect
mir-30a-5p/mir-338-3p,HNRNPUL1_target,"",indirect
mir-30a-5p/mir-338-3p,HNRNPUL1_target,"",indirect
mir-30a-5p/mir-30c-2-3p,HNRNPUL1_target,"",indirect
mir-30a-5p/mir-30c-2-3p,HNRNPUL1_target,"",indirect
mir-155-5p/mir-7-5p,SYNE2_target,"",indirect
mir-29a-5p/mir-93-3p,PLCL2_target,"",indirect
mir-301a-3p/mir-93-3p,SASH1_target,"",indirect
mir-33a-5p/mir-340-5p,SYNE1_target,"",indirect
mir-18a-5p/mir-193b-3p,SMCHD1_target,"",indirect
mir-183-5p/mir-505-5p,TMEM245_target,"",indirect
mir-199b-5p/mir-328-3p,ANAPC7_target,"",indirect
mir-106a-5p/mir-204-5p,LIMA1_target,"",indirect
mir-204-5p/mir-301a-3p,MED15_target,"",indirect
mir-145-5p/mir-223-5p,ERRFI1_target,"",indirect
mir-183-3p/mir-582-3p,TRPM7_target,"",indirect
mir-26b-3p/mir-589-3p,OXR1_target,"",indirect
mir-362-5p/mir-96-5p,GPATCH2L_target,"",indirect
mir-30a-3p/mir-654-5p,SMURF1_target,"",indirect
mir-301b-3p/mir-592,ARID1B_target,"",indirect
mir-192-5p/mir-503-5p,KLHL8_target,"",indirect
let-7f-5p/mir-550a-5p,CREB3L2_target,"",indirect
mir-19a-3p/mir-760,NABP1_target,"",indirect
mir-183-5p/mir-3117-3p,WNK1_target,"",indirect
mir-155-5p/mir-320b,FTO_target,"",indirect
let-7f-5p/mir-143-3p,E2F8_target,"",indirect
mir-29b-2-5p/mir-33b-5p,CMIP_target,"",indirect
mir-29a-5p/mir-744-3p,MAP1LC3B_target,"",indirect
mir-20a-3p/mir-20a-5p,ARHGAP24_target,"",indirect
mir-200a-3p/mir-455-3p,ARID5B_target,"",indirect
mir-200a-3p/mir-29b-1-5p,ARID5B_target,"",indirect
mir-200a-3p/mir-455-3p,ARID5B_target,"",indirect
mir-192-5p/mir-7-5p,ARID5B_target,"",indirect
mir-362-5p/mir-877-5p,MAML2_target,"",indirect
mir-301b-3p/mir-3065-5p,KBTBD8_target,"",indirect
mir-616-5p/mir-887-3p,RNF38_target,"",indirect
mir-339-5p/mir-629-3p,VPS13B_target,"",indirect
mir-18a-5p/mir-215-5p,CEP85L_target,"",indirect
mir-135b-5p/mir-320b,CEP85L_target,"",indirect
