source,target,ModeOfRegulation,edgeType
TCF12_tf,IQGAP2_target,1,direct
MAFK_tf,MYCBP2_target,1,direct
ARID3A_tf,CIC_target,1,direct
FOXK2_tf,CLEC16A_target,1,direct
CUX1_tf,MACF1_target,1,direct
MEF2C_tf,FOXP1_target,1,direct
SP1_tf,MAT2B_target,1,direct
THAP1_tf,BCOR_target,1,direct
ZBTB33_tf,SLC39A9_target,1,direct
GATA6_tf,PHLDB2_target,1,direct
mir-24-1-5p/mir-589-3p,RERE_target,"",indirect
mir-221-3p/mir-935,BNIP3L_target,"",indirect
mir-34a-5p/mir-625-3p,DST_target,"",indirect
mir-148a-5p/mir-19a-3p,CALD1_target,"",indirect
mir-130b-5p/mir-192-3p,CALD1_target,"",indirect
mir-33a-5p/mir-345-5p,CDK6_target,"",indirect
mir-193b-3p/mir-20a-5p,CDK6_target,"",indirect
mir-301b-3p/mir-942-5p,CDKN1A_target,"",indirect
mir-130b-3p/mir-193a-3p,CCN2_target,"",indirect
mir-497-5p/mir-708-5p,EIF4EBP2_target,"",indirect
mir-222-3p/mir-92a-1-5p,FAT1_target,"",indirect
mir-30a-5p/mir-30c-2-3p,FOXA1_target,"",indirect
mir-1224-5p/mir-34b-5p,ICAM1_target,"",indirect
mir-130b-3p/mir-96-5p,IRF1_target,"",indirect
mir-301b-3p/mir-96-5p,IRF1_target,"",indirect
mir-155-5p/mir-3613-3p,KIF2A_target,"",indirect
mir-219a-1-3p/mir-629-5p,MET_target,"",indirect
mir-199a-5p/mir-421,SOD2_target,"",indirect
mir-296-5p/mir-9-5p,SP1_target,"",indirect
mir-193b-3p/mir-320d,SPTBN1_target,"",indirect
mir-155-5p/mir-34b-5p,TXNRD1_target,"",indirect
mir-30a-3p/mir-874-3p,VEGFA_target,"",indirect
mir-1270/mir-874-3p,VEGFA_target,"",indirect
mir-17-3p/mir-378a-3p,VIM_target,"",indirect
let-7c-5p/mir-18a-5p,ZFP36_target,"",indirect
mir-134-5p/mir-33a-5p,IRS2_target,"",indirect
mir-20b-3p/mir-96-5p,HELZ_target,"",indirect
mir-154-5p/mir-33a-5p,UST_target,"",indirect
mir-17-3p/mir-20a-5p,CITED2_target,"",indirect
mir-221-3p/mir-222-3p,LYPLA1_target,"",indirect
mir-135b-5p/mir-222-3p,TXNIP_target,"",indirect
mir-155-5p/mir-31-5p,TXNIP_target,"",indirect
mir-155-5p/mir-92a-1-5p,IQGAP2_target,"",indirect
mir-34c-3p/mir-939-5p,MYCBP2_target,"",indirect
mir-34b-5p/mir-92b-3p,CIC_target,"",indirect
mir-181c-5p/mir-181d-5p,CLEC16A_target,"",indirect
mir-421/mir-497-5p,MACF1_target,"",indirect
mir-33a-5p/mir-589-3p,FOXP1_target,"",indirect
mir-1270/mir-33a-5p,MAT2B_target,"",indirect
mir-182-5p/mir-20a-5p,BCOR_target,"",indirect
mir-181d-5p/mir-378c,SLC39A9_target,"",indirect
mir-20b-5p/mir-874-3p,PHLDB2_target,"",indirect
