"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB"
3675,"ITGA3","hsa-mir-199b-5p","hsa-mir-199a-5p",0.0135,0.034,0.003,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
3675,"ITGA3","hsa-mir-199b-5p","hsa-mir-199b-3p",0.024,0.0115,0.0095,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
3696,"ITGB8","hsa-mir-106a-5p","hsa-mir-130b-3p",0.1035,0.0315,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase "
3696,"ITGB8","hsa-mir-106a-5p","hsa-mir-301b-3p",0.104,0.087,0.002,FALSE,"NA","NA","NA"," tarbase "," tarbase "
3696,"ITGB8","hsa-mir-17-5p","hsa-mir-130b-3p",0.039,0.03,0.004,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
3696,"ITGB8","hsa-mir-17-5p","hsa-mir-301b-3p",0.038,0.0645,0.0035,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
3696,"ITGB8","hsa-mir-20a-5p","hsa-mir-130b-3p",0.0535,0.0285,5e-04,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
3696,"ITGB8","hsa-mir-301b-3p","hsa-mir-20a-5p",0.079,0.05,5e-04,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
3749,"KCNC4","hsa-mir-92b-3p","hsa-mir-625-3p",0.166,0.1125,0.0075,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
3800,"KIF5C","hsa-mir-503-5p","hsa-mir-424-5p",0.0445,0.0425,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase "
3800,"KIF5C","hsa-mir-708-3p","hsa-mir-424-5p",0.359,0.032,0.002,FALSE,"NA","NA","NA"," tarbase "," tarbase "
3824,"KLRD1","hsa-mir-301b-3p","hsa-mir-130a-3p",0.0805,0.0425,0.0085,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
3832,"KIF11","hsa-mir-99b-3p","hsa-mir-429",0.687,0.022,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase "
3949,"LDLR","hsa-mir-7-5p","hsa-mir-548b-3p",0.192,0.68,0.0085,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
4088,"SMAD3","hsa-mir-491-5p","hsa-mir-744-5p",0.0375,0.1245,0.0015,TRUE,"NA","NA","NA","mirtarbase  "," tarbase "
4088,"SMAD3","hsa-mir-744-5p","hsa-mir-1269a",0.1575,0.446,0.001,TRUE,"NA","NA","NA"," tarbase "," tarbase "
4092,"SMAD7","hsa-mir-501-5p","hsa-mir-378a-5p",0.11,0.014,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15661223'>PubMedLink</a>"," tarbase "," tarbase "
4209,"MEF2D","hsa-mir-29a-5p","hsa-mir-491-5p",0.3195,0.0205,0,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/34468255'>PubMedLink</a>","NA","NA"," tarbase "," tarbase "
4277,"MICB","hsa-mir-20b-5p","hsa-mir-138-5p",0.4435,0.6375,0.006,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
4281,"MID1","hsa-mir-146a-5p","hsa-mir-135b-5p",0.0505,0.012,0.005,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
4299,"AFF1","hsa-mir-218-5p","hsa-mir-1228-3p",0.8115,0.336,0.006,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
4524,"MTHFR","hsa-mir-497-5p","hsa-mir-491-5p",0.416,0.216,0.006,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/17301261'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17301261'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17303386'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26522108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9450474'>PubMedLink</a>","mirtarbase  "," tarbase "
4603,"MYBL1","hsa-mir-139-5p","hsa-mir-410-3p",0.59,0.344,0.003,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29618950'>PubMedLink</a>","NA","NA"," tarbase ","mirtarbase  "
4782,"NFIC","hsa-mir-149-3p","hsa-mir-541-3p",0.07,0.0305,0.003,TRUE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
4853,"NOTCH2","hsa-mir-7-5p","hsa-mir-642a-5p",0.0295,0.259,0.0015,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28969912'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28969912'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30521558'>PubMedLink</a>"," tarbase "," tarbase "
4862,"NPAS2","hsa-mir-376c-3p","hsa-mir-17-5p",0.4665,0.1745,0.006,TRUE,"NA","NA","NA"," tarbase ","mirtarbase  "
4884,"NPTX1","hsa-mir-135b-5p","hsa-mir-30a-3p",0.356,0.0795,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase "
4924,"NUCB1","hsa-mir-335-3p","hsa-mir-424-5p",0.084,0.2775,0.0025,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
4939,"OAS2","hsa-mir-219a-1-3p","hsa-mir-20a-5p",0.036,0.3295,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase "
4952,"OCRL","hsa-mir-503-5p","hsa-mir-378a-3p",0.5565,0.2925,0.004,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
5170,"PDPK1","hsa-mir-200b-3p","hsa-mir-106a-5p",0.196,0.8,0.0095,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
5284,"PIGR","hsa-mir-766-3p","hsa-mir-149-3p",0.546,0.2645,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30964121'>PubMedLink</a>","mirtarbase  ","mirtarbase  "
5324,"PLAG1","hsa-mir-204-5p","hsa-let-7b-5p",0.4915,0.011,0.0025,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30910254'>PubMedLink</a>","NA","NA","mirtarbase  "," tarbase "
5452,"POU2F2","hsa-mir-185-3p","hsa-mir-542-3p",0.0855,0.7755,0.0055,TRUE,"NA","NA","NA"," tarbase "," tarbase "
5468,"PPARG","hsa-mir-199a-5p","hsa-mir-501-5p",0.8115,0.551,0.006,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11511919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15608564'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592200'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30093612'>PubMedLink</a>"," tarbase "," tarbase "
5563,"PRKAA2","hsa-mir-221-3p","hsa-mir-21-5p",0.3255,0.491,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/22897928'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26648451'>PubMedLink</a>"," tarbase "," tarbase "
5565,"PRKAB2","hsa-mir-221-3p","hsa-mir-30a-3p",0.032,0.07,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase "
5573,"PRKAR1A","hsa-mir-141-3p","hsa-mir-425-5p",0.016,0.0835,0.007,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29631630'>PubMedLink</a>"," tarbase "," tarbase "
5738,"PTGFRN","hsa-mir-33a-5p","hsa-mir-106a-5p",0.199,0.0465,0.0035,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
5770,"PTPN1","hsa-mir-27a-5p","hsa-mir-183-5p",0.0105,0.114,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase "
5784,"PTPN14","hsa-mir-152-3p","hsa-mir-877-3p",0.0825,0.3215,0.0085,FALSE,"NA","NA","NA"," tarbase "," tarbase "
5795,"PTPRJ","hsa-mir-501-5p","hsa-mir-500a-5p",0.014,0.038,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase "
5795,"PTPRJ","hsa-mir-532-5p","hsa-mir-96-5p",0.017,0.031,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase "
5795,"PTPRJ","hsa-mir-96-5p","hsa-mir-501-5p",0.021,0.034,0,FALSE,"NA","NA","NA"," tarbase "," tarbase "
5796,"PTPRK","hsa-mir-133b","hsa-mir-149-5p",0.02,0.015,0.002,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
5865,"RAB3B","hsa-mir-378a-3p","hsa-mir-155-5p",0.013,0.0865,0.0075,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
5979,"RET","hsa-mir-192-5p","hsa-mir-218-5p",0.4155,0.8175,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29263244'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  "
6196,"RPS6KA2","hsa-mir-20a-5p","hsa-mir-17-5p",0.071,0.028,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase "
6352,"CCL5","hsa-mir-17-5p","hsa-mir-20a-5p",0.157,0.0375,0.004,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/27069129'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27069129'>PubMedLink</a>","mirtarbase  ","mirtarbase  "
6387,"CXCL12","hsa-mir-141-3p","hsa-mir-200a-3p",0.015,0.031,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/21607621'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22025313'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28239742'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28277316'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28285568'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28402926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28402926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29383153'>PubMedLink</a>"," tarbase "," tarbase "
6470,"SHMT1","hsa-mir-182-5p","hsa-mir-335-3p",0.3495,0.8345,0.0015,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
6493,"SIM2","hsa-let-7d-5p","hsa-mir-98-5p",0.2085,0.137,0.009,TRUE,"NA","NA","NA"," tarbase "," tarbase "
6498,"SKIL","hsa-mir-92b-3p","hsa-mir-33a-5p",0.0695,0.1965,0.0065,TRUE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
6505,"SLC1A1","hsa-mir-96-5p","hsa-mir-432-5p",0.437,0.272,0.0065,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
6526,"SLC5A3","hsa-mir-18b-5p","hsa-mir-18a-5p",0.188,0.377,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase "
6526,"SLC5A3","hsa-mir-877-3p","hsa-mir-1-3p",0.2815,0.0125,0.0095,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
6526,"SLC5A3","hsa-mir-877-3p","hsa-mir-182-5p",0.2095,0.0965,0.001,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
6526,"SLC5A3","hsa-mir-877-3p","hsa-mir-183-5p",0.243,0.038,0.004,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
6526,"SLC5A3","hsa-mir-877-3p","hsa-mir-96-5p",0.2205,0.082,0.0035,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
6533,"SLC6A6","hsa-mir-362-5p","hsa-mir-362-3p",0.0955,0.0485,0.007,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
6533,"SLC6A6","hsa-mir-362-5p","hsa-mir-500b-5p",0.038,0.058,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase "
6533,"SLC6A6","hsa-mir-500b-5p","hsa-mir-362-3p",0.0685,0.038,0.0015,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
6533,"SLC6A6","hsa-mir-501-5p","hsa-mir-362-3p",0.073,0.044,0.0035,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
6533,"SLC6A6","hsa-mir-501-5p","hsa-mir-500b-5p",0.033,0.082,0.007,FALSE,"NA","NA","NA"," tarbase "," tarbase "
6602,"SMARCD1","hsa-mir-21-5p","hsa-mir-744-5p",0.9095,0.331,0.002,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
6602,"SMARCD1","hsa-mir-501-5p","hsa-mir-182-5p",0.2145,0.559,0.006,FALSE,"NA","NA","NA"," tarbase "," tarbase "
6603,"SMARCD2","hsa-mir-532-3p","hsa-mir-188-3p",0.0205,0.094,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase "
6625,"SNRNP70","hsa-mir-676-3p","hsa-mir-502-5p",0.0315,0.164,0.002,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26296520'>PubMedLink</a>"," tarbase "," tarbase "
6648,"SOD2","hsa-mir-130a-5p","hsa-mir-9-5p",0.177,0.3625,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","mirtarbase  ","mirtarbase  "
6648,"SOD2","hsa-mir-376a-3p","hsa-mir-188-3p",0.3555,0.1535,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>"," tarbase "," tarbase "
6648,"SOD2","hsa-mir-376b-3p","hsa-mir-188-3p",0.6715,0.1475,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>"," tarbase "," tarbase "
6648,"SOD2","hsa-mir-410-3p","hsa-mir-188-3p",0.209,0.1455,0.0075,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","mirtarbase  "," tarbase "
6648,"SOD2","hsa-mir-502-5p","hsa-mir-376a-3p",0.3785,0.287,0.0055,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>"," tarbase "," tarbase "
6720,"SREBF1","hsa-mir-495-3p","hsa-mir-134-5p",0.052,0.0465,0.005,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/22672904'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24614076'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25270091'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28176325'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28356952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30206735'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30452972'>PubMedLink</a>","mirtarbase  "," tarbase "
6752,"SSTR2","hsa-mir-191-3p","hsa-mir-192-5p",0.454,0.514,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
6760,"SS18","hsa-mir-329-3p","hsa-mir-532-5p",0.0755,0.0265,0.0035,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
6760,"SS18","hsa-mir-485-3p","hsa-mir-532-5p",0.041,0.0155,0.0015,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
6760,"SS18","hsa-mir-485-3p","hsa-mir-542-3p",0.0455,0.3785,0.006,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
6760,"SS18","hsa-mir-542-3p","hsa-mir-494-3p",0.373,0.19,0.002,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
6773,"STAT2","hsa-mir-363-3p","hsa-mir-1228-3p",0.2745,0.613,0.008,TRUE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
6867,"TACC1","hsa-mir-17-5p","hsa-mir-19b-1-5p",0.014,0.0385,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase "
7020,"TFAP2A","hsa-mir-1306-3p","hsa-let-7c-5p",0.436,0.108,0,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31814916'>PubMedLink</a>"," tarbase "," tarbase "
7048,"TGFBR2","hsa-mir-17-5p","hsa-mir-30a-5p",0.049,0.7815,0.001,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10854545'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15993480'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22116456'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7585631'>PubMedLink</a>","mirtarbase tarbase "," tarbase "
7113,"TMPRSS2","hsa-mir-493-3p","hsa-mir-432-5p",0.0235,0.0275,0.006,FALSE,"NA","NA","NA"," tarbase "," tarbase "
7204,"TRIO","hsa-mir-98-5p","hsa-mir-92b-3p",0.1995,0.039,0.006,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
7227,"TRPS1","hsa-mir-183-5p","hsa-mir-182-5p",0.021,0.0415,0.0015,TRUE,"NA","NA","NA"," tarbase "," tarbase "
7227,"TRPS1","hsa-mir-760","hsa-mir-194-3p",0.171,0.7985,0.0035,TRUE,"NA","NA","NA","mirtarbase  "," tarbase "
7227,"TRPS1","hsa-mir-96-5p","hsa-mir-182-5p",0.012,0.0295,0.002,TRUE,"NA","NA","NA"," tarbase "," tarbase "
7436,"VLDLR","hsa-mir-199a-3p","hsa-mir-17-5p",0.286,0.0205,0.003,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
7436,"VLDLR","hsa-mir-199b-3p","hsa-mir-17-5p",0.2895,0.016,0.004,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
7436,"VLDLR","hsa-mir-20a-5p","hsa-mir-199a-3p",0.0145,0.2985,0,FALSE,"NA","NA","NA"," tarbase "," tarbase "
7436,"VLDLR","hsa-mir-20a-5p","hsa-mir-199b-3p",0.0155,0.2805,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase "
7675,"ZNF121","hsa-mir-542-3p","hsa-mir-584-5p",0.103,0.4745,0.008,TRUE,"NA","NA","NA"," tarbase ","mirtarbase  "
7675,"ZNF121","hsa-mir-660-5p","hsa-let-7c-5p",0.1885,0.099,0.007,TRUE,"NA","NA","NA"," tarbase "," tarbase "
7739,"ZNF185","hsa-mir-1-3p","hsa-mir-96-5p",0.036,0.109,5e-04,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
7739,"ZNF185","hsa-mir-182-5p","hsa-mir-1-3p",0.0665,0.03,5e-04,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
7739,"ZNF185","hsa-mir-206","hsa-mir-96-5p",0.0125,0.067,0.0025,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
7764,"ZNF217","hsa-mir-378a-3p","hsa-mir-139-5p",0.04,0.1635,0.005,TRUE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29618950'>PubMedLink</a>","NA"," tarbase "," tarbase "
7764,"ZNF217","hsa-mir-378a-5p","hsa-mir-139-5p",0.079,0.142,0.0095,TRUE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29618950'>PubMedLink</a>","NA","mirtarbase  "," tarbase "
7764,"ZNF217","hsa-mir-503-5p","hsa-mir-10b-3p",0.023,0.6045,0.005,TRUE,"NA","NA","NA"," tarbase "," tarbase "
7779,"SLC30A1","hsa-mir-18a-5p","hsa-mir-548o-3p",0.161,0.0805,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase "
7832,"BTG2","hsa-mir-214-3p","hsa-mir-219a-1-3p",0.485,0.321,0,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
7832,"BTG2","hsa-mir-3187-3p","hsa-mir-129-2-3p",0.3545,0.856,0.0085,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
7855,"FZD5","hsa-mir-99a-5p","hsa-mir-3065-5p",0.3075,0.2845,0.001,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
7976,"FZD3","hsa-mir-493-5p","hsa-mir-31-5p",0.024,0.1365,0.002,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
8019,"BRD3","hsa-mir-141-3p","hsa-mir-182-5p",0.174,0.1835,0.008,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28805821'>PubMedLink</a>","mirtarbase tarbase "," tarbase "
8106,"PABPN1","hsa-mir-296-5p","hsa-mir-769-3p",0.4525,0.1565,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase "
8239,"USP9X","hsa-mir-92b-3p","hsa-mir-218-5p",0.1225,0.6995,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase "
8314,"BAP1","hsa-mir-200b-3p","hsa-mir-877-3p",0.029,0.399,0.0075,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
8314,"BAP1","hsa-mir-877-3p","hsa-mir-429",0.436,0.0135,0.0095,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
8357,"H3C10","hsa-mir-411-3p","hsa-mir-299-3p",0.534,0.3375,0.003,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
8408,"ULK1","hsa-mir-17-5p","hsa-mir-146a-5p",0.304,0.164,0.0045,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
8462,"KLF11","hsa-mir-18a-3p","hsa-mir-421",0.182,0.524,0.0095,TRUE,"NA","NA","NA"," tarbase "," tarbase "
8462,"KLF11","hsa-mir-421","hsa-mir-17-5p",0.536,0.8035,0.0085,TRUE,"NA","NA","NA"," tarbase "," tarbase "
8535,"CBX4","hsa-mir-146b-3p","hsa-mir-21-5p",0.1645,0.6935,5e-04,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
8611,"PLPP1","hsa-mir-19b-1-5p","hsa-mir-17-5p",0.1,0.1995,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase "
8611,"PLPP1","hsa-mir-30a-5p","hsa-mir-17-5p",0.8295,0.163,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase "
8682,"PEA15","hsa-mir-493-3p","hsa-mir-877-3p",0.609,0.324,0.007,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
8693,"GALNT4","hsa-mir-130b-3p","hsa-mir-218-5p",0.4395,0.098,0.0035,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
8693,"GALNT4","hsa-mir-218-5p","hsa-mir-1-3p",0.0865,0.654,0.002,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
8693,"GALNT4","hsa-mir-218-5p","hsa-mir-130a-3p",0.0735,0.067,0.0075,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
8693,"GALNT4","hsa-mir-218-5p","hsa-mir-301b-3p",0.15,0.398,5e-04,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
8729,"GBF1","hsa-mir-30c-2-3p","hsa-mir-106a-5p",0.0965,0.1345,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase "
8754,"ADAM9","hsa-mir-20a-5p","hsa-mir-33a-5p",0.0565,0.0715,0.006,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
8844,"KSR1","hsa-mir-200c-3p","hsa-mir-141-3p",0.015,0.0215,0.0095,FALSE,"NA","NA","NA"," tarbase "," tarbase "
8878,"SQSTM1","hsa-mir-20a-5p","hsa-mir-214-3p",0.016,0.1805,0.002,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26162509'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28638475'>PubMedLink</a>","mirtarbase tarbase "," tarbase "
8879,"SGPL1","hsa-mir-4326","hsa-mir-1271-5p",0.108,0.0935,0.0075,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29950865'>PubMedLink</a>"," tarbase "," tarbase "
8932,"MBD2","hsa-mir-17-5p","hsa-mir-301b-3p",0.5525,0.0915,0.009,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/24815446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26397136'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30658067'>PubMedLink</a>"," tarbase "," tarbase "
8932,"MBD2","hsa-mir-301b-3p","hsa-mir-20a-5p",0.0805,0.683,0.0025,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/24815446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26397136'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30658067'>PubMedLink</a>"," tarbase "," tarbase "
8992,"ATP6V0E1","hsa-mir-17-5p","hsa-mir-760",0.047,0.304,0.0075,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
8992,"ATP6V0E1","hsa-mir-20a-5p","hsa-mir-130b-3p",0.034,0.199,0.001,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
8992,"ATP6V0E1","hsa-mir-20a-5p","hsa-mir-301b-3p",0.046,0.2195,0.0035,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
8992,"ATP6V0E1","hsa-mir-20a-5p","hsa-mir-760",0.038,0.2905,0.0025,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
9043,"SPAG9","hsa-mir-182-5p","hsa-mir-141-5p",0.2875,0.0765,0.0045,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
9052,"GPRC5A","hsa-mir-133a-3p","hsa-mir-500a-3p",0.0195,0.0455,0.001,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>"," tarbase "," tarbase "
9052,"GPRC5A","hsa-mir-188-3p","hsa-mir-362-5p",0.066,0.0435,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>"," tarbase ","mirtarbase  "
9052,"GPRC5A","hsa-mir-188-3p","hsa-mir-500a-3p",0.1005,0.031,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>"," tarbase "," tarbase "
9052,"GPRC5A","hsa-mir-188-3p","hsa-mir-500b-5p",0.0795,0.0225,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>"," tarbase ","mirtarbase  "
9052,"GPRC5A","hsa-mir-362-3p","hsa-mir-133a-3p",0.0315,0.0185,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>"," tarbase "," tarbase "
9052,"GPRC5A","hsa-mir-362-3p","hsa-mir-188-3p",0.0255,0.096,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>"," tarbase "," tarbase "
9052,"GPRC5A","hsa-mir-362-3p","hsa-mir-362-5p",0.016,0.034,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>"," tarbase ","mirtarbase  "
9052,"GPRC5A","hsa-mir-362-3p","hsa-mir-500a-3p",0.0245,0.036,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>"," tarbase "," tarbase "
