"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC"
55870,"ASH1L","hsa-mir-148a-5p","hsa-mir-363-3p",0.364,0.7675,0.0075,TRUE,"NA","NA","NA"," tarbase "," tarbase ",17.331615798457,16.3263601026595,0.0043388972597158,-1.06637354064383,0.410408044638293,0.449208289711453,0.946979903489727,0.0134658429111011
57575,"PCDH10","hsa-mir-142-3p","hsa-mir-624-5p",0.0395,0.1585,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase ",17.2565534548638,15.8361332227919,0.631486243015486,-0.140588405412778,0.910221717784488,0.0983820347125993,0.633342053981686,0.10383011007293
64866,"CDCP1","hsa-mir-181d-5p","hsa-mir-3065-3p",0.9675,0.075,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase ",13.5012253737388,11.1142615076846,0.168238927623065,0.533064507872944,0.145124058584137,0.463834355976791,0.854669770708367,0.0438295282684284
79026,"AHNAK","hsa-mir-203a-3p","hsa-mir-210-3p",0.886,0.1345,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.876101154179,17.5790720309246,0.14255673649531,-0.4839833486756,0.279633000636637,0.329146913369594,0.949230497099483,-0.0124492525982149
79026,"AHNAK","hsa-mir-33a-5p","hsa-mir-885-5p",0.5515,0.4055,0.002,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gPCPG/21233845'>PubMedLink</a>","NA"," tarbase "," tarbase ",19.022712258446,17.9937235671032,0.674845464235832,-0.148887829679754,0.843339750531565,0.115909076111066,0.949230497099483,-0.0124492525982149
79026,"AHNAK","hsa-mir-424-3p","hsa-mir-330-5p",0.3085,0.1735,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.5684574920607,18.5156486950677,0.0046719444596288,-1.50448593013601,0.357594375268661,0.365894373111912,0.949230497099483,-0.0124492525982149
80012,"PHC3","hsa-mir-455-5p","hsa-mir-196a-5p",0.042,0.168,5e-04,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",15.5209042556559,14.435204491462,0.014372493046113,-0.994736825969723,0.0104869739043192,1.01898821451906,0.875924343660527,-0.0332935684111064
80223,"RAB11FIP1","hsa-mir-143-3p","hsa-mir-195-5p",0.109,0.0765,0.009,FALSE,"NA","NA","NA"," tarbase "," tarbase ",14.0175745816362,12.7548011532986,0.85077336655025,0.0391879742371202,0.0478918772822502,-0.650927480781569,0.446211508038018,-0.166592160805692
84159,"ARID5B","hsa-mir-33a-5p","hsa-mir-676-3p",0.114,0.057,0.003,TRUE,"NA","NA","NA","mirtarbase tarbase "," tarbase ",17.0237376773218,15.6777526052965,0.674845464235832,-0.148887829679754,0.35675772917197,-0.529148262763734,0.708671178557122,-0.0777534379387829
84804,"MFSD9","hsa-mir-20b-5p","hsa-mir-7-5p",0.9145,0.033,0.008,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",16.3825379523399,15.3015513273718,0.725236412416148,0.159935985698164,0.000766349857503061,1.1833336571532,0.955769049015953,0.0117436648452427
