"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC"
4853,"NOTCH2","hsa-mir-205-5p","hsa-mir-16-2-3p",0.058,0.311,0.005,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",18.3933779284893,17.2088877728591,0.758883783773528,-0.0803804860847427,0.485781791682188,0.121018700385268,0.513820335770441,0.0417857487947079
5187,"PER1","hsa-mir-34c-3p","hsa-mir-146b-3p",0.7785,0.8405,0.0045,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31014126'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",19.1602303462774,17.7083124263867,0.00399128274407202,0.724037226738824,0.0823036947701845,0.187138192171042,0.558793887310388,-0.0361167243242188
5865,"RAB3B","hsa-mir-874-3p","hsa-mir-141-3p",0.2915,0.127,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",14.6458957168274,13.6151717922591,3.01742625029611e-06,-0.565105541524447,2.63222209308618e-31,-1.44925664591585,0.666919601830711,0.0314130032663119
6091,"ROBO1","hsa-mir-589-3p","hsa-mir-146a-5p",0.03,0.046,0.006,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12082532'>PubMedLink</a>"," tarbase ","mirtarbase  ",16.0970922791468,14.7986050346155,0.00361466771125294,0.665126829413091,0.000980495761354037,0.347743864713515,0.388342806282114,-0.0594332435535847
6095,"RORA","hsa-mir-148a-5p","hsa-mir-9-5p",0.3425,0.03,0.0065,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31014126'>PubMedLink</a>"," tarbase "," tarbase ",15.8230565761331,14.4064420388929,0.953085585072316,0.0078185540967918,0.000812549106210262,-0.283211906425316,0.481598041118684,-0.0479166167584566
6374,"CXCL5","hsa-mir-149-5p","hsa-mir-195-5p",0.1305,0.576,0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/27121091'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/28969047'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/27848972'>PubMedLink</a>"," tarbase "," tarbase ",16.2574550926504,12.5677893346216,0.0744014894902236,-0.234294033146304,1.02200829748098e-08,-0.6627503859451,4.28895699471795e-05,0.408154453899154
7070,"THY1","hsa-mir-296-5p","hsa-mir-486-3p",0.2335,0.63,0.003,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",16.9814933211202,15.6598487280825,0.282099234682597,0.215685583687804,0.000552864857136941,0.944472758291256,9.85343757509747e-07,-0.301088949630552
7077,"TIMP2","hsa-mir-205-5p","hsa-mir-30c-1-3p",0.2005,0.415,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11551917'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16596214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17572184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23281640'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25571919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26191221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29103203'>PubMedLink</a>"," tarbase "," tarbase ",21.2003147137235,20.1171595735882,0.758883783773528,-0.0803804860847427,0.00902660947679778,-0.548532899097016,0.490478338512049,0.0410801849421165
7077,"TIMP2","hsa-mir-30c-1-3p","hsa-mir-106a-5p",0.3755,0.555,0.006,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/24977165'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29072688'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/11551917'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16596214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17572184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23281640'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25571919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26191221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29103203'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",20.8472138800808,19.6230812138563,0.00902660947679778,-0.548532899097016,0.0183021042700624,-0.296921662206423,0.490478338512049,0.0410801849421165
7077,"TIMP2","hsa-mir-30c-1-3p","hsa-mir-421",0.4695,0.0185,0.009,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11551917'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16596214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17572184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23281640'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25571919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26191221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29103203'>PubMedLink</a>"," tarbase "," tarbase ",21.2003147137235,20.052067936913,0.00902660947679778,-0.548532899097016,0.198795001255535,0.262299157559726,0.490478338512049,0.0410801849421165
7474,"WNT5A","hsa-mir-141-5p","hsa-mir-129-5p",0.0485,0.0145,0.003,FALSE,"NA","NA","NA"," tarbase "," tarbase ",16.8328347913524,15.6360449984524,3.82266077489322e-30,-1.7549023698368,4.81135072332313e-30,-1.72574231931094,0.0258446321359305,0.151822084507813
9021,"SOCS3","hsa-mir-335-3p","hsa-mir-138-5p",0.8115,0.018,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/21054677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24593195'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30167088'>PubMedLink</a>","mirtarbase  "," tarbase ",19.2415014856167,18.0797983295603,0.943705077553417,0.00799752504184962,0.0641185439779209,-0.278663712748698,0.576113458446349,-0.0340755520812295
9120,"SLC16A6","hsa-mir-378a-5p","hsa-mir-145-5p",0.7755,0.062,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",15.6705475389167,14.6515537090149,0.0392913145841776,-0.216464953891047,7.97890569972628e-08,-0.43765675268901,0.00101231931661302,0.239565966022765
10052,"GJC1","hsa-mir-4326","hsa-mir-23a-5p",0.3685,0.067,0.0025,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",13.3441744112317,12.2617562677158,0.0697256277922971,0.36605885618891,0.770254711938149,-0.0635156715733736,0.178239438088387,-0.0991377974032205
10123,"ARL4C","hsa-mir-338-3p","hsa-mir-9-5p",0.0105,0.0145,0.003,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29201237'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31774870'>PubMedLink</a>","mirtarbase  "," tarbase ",20.0429974182263,19.0109250703383,0.00690942353979626,-0.253283617024849,0.000812549106210262,-0.283211906425316,0.039873155522149,0.130570569661316
10525,"HYOU1","hsa-mir-146a-5p","hsa-mir-149-5p",0.034,0.209,0.005,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/27121091'>PubMedLink</a>","NA"," tarbase "," tarbase ",19.5449583066607,18.3912927774602,0.000980495761354037,0.347743864713515,0.0744014894902236,-0.234294033146304,0.56844399131031,-0.035098146963724
10642,"IGF2BP1","hsa-mir-182-5p","hsa-mir-141-5p",0.1465,0.017,0.0075,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24886554'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26332146'>PubMedLink</a>"," tarbase "," tarbase ",12.7957377110124,10.5170565096753,0.0018768321382387,0.232259238453617,3.82266077489322e-30,-1.7549023698368,0.129563475487573,-0.111012206831302
25932,"CLIC4","hsa-mir-139-5p","hsa-mir-10a-3p",0.0765,0.093,0.0015,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase ",22.0054810108214,20.0483757072333,2.71693102825538e-09,-0.619984143270217,0.0617466759218203,-0.295210183435125,0.682941836814824,0.0237088711768222
26278,"SACS","hsa-mir-1226-3p","hsa-mir-424-5p",0.0125,0.0205,0.0025,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  ",15.9293602578746,14.7576536361664,0.231955894126028,0.293423231303213,8.45703087988298e-07,-0.480921334505891,0.0256093510278272,0.158020526730068
51427,"ZNF107","hsa-mir-584-5p","hsa-mir-135b-5p",0.0255,0.7465,0.0025,TRUE,"NA","NA","NA"," tarbase ","mirtarbase  ",15.4176262110024,14.3501883427676,8.76083313017263e-05,0.497977895301623,0.00566582107352629,0.355454789361122,0.489821472761372,0.0484062413265984
51555,"PEX5L","hsa-mir-642a-5p","hsa-mir-326",0.836,0.011,0.007,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",8.46786334310844,7.05866529068719,0.000629234009130305,0.793729810756527,0.0641333245356025,-0.335876380491161,5.35649347673314e-05,-0.406831970839935
54863,"TOR4A","hsa-mir-187-3p","hsa-mir-185-3p",0.4825,0.107,0.0035,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",18.1292654897996,17.1289328585996,6.91589039663488e-18,-1.35387615115695,0.00517775211933747,0.519478381026114,0.169060165840363,0.0885033935962175
56479,"KCNQ5","hsa-mir-135b-5p","hsa-mir-139-5p",0.298,0.223,0.003,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",10.4566873140243,8.6082409570149,0.00566582107352629,0.355454789361122,2.71693102825538e-09,-0.619984143270217,0.0415454100448489,0.176126680711351
57161,"PELI2","hsa-mir-9-5p","hsa-mir-3613-5p",0.0575,0.022,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase ",15.9663859934961,14.6949407215231,0.000812549106210262,-0.283211906425316,0.292081814639792,0.16288219413891,0.090698329871126,-0.111843980433845
57633,"LRRN1","hsa-mir-106a-5p","hsa-mir-141-3p",0.0815,0.0535,0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24977165'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29072688'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",13.8317707701472,11.9761091016303,0.0183021042700624,-0.296921662206423,2.63222209308618e-31,-1.44925664591585,0.408102855370934,-0.0603600150116645
57685,"CACHD1","hsa-mir-589-3p","hsa-mir-125b-2-3p",0.015,0.042,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase ",15.5120567994816,14.3153054965576,0.00361466771125294,0.665126829413091,0.756263055569734,-0.0376463659111949,0.00442968935912199,-0.194262134241021
65059,"RAPH1","hsa-mir-378a-3p","hsa-mir-296-5p",0.013,0.3435,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase ",13.5931030639744,12.3015426278525,0.333951496517598,-0.0867876070920384,0.282099234682597,0.215685583687804,0.00695816281537663,-0.200349577657942
65059,"RAPH1","hsa-mir-589-3p","hsa-mir-296-5p",0.3095,0.3055,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",12.9652206011034,11.6116011856076,0.00361466771125294,0.665126829413091,0.282099234682597,0.215685583687804,0.00695816281537663,-0.200349577657942
84765,"ZNF577","hsa-mir-424-5p","hsa-mir-497-5p",0.0185,0.2915,0,TRUE,"NA","NA","NA"," tarbase "," tarbase ",15.7571912542769,13.8456790016689,8.45703087988298e-07,-0.480921334505891,1.25737395343195e-05,-0.554797074996022,0.446732946011493,-0.0527266494221188
91947,"ARRDC4","hsa-mir-1229-3p","hsa-mir-424-5p",0.0425,0.019,0.0075,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.4858391245692,17.2978660092248,0.339536439861388,0.28177996890093,8.45703087988298e-07,-0.480921334505891,0.55129403847718,-0.0372795709609565
92370,"PXYLP1","hsa-mir-629-3p","hsa-mir-502-5p",0.536,0.088,0.0065,FALSE,"NA","NA","NA"," tarbase "," tarbase ",16.4943072929838,15.1998627818896,0.448917243799708,0.163955825042549,0.000286267519164233,-0.723154039846299,0.606330169901219,0.0346690383637661
114823,"LENG8","hsa-mir-491-5p","hsa-mir-550a-5p",0.0275,0.8115,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.2757797428245,18.0839458686793,0.345523826297636,0.226838686667753,0.0912286663408954,0.351134747989742,0.486065711863245,0.0433040803360282
131544,"CRYBG3","hsa-let-7c-5p","hsa-mir-192-5p",0.059,0.0275,0.008,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",14.8745022737626,13.3737523856277,0.782096635313605,-0.0216614480563819,0.0149599825893051,-0.180669300513644,0.00201872043250238,-0.214835120034735
143686,"SESN3","hsa-mir-598-3p","hsa-mir-143-5p",0.9115,0.0215,0.008,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",17.635557921758,16.618327165009,0.230648656056323,-0.146462841595431,4.65180384451827e-09,-0.697443150638264,0.872431875540295,0.0103758294260592
143686,"SESN3","hsa-mir-616-5p","hsa-mir-409-3p",0.019,0.1325,0.002,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",17.8872912747907,16.757530171169,4.03356445983444e-05,0.908430063817907,0.000587089649690083,-0.551145183851356,0.872431875540295,0.0103758294260592
158471,"PRUNE2","hsa-mir-141-5p","hsa-mir-96-5p",0.0185,0.524,0.002,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.6542972361681,16.3325223718292,3.82266077489322e-30,-1.7549023698368,6.14186161570658e-05,0.598042091283111,0.275503502458155,0.0700762948962134
161436,"EML5","hsa-mir-16-2-3p","hsa-mir-145-3p",0.659,0.8295,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase ",10.4190974315836,9.09305818202829,0.485781791682188,0.121018700385268,7.90112155268579e-11,-0.776869812026365,0.00234562396606611,-0.248679770573156
164832,"LONRF2","hsa-mir-502-5p","hsa-mir-940",0.516,0.0995,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase ",13.9505406991247,12.284437244836,0.000286267519164233,-0.723154039846299,0.984638316391683,-0.00391844380424038,9.97553755882011e-05,-0.278694554534275
343702,"XKR7","hsa-mir-424-5p","hsa-mir-874-3p",0.036,0.615,0.0035,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",11.0896294588975,8.04124416604816,8.45703087988298e-07,-0.480921334505891,3.01742625029611e-06,-0.565105541524447,0.0142731198424962,0.437435353133209
445815,"PALM2AKAP2","hsa-mir-195-5p","hsa-mir-9-5p",0.31,0.1275,5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28969047'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",9.47925675810417,6.44782826279362,1.02200829748098e-08,-0.6627503859451,0.000812549106210262,-0.283211906425316,0.000897259850811773,-0.477166856508413
647024,"C6orf132","hsa-mir-192-5p","hsa-mir-19a-3p",0.049,0.417,0.007,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",16.6449856705088,15.1204202317606,0.0149599825893051,-0.180669300513644,0.0994917197752559,0.219484357143429,0.85433171854754,0.0123656804835164
647024,"C6orf132","hsa-mir-192-5p","hsa-mir-215-5p",0.038,0.021,0.0025,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",16.5209180081976,15.5147035907629,0.0149599825893051,-0.180669300513644,3.29938747524258e-06,-0.622739534240753,0.85433171854754,0.0123656804835164
647024,"C6orf132","hsa-mir-19a-3p","hsa-mir-215-5p",0.4245,0.019,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",16.3513237556184,14.8365818574077,0.0994917197752559,0.219484357143429,3.29938747524258e-06,-0.622739534240753,0.85433171854754,0.0123656804835164
